Government Dated Securities and Treasury Bills
at RBI, Mumbai on 04 December 2000
 11.99 %  2009                      5.00          104.13          11.2089
 12.25 %  2008                     10.00          105.25          11.2117
 11.40 %  2008                      5.00          101.58          11.0833
 11.40 %  2008                     10.00          101.58          11.0833
 11.40 %  2008                      0.50          101.67          11.0659
 11.40 %  2008                      5.00          101.58          11.0833
 11.40 %  2008                      5.00          101.57          11.0853
 11.40 %  2008                      5.00          101.58          11.0833
 11.40 %  2008                      5.00          101.58          11.0833
 11.40 %  2008                      5.00          101.58          11.0833
 11.40 %  2008                      5.00          101.58          11.0833
 11.40 %  2008                     10.00          101.58          11.0833
 11.90 %  2007                      5.00          104.44          10.9262
 11.90 %  2007                      5.00          104.44          10.9262
 11.90 %  2007                     10.00          104.42          10.9305
 11.90 %  2007                      5.00          104.41          10.9326
 11.90 %  2007                      5.00          104.41          10.9326
 11.90 %  2007                      5.00          104.43          10.9284
 11.90 %  2007                     10.00          104.42          10.9305
 11.90 %  2007                      5.00          104.42          10.9305
 11.00 %  2006                      5.00          101.01          10.7496
 11.00 %  2006                      5.00          101.01          10.7496
 11.68 %  2006                      5.00          103.595         10.7713
 11.68 %  2006                      5.00          103.60          10.7701
 11.19 %  2005                      5.00          102.18          10.5794
 11.19 %  2005                      5.00          102.20          10.5740
 11.19 %  2005                      5.00          102.20          10.5740
 11.19 %  2005                      5.00          102.195         10.5753
 11.19 %  2005                      1.00          102.00          10.6284
 14.00 %  2005                      0.03          111.75          10.6535
 14.00 %  2005                      1.00          111.60          10.6933
 12.50 %  2004                      5.00          105.67          10.4164
 12.50 %  2004                     10.00          105.67          10.4164
 12.50 %  2004                      5.00          105.675         10.4147
 11.15 %  2002                      6.00          101.39          10.2388
 11.55 %  2001                     10.00          100.74          10.1752
 12.08 %  2001                      1.00          101.25           9.7484
 13.75 %  2001                      1.00          101.67          10.0893
          Contract Date : December 02, 2000
 11.50 %  2011                      5.00          100.13          11.4779
          Contract Date : December 01, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in 11.90 %  2007                      5.00          104.445         10.9243
 11.90 %  2007                      5.00          104.45          10.9232
 11.90 %  2007                     10.00          104.45          10.9232
 11.90 %  2007                      5.00          104.44          10.9253
 11.90 %  2007                      5.00          104.46          10.9211
 11.90 %  2007                      5.00          104.445         10.9243
 11.00 %  2006                      5.00          101.00          10.7520
 11.00 %  2006                      5.00          101.02          10.7472
 11.00 %  2006                      5.00          101.01          10.7496
 11.00 %  2006                      5.00          101.01          10.7496
