Government Dated Securities and Treasury Bills
Mumbai on 16 December 2000
1
%  2010                      6.00          106.60          11.1149 12.29 
%  2009                      5.00          102.44          11.0434 11.50 
%  2009                      5.00          102.43          11.0453 11.50 
%  2009                      5.00          105.29          10.9957 11.99 
%  2009                      5.00          105.29          10.9957 11.99 
%  2009                      5.00          105.35          10.9849 11.99 
%  2009                      5.00          105.31          10.9921 11.99 
%  2009                      5.00          105.29          10.9957 11.99 
%  2009                      5.00          105.30          10.9939 11.99 
%  2009                      5.00          105.26          11.0011 11.99 
%  2008                      5.00          102.71          10.8649 11.40 
%  2008                      5.00          102.70          10.8668 11.40 
%  2008                      5.00          102.71          10.8649 11.40 
%  2008                      5.00          102.71          10.8649 11.40 
%  2008                     10.00          102.72          10.8630 11.40 
%  2008                      5.00          102.73          10.8611 11.40 
%  2008                      5.00          102.73          10.8611 11.40 
%  2008                      5.00          102.71          10.8649 11.40 
%  2008                      5.00          102.70          10.8668 11.40 
%  2008                      5.00          102.72          10.8630 11.40 
%  2007                      5.00          105.29          10.7397 11.90 
%  2007                      5.00          105.29          10.7397 11.90 
%  2006                      5.00          101.61          10.6061 11.00 
%  2006                      5.00          101.61          10.6061 11.00 
%  2006                      5.00          101.61          10.6061 11.00 
%  2006                     10.00          101.61          10.6061 11.00 
%  2006                      5.00          101.61          10.6061 11.00 
%  2006                      5.00          104.37          10.6471 11.75 
%  2006                     10.00          104.37          10.6471 11.75 
%  2005(INSTA                0.02          112.40          10.5923 14.00 
%  2005                     10.00          102.62          10.4566 11.19 
%  2005                      5.00          102.685         10.4840 11.25 
%  2005                     10.00           97.97          10.4851  9.90 
%  2005                      5.00           97.96          10.4881  9.90 
%  2004                      5.00          105.94          10.3014 12.50 
%  2004                      5.00          105.94          10.3014 12.50 
%  2002                     10.00          102.20          10.2450 11.55 
%  2001                      5.00          101.06          10.0789 11.75 
Date : December 15, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
