Government Dated Securities and Treasury Bills
2000
1
 12.32 %  2011                      5.00          110.77          10.6074
 12.32 %  2011                     10.00          110.73          10.6133
 12.25 %  2010                     20.00          110.58          10.5225
 12.29 %  2010                      2.00          110.90          10.4688
 11.99 %  2009                      1.00          109.15          10.3857
 11.90 %  2007                      5.00          108.90          10.1011
 11.90 %  2007                      5.00          108.92          10.0973
 11.90 %  2007                      5.00          108.92          10.0973
 11.90 %  2007                      5.00          108.92          10.0973
 11.75 %  2006                      5.00          107.99           9.9297
  9.90 %  2005                      5.00          100.36           9.8032
  9.90 %  2005                      5.00          100.36           9.8032
  9.90 %  2005                     10.00          100.365          9.8019
  9.90 %  2005                     10.00          100.37           9.8006
  9.90 %  2005                      5.00          100.36           9.8032
  9.90 %  2005                      5.00          100.36           9.8032
  9.90 %  2005                      5.00          100.365          9.8019
 11.98 %  2004                     10.00          107.98           9.6670
 11.98 %  2004                     10.00          108.01           9.6588
 12.50 %  2004                      5.00          109.00           9.6438
 11.10 %  2003                      5.00          104.04           9.4662
 11.55 %  2002(I)                  15.00          104.64           9.4270
%  2002                      5.00          103.565          9.3759 11.15 
%  2002                      5.00          103.58           9.3686 11.15 
%  2002                     10.00          103.58           9.3686 11.15 
%  2002                      5.00          103.58           9.3686 11.15 
%  2002                     10.00          103.565          9.3759 11.15 
%  2000                     15.00          100.785          9.1738 11.40 
%  2000                     25.00          100.785          9.1738 11.40 
Date : May 13, 2000          Contract 
%  2020                      1.00           99.85          10.7167 10.70 
%  2010                     10.00          110.81          10.4830 12.29 
%  2009                      3.00          109.03          10.4058 11.99 
%  2005                      5.00          100.36           9.8034  9.90 
%  2003                      5.00          106.20           9.5134 11.83 
%  2000                     10.00          102.82           9.0591 13.85 
Bond2000(III)          50.00           98.665          8.0905 Zero Coupon 
Date : May 12, 2000          Contract 
%  2014                      1.00           98.75          10.6703 10.50 
Date : May 11, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, Mumbai on 15 May 
Subsidiary General Ledger Account Transactions in2
 12.50 %  2004                      5.00          108.92           9.6643
 12.50 %  2004                      5.00          108.95           9.6553
 12.50 %  2004                      5.00          108.96           9.6523
 11.83 %  2003                      5.00          106.13           9.5337
 11.83 %  2003                      5.00          106.18           9.5158
 11.83 %  2003                      5.00          106.14           9.5301
 11.10 %  2003                      5.00          104.00           9.4789
 11.10 %  2003                      2.00          104.08           9.4475
 11.15 %  2002                      5.00          103.50           9.4033
 11.15 %  2002                      5.00          103.52           9.3937
 11.15 %  2002                     10.00          103.50           9.4033
 11.15 %  2002                      5.00          103.55           9.3792
 11.15 %  2002                      5.00          103.55           9.3792
 11.15 %  2002                      5.00          103.50           9.4033
 11.15 %  2002                      5.00          103.54           9.3840
 11.15 %  2002                      5.00          103.54           9.3840
 11.15 %  2002                      5.00          103.54           9.3840
 11.15 %  2002                      5.00          103.50           9.4033
