 
15 Dec 2000 
 
Subsidiary General Ledger Account Transactions in  
Government Dated Securities and Treasury Bills 
at RBI, Mumbai on 14 December 2000 
 
--------------------------------------------------------------------------- 
   Nomenclature                  Amount           Price *        YTM % 
                                 (Face Value)     Per Rs.100   Indicative 
                                 (in Rs.Crore)    nominal 
--------------------------------------------------------------------------- 
 
I.  Outright Transactions 
A.Government of India Dated Securities 
          Contract Date : December 12, 2000 
 12.50 %  2004                      5.00          105.905         10.3153 
 12.50 %  2004                      5.00          105.90          10.3171 
 12.50 %  2004                      5.00          105.89          10.3206 
 11.75 %  2004                     10.00          103.73          10.4530 
 11.75 %  2004                     10.00          103.73          10.4530 
 11.75 %  2004                     10.00          103.75          10.4462 
  9.90 %  2005                      5.00           97.935         10.4953 
 11.19 %  2005                     10.00          102.56          10.4732 
 11.19 %  2005                      5.00          102.58          10.4678 
 11.19 %  2005                      5.00          102.58          10.4678 
 11.75 %  2006                     10.00          104.30          10.6646 
 11.75 %  2006                     10.00          104.30          10.6646 
 11.00 %  2006                      5.00          101.54          10.6228 
 11.00 %  2006                      5.00          101.51          10.6300 
 11.00 %  2006                      5.00          101.505         10.6312 
 11.00 %  2006                      5.00          101.51          10.6300 
 11.00 %  2006                      5.00          101.53          10.6252 
 11.00 %  2006                     25.00          101.53          10.6252 
 11.00 %  2006                      5.00          101.56          10.6181 
 11.00 %  2006                      5.00          101.56          10.6181 
 11.00 %  2006                      5.00          101.56          10.6181 
 11.00 %  2006                      5.00          101.55          10.6205 
 11.00 %  2006                     10.00          101.53          10.6252 
 11.90 %  2007                      5.00          105.20          10.7592 
 11.90 %  2007                      5.00          105.20          10.7592 
 11.90 %  2007                      5.00          105.18          10.7635 
 11.90 %  2007                      5.00          105.215         10.7561 
 11.90 %  2007                      5.00          105.20          10.7592 
 11.90 %  2007                      5.00          105.215         10.7561 
 11.90 %  2007                      5.00          105.215         10.7561  11.90 %  2007                      5.00          105.21          10.7571 
 12.00 %  2008                      5.00          105.00          10.9881 
 12.00 %  2008                      1.00          105.10          10.9687 
 11.40 %  2008                      5.00          102.59          10.8880 
 11.40 %  2008                      5.00          102.61          10.8841 
 11.40 %  2008                      5.00          102.59          10.8880 
 11.40 %  2008                      5.00          102.61          10.8841 
 11.40 %  2008                      5.00          102.615         10.8832 
 11.40 %  2008                      5.00          102.60          10.8860 
 11.40 %  2008                      5.00          102.62          10.8822 
 11.40 %  2008                     10.00          102.59          10.8880 
 11.40 %  2008                     10.00          102.60          10.8860 
 11.40 %  2008                      5.00          102.63          10.8803 
 11.40 %  2008                     10.00          102.60          10.8860 
 11.40 %  2008                     10.00          102.60          10.8860 
 11.40 %  2008                     15.00          102.60          10.8860 
 11.40 %  2008                      5.00          102.61          10.8841 
 11.99 %  2009                      5.00          105.18          11.0158 
 11.99 %  2009                      5.00          105.19          11.0140 
 11.99 %  2009                      5.00          105.19          11.0140 
 11.99 %  2009                      5.00          105.19          11.0140 
 11.99 %  2009                      5.00          105.185         11.0149 
 11.50 %  2009                      5.00          102.385         11.0537 
 11.50 %  2009                     10.00          102.38          11.0546 
 11.50 %  2009                      5.00          102.38          11.0546 
 11.50 %  2009                     10.00          102.38          11.0546 
 11.50 %  2009                      5.00          102.39          11.0528 
 11.50 %  2010                     10.00          102.185         11.1211 
 11.30 %  2010                      5.00          101.15          11.0977 
 11.30 %  2010                      5.00          101.13          11.1011 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.16          11.0960 
 11.30 %  2010                      5.00          101.16          11.0960 
 11.30 %  2010                      5.00          101.145         11.0985 
 11.30 %  2010                      5.00          101.15          11.0977 
 11.30 %  2010                     10.00          101.13          11.1011 
 11.30 %  2010                      5.00          101.15          11.0977 
 11.30 %  2010                      5.00          101.17          11.0943 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.15          11.0977 
 11.30 %  2010                      5.00          101.15          11.0977 
 11.30 %  2010                      5.00          101.18          11.0926 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.14          11.0994 
 11.30 %  2010                      5.00          101.16          11.0960 
 11.30 %  2010                      8.00          101.145         11.0985 
 11.50 %  2011                      0.49          101.75          11.2160 
 11.50 %  2011                      5.00          101.70          11.2239 
 11.50 %  2011                      5.00          101.70          11.2239 
 11.50 %  2011                      5.00          101.69          11.2255 
 11.50 %  2011                      5.00          101.69          11.2255 
 11.50 %  2011                      5.00          101.70          11.2239  11.50 %  2011                      5.00          101.71          11.2223 
 11.50 %  2011                      5.00          101.68          11.2271 
 11.50 %  2011                      5.00          101.68          11.2271 
 11.50 %  2011                      5.00          101.68          11.2271 
 11.50 %  2011                      5.00          101.69          11.2255 
 11.03 %  2012                      0.65           98.17          11.3135 
 11.03 %  2012                      5.00           98.13          11.3199 
 11.03 %  2012                      5.00           98.14          11.3183 
 11.03 %  2012                      0.095          98.25          11.3008 
 11.03 %  2012                      5.00           98.15          11.3167 
 11.03 %  2012                      5.00           98.15          11.3167 
 11.03 %  2012                      5.00           98.10          11.3247 
 11.03 %  2012                      5.00           98.14          11.3183 
 11.03 %  2012                      5.00           98.14          11.3183 
 11.03 %  2012                      5.00           98.14          11.3183 
 11.03 %  2012                      5.00           98.155         11.3159 
 11.03 %  2012                      5.00           98.155         11.3159 
 11.03 %  2012                      0.092          98.30          11.2929 
 11.03 %  2012                      5.00           98.14          11.3183 
 11.03 %  2012                     10.00           98.135         11.3191 
 11.03 %  2012                      5.00           98.135         11.3191 
 11.03 %  2012                      5.00           98.135         11.3191 
 11.03 %  2012                     10.00           98.10          11.3247 
 11.03 %  2012                      5.00           98.11          11.3231 
 11.03 %  2012                      5.00           98.11          11.3231 
 11.03 %  2012                      5.00           98.115         11.3223 
 11.03 %  2012                      5.00           98.12          11.3215 
 11.03 %  2012                      5.00           98.13          11.3199 
 11.03 %  2012                      0.095          99.20          11.1510 
 11.03 %  2012                      5.00           98.13          11.3199 
 11.03 %  2012                      5.00           98.14          11.3183 
 11.03 %  2012                      5.00           98.10          11.3247 
 11.03 %  2012                      5.00           98.10          11.3247 
 11.03 %  2012                      5.00           98.14          11.3183 
 12.40 %  2013                     10.00          106.00          11.4841 
 12.40 %  2013                     15.00          106.10          11.4696 
 12.40 %  2013                     10.00          105.98          11.4870 
 12.40 %  2013                     10.00          105.98          11.4870 
 12.40 %  2013                      5.00          106.00          11.4841 
 12.40 %  2013                     10.00          106.03          11.4798 
 11.43 %  2015                      0.50           99.15          11.5469 
     Total                       1620.002 
 
B. State Government Securities 
          Contract Date : December 13, 2000 
  12.50% GUJARAT SDL,2008           0.70          106.12         11.2945 
  12.25% MAHARASHTRA SDL 2009       0.045         106.02         11.1189 
  11.57% KARNATAKA STATE G.S 
  2010                              5.00          100.80         11.4325 
  11.57% KARNATAKA STATE G.S 
  2010                             10.00          100.82         11.4291 
  11.57% KARNATAKA STATE G.S 
  2010                              5.00          100.85         11.4241 
          Contract Date : December 14, 2000 
  12.25% TAMIL NADU SDL 2009        5.00          105.00         11.3029 
  12.25% TAMIL NADU SDL 2009       10.00          105.00         11.3029   11.57% KARNATAKA STATE G.S 
  2010                              5.00          100.80         11.4324 
     Total                         40.745 
 
C. Treasury Bills 
   (i) 14 Day Bills (Maturity-wise) 
       (DD/MM/YYYY) 
          Contract Date : December 13, 2000 
        18/12/2000                  1.50           99.9140         6.2662 
          Contract Date : December 14, 2000 
        18/12/2000                  2.02           99.9124         7.9786 
        18/12/2000                  4.00           99.9091         8.2794 
        18/12/2000                  2.00           99.9091         8.2794 
        18/12/2000                  2.00           99.9091         8.2794 
        18/12/2000                  0.065          99.9124         7.9786 
     Total                         11.585 
   (ii) 91 Day Bills (Maturity-wise) 
       (DD/MM/YYYY) 
          Contract Date : December 14, 2000 
        25/12/2000                  1.00           99.7970         6.7311 
        08/01/2001                  2.00           99.9043         1.3947 
     Total                          3.00 
   (iii) 182 Day Bills (Maturity-wise) 
       (DD/MM/YYYY) 
          Contract Date : December 13, 2000 
        18/01/2001                  5.00           99.1349         8.8235 
        10/05/2001                  1.00           96.1407         9.8728 
          Contract Date : December 14, 2000 
        10/05/2001                  5.00           96.2217         9.7232 
     Total                         11.00 
   (iv) 364 Day Bills (Maturity-wise) 
       (DD/MM/YYYY) 
          Contract Date : December 13, 2000 
        27/12/2000                  1.50           99.6998         7.8287 
        11/01/2001                  5.00           99.3105         8.7145 
        03/05/2001                 10.00           96.3773         9.7038 
        18/10/2001                 10.00           92.1950         9.9726 
        29/11/2001                 12.50           91.2340         9.9641 
          Contract Date : December 14, 2000 
        08/02/2001                  1.00           98.6380         8.9752 
        22/02/2001                 25.00           98.2755         9.1248 
        05/04/2001                  0.06           97.3853         8.7259 
        15/11/2001                 25.00           91.5319        10.0225 
        15/11/2001                 25.00           91.5204        10.0374 
        29/11/2001                 14.0925         91.1981        10.0375 
        13/12/2001                 10.00           90.8905        10.0225 
        13/12/2001                  2.00           90.8988        10.0125 
     Total                        141.1525 
 
II.  REPO Transactions * 
    (Other than with RBI) 
 
