Government Dated Securities and Treasury Bills
Mumbai on 08 December 2000
 11.90 %  2007                      5.00          105.30          10.7415
 11.90 %  2007                      5.00          105.10          10.7838
 11.90 %  2007                     10.00          105.16          10.7711
 11.90 %  2007                      7.00          105.08          10.7880
 13.05 %  2007                     10.00          109.15          11.0078
 13.05 %  2007                      5.00          109.15          11.0078
 11.00 %  2006                      5.00          101.57          10.6160
 11.00 %  2006                      5.00          101.59          10.6113
 11.00 %  2006                      5.00          101.62          10.6042
 11.00 %  2006                      5.00          101.63          10.6018
 11.75 %  2006                      5.00          104.25          10.6802
 11.75 %  2006                      5.00          104.29          10.6705
 11.68 %  2006                      0.75          104.23          10.6141
 11.19 %  2005                      5.00          102.65          10.4506
 14.00 %  2005                      0.09          111.70          10.6606
 11.98 %  2004                      5.00          104.98          10.3331
 11.95 %  2004                      5.00          104.65          10.3706
 11.75 %  2004                      5.00          104.00          10.3660
 11.50 %  2004                     10.00          103.30          10.3242
 12.50 %  2004                      5.00          106.00          10.2927
 12.50 %  2004                      5.00          106.00          10.2927
 12.50 %  2004                     10.00          106.00          10.2927
 12.50 %  2004                      5.00          106.02          10.2856
 12.50 %  2004                      5.00          106.10          10.2575
 12.50 %  2004                      0.50          105.95          10.3103
 12.50 %  2004                      1.00          105.90          10.3279
 12.50 %  2004                      5.00          106.08          10.2645
 12.50 %  2004                      5.00          106.02          10.2856
 12.50 %  2004                      5.00          105.93          10.3173
 11.10 %  2003                      5.00          101.76          10.2181
 11.10 %  2003                     15.00          101.77          10.2133
 11.15 %  2002                      5.00          101.56          10.1241
 11.15 %  2002                      5.00          101.59          10.1051
%  2002                      5.00          102.23          10.1681 11.68 
%  2001                      5.00          101.13          10.0245 11.75 
%  2001                      5.00          100.50           9.9850 10.85 
%  2001                      5.00          100.83           9.9833 11.55 
%  2001                      5.00          100.835          9.9741 11.55 
Date : December 07, 2000          Contract 
%  2011                      5.00          100.45          11.4254 11.50 
Date : December 06, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in 12.25 %  2008                      5.00          106.15          11.0409
 11.40 %  2008                      5.00          102.25          10.9538
 11.40 %  2008                      5.00          102.25          10.9538
 11.40 %  2008                      5.00          102.07          10.9884
 11.40 %  2008                      5.00          102.15          10.9730
 11.40 %  2008                      5.00          102.155         10.9720
 11.40 %  2008                      5.00          102.14          10.9749
 11.40 %  2008                      5.00          102.40          10.9250
 11.40 %  2008                      5.00          102.30          10.9442
 11.40 %  2008                      5.00          102.10          10.9826
 11.40 %  2008                      5.00          102.17          10.9692
 11.40 %  2008                      5.00          102.13          10.9769
 11.40 %  2008                      5.00          102.25          10.9538
 11.40 %  2008                      5.00          102.25          10.9538
