Government Dated Securities and Treasury Bills
at RBI, Mumbai on 24 May 2000
1
 12.50 %  2004                      5.00          108.75           9.7019
 12.50 %  2004                      5.00          108.65           9.7321
 12.50 %  2004                      5.00          108.65           9.7321
 12.50 %  2004                      5.00          108.68           9.7230
 12.50 %  2004                      5.00          108.65           9.7321
 12.50 %  2004                      5.00          108.79           9.6899
 11.10 %  2003                     10.00          103.75           9.5660
 11.10 %  2003                      2.00          103.95           9.4868
 11.55 %  2002(I)                  10.00          104.39           9.5169
 11.15 %  2002                      5.00          103.25           9.5099
 11.15 %  2002                     10.00          103.30           9.4855
 13.80 %  2002                      5.00          107.665          9.5344
 12.69 %  2002                     30.00          105.66           9.4590
 10.85 %  2001                      5.00          101.58           9.3819
 11.55 %  2001                      5.00          102.21           9.3823
 11.55 %  2001                      5.00          102.19           9.4013
 11.55 %  2001                      5.00          102.18           9.4109
 11.55 %  2001                      5.00          102.17           9.4204
 11.55 %  2001                      5.00          102.17           9.4204
 11.55 %  2001                      5.00          102.20           9.3918
 11.55 %  2001                      5.00          102.17           9.4204
 11.55 %  2001                     10.00          102.17           9.4204
 11.55 %  2001                     10.00          102.15           9.4395
 11.55 %  2001                     25.00          102.17           9.4204
 11.55 %  2001                     10.00          102.17           9.4204
 11.55 %  2001                      5.00          102.17           9.4204
 11.55 %  2001                      5.00          102.21           9.3823
 11.55 %  2001                      5.00          102.20           9.3918
 11.55 %  2001                      5.00          102.17           9.4204
 11.55 %  2001                      3.00          102.17           9.4204
 11.40 %  2000                     10.00          100.695          9.2562
Zero Coupon Bond  2000             20.00           98.557         8.3454
 12.14 %  2000                     15.00          100.06           8.2210
 12.14 %  2000                      5.00          100.06           8.2210
 12.14 %  2000                     10.00          100.06           8.2210
 12.14 %  2000                      5.00          100.06           8.2210
 12.14 %  2000                      3.40          100.06           8.2210
          Contract Date : May 23, 2000
 12.50 %  2004                      5.00          108.79           9.6915
          Contract Date : May 22, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.40 %  2000                      5.00          100.69           9.2535
 11.40 %  2000                      5.00          100.69           9.2535
 11.40 %  2000                     20.00          100.69           9.2535
 11.40 %  2000                     20.00          100.685          9.2682
 11.40 %  2000                     10.00          100.69           9.2535
 11.40 %  2000                      9.55          100.65           9.3712
Zero Coupon Bond  2000             15.00           98.557         8.4807
 11.64 %  2000                     20.00          100.40           9.0722
 11.64 %  2000                     25.00          100.40           9.0722
Zero Coupon Bond  2000             15.00           98.869         8.5330
          Contract Date : May 24, 2000
 10.70 %  2020                      0.10           99.59          10.7479
 10.70 %  2020                      1.00           99.35          10.7775
 11.50 %  2015                      0.50          104.95          10.8251
 10.79 %  2015                      5.00          100.00          10.7896
 11.83 %  2014                      5.00          107.15          10.8389
 11.83 %  2014                      5.00          107.15          10.8389
 10.50 %  2014                      5.00           98.68          10.6792
 10.50 %  2014                      5.00           97.70          10.8162
 10.00 %  2014                      1.00           96.10          10.5380
 10.25 %  2012                      0.9185         98.50          10.4714
