Government Dated Securities and Treasury Bills
at RBI, Mumbai on 28 July 2000
1
 11.90 %  2007                      5.00          104.01          11.0417
 11.75 %  2006                      5.00          103.20          10.9727
 11.75 %  2006                      5.00          103.20          10.9727
 11.68 %  2006                      5.00          103.09          10.9287
 11.68 %  2006                      5.00          102.81          10.9947
 11.68 %  2006                      5.00          102.85          10.9852
 11.68 %  2006                      5.00          103.04          10.9404
%  2006                      5.00          102.81          10.9947 11.68 
%  2005                      0.75           98.28          10.6528 10.20 
%  2005                      5.00           96.59          10.8303  9.90 
%  2004                      5.00          103.795         10.8045 11.98 
%  2004                      5.00          102.87          10.8192 11.75 
%  2004                      5.00          102.17          10.7743 11.50 
%  2004                      5.00          105.17          10.7409 12.50 
%  2004                      5.00          105.19          10.7343 12.50 
%  2004                      5.00          105.17          10.7409 12.50 
%  2004                     10.00          105.15          10.7474 12.50 
%  2004                      5.00          105.10          10.7638 12.50 
%  2004                      5.00          105.19          10.7343 12.50 
%  2004                      5.00          105.20          10.7311 12.50 
%  2004                      5.00          105.16          10.7442 12.50 
%  2004                      5.00          105.10          10.7638 12.50 
%  2004                      5.00          105.21          10.7278 12.50 
%  2004                      5.00          105.19          10.7343 12.50 
%  2004                      5.00          105.18          10.7376 12.50 
%  2004                      5.00          105.20          10.7311 12.50 
%  2004                      5.00          105.15          10.7474 12.50 
%  2004                      0.13          104.75          10.8785 12.50 
%  2003                      5.00          101.15          10.5835 11.10 
%  2002                      5.00          101.27          10.4473 11.15 
%  2002                      5.00          101.23          10.4689 11.15 
%  2002                      5.00          101.285         10.4393 11.15 
%  2002                      5.00          101.25          10.4581 11.15 
%  2002                     30.00           91.87          10.4261  5.75 
%  2002                      5.00          100.885         10.4236 11.00 
%  2001                      5.00          101.495         10.2304 11.75 
%  2001                      5.00          101.495         10.2304 11.75 
%  2000                      5.00          101.56           9.8789 13.85 
Date : July 27, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.15 %  2002                      5.00          101.26          10.4522
 11.15 %  2002                      5.00          101.25          10.4576
 11.15 %  2002                      5.00          101.22          10.4738
 11.15 %  2002                     10.00          101.22          10.4738
 11.15 %  2002                      5.00          101.27          10.4468
 11.00 %  2002                     10.00          100.90          10.4134
 11.00 %  2002                      5.00          100.90          10.4134
 11.00 %  2002                      5.00          100.90          10.4134
 11.00 %  2002                      5.00          100.90          10.4134
 11.75 %  2001                      5.00          101.48          10.2422
 11.55 %  2001                      1.00          101.15          10.1992
 11.40 %  2000                      5.00          100.18          10.1094
 11.40 %  2000                      5.00          100.14          10.3482
          Contract Date : July 28, 2000
 10.70 %  2020                      4.70           96.22          11.1737
 10.70 %  2020                      0.25           96.25          11.1698
 10.70 %  2020                      5.00           96.20          11.1763
