Government Dated Securities and Treasury Bills
at RBI, Mumbai on 11 December 2000
 11.30 %  2010                      1.00          101.20          11.0890
 11.50 %  2010                     10.00          102.20          11.1190
 11.50 %  2010                      5.00          102.20          11.1190
 11.99 %  2009                     10.00          105.32          10.9918
 11.99 %  2009                      5.00          105.28          10.9990
 11.99 %  2009                      5.00          105.28          10.9990
 11.40 %  2008                      5.00          102.70          10.8674
 11.40 %  2008                      5.00          102.35          10.9344
 11.40 %  2008                      5.00          102.72          10.8636
 11.40 %  2008                      5.00          102.53          10.8999
 11.40 %  2008                      0.60          102.80          10.8484
 11.40 %  2008                      5.00          102.73          10.8617
 11.40 %  2008                      5.00          102.74          10.8598
 11.40 %  2008                      5.00          102.72          10.8636
 11.40 %  2008                      5.00          102.73          10.8617
 11.40 %  2008                      5.00          102.70          10.8674
 11.40 %  2008                      5.00          102.70          10.8674
 11.40 %  2008                      5.00          102.69          10.8693
 11.40 %  2008                      5.00          102.74          10.8598
 12.00 %  2008                      5.00          105.45          10.9026
 11.90 %  2007                      5.00          105.35          10.7300
 11.90 %  2007                      5.00          105.34          10.7321
 11.90 %  2007                      5.00          105.355         10.7289
 11.00 %  2006                      5.00          101.69          10.5874
 11.68 %  2006                      5.00          104.20          10.6204
 11.19 %  2005                      5.00          102.75          10.4230
 11.19 %  2005                     30.00          102.70          10.4366
  9.90 %  2005                      5.00           98.07          10.4544
 12.50 %  2004                      5.00          106.10          10.2543
 11.10 %  2003                      5.00          101.79          10.2014
 11.15 %  2002                     10.00          101.58          10.1085
 11.15 %  2002                     10.00          101.58          10.1085
 11.15 %  2002                     15.00          101.58          10.1085
 10.85 %  2001                     50.00          100.48          10.0116
          Contract Date : December 09, 2000
 11.43 %  2015                      5.00           99.25          11.5321
 11.40 %  2008                      5.00          102.60          10.8866
 12.10 %  2008                      0.95          105.00          11.1011
 11.19 %  2005                      5.00          102.67          10.4450
 11.98 %  2004                      1.00          104.80          10.3895
          Contract Date : December 08, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
