Government Dated Securities and Treasury Bills
at RBI, Mumbai on 14 August 2000
1
          Contract Date : August 14, 2000
 12.60 %  2018                      3.00          107.00          11.6603
 11.03 %  2012                      1.00           98.25          11.2979
 11.03 %  2012                      2.00           98.50          11.2589
 12.25 %  2010                      0.01          105.00          11.3894
 12.25 %  2010                      0.10          105.00          11.3894
 11.50 %  2009                      0.001         100.24          11.4485
 11.50 %  2009                      5.00          100.15          11.4651
 11.19 %  2005                      1.00          100.40          11.0837
 11.25 %  2005                      5.00          100.59          11.0798
 14.00 %  2005                      0.42          110.30          11.1679
 11.98 %  2004                      5.00          103.32          10.9417
 12.50 %  2004                      5.00          104.80          10.8492
 12.50 %  2004                     10.00          104.825         10.8409
 12.50 %  2004                      5.00          104.825         10.8409
 12.50 %  2004                      5.00          104.75          10.8658
 12.50 %  2004                      5.00          104.90          10.8161
 12.50 %  2004                      5.00          104.83          10.8393
 12.50 %  2004                      5.00          104.90          10.8161
 12.50 %  2004                      5.00          104.85          10.8326
 12.50 %  2004                      5.00          104.87          10.8260
 12.50 %  2004                      5.00          104.89          10.8194
 12.50 %  2004                     10.00          104.81          10.8459
 11.15 %  2002                      5.00          100.72          10.7422
 11.15 %  2002                      5.00          100.65          10.7809
 11.15 %  2002                      5.00          100.70          10.7532
          Contract Date : August 12, 2000
 11.03 %  2012                      0.14           98.25          11.2980
 12.32 %  2011                      5.00          104.95          11.4932
 12.32 %  2011                      5.00          104.65          11.5416
 11.19 %  2005                      5.00          100.51          11.0543
 11.98 %  2004                     10.00          103.345         10.9345
 12.50 %  2004                      5.00          104.72          10.8766
 12.50 %  2004                     10.00          104.87          10.8269
          Contract Date : August 11, 2000
 11.83 %  2014                      1.50          102.37          11.4824
          Contract Date : August 10, 2000
 11.19 %  2005                      1.00          100.22          11.1307
          Contract Date : August 08, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 12.50 %  2004                      5.00          105.00          10.7812
