Government Dated Securities and Treasury Bills
at RBI, Mumbai on 02 May 2000
1
 12.50 %  2004                      5.00          108.82           9.7163
 12.50 %  2004                      5.00          108.78           9.7282
 12.50 %  2004                      5.00          108.78           9.7282
 12.50 %  2004                      5.00          108.735          9.7417
 12.50 %  2004                      5.00          108.76           9.7342
 12.50 %  2004                      5.00          108.73           9.7432
 12.50 %  2004                      5.00          108.78           9.7282
 12.50 %  2004                      5.00          108.78           9.7282
 12.50 %  2004                      5.00          108.78           9.7282
 12.50 %  2004                      5.00          108.79           9.7253
 12.50 %  2004                      5.00          108.82           9.7163
 12.50 %  2004                      5.00          108.78           9.7282
 12.50 %  2004                     10.00          108.74           9.7402
 12.50 %  2004                      5.00          108.73           9.7432
 12.50 %  2004                     10.00          108.80           9.7223
 11.83 %  2003                      5.00          106.13           9.5542
 11.15 %  2002                     10.00          103.40           9.4759
 11.15 %  2002                     10.00          103.40           9.4759
 11.75 %  2001                     10.00          102.95           9.2876
 11.75 %  2001                      5.00          102.94           9.2957
 11.75 %  2001                     15.00          102.89           9.3361
 11.75 %  2001                     10.00          102.88           9.3441
 11.75 %  2001                      5.00          102.87           9.3522
 11.75 %  2001                     10.00          102.92           9.3118
 11.75 %  2001                      5.00          102.87           9.3522
 11.75 %  2001                      5.00          102.87           9.3522
 10.85 %  2001                      5.00          101.71           9.3327
 10.85 %  2001                      5.00          101.71           9.3327
 10.85 %  2001                     45.00          101.75           9.2984
 10.85 %  2001                      5.00          101.72           9.3241
 10.85 %  2001                     15.00          101.79           9.2641
 11.55 %  2001                      5.00          102.42           9.2866
 11.55 %  2001                     10.00          102.37           9.3319
 11.55 %  2001                      5.00          102.365          9.3364
 11.55 %  2001                     10.00          102.36           9.3409
 11.64 %  2000                     30.00          100.53           9.1491
 11.64 %  2000                     10.00          100.53           9.1491
 12.14 %  2000                     10.00          100.235          8.7024
 12.14 %  2000                     50.00          100.24           8.6364
 12.14 %  2000                     25.00          100.235          8.7024
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
  9.90 %  2005                     10.00          100.18           9.8517
  9.90 %  2005                      5.00          100.18           9.8517
  9.90 %  2005                      5.00          100.25           9.8336
  9.90 %  2005                      5.00          100.17           9.8543
  9.90 %  2005                     10.00          100.15           9.8595
  9.90 %  2005                      5.00          100.20           9.8466
  9.90 %  2005                      5.00          100.19           9.8491
  9.90 %  2005                     10.00          100.15           9.8595
  9.90 %  2005                      5.00          100.24           9.8362
  9.90 %  2005                      5.00          100.16           9.8569
  9.90 %  2005                      5.00          100.15           9.8595
  9.90 %  2005                      5.00          100.18           9.8517
  9.90 %  2005                      5.00          100.17           9.8543
  9.90 %  2005                      5.00          100.145          9.8608
  9.90 %  2005                      5.00          100.18           9.8517
  9.90 %  2005                      5.00          100.18           9.8517
  9.90 %  2005                     10.00          100.245          9.8349
  9.90 %  2005                      5.00          100.19           9.8491
  9.90 %  2005                     10.00          100.16           9.8569
  9.90 %  2005                      5.00          100.17           9.8543
  9.90 %  2005                      5.00          100.19           9.8491
  9.90 %  2005                     10.00          100.16           9.8569
  9.90 %  2005                     10.00          100.18           9.8517
  9.90 %  2005                      5.00          100.18           9.8517
  9.90 %  2005                     10.00          100.16           9.8569
  9.90 %  2005                     20.00          100.15           9.8595
  9.90 %  2005                      5.00          100.25           9.8336
  9.90 %  2005                      5.00          100.17           9.8543
  9.90 %  2005                      5.00          100.18           9.8517
 11.98 %  2004                      5.00          107.75           9.7432
 11.98 %  2004                      5.00          107.755          9.7419
 11.98 %  2004                      5.00          107.755          9.7419
 11.98 %  2004                      5.00          107.75           9.7432
 11.98 %  2004                      5.00          107.76           9.7405
 11.98 %  2004                      5.00          107.85           9.7159
 11.98 %  2004                     10.00          107.855          9.7145
 11.98 %  2004                      5.00          107.855          9.7145
 11.98 %  2004                      5.00          107.75           9.7468
 11.98 %  2004                      5.00          107.75           9.7432
 11.98 %  2004                      5.00          107.82           9.7241
 11.98 %  2004                      5.00          107.80           9.7296
 11.98 %  2004                      5.00          107.81           9.7268
 11.98 %  2004                      5.00          107.75           9.7432
 11.98 %  2004                      5.00          107.84           9.7186
 11.50 %  2004                     10.00          105.74           9.7386
 11.50 %  2004                      5.00          105.735          9.7401
 11.50 %  2004                      5.00          105.73           9.7416
 11.50 %  2004                      5.00          105.75           9.7357
 11.50 %  2004                      5.00          105.76           9.7327
 11.50 %  2004                      5.00          105.73           9.7416
 11.50 %  2004                      5.00          105.74           9.7386
 11.50 %  2004                      5.00          105.74           9.7386
 11.50 %  2004                      5.00          105.75           9.7357
 12.50 %  2004                     10.00          108.75           9.7372
 12.50 %  2004                      5.00          108.75           9.73723
 12.00 %  2008                     10.00          109.87          10.1677
 12.00 %  2008                     10.00          109.50          10.2323
 12.00 %  2008                      5.00          109.85          10.1712
 12.00 %  2008                      5.00          109.43          10.2446
 12.00 %  2008                      5.00          109.67          10.2026
 12.00 %  2008                     10.00          109.40          10.2499
 12.00 %  2008                      5.00          109.48          10.2358
 12.00 %  2008                      5.00          109.47          10.2376
 12.00 %  2008                      5.00          109.48          10.2358
 12.00 %  2008                      5.00          109.89          10.1642
 12.00 %  2008                      5.00          109.89          10.1642
 12.00 %  2008                     10.00          109.50          10.2323
 12.00 %  2008                      5.00          109.38          10.2534
 12.00 %  2008                      5.00          109.50          10.2323
 12.00 %  2008                     10.00          109.67          10.2026
 12.00 %  2008                      5.00          109.67          10.2026
 12.00 %  2008                     10.00          109.67          10.2026
 12.00 %  2008                      5.00          109.40          10.2499
 12.00 %  2008                      5.00          109.49          10.2341
 12.00 %  2008                      5.00          109.40          10.2499
 12.00 %  2008                      5.00          109.75          10.1886
 12.00 %  2008                      0.10          110.05          10.1364
 11.90 %  2007                      5.00          109.18          10.0517
 11.90 %  2007                      5.00          109.18          10.0517
 11.90 %  2007                      5.00          109.01          10.0839
 11.90 %  2007                      5.00          109.00          10.0858
 11.90 %  2007                      5.00          109.00          10.0858
 11.90 %  2007                      5.00          109.18          10.0517
 11.75 %  2006                      5.00          107.865          9.9647
 11.75 %  2006                      5.00          107.875          9.9625
 11.68 %  2006                      5.00          107.51           9.9705
 11.19 %  2005                      5.00          105.285          9.8730
 11.19 %  2005                      5.00          105.28           9.8742
 11.19 %  2005                      5.00          105.31           9.8670
 11.19 %  2005                      5.00          105.265          9.8778
 11.19 %  2005                     10.00          105.36           9.8550
 11.19 %  2005                     10.00          105.36           9.8550
 11.19 %  2005                     10.00          105.35           9.8574
 11.19 %  2005                     10.00          105.24           9.8837
 11.19 %  2005                      5.00          105.24           9.8837
 11.19 %  2005                      5.00          105.24           9.8837
 11.19 %  2005                      5.00          105.25           9.8813
 11.19 %  2005                      5.00          105.26           9.8790
 11.19 %  2005                      5.00          105.28           9.8742
 11.19 %  2005                      5.00          105.27           9.8766
 11.19 %  2005                      5.00          105.28           9.8742
 11.25 %  2005                      1.00          105.40           9.8728
 11.25 %  2005                      1.00          105.15           9.9343
  9.90 %  2005                      5.00          100.175          9.8530
  9.90 %  2005                      5.00          100.175          9.8530
  9.90 %  2005                     10.00          100.175          9.8530
  9.90 %  2005                      5.00          100.17           9.8543
  9.90 %  2005                      5.00          100.15           9.8595
  9.90 %  2005                     15.00          100.15           9.8595
  9.90 %  2005                      5.00          100.16           9.85694
 11.83 %  2014                      5.00          108.35          10.6845
 11.83 %  2014                      5.00          108.31          10.6896
 11.83 %  2014                      1.00          108.60          10.6523
  8.00 %  2011                      1.50           86.29          10.0930
 12.32 %  2011                     10.00          111.28          10.5350
 12.32 %  2011                      5.00          111.25          10.5394
 12.32 %  2011                      5.00          111.25          10.5394
 12.32 %  2011                      5.00          111.45          10.5102
 12.29 %  2010                      5.00          111.40          10.3947
 12.29 %  2010                     10.00          111.37          10.3993
 12.29 %  2010                      5.00          111.61          10.3625
 11.99 %  2009                      5.00          109.30          10.3652
 11.99 %  2009                      5.00          109.68          10.3030
 11.99 %  2009                      5.00          109.395         10.3496
 11.99 %  2009                      5.00          109.39          10.3505
 11.99 %  2009                      5.00          109.45          10.3406
 11.99 %  2009                     15.00          109.38          10.3521
 11.99 %  2009                      5.00          109.31          10.3636
 11.99 %  2009                      5.00          109.30          10.3652
 11.99 %  2009                      5.00          109.32          10.3619
 11.99 %  2009                      5.00          109.30          10.3652
 11.99 %  2009                      5.00          109.30          10.3652
 11.99 %  2009                      5.00          109.33          10.3603
 11.99 %  2009                      5.00          109.35          10.3570
 11.99 %  2009                     10.00          109.50          10.3325
 11.99 %  2009                      5.00          109.55          10.3243
 11.99 %  2009                     10.00          109.45          10.3406
 11.99 %  2009                      5.00          109.35          10.3570
 11.99 %  2009                      5.00          109.35          10.3570
 11.99 %  2009                     10.00          109.35          10.3570
 11.99 %  2009                      5.00          109.38          10.3521
 11.99 %  2009                      5.00          109.68          10.3030
 11.99 %  2009                      5.00          109.73          10.2949
 11.99 %  2009                      5.00          109.40          10.3488
 11.99 %  2009                      5.00          109.40          10.3488
 11.99 %  2009                      5.00          109.35          10.3570
 11.99 %  2009                      5.00          109.55          10.3243
 11.99 %  2009                      5.00          109.34          10.3587
 11.99 %  2009                      5.00          109.30          10.3652
 12.25 %  2008                      5.00          111.00          10.2519
 12.00 %  2008                      5.00          109.45          10.2411
 12.00 %  2008                      5.00          109.885         10.1651
 12.00 %  2008                      5.00          109.67          10.2026
 12.00 %  2008                      5.00          109.89          10.1642
 12.00 %  2008                      5.00          109.89          10.1642
 12.00 %  2008                      5.00          109.40          10.2499
 12.00 %  2008                      5.00          109.45          10.2411
 12.00 %  2008                      5.00          109.51          10.2306
 12.00 %  2008                      5.00          109.55          10.2236
 12.00 %  2008                      5.00          109.60          10.2148
 12.00 %  2008                     10.00          109.87          10.1677
 12.00 %  2008                      5.00          109.78          10.1834
 12.00 %  2008                      4.00          109.68          10.2009
 12.00 %  2008                      5.00          109.825         10.1756
 12.00 %  2008                      5.00          109.40          10.24995
Date :  02 May 2000
  # YTM(indicative) will depend upon assumed rate of inflation
  * Relate to the first leg of Repos
---------------------------------------------------------------------------
B. Treasury Bills                   NIL
     Total                          6.50
 10.00 %  2014                      1.00       94.75        8.50      17
