Government Dated Securities and Treasury Bills
at RBI, Mumbai on 31 May 2000
1
 12.50 %  2004                      5.00          108.18           9.8634
 12.50 %  2004                      5.00          108.18           9.8634
 12.50 %  2004                      5.00          108.14           9.8756
 11.83 %  2003                      5.00          105.55           9.7210
 11.15 %  2002                      5.00          103.055          9.5935
 11.15 %  2002                      5.00          103.07           9.5861
 11.15 %  2002                      5.00          103.07           9.5861
 11.15 %  2002                      5.00          103.05           9.5959
 11.15 %  2002                      5.00          103.05           9.5959
 11.15 %  2002                      5.00          103.07           9.5861
 11.15 %  2002                      5.00          103.05           9.5959
 11.15 %  2002                      5.00          103.08           9.5811
 11.00 %  2002                      5.00          102.43           9.5953
 11.00 %  2002                      5.00          102.43           9.5953
 13.55 %  2001                     10.00          105.50           9.5066
 13.31 %  2001                     10.00          105.02           9.5468
 11.75 %  2001                     10.00          102.55           9.4856
 11.75 %  2001                     25.00          102.57           9.4684
 11.75 %  2001                      5.00          102.56           9.4770
 11.75 %  2001                      5.00          102.525          9.5070
 10.85 %  2001                      5.00          101.45           9.4792
 10.85 %  2001                     10.00          101.46           9.4700
 10.85 %  2001                      5.00          101.46           9.4700
 11.55 %  2001                      5.00          102.08           9.4753
 11.55 %  2001                      5.00          102.08           9.4753
 11.55 %  2001                      5.00          102.08           9.4753
 11.55 %  2001                      5.00          102.04           9.5142
 11.55 %  2001                      5.00          102.085          9.4704
 11.55 %  2001                      5.00          102.085          9.4704
 11.55 %  2001                     10.00          102.08           9.4753
 11.55 %  2001                     10.00          102.08           9.4753
 11.55 %  2001                      5.00          102.08           9.4753
 11.55 %  2001                      5.00          102.045          9.5093
 11.55 %  2001                      5.00          102.04           9.5142
 11.55 %  2001                      5.00          102.03           9.5239
 13.75 %  2001                     25.00          103.875          9.5352
 11.40 %  2000                      5.00          100.59           9.4528
 11.40 %  2000                     20.00          100.57           9.5146
          Contract Date : May 30, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.83 %  2014                     20.00          105.10          11.1111
 10.50 %  2014                      2.00           97.90          10.7877
 12.25 %  2010                     10.00          108.50          10.8400
 11.50 %  2008                      5.00          104.50          10.6479
 11.50 %  2008                     10.00          104.58          10.6333
 11.50 %  2008                      5.00          104.58          10.6333
 11.90 %  2007                      5.00          107.34          10.3969
 11.90 %  2007                      5.00          107.36          10.3930
 11.90 %  2007                      5.00          107.34          10.3969
 11.68 %  2006                      5.00          106.54          10.1650
 11.68 %  2006                      5.00          106.45          10.1849
 11.68 %  2006                      5.00          106.45          10.1849
 11.68 %  2006                      5.00          106.58          10.1561
 11.68 %  2006                     10.00          106.58          10.1561
 11.68 %  2006                      5.00          106.50          10.1738
 11.68 %  2006                      5.00          106.50          10.1738
 11.68 %  2006                      5.00          106.54          10.1650
 11.68 %  2006                      5.00          106.55          10.1628
 11.19 %  2005                      5.00          104.75           9.9885
 11.19 %  2005                     10.00          104.75           9.9885
 11.19 %  2005                      5.00          104.78           9.9812
  9.90 %  2005                      5.00           99.965          9.9040
  9.90 %  2005                      5.00          100.00           9.8948
  9.90 %  2005                      5.00          100.00           9.8948
  9.90 %  2005                      5.00          100.03           9.8869
  9.90 %  2005                      5.00           99.99           9.8974
  9.90 %  2005                     10.00           99.98           9.9000
 11.98 %  2004                      5.00          107.07           9.9000
 11.98 %  2004                      5.00          107.14           9.8804
 11.98 %  2004                      5.00          107.14           9.8804
 11.95 %  2004                     10.00          106.65           9.9461
 11.95 %  2004                     10.00          106.67           9.9403
 11.95 %  2004                      5.00          106.77           9.9116
 11.95 %  2004                      5.00          106.74           9.9202
 11.95 %  2004                      5.00          106.75           9.9173
 11.95 %  2004                      5.00          106.74           9.9202
 11.95 %  2004                      5.00          106.77           9.9116
 11.95 %  2004                     10.00          106.68           9.9374
 11.50 %  2004                      5.00          105.20           9.8712
 11.50 %  2004                      5.00          105.23           9.8621
 11.50 %  2004                      5.00          105.22           9.8651
 12.50 %  2004                     10.00          108.24           9.8451
 12.50 %  2004                      5.00          108.22           9.8512
 12.50 %  2004                      5.00          108.23           9.8482
 12.50 %  2004                      5.00          108.19           9.8604
 12.50 %  2004                      5.00          108.18           9.8634
 12.50 %  2004                      5.00          108.23           9.8482
 12.50 %  2004                     10.00          108.14           9.8756
 12.50 %  2004                      5.00          108.05           9.9031
 12.50 %  2004                      5.00          108.22           9.8512
 12.50 %  2004                      5.00          108.22           9.8512
 12.50 %  2004                      5.00          108.10           9.8878
 12.50 %  2004                      5.00          108.24           9.8451
 12.50 %  2004                     10.00          108.17           9.8665
 12.50 %  2004                     10.00          108.17           9.86653
 11.15 %  2002                      5.00          103.10           9.5696
 11.15 %  2002                      5.00          103.10           9.5696
 11.15 %  2002                      5.00          103.15           9.5449
 11.15 %  2002                      5.00          103.11           9.5646
 11.15 %  2002                      5.00          103.10           9.5696
 11.15 %  2002                      5.00          103.12           9.5597
 11.00 %  2002                     10.00          102.53           9.5366
 11.00 %  2002                     10.00          102.50           9.5535
 12.69 %  2002                      5.00          105.34           9.6014
 12.69 %  2002                     10.00          105.34           9.6014
 12.69 %  2002                     10.00          105.35           9.5958
 12.69 %  2002                     10.00          105.34           9.6014
 13.31 %  2001                      5.00          105.05           9.5181
 13.31 %  2001                      5.00          105.05           9.5181
 11.75 %  2001                     10.00          102.55           9.4809
 11.75 %  2001                      5.00          102.55           9.4809
 11.75 %  2001                      5.00          102.59           9.4465
 11.75 %  2001                      5.00          102.61           9.4293
 11.75 %  2001                      5.00          102.60           9.4379
 11.75 %  2001                      5.00          102.61           9.4293
 11.75 %  2001                      5.00          102.59           9.4465
 11.75 %  2001                      5.00          102.61           9.4293
 11.75 %  2001                      5.00          102.61           9.4293
 11.75 %  2001                      5.00          102.62           9.4207
 11.75 %  2001                      5.00          102.60           9.4379
 11.75 %  2001                      5.00          102.59           9.4465
 11.75 %  2001                      5.00          102.61           9.4293
 11.75 %  2001                      5.00          102.49           9.5325
 11.75 %  2001                      5.00          102.49           9.5325
 10.85 %  2001                      5.00          101.50           9.4305
 10.85 %  2001                      5.00          101.48           9.4488
 10.85 %  2001                     25.00          101.505          9.4259
 11.55 %  2001                      5.00          102.04           9.5098
 11.55 %  2001                      5.00          102.11           9.4416
 11.55 %  2001                      5.00          102.105          9.4465
 11.55 %  2001                      5.00          102.10           9.4514
 11.55 %  2001                     10.00          102.12           9.4319
 11.55 %  2001                      5.00          102.11           9.4416
 11.55 %  2001                     10.00          102.10           9.4514
 11.55 %  2001                     10.00          102.12           9.4319
 11.55 %  2001                     10.00          102.10           9.4514
 11.55 %  2001                      5.00          102.09           9.4611
 11.55 %  2001                      5.00          102.09           9.4611
 11.55 %  2001                      5.00          102.10           9.4514
 13.85 %  2000                      2.00          102.50           9.2291
 13.85 %  2000                      5.00          102.38           9.4435
 11.40 %  2000                     20.00          100.60           9.4049
 11.40 %  2000                     20.00          100.60           9.4049
 11.40 %  2000                     60.00          100.60           9.4049
 13.25 %  2000                      5.00          100.55           9.4527
          Contract Date : May 31, 2000
 10.70 %  2020                      0.38           99.30          10.7833
 12.60 %  2018                      5.00          110.95          11.1852
 11.50 %  2015                      1.00          102.90          11.0975
 11.50 %  2015                      1.00          102.90          11.09754
 11.50 %  2004                      5.00          105.30           9.8399
 11.50 %  2004                      5.00          105.33           9.8308
 11.50 %  2004                      5.00          105.31           9.8368
 11.50 %  2004                      5.00          105.31           9.8368
 11.50 %  2004                      5.00          105.335          9.8293
 11.50 %  2004                      5.00          105.32           9.8338
 11.50 %  2004                      5.00          105.35           9.8247
 11.50 %  2004                      5.00          105.34           9.8278
 11.50 %  2004                      5.00          105.34           9.8278
 11.50 %  2004                      5.00          105.35           9.8247
 11.50 %  2004                     10.00          105.33           9.8308
 12.50 %  2004                      5.00          108.40           9.7948
 12.50 %  2004                      5.00          108.38           9.8009
 12.50 %  2004                      5.00          108.37           9.8040
 12.50 %  2004                      5.00          108.35           9.8100
 12.50 %  2004                      5.00          108.42           9.7887
 12.50 %  2004                      5.00          108.39           9.7979
 12.50 %  2004                      5.00          108.39           9.7979
 12.50 %  2004                      5.00          108.37           9.8040
 12.50 %  2004                      5.00          108.38           9.8009
 12.50 %  2004                      5.00          108.38           9.8009
 12.50 %  2004                      5.00          108.38           9.8009
 12.50 %  2004                     10.00          108.37           9.8040
 12.50 %  2004                      5.00          108.35           9.8100
 12.50 %  2004                      5.00          108.375          9.8024
 12.50 %  2004                      5.00          108.30           9.8253
 12.50 %  2004                      5.00          108.30           9.8253
 12.50 %  2004                      5.00          108.34           9.8131
 12.50 %  2004                      5.00          108.35           9.8100
 12.50 %  2004                      5.00          108.40           9.7948
 12.50 %  2004                      5.00          108.43           9.7857
 12.50 %  2004                      5.00          108.35           9.8100
 12.50 %  2004                      5.00          108.35           9.8100
 12.50 %  2004                      5.00          108.37           9.8040
 12.50 %  2004                      5.00          108.375          9.8024
 12.50 %  2004                      5.00          108.41           9.7918
 12.50 %  2004                      5.00          108.355          9.8085
 11.83 %  2003                     10.00          105.64           9.6868
 11.10 %  2003                      5.00          103.50           9.6548
 11.10 %  2003                      5.00          103.49           9.6588
 11.55 %  2002(I)                   5.00          104.20           9.5849
 11.55 %  2002(I)                  10.00          104.20           9.5849
 11.55 %  2002(I)                   5.00          104.20           9.5849
 11.15 %  2002                      5.00          103.12           9.5597
 11.15 %  2002                      5.00          103.10           9.5696
 11.15 %  2002                      5.00          103.15           9.5449
 11.15 %  2002                      5.00          103.13           9.5548
 11.15 %  2002                      5.00          103.17           9.5350
 11.15 %  2002                      5.00          103.17           9.5350
 11.15 %  2002                      5.00          103.10           9.5696
 11.15 %  2002                      5.00          103.15           9.5449
 11.15 %  2002                      5.00          103.12           9.5597
 11.15 %  2002                      5.00          103.10           9.5696
 11.15 %  2002                      5.00          103.15           9.5449
 11.15 %  2002                      5.00          103.105          9.56715
 11.99 %  2009                      5.00          107.44          10.6646
 11.99 %  2009                      5.00          107.44          10.6646
 11.99 %  2009                      5.00          107.35          10.6798
 11.99 %  2009                      5.00          107.40          10.6714
 11.99 %  2009                      5.00          107.52          10.6511
 11.99 %  2009                      5.00          107.45          10.6630
 11.99 %  2009                      5.00          107.50          10.6545
 11.99 %  2009                     10.00          107.35          10.6798
 11.99 %  2009                     10.00          107.285         10.6908
 11.99 %  2009                      5.00          107.50          10.6545
 11.99 %  2009                      5.00          107.48          10.6579
 11.99 %  2009                      5.00          107.40          10.6714
 12.25 %  2008                      1.00          108.60          10.6525
 12.00 %  2008                      5.00          108.10          10.4664
 12.00 %  2008                      5.00          107.75          10.5293
 12.00 %  2008                      5.00          107.80          10.5203
 12.00 %  2008                      5.00          107.80          10.5203
 12.00 %  2008                      5.00          107.90          10.5023
 12.00 %  2008                      5.00          107.95          10.4933
 12.00 %  2008                      5.00          108.00          10.4844
 12.00 %  2008                      5.00          107.73          10.5329
 12.00 %  2008                      5.00          107.83          10.5149
 12.00 %  2008                      5.00          107.81          10.5185
 12.00 %  2008                      5.00          107.75          10.5293
 12.00 %  2008                      5.00          107.85          10.5113
 11.90 %  2007                      5.00          107.65          10.3359
 11.90 %  2007                      5.00          107.60          10.3457
 11.90 %  2007                      5.00          107.60          10.3457
 11.68 %  2006                      5.00          106.65          10.1401
 11.68 %  2006                      5.00          106.85          10.0959
 11.68 %  2006                      5.00          106.79          10.1091
 11.68 %  2006                      5.00          106.65          10.1401
 11.68 %  2006                      5.00          106.75          10.1180
 11.68 %  2006                     10.00          106.75          10.1180
 11.68 %  2006                      5.00          106.70          10.1290
 11.68 %  2006                      5.00          106.74          10.1202
 11.68 %  2006                      5.00          106.65          10.1401
 14.00 %  2005                      0.15          115.80           9.9257
  9.90 %  2005                      5.00          100.02           9.8894
  9.90 %  2005                      5.00          100.075          9.8750
  9.90 %  2005                      5.00          100.07           9.8763
  9.90 %  2005                      5.00          100.07           9.8763
  9.90 %  2005                      5.00           99.99           9.8973
  9.90 %  2005                      5.00          100.075          9.8750
  9.90 %  2005                      5.00          100.075          9.8750
  9.90 %  2005                      5.00          100.09           9.8711
  9.90 %  2005                      5.00          100.09           9.8711
  9.90 %  2005                      5.00          100.05           9.8816
 11.98 %  2004                      5.00          107.32           9.8290
 11.98 %  2004                      5.00          107.30           9.8346
 11.98 %  2004                      5.00          107.30           9.8346
 11.98 %  2004                      5.00          107.30           9.8346
 11.98 %  2004                      5.00          107.32           9.8290
 11.98 %  2004                      5.00          107.27           9.8430
 12.59 %  2004                      5.00          108.77           9.90346
        12/06/2000                  3.50           99.7524         7.5292
        12/06/2000                  5.00           99.7524         7.5292
        05/06/2000                  7.00           99.9076         6.7329
          Contract Date : May 31, 2000
       (DD/MM/YYYY)
   (i) 14 Day Bills (Maturity-wise)
C. Treasury Bills
                                           NIL
B. State Government Securities
     Total                       2363.53
 11.50 %  2015                      5.00          102.70          11.1245
 10.95 %  2011                      1.00          100.02          10.9467
 10.95 %  2011                      5.00          100.02          10.9467
 10.95 %  2011                      7.00          100.02          10.9467
 10.95 %  2011                     30.00          100.02          10.9467
 10.95 %  2011                      1.00          100.02          10.9467
