Government Dated Securities and Treasury Bills
at RBI, Mumbai on 16 May 2000
1
 12.00 %  2008                      5.00          109.10          10.2961
 12.00 %  2008                      5.00          109.10          10.2961
 11.90 %  2007                      5.00          108.85          10.1100
 11.90 %  2007                      5.00          108.85          10.1100
 11.90 %  2007                      5.00          108.85          10.1100
 13.65 %  2007                      5.00          116.10          10.2807
 11.75 %  2006                      5.00          107.925          9.9424
 11.75 %  2006                      5.00          107.92           9.9434
 11.68 %  2006                      5.00          107.68           9.9246
 11.68 %  2006                      5.00          107.66           9.9290
  9.90 %  2005                      5.00          100.35           9.8054
  9.90 %  2005                      5.00          100.36           9.8029
  9.90 %  2005                      5.00          100.35           9.8054
  9.90 %  2005                     10.00          100.345          9.8067
  9.90 %  2005                      5.00          100.35           9.8054
  9.90 %  2005                      5.00          100.38           9.7977
 12.50 %  2004                      5.00          108.95           9.6553
 12.50 %  2004                      5.00          108.955          9.6538
 11.83 %  2003                      5.00          106.16           9.5230
 11.10 %  2003                      5.00          104.05           9.4593
 11.15 %  2002                      5.00          103.53           9.3889
 13.55 %  2001                      5.00          105.93           9.3042
 11.75 %  2001                      5.00          102.935          9.2346
 10.85 %  2001                     20.00          101.77           9.2383
 11.55 %  2001                     10.00          102.425          9.2183
 11.55 %  2001                     10.00          102.42           9.2230
 11.55 %  2001                      5.00          102.42           9.2230
 11.55 %  2001                      5.00          102.42           9.2230
 11.55 %  2001                      5.00          102.42           9.2230
 13.75 %  2001                      5.00          104.33           9.2291
 13.85 %  2001                     10.00          103.67           9.2787
 11.40 %  2000                      5.00          100.79           9.1260
 11.40 %  2000                     15.00          100.785          9.1397
 11.40 %  2000                      5.00          100.785          9.1397
 11.40 %  2000                      5.00          100.785          9.1397
          Contract Date : May 15, 2000
 11.50 %  2015                      0.35          104.80          10.8446
 11.50 %  2015                      0.16          104.80          10.8446
 11.50 %  2015                      1.10          104.80          10.8446
          Contract Date : May 12, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal                                 (in 
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.10 %  2003                      5.00          104.02           9.4696
 11.10 %  2003                      5.00          104.02           9.4696
 11.10 %  2003                      5.00          104.02           9.4696
 11.10 %  2003                      5.00          104.02           9.4696
 11.10 %  2003                      3.526         104.02           9.4696
 11.15 %  2002                     15.00          103.53           9.3869
 11.15 %  2002                      5.00          103.54           9.3821
 11.15 %  2002                     10.00          103.55           9.3773
 11.15 %  2002                     10.00          103.525          9.3893
 11.15 %  2002                      5.00          103.51           9.3966
 11.15 %  2002                      5.00          103.53           9.3869
 11.15 %  2002                      5.00          103.53           9.3869
 11.15 %  2002                      5.00          103.51           9.3966
 11.15 %  2002                     10.00          103.53           9.3869
 12.69 %  2002                     15.00          105.85           9.3862
 12.69 %  2002                      5.00          105.86           9.3808
 11.47 %  2001                     10.00          103.02           9.3364
 11.75 %  2001                      5.00          102.91           9.2502
 11.75 %  2001                     10.00          102.91           9.2502
 11.75 %  2001                      5.00          102.92           9.2419
 10.85 %  2001                      5.00          101.76           9.2438
 10.85 %  2001                      5.00          101.785          9.2217
 10.85 %  2001                     15.00          101.79           9.2173
 11.55 %  2001                     10.00          102.425          9.2133
 11.55 %  2001                      5.00          102.422          9.2157
 11.55 %  2001                     15.00          102.42           9.2180
 11.55 %  2001                     10.00          102.42           9.2180
 11.55 %  2001                     10.00          102.42           9.2180
 12.08 %  2001                     10.00          102.87           9.2913
 13.75 %  2001                      5.00          104.32           9.2287
 13.75 %  2001                      5.00          104.32           9.2287
 13.85 %  2001                     10.00          103.68           9.2525
 11.40 %  2000                     10.00          100.775          9.1500
 11.40 %  2000                     15.00          100.78           9.1362
 11.40 %  2000                     15.00          100.775          9.1500
 11.40 %  2000                     15.00          100.75           9.2192
 13.25 %  2000                      2.00          100.80           8.9457
          Contract Date : May 16, 2000
 10.70 %  2020                      0.20           99.72          10.7324
 10.70 %  2020                      1.00           99.72          10.7324
 10.70 %  2020                      5.00           99.70          10.7349
 12.60 %  2018                      0.118         112.40          11.0159
 12.30 %  2016                      0.005         109.50          11.0231
 11.83 %  2014                      4.65          107.81          10.7540
 11.83 %  2014                      2.00          107.84          10.7501
 11.83 %  2014                     70.00          107.58          10.7840
 11.83 %  2014                     23.00          107.58          10.7840
 12.32 %  2011                     10.00          110.74          10.6114
 12.25 %  2010                     20.00          110.58          10.5221
 11.99 %  2009                      5.00          108.97          10.4146
 11.99 %  2009                      5.00          108.97          10.4146
 12.00 %  2008                      5.00          109.10          10.2961
 12.00 %  2008                      5.00          109.10          10.2961
 12.00 %  2008                      5.00          109.17          10.2837
 12.00 %  2008                     10.00          109.18          10.28203
 11.75 %  2006                      5.00          107.925          9.9416
 11.75 %  2006                      0.60          107.94           9.9384
 11.68 %  2006                     10.00          107.65           9.9305
 11.68 %  2006                      5.00          107.66           9.9283
 11.68 %  2006                     10.00          107.655          9.9294
 11.68 %  2006                     10.00          107.66           9.9283
 11.68 %  2006                      5.00          107.67           9.9261
 11.68 %  2006                      5.00          107.66           9.9283
 11.68 %  2006                      5.00          107.66           9.9283
 11.68 %  2006                      5.00          107.665          9.9272
 11.68 %  2006                      5.00          107.67           9.9261
 11.68 %  2006                     10.00          107.66           9.9283
 11.68 %  2006                      5.00          107.66           9.9283
 11.68 %  2006                      5.00          107.66           9.9283
 11.68 %  2006                      5.00          107.66           9.9283
 11.68 %  2006                      5.00          107.65           9.9305
 14.00 %  2005(INSTA               10.00          116.00          10.0354
 14.00 %  2005(INSTA               10.00          116.00          10.0354
  9.90 %  2005                      5.00          100.34           9.8079
  9.90 %  2005                      5.00          100.31           9.8157
  9.90 %  2005                      5.00          100.35           9.8053
  9.90 %  2005                      5.00          100.355          9.8040
  9.90 %  2005                     10.00          100.355          9.8040
  9.90 %  2005                      5.00          100.35           9.8053
  9.90 %  2005                      5.00          100.35           9.8053
  9.90 %  2005                      5.00          100.35           9.8053
  9.90 %  2005                      5.00          100.345          9.8066
  9.90 %  2005                      5.00          100.345          9.8066
  9.90 %  2005                      5.00          100.35           9.8053
 11.98 %  2004                      5.00          107.93           9.6771
 11.98 %  2004                      5.00          107.92           9.6799
 11.98 %  2004                      5.00          107.91           9.6826
 11.98 %  2004                      5.00          107.92           9.6799
 11.98 %  2004                      5.00          107.91           9.6826
 11.50 %  2004                     10.00          105.93           9.6684
 11.50 %  2004                     10.00          105.91           9.6743
 11.50 %  2004                      5.00          105.93           9.6684
 11.50 %  2004                      5.00          105.945          9.6639
 11.50 %  2004                      5.00          105.94           9.6654
 12.50 %  2004                     10.00          108.945          9.6551
 12.50 %  2004                     10.00          108.945          9.6551
 12.50 %  2004                     10.00          108.94           9.6566
 12.50 %  2004                      5.00          108.975          9.6461
 12.50 %  2004                      5.00          108.97           9.6476
 12.50 %  2004                      5.00          108.965          9.6491
 12.50 %  2004                      5.00          108.96           9.6506
 12.50 %  2004                      5.00          108.96           9.6506
 12.50 %  2004                     10.00          108.96           9.6506
 12.50 %  2004                      5.00          108.96           9.6506
 12.50 %  2004                      5.00          108.95           9.6536
 12.50 %  2004                      5.00          108.95           9.6536
 12.50 %  2004                      5.00          108.88           9.6746
 12.50 %  2004                      5.00          108.94           9.6566
 11.10 %  2003                      5.00          104.02           9.4696
 11.10 %  2003                      5.00          104.02           9.46964
        29/05/2000                  6.50           99.7354         7.4285
        22/05/2000                  3.89           99.8769         7.4773
          Contract Date : May 16, 2000
       (DD/MM/YYYY)
   (i) 14 Day Bills (Maturity-wise)
C. Treasury Bills
     Total                          1.798
  10.52% GUJARAT SDL                0.098         100.00         10.5178
