Government Dated Securities and Treasury Bills
at RBI, Mumbai on 20 July 2000
 11.90 %  2007                      3.00          106.39          10.5607
 11.90 %  2007                      5.00          106.35          10.5687
 11.90 %  2007                      5.00          106.40          10.5587
 11.90 %  2007                      5.00          106.31          10.5767
 11.90 %  2007                      5.00          106.38          10.5627
 11.90 %  2007                      5.00          106.35          10.5687
 11.90 %  2007                      5.00          106.31          10.5767
 11.90 %  2007                      5.00          106.35          10.5687
 11.90 %  2007                      5.00          106.35          10.5687
 11.90 %  2007                      5.00          106.35          10.5687
 11.90 %  2007                      5.00          106.41          10.5567
 11.90 %  2007                      5.00          106.40          10.5587
 11.90 %  2007                      5.00          106.38          10.5627
 11.90 %  2007                      5.00          106.40          10.5587
 11.90 %  2007                      5.00          106.36          10.5667
 11.90 %  2007                      5.00          106.55          10.5287
 11.90 %  2007                      1.00          106.60          10.5187
 11.90 %  2007                      5.00          106.30          10.5787
 11.68 %  2006                      5.00          105.33          10.4121
 11.19 %  2005                      5.00          103.55          10.2694
 11.19 %  2005                      5.00          103.60          10.2568
 10.20 %  2005                     10.00           99.98          10.2040
 10.20 %  2005                      5.00           99.995         10.2001
 10.20 %  2005                      5.00           99.98          10.2040
 10.20 %  2005                     10.00           99.99          10.2014
 10.20 %  2005                     10.00          100.00          10.1988
 10.20 %  2005                     10.00           99.99          10.2014
 11.98 %  2004                      5.00          106.11          10.1264
 11.98 %  2004                     10.00          106.105         10.1279
 11.75 %  2004                      5.00          105.18          10.1093
 12.50 %  2004                      5.00          107.42          10.0264
          Contract Date : July 19, 2000
 11.03 %  2012                      5.00          100.15          11.0072
 11.03 %  2012                     15.00          100.14          11.0087
 11.03 %  2012                     20.00          100.13          11.0102
 11.03 %  2012                     20.00          100.145         11.0079
 11.03 %  2012                     25.00          100.15          11.0072
 11.03 %  2012                      5.00          100.10          11.0148
 11.03 %  2012                     10.00          100.13          11.0102
 11.90 %  2007                     10.00          106.49          10.5411
          Contract Date : July 18, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
