Government Dated Securities and Treasury Bills
at RBI, Mumbai on 19 May 2000
1
 11.83 %  2014                      0.005         107.93          10.7381
 12.40 %  2013                      5.00          111.28          10.7763
 12.40 %  2013                     10.00          111.28          10.7763
 11.99 %  2009                      5.00          108.985         10.4114
 11.99 %  2009                      5.00          108.98          10.4122
 11.99 %  2009                     10.00          108.98          10.4122
 12.00 %  2008                      5.00          109.135         10.2889
 12.00 %  2008                      5.00          109.13          10.2898
 12.00 %  2008                     10.00          109.13          10.2898
 11.90 %  2007                      5.00          108.82          10.1151
 11.75 %  2006                      5.00          107.875          9.9518
 11.75 %  2006                      5.00          107.86           9.9550
 11.75 %  2006                      5.00          107.875          9.9518
  9.90 %  2005                      5.00          100.335          9.8090
  9.90 %  2005                      5.00          100.34           9.8077
  9.90 %  2005                      5.00          100.34           9.8077
  9.90 %  2005                      5.00          100.335          9.8090
  9.90 %  2005                      5.00          100.34           9.8077
 12.50 %  2004                     15.00          108.94           9.6549
 12.50 %  2004                     10.00          108.94           9.6549
 12.50 %  2004                      5.00          108.945          9.6534
 12.50 %  2004                      5.00          108.94           9.6549
 12.50 %  2004                      5.00          108.94           9.6549
 12.50 %  2004                     10.00          108.94           9.6549
  6.00 %  2002                      5.00          108.00            #
 11.47 %  2001                      5.00          103.00           9.3471
 13.55 %  2001                     10.00          105.80           9.3810
 11.75 %  2001                      5.00          102.90           9.2534
 11.75 %  2001                      0.01          103.30           8.9218
 11.55 %  2001                      5.00          102.415          9.2176
%  2001                      5.00          102.85           9.3041 12.08 
%  2001                      5.00          102.85           9.3041 12.08 
%  2001                      5.00          102.88           9.2758 12.08 
%  2001                      5.00          102.86           9.2947 12.08 
Date : May 17, 2000          Contract 
%  2020                     20.00           99.60          10.7471 10.70 
%  2014                      3.00          107.65          10.7747 11.83 
%  2009                      5.00          109.03          10.4043 11.99 
%  2008                      5.00          109.18          10.2815 12.00 
Date : May 16, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 12.50 %  2004                      5.00          108.83           9.6846
 12.50 %  2004                      5.00          108.87           9.6725
 12.50 %  2004                      5.00          108.80           9.6936
 12.50 %  2004                      5.00          108.825          9.6861
 12.50 %  2004                     10.00          108.85           9.6785
 12.50 %  2004                      5.00          108.82           9.6876
 12.50 %  2004                     25.00          108.955          9.6470
 12.50 %  2004                     25.00          108.955          9.6470
 12.50 %  2004                      5.00          108.835          9.6830
 12.50 %  2004                      5.00          108.84           9.6815
 12.50 %  2004                      5.00          108.85           9.6785
 12.50 %  2004                      5.00          108.80           9.6936
 12.50 %  2004                      5.00          108.82           9.6876
 12.50 %  2004                      5.00          108.85           9.6785
 11.83 %  2003                      5.00          106.06           9.5526
 11.10 %  2003                      5.00          103.94           9.4966
 11.10 %  2003                     10.00          103.94           9.4966
 11.10 %  2003                     10.00          103.90           9.5124
 11.10 %  2003                      5.00          103.95           9.4927
 11.10 %  2003                      5.00          103.91           9.5085
 11.10 %  2003                      5.00          103.95           9.4927
 11.55 %  2002(I)                   0.55          104.50           9.4767
 11.15 %  2002                      5.00          103.43           9.4296
 11.15 %  2002                      5.00          103.46           9.4151
 11.15 %  2002                      5.00          103.48           9.4054
 11.15 %  2002                      5.00          103.48           9.4054
 11.15 %  2002                      5.00          103.46           9.4151
 11.15 %  2002                      0.15          103.60           9.3472
 12.69 %  2002                      5.00          105.76           9.4219
 12.69 %  2002                     10.00          105.76           9.4219
 11.75 %  2001                      5.00          102.82           9.3100
 11.75 %  2001                      5.00          102.875          9.2641
 11.75 %  2001                      5.00          102.865          9.2724
 11.75 %  2001                      5.00          102.83           9.3017
 11.75 %  2001                      5.00          102.83           9.3017
 11.75 %  2001                     10.00          102.85           9.2850
 10.85 %  2001                      5.00          101.69           9.2960
 11.55 %  2001                      5.00          102.38           9.2405
 13.85 %  2001                     10.00          103.60           9.3060
 11.40 %  2000                      5.00          100.80           9.0263
          Contract Date : May 19, 2000
 10.70 %  2020                      5.00           99.62          10.7446
 10.70 %  2020                      5.00           99.605         10.7464
 10.70 %  2020                      5.00           99.70          10.7347
 12.30 %  2016                     30.00          110.95          10.8440
 12.30 %  2016                     10.00          110.95          10.8440
 12.30 %  2016                     10.00          110.95          10.8440
 11.83 %  2014                      0.56          107.80          10.7550
 11.83 %  2014                      5.00          107.51          10.7928
