Government Dated Securities and Treasury Bills
at RBI, Mumbai on 05 September 2000
1
 11.00 %  2006                      5.00           99.63          11.0815
 11.00 %  2006                      5.00           99.65          11.0768
 11.00 %  2006                      5.00           99.69          11.0674
 11.75 %  2006                      5.00          102.35          11.1685
 11.75 %  2006                      5.00          102.28          11.1854
 11.68 %  2006                      5.00          102.23          11.1280
 11.68 %  2006                     10.00          102.24          11.1256
 11.68 %  2006                      5.00          102.22          11.1305
 11.68 %  2006                     10.00          102.23          11.1280
 11.68 %  2006                      5.00          102.22          11.1305
 11.68 %  2006                      5.00          102.16          11.1449
 11.68 %  2006                      5.00          102.23          11.1280
 11.68 %  2006                     10.00          102.235         11.1268
 11.68 %  2006                     10.00          102.20          11.1353
 11.50 %  2004                      5.00          101.90          10.8484
 12.50 %  2004                      5.00          105.03          10.7539
 12.50 %  2004                      5.00          105.04          10.7505
 12.50 %  2004                      5.00          104.975         10.7723
 12.50 %  2004                      5.00          104.97          10.7740
 12.50 %  2004                      5.00          104.99          10.7673
 12.50 %  2004                      5.00          105.04          10.7505
 12.50 %  2004                      5.00          104.43          10.9558
 12.50 %  2004                      5.00          105.00          10.7640
 12.50 %  2004                      5.00          105.00          10.7640
 12.50 %  2004                      5.00          104.98          10.7707
 12.50 %  2004                      5.00          104.95          10.7807
 11.10 %  2003                      5.00          100.86          10.7014
 11.10 %  2003                      0.50          100.75          10.7509
 11.15 %  2002                      5.00          101.01          10.5731
 11.15 %  2002                      5.00          101.01          10.5731
 11.15 %  2002                      5.00          101.01          10.5731
 11.15 %  2002                     10.00          100.965         10.5985
 11.15 %  2002                      5.00          100.98          10.5900
 11.75 %  2001                     15.00          101.09          10.5366
 11.75 %  2001                      5.00          101.04          10.5914
 11.40 %  2000                      7.70           99.855         13.2372
 11.40 %  2000                      1.30           99.855         13.2372
Date : September 04, 2000          Contract 
%  2014                      0.10          101.80          11.5632 11.83 
Date : August 31, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.15 %  2002                      5.00          100.91          10.6286
 11.15 %  2002                     10.00          100.97          10.5946
 11.15 %  2002                      5.00          100.925         10.6201
 11.15 %  2002                      5.00          100.88          10.6456
 11.15 %  2002                      5.00          100.85          10.6627
 11.15 %  2002                      5.00          100.93          10.6173
 11.15 %  2002                      5.00          100.85          10.6627
 11.15 %  2002                      5.00          100.96          10.6002
 11.15 %  2002                      5.00          100.93          10.6173
 11.47 %  2001                     15.00          100.90          10.6546
 11.75 %  2001                      5.00          100.95          10.6865
 11.75 %  2001                      5.00          100.95          10.6865
 11.75 %  2001                      5.00          101.00          10.6315
 11.75 %  2001                      5.00          101.00          10.6315
 11.40 %  2000                     25.00           99.995         11.1980
 11.40 %  2000                      0.10          100.085          9.8443
 11.40 %  2000                      0.062         100.085          9.8443
          Contract Date : September 05, 2000
 11.50 %  2015                      0.035         100.50          11.4235
 11.83 %  2014                      0.50          101.90          11.5489
 12.32 %  2011                     10.00          104.35          11.5852
 12.25 %  2010                      0.051         104.90          11.4017
 11.40 %  2008                      5.00           99.88          11.4228
 11.40 %  2008                      5.00           99.82          11.4345
 11.40 %  2008                      5.00           99.94          11.4111
 11.40 %  2008                      5.00           99.85          11.4286
 11.40 %  2008                      1.00           99.75          11.4481
 11.40 %  2008                      5.00           99.90          11.4189
 11.40 %  2008                      5.00           99.93          11.4131
 11.40 %  2008                      5.00           99.86          11.4267
 11.40 %  2008                     10.00           99.98          11.4034
 11.40 %  2008                      5.00           99.95          11.4092
 11.40 %  2008                      5.00           99.94          11.4111
 11.40 %  2008                      5.00           99.83          11.4325
 11.40 %  2008                     10.00           99.86          11.4267
 11.40 %  2008                      5.00           99.86          11.4267
 11.40 %  2008                     10.00           99.88          11.4228
 11.40 %  2008                      5.00           99.90          11.4189
 11.40 %  2008                      5.00           99.95          11.4092
 11.40 %  2008                      5.00           99.95          11.4092
 11.40 %  2008                      5.00           99.96          11.4073
 11.40 %  2008                      0.50          100.00          11.3995
 11.40 %  2008                      5.00           99.95          11.4092
 11.40 %  2008                     10.00           99.90          11.4189
 11.40 %  2008                      5.00           99.85          11.4286
 11.40 %  2008                      5.00           99.86          11.4267
 11.40 %  2008                      0.50          100.00          11.3995
 11.40 %  2008                      5.00           99.87          11.4247
 11.40 %  2008                      5.00           99.93          11.4131
 11.50 %  2008                      0.001         101.50          11.1971
 12.00 %  2008                      5.00          102.75          11.4441
 12.00 %  2008                      5.00          102.75          11.4441
 11.00 %  2006                      5.00           99.67          11.0721
 11.00 %  2006                      5.00           99.65          11.0768
 11.00 %  2006                      5.00           99.67          11.07213
 11.40 %  2008                      5.00           99.81          11.4362
 11.40 %  2008                      5.00           99.89          11.4207
 11.40 %  2008                      5.00           99.85          11.4285
 11.40 %  2008                      5.00           99.79          11.4401
 11.40 %  2008                     10.00           99.81          11.4362
 11.40 %  2008                      5.00           99.82          11.4343
 11.40 %  2008                      5.00           99.75          11.4479
 11.40 %  2008                      5.00           99.82          11.4343
 11.40 %  2008                      5.00           99.82          11.4343
 11.40 %  2008                     10.00           99.86          11.4265
 11.40 %  2008                      5.00           99.75          11.4479
 11.40 %  2008                      5.00           99.905         11.4178
 11.40 %  2008                      5.00           99.75          11.4479
 11.40 %  2008                      5.00           99.83          11.4324
 11.40 %  2008                      0.50           99.90          11.4188
 11.40 %  2008                      5.00           99.82          11.4343
 11.40 %  2008                      5.00           99.79          11.4401
 11.40 %  2008                      3.00           99.83          11.4324
 11.40 %  2008                     12.00           99.83          11.4324
 11.40 %  2008                      1.00           99.90          11.4188
 11.40 %  2008                      5.00           99.81          11.4362
 11.40 %  2008                      5.00           99.83          11.4324
 11.40 %  2008                      5.00           99.865         11.4256
 11.40 %  2008                      5.00           99.82          11.4343
 11.40 %  2008                      5.00           99.83          11.4324
 11.40 %  2008                      5.00           99.83          11.4324
 11.40 %  2008                      5.00           99.90          11.4188
 11.40 %  2008                      5.00           99.82          11.4343
 11.50 %  2008                      0.25          101.10          11.2752
 11.00 %  2006                      5.00           99.60          11.0885
 11.00 %  2006                      5.00           99.54          11.1027
 11.00 %  2006                      5.00           99.50          11.1121
 11.00 %  2006                      5.00           99.54          11.1027
 11.68 %  2006                      5.00          102.15          11.1473
 11.68 %  2006                     10.00          102.15          11.1473
 11.68 %  2006                      5.00          102.095         11.1606
 12.50 %  2004                      5.00          104.95          10.7799
 12.50 %  2004                      5.00          104.90          10.7967
 12.50 %  2004                      5.00          104.88          10.8034
 12.50 %  2004                      5.00          104.96          10.7765
 12.50 %  2004                      5.00          104.85          10.8135
 12.50 %  2004                      5.00          104.87          10.8068
 12.50 %  2004                     10.00          104.88          10.8034
 12.50 %  2004                      5.00          104.85          10.8135
 12.50 %  2004                      5.00          104.85          10.8135
 12.50 %  2004                      5.00          104.90          10.7967
 12.50 %  2004                     10.00          104.90          10.7967
 12.50 %  2004                     10.00          104.90          10.7967
 12.50 %  2004                      5.00          104.96          10.7765
 12.50 %  2004                      5.00          104.97          10.7732
 11.10 %  2003                     10.00          100.83          10.7148
 11.15 %  2002                      5.00          100.96          10.6002
 11.15 %  2002                     10.00          100.82          10.6797
 11.15 %  2002                      5.00          100.96          10.6002
 11.15 %  2002                     10.00          100.95          10.60594
        23/08/2001                 15.00           90.6463        10.6707
          Contract Date : September 05, 2000
        23/08/2001                 15.00           90.6859        10.5908
        23/08/2001                 10.00           90.7256        10.5410
        23/08/2001                  5.00           90.7256        10.5410
        23/08/2001                 10.00           90.7256        10.5410
        09/08/2001                 15.00           91.0001        10.6193
        28/06/2001                  5.00           92.0568        10.5751
        28/06/2001                 10.00           92.0568        10.5751
        31/05/2001                  5.00           92.7916        10.5119
        31/05/2001                  9.00           92.8296        10.4522
        22/03/2001                 10.00           94.5625        10.5179
        22/03/2001                  5.00           94.5625        10.5179
        22/03/2001                 25.00           94.5577        10.5277
        22/03/2001                 10.00           94.5625        10.5179
        25/01/2001                 10.00           96.0574        10.4476
        21/09/2000                  2.00           99.6027         8.5408
          Contract Date : September 04, 2000
       (DD/MM/YYYY)
   (iv) 364 Day Bills (Maturity-wise)
     Total                          5.00
        15/02/2001                  5.00           95.5414        10.3577
          Contract Date : September 04, 2000
       (DD/MM/YYYY)
   (iii) 182 Day Bills (Maturity-wise)
     Total                          5.10
        04/12/2000                  0.10           97.4763        10.3562
        23/10/2000                  5.00           98.6700        10.0132
          Contract Date : September 04, 2000
       (DD/MM/YYYY)
   (ii) 91 Day Bills (Maturity-wise)
     Total                         14.3625
        18/09/2000                 14.3625         99.6097        10.9712
          Contract Date : September 05, 2000
       (DD/MM/YYYY)
   (i) 14 Day Bills (Maturity-wise)
C. Treasury Bills
     Total                          1.50
  11.75% KERALA SDL 2010            1.00          100.30         11.6977
  11.75% KERALA SDL 2010            0.50           99.95         11.7580
          Contract Date : September 04, 2000
B. State Government Securities
     Total                        867.099
 12.60 %  2018                      1.00          107.00          11.6594
 11.83 %  2014                      1.00          102.30          11.4920
