Government Dated Securities and Treasury Bills
at RBI, Mumbai on 07 April 2000
1
 11.75 %  2001                      5.00          102.72           9.5845
 11.75 %  2001                     25.00          102.60           9.6773
 11.75 %  2001                      5.00          102.70           9.6000
 11.75 %  2001                      5.00          102.73           9.5768
 11.75 %  2001                      5.00          102.64           9.6464
 10.85 %  2001                      5.50          101.43           9.6381
 10.85 %  2001                      5.00          101.45           9.6217
 10.85 %  2001                      5.00          101.50           9.5807
 10.85 %  2001                      5.00          101.50           9.5807
 10.85 %  2001                     10.00          101.43           9.6381
 10.85 %  2001                      5.00          101.54           9.5480
 10.85 %  2001                     10.00          101.50           9.5807
 10.85 %  2001                     10.00          101.49           9.5889
 10.85 %  2001                      5.00          101.52           9.5643
 11.55 %  2001                      0.75          102.15           9.6338
 11.55 %  2001                     15.00          102.315          9.4919
 11.55 %  2001                      5.00          102.20           9.5908
 11.55 %  2001                      5.00          102.34           9.4704
 11.55 %  2001                      5.00          102.23           9.5650
 11.55 %  2001                     10.00          102.25           9.5478
 13.85 %  2001                     10.00          103.585          9.8598
 11.40 %  2000                     20.00          100.89           9.4392
 11.40 %  2000                     10.00          100.90           9.4175
 11.40 %  2000                      5.00          100.91           9.3958
 11.40 %  2000                      5.00          100.90           9.4175
 11.40 %  2000                     15.00          100.835          9.5584
 11.40 %  2000                      1.00          100.75           9.7430
 11.40 %  2000                      5.00          100.89           9.4392
 11.40 %  2000                      5.00          100.88           9.4608
 11.40 %  2000                      5.00          100.88           9.4608
 11.40 %  2000                      5.00          100.89           9.4392
 11.40 %  2000                      5.00          100.90           9.4175
 11.40 %  2000                     20.00          100.92           9.3742
 11.40 %  2000                      3.00          100.92           9.3742
 11.40 %  2000                     20.00          100.92           9.3742
 11.40 %  2000                      5.00          100.90           9.4175
 11.40 %  2000                     10.00          100.83           9.5693
 11.40 %  2000                      5.00          100.89           9.4392
 11.40 %  2000                     10.00          100.835          9.5584
 11.40 %  2000                      5.00          100.83           9.5693
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.50 %  2004                      5.00          105.20           9.9160
 11.50 %  2004                      5.00          105.21           9.9131
 11.50 %  2004                      5.00          105.22           9.9101
 11.50 %  2004                     10.00          105.17           9.9248
 11.50 %  2004                      5.00          105.23           9.9072
 11.50 %  2004                      5.00          105.16           9.9278
 11.50 %  2004                      5.00          105.18           9.9219
 12.50 %  2004                      5.00          108.31           9.9092
 12.50 %  2004                      5.00          108.29           9.9152
 12.50 %  2004                     10.00          108.33           9.9033
 12.50 %  2004                      5.00          108.30           9.9122
 12.50 %  2004                      5.00          108.29           9.9152
 12.50 %  2004                      5.00          108.29           9.9152
 12.50 %  2004                      5.00          108.23           9.9329
 12.50 %  2004                      0.168         108.30           9.9122
 12.50 %  2004                      5.00          108.235          9.9314
 12.50 %  2004                      5.00          108.29           9.9152
 12.50 %  2004                      5.00          108.29           9.9152
 12.50 %  2004                     10.00          108.24           9.9300
 12.50 %  2004                      5.00          108.23           9.9329
 12.50 %  2004                      5.00          108.30           9.9122
 12.50 %  2004                      5.00          108.27           9.9211
 11.10 %  2003                      5.00          102.10          10.2690
 11.10 %  2003                      5.00          103.17           9.8538
 11.10 %  2003                      5.00          103.17           9.8538
 11.15 %  2002                     15.00          103.00           9.7087
 11.15 %  2002                      5.00          102.93           9.7415
 11.15 %  2002                      5.00          102.98           9.7181
 11.15 %  2002                      5.00          103.00           9.7087
 11.15 %  2002                     10.00          103.08           9.6713
 11.15 %  2002                     10.00          103.07           9.6760
 11.15 %  2002                      5.00          103.02           9.6994
 11.15 %  2002                     10.00          103.02           9.6994
 11.15 %  2002                      5.00          103.02           9.6994
 11.15 %  2002                      5.00          103.06           9.6807
 11.15 %  2002                     10.00          103.00           9.7087
 11.15 %  2002                      5.00          102.98           9.7181
 11.15 %  2002                      5.00          103.11           9.6573
 11.15 %  2002                     10.00          103.00           9.7087
 11.15 %  2002                      5.00          102.935          9.7391
 11.15 %  2002                      5.00          103.00           9.7087
 11.15 %  2002                      5.00          102.92           9.7461
 11.68 %  2002                      5.00          103.95           9.7298
 12.69 %  2002                      5.00          105.23           9.8499
 12.69 %  2002                     10.00          105.23           9.8499
 11.47 %  2001                     20.00          102.73           9.6405
 11.75 %  2001                     15.00          102.64           9.6464
 11.75 %  2001                      5.00          102.76           9.5536
 11.75 %  2001                      5.00          102.76           9.5536
 11.75 %  2001                      5.00          102.76           9.5536
 11.75 %  2001                      5.00          102.63           9.6541
 11.75 %  2001                     10.00          102.63           9.6541
 11.75 %  2001                     10.00          102.64           9.6464
 11.75 %  2001                     10.00          102.64           9.6464
 11.75 %  2001                      5.00          102.71           9.59223
 12.00 %  2008                      5.00          109.30          10.2734
 12.00 %  2008                      5.00          109.33          10.2682
 12.00 %  2008                      5.00          109.335         10.2673
 12.00 %  2008                      5.00          109.23          10.2856
 12.00 %  2008                      5.00          109.15          10.2996
 12.00 %  2008                      5.00          109.30          10.2734
 12.00 %  2008                      5.00          109.35          10.2647
 12.00 %  2008                     10.00          109.40          10.2560
 12.00 %  2008                      5.00          109.25          10.2821
 12.00 %  2008                      8.00          109.25          10.2821
 12.00 %  2008                      5.00          109.32          10.2699
 12.00 %  2008                      5.00          109.30          10.2734
 12.00 %  2008                      5.00          109.32          10.2699
 12.00 %  2008                      5.00          109.25          10.2821
 12.00 %  2008                      5.00          109.25          10.2821
 12.00 %  2008                      5.00          109.265         10.2795
 12.00 %  2008                      5.00          109.20          10.2909
 12.00 %  2008                     10.00          109.12          10.3049
 12.00 %  2008                      5.00          109.13          10.3031
 12.00 %  2008                      5.00          109.14          10.3014
 12.00 %  2008                      5.00          109.20          10.2909
 12.00 %  2008                      5.00          109.12          10.3049
 12.00 %  2008                      5.00          109.35          10.2647
 11.90 %  2007                     10.00          108.32          10.2240
 11.90 %  2007                      5.00          108.40          10.2088
 11.90 %  2007                      5.00          108.43          10.2031
 11.50 %  2006                      5.00          106.05          10.1404
 11.75 %  2006                     10.00          107.12          10.1403
 11.19 %  2005                      5.00          104.77          10.0093
 11.19 %  2005                      5.00          104.675         10.0320
 11.19 %  2005                      5.00          104.80          10.0021
 11.98 %  2004                      5.00          107.23           9.9144
 11.98 %  2004                     10.00          107.23           9.9144
 11.98 %  2004                     10.00          107.23           9.9144
 11.98 %  2004                     40.00          107.27           9.9035
 11.98 %  2004                      5.00          107.23           9.9144
 11.98 %  2004                      5.00          107.22           9.9171
 11.98 %  2004                      5.00          107.26           9.9062
 11.98 %  2004                      5.00          107.25           9.9090
 11.98 %  2004                     10.00          107.25           9.9090
 11.98 %  2004                     15.00          107.22           9.9171
 11.98 %  2004                      5.00          107.11           9.9471
 11.98 %  2004                      5.00          107.10           9.9498
 11.98 %  2004                     10.00          107.15           9.9362
 11.98 %  2004                      5.00          107.13           9.9417
 11.98 %  2004                      5.00          107.19           9.9253
 11.98 %  2004                      5.00          107.12           9.9444
 11.98 %  2004                      5.00          107.18           9.9280
 11.98 %  2004                      5.00          107.16           9.9335
 11.98 %  2004                      5.00          107.20           9.9226
 11.98 %  2004                      5.00          107.13           9.9417
 11.50 %  2004                     10.00          105.13           9.9366
 11.50 %  2004                      5.00          105.11           9.9425
 11.50 %  2004                      5.00          105.22           9.9101
 11.50 %  2004                     10.00          105.20           9.91604
 11.99 %  2009                      5.00          109.35          10.3673
 11.99 %  2009                     10.00          107.40          10.6896
 11.99 %  2009                      5.00          107.45          10.6812
 11.99 %  2009                      5.00          109.45          10.3509
 11.99 %  2009                      5.00          109.13          10.4032
 11.99 %  2009                      5.00          109.08          10.4114
 11.99 %  2009                      5.00          109.30          10.3754
 11.99 %  2009                      5.00          109.305         10.3746
 11.99 %  2009                      5.00          109.15          10.4000
 11.99 %  2009                      5.00          109.10          10.4081
 11.99 %  2009                      5.00          109.13          10.4032
 11.99 %  2009                      5.00          107.45          10.6812
 11.99 %  2009                      5.00          109.305         10.3746
 11.99 %  2009                      5.00          109.30          10.3754
 11.99 %  2009                      5.00          109.28          10.3787
 11.99 %  2009                     10.00          109.16          10.3983
 11.99 %  2009                      5.00          109.34          10.3689
 11.99 %  2009                      5.00          109.31          10.3738
 11.99 %  2009                     10.00          107.45          10.6812
 11.99 %  2009                      5.00          109.29          10.3771
 11.99 %  2009                      5.00          109.40          10.3591
 11.99 %  2009                     10.00          109.48          10.3460
 11.99 %  2009                     10.00          109.13          10.4032
 11.99 %  2009                      5.00          109.40          10.3591
 11.99 %  2009                      5.00          109.30          10.3754
 11.99 %  2009                      5.00          109.50          10.3428
 11.99 %  2009                      5.00          109.32          10.3722
 11.99 %  2009                      5.00          109.30          10.3754
 12.25 %  2008                     10.00          110.30          10.3817
 12.25 %  2008                     15.00          110.38          10.3682
 12.25 %  2008                     20.00          110.25          10.3902
 12.25 %  2008                     10.00          110.57          10.3361
 12.25 %  2008                      5.00          110.60          10.3310
 12.25 %  2008                     15.00          110.32          10.3783
 12.25 %  2008                     10.00          110.32          10.3783
 12.25 %  2008                      5.00          110.50          10.3479
 12.00 %  2008                     10.00          109.40          10.2560
 12.00 %  2008                      5.00          109.31          10.2717
 12.00 %  2008                     10.00          109.33          10.2682
 12.00 %  2008                      5.00          109.30          10.2734
 12.00 %  2008                      5.00          109.28          10.2769
 12.00 %  2008                      5.00          109.25          10.2821
 12.00 %  2008                      5.00          109.30          10.2734
 12.00 %  2008                      5.00          109.30          10.2734
 12.00 %  2008                      5.00          109.23          10.2856
 12.00 %  2008                      5.00          109.23          10.2856
 12.00 %  2008                     10.00          109.23          10.2856
 12.00 %  2008                     10.00          109.15          10.2996
 12.00 %  2008                      5.00          109.23          10.2856
 12.00 %  2008                     10.00          109.35          10.2647
 12.00 %  2008                      5.00          109.17          10.2961
 12.00 %  2008                     10.00          109.33          10.2682
 12.00 %  2008                     20.00          109.14          10.3014
 12.00 %  2008                      5.00          109.23          10.2856
 12.00 %  2008                      5.00          109.31          10.27175
 11.83 %  2014                      5.00          108.33          10.6872
 11.83 %  2014                      5.00          108.30          10.6910
 11.83 %  2014                      5.00          108.30          10.6910
 11.83 %  2014                      5.00          108.30          10.6910
 11.83 %  2014                      5.00          108.16          10.7091
 11.83 %  2014                      5.00          108.35          10.6846
