Subsidiary General Ledger Account Transactions in
Government Dated Securities and Treasury Bills
at RBI, Mumbai on 28 March 2000
   1
%  2007                      4.00          110.10          10.9557 13.05 
%  2007                      5.00          110.10          10.9557 13.05 
%  2007                      1.00          110.10          10.9557 13.05 
%  2006(INSTA                0.11          114.70          10.5633 13.85 
%  2006(INSTA                0.94          114.40          10.6244 13.85 
%  2006                      0.28          104.65          10.4467 11.50 
%  2006                      5.00          104.98          10.6105 11.75 
%  2006                      5.00          103.95          10.7706 11.68 
%  2004                     15.00          105.15          10.4961 11.98 
%  2004                      5.00          104.65          10.6356 11.98 
%  2004                      5.00          104.60          10.6496 11.98 
%  2004                      5.00          104.70          10.6216 11.98 
%  2004                     10.00          106.48          10.4687 12.50 
%  2004                      5.00          106.45          10.4777 12.50 
%  2004                      0.0425        107.25          10.2380 12.50 
%  2004                      0.04          107.55          10.1487 12.50 
%  2003                      5.00          104.00          10.3372 11.78 
%  2003                      5.00          103.95          10.3740 11.83 
%  2002                     10.00          101.69          10.3359 11.15 
%  2002                      5.00          102.50          10.4406 11.68 
%  2002                      5.00          102.80          10.2965 11.68 
%  2002                      0.12          107.00          10.1100 13.80 
%  2001                     10.00          101.95          10.2114 11.75 
%  2001                      5.00          100.75          10.2110 10.85 
%  2001                     25.00          100.70          10.2517 10.85 
%  2001                     10.00          101.36          10.3407 11.55 
%  2001                     10.00          101.49          10.2296 11.55 
%  2001                     10.00          101.55          10.1785 11.55 
%  2001                      0.50          101.60          10.1358 11.55 
%  2000                      0.03          103.00           9.5382 13.85 
Bond  2000  (II)       15.00           96.697         10.4219 Zero Coupon 
Bond  2000  (II)        5.00           96.697         10.4219 Zero Coupon 
%  2000                      0.05          100.70           9.3275 11.64 
Bond  2000 (III)        5.00           97.013         10.6693 Zero Coupon 
Bond  2000 (III)        0.09           97.300          9.6081 Zero Coupon 
%  2000                      0.30          100.30           9.1703 13.25 
%  2000                      0.61          100.30           9.1703 13.25 
%  2000                     12.435          99.77          11.9174  5.50 
%  2000                     23.00           98.83          40.8045  5.50 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------2
%  2009                      5.00          105.40          11.0288 11.99 
%  2009                      5.00          105.37          11.0340 11.99 
%  2009                      5.00          106.05          10.9179 11.99 
