Government Dated Securities and Treasury Bills
at RBI, Mumbai on 20 December 2000
 11.00 %  2006                      2.00          102.00          10.5132
 11.50 %  2006                      5.00          103.80          10.5526
 11.50 %  2006                      5.00          103.80          10.5526
 11.19 %  2005                      5.00          102.90          10.3795
 11.19 %  2005                      5.00          102.92          10.3741
 11.19 %  2005                     10.00          102.86          10.3904
  9.90 %  2005                     10.00           98.35          10.3738
  9.90 %  2005                      5.00           98.29          10.3914
 11.98 %  2004                     20.00          105.05          10.2992
 11.98 %  2004                      5.00          105.03          10.3055
 12.59 %  2004                      5.00          106.10          10.4622
 12.50 %  2004                     10.00          106.10          10.2385
 12.50 %  2004                     10.00          106.12          10.2314
 12.50 %  2004                      5.00          106.11          10.2349
 12.50 %  2004                     15.00          106.10          10.2385
 12.50 %  2004                      5.00          106.12          10.2314
 12.50 %  2004                      5.00          106.11          10.2349
 12.50 %  2004                      5.00          106.11          10.2349
 12.50 %  2004                      5.00          106.11          10.2349
 12.50 %  2004                     10.00          106.125         10.2296
 12.50 %  2004                     10.00          106.14          10.2243
 12.50 %  2004                      5.00          106.11          10.2349
 12.50 %  2004                      5.00          106.14          10.2243
 12.50 %  2004                      0.015         106.70          10.0267
 12.50 %  2004                      0.06          106.50          10.0971
 11.78 %  2003                     10.00          103.54          10.2094
 11.15 %  2002                      5.00          101.58          10.0938
 11.15 %  2002                      5.00          101.60          10.0808
 11.15 %  2002                     10.00          101.60          10.0808
 11.15 %  2002                     20.00          101.605         10.0776
 11.15 %  2002                      5.00          101.59          10.0873
 11.15 %  2002                     10.00          101.57          10.1002
 11.15 %  2002                      5.00          101.61          10.0744
 11.15 %  2002                     10.00          101.59          10.0873
 11.75 %  2001                      5.00          101.10           9.9931
 11.75 %  2001                     45.00          101.10           9.9931
 10.85 %  2001                     10.00          100.47           9.9984
          Contract Date : December 19, 2000
 12.40 %  2013                      5.00          107.40          11.2827
 11.30 %  2010                      5.00          101.94          10.9640
          Contract Date : December 18, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in 11.30 %  2010                     20.00          101.98          10.9573
 12.25 %  2010                      0.0025        106.70          11.0919
 11.50 %  2009                     20.00          103.40          10.8685
 11.50 %  2009                      5.00          103.33          10.8812
 11.50 %  2009                     10.00          103.33          10.8812
 11.50 %  2009                     10.00          103.28          10.8902
 11.99 %  2009                      5.00          106.21          10.8300
 11.99 %  2009                      5.00          106.225         10.8273
 11.99 %  2009                      5.00          106.07          10.8549
 11.99 %  2009                      5.00          106.165         10.8380
 11.99 %  2009                      5.00          106.21          10.8300
 11.99 %  2009                      5.00          106.19          10.8335
 11.99 %  2009                      5.00          106.20          10.8318
 11.99 %  2009                     25.00          106.20          10.8318
 11.99 %  2009                      5.00          106.21          10.8300
 11.40 %  2008                      5.00          103.35          10.7425
 11.40 %  2008                      5.00          103.45          10.7236
 11.40 %  2008                      5.00          103.35          10.7425
 11.40 %  2008                      5.00          103.44          10.7255
 11.40 %  2008                      5.00          103.33          10.7463
 11.40 %  2008                      5.00          103.45          10.7236
 11.40 %  2008                      5.00          103.36          10.7407
 11.40 %  2008                      5.00          103.42          10.7293
 11.40 %  2008                      5.00          103.45          10.7236
 11.40 %  2008                      5.00          103.40          10.7331
 11.40 %  2008                     10.00          103.30          10.7520
 11.40 %  2008                     10.00          103.30          10.7520
 11.40 %  2008                     25.00          103.45          10.7236
