Government Dated Securities and Treasury Bills
at RBI, Mumbai on 27 November 2000
 11.50 %  2011                      5.00          100.05          11.4917
 11.50 %  2011                      5.00          100.05          11.4917
 11.50 %  2011                     10.00          100.06          11.4901
 11.50 %  2011                      5.00          100.00          11.4999
 11.50 %  2011                      0.06          100.20          11.4674
 11.50 %  2011                     10.00          100.00          11.4999
 11.50 %  2011                     10.00          100.01          11.4982
 11.50 %  2011                     15.00          100.04          11.4934
 11.50 %  2011                     10.00          100.06          11.4901
 11.50 %  2011                     10.00          100.01          11.4982
 11.30 %  2010                     10.00           99.50          11.3804
 11.40 %  2008                      5.00          101.27          11.1439
 11.40 %  2008                     10.00          101.27          11.1439
 11.40 %  2008                     10.00          101.29          11.1400
 11.40 %  2008                     10.00          101.29          11.1400
 11.40 %  2008                      5.00          101.37          11.1245
 11.40 %  2008                     10.00          101.34          11.1303
 11.40 %  2008                     10.00          101.29          11.1400
 11.40 %  2008                      0.04          101.43          11.1129
 11.40 %  2008                      0.85          101.60          11.0800
 11.40 %  2008                      5.00          101.28          11.1419
 11.40 %  2008                     10.00          101.30          11.1380
 11.40 %  2008                     10.00          101.29          11.1400
 12.22 %  2008                     10.00          104.85          11.2516
 11.00 %  2006                      5.00          100.80          10.7999
 11.19 %  2005                      5.00          102.01          10.6271
 14.00 %  2005                      0.14          111.55          10.7152
 12.50 %  2004                      5.00          105.52          10.4795
 12.50 %  2004                      5.00          105.50          10.4865
 12.50 %  2004                      5.00          105.48          10.4935
 12.50 %  2004                      5.00          105.52          10.4795
 11.15 %  2002                     10.00          101.34          10.2793
 11.15 %  2002                     10.00          101.34          10.2793
          Contract Date : November 25, 2000
 11.30 %  2010                      5.00           99.65          11.3543
 11.30 %  2010                      5.00           99.65          11.3543
 11.99 %  2009                     20.00          104.05          11.2253
 11.40 %  2008                      5.00          101.45          11.1091
 11.19 %  2005                      5.00          102.10          10.6030
 11.10 %  2003                     25.00          101.435         10.3881
          Contract Date : November 24, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
