 
08 Jul 2000 
 
Subsidiary General Ledger Account Transactions in  
Government Dated Securities and Treasury Bills 
at RBI, Mumbai on 07 July 2000 
 
 
--------------------------------------------------------------------------- 
   Nomenclature                  Amount           Price *        YTM % 
                                 (Face Value)     Per Rs.100   Indicative 
                                 (in Rs.Crore)    nominal 
--------------------------------------------------------------------------- 
 
I.  Outright Transactions 
A.Government of India Dated Securities 
          Contract Date : July 05, 2000 
 11.98 %  2004                      5.00          106.14          10.1282 
 11.98 %  2004                     10.00          106.15          10.1253 
 11.98 %  2004                      5.00          106.15          10.1253 
 11.19 %  2005                      5.00          103.52          10.2799 
 11.68 %  2006                      5.00          105.24          10.4377 
 11.68 %  2006                      5.00          105.32          10.4195 
 11.68 %  2006                      5.00          105.20          10.4468 
 11.68 %  2006                     10.00          105.20          10.4468 
 11.68 %  2006                      5.00          105.19          10.4491 
 11.68 %  2006                      5.00          105.18          10.4514 
 11.68 %  2006                      5.00          105.18          10.4514 
 11.68 %  2006                      5.00          105.22          10.4423 
 11.68 %  2006                      5.00          105.18          10.4514 
 11.68 %  2006                      5.00          105.16          10.4559 
 11.68 %  2006                      5.00          105.20          10.4468 
 11.68 %  2006                      5.00          105.16          10.4559 
 11.68 %  2006                     10.00          105.19          10.4491 
 11.68 %  2006                      5.00          105.16          10.4559 
 11.68 %  2006                      5.00          105.26          10.4332 
 11.90 %  2007                      5.00          106.25          10.5939 
 11.90 %  2007                      5.00          106.18          10.6079 
 11.90 %  2007                      5.00          106.13          10.6179 
 11.90 %  2007                      5.00          106.28          10.5879 
 11.90 %  2007                      5.00          106.28          10.5879 
 11.90 %  2007                      5.00          106.25          10.5939 
 11.90 %  2007                      5.00          106.17          10.6099 
 11.90 %  2007                      5.00          106.17          10.6099 
 11.90 %  2007                      5.00          106.15          10.6139 
 11.90 %  2007                      5.00          106.18          10.6079  11.90 %  2007                      5.00          106.20          10.6039 
 11.90 %  2007                      5.00          106.15          10.6139 
 11.90 %  2007                      5.00          106.20          10.6039 
 11.90 %  2007                      5.00          106.22          10.5999 
 11.90 %  2007                     10.00          106.23          10.5979 
 11.90 %  2007                      5.00          106.14          10.6159 
 11.90 %  2007                      5.00          106.135         10.6169 
 11.90 %  2007                      5.00          106.23          10.5979 
 11.90 %  2007                      5.00          106.17          10.6099 
 11.90 %  2007                      5.00          106.15          10.6139 
 11.90 %  2007                     10.00          106.14          10.6159 
 11.90 %  2007                      5.00          106.18          10.6079 
 11.90 %  2007                      5.00          106.13          10.6179 
 11.90 %  2007                     10.00          106.20          10.6039 
 11.90 %  2007                      5.00          106.26          10.5919 
 11.90 %  2007                      5.00          106.24          10.5959 
 11.90 %  2007                      5.00          106.20          10.6039 
 11.90 %  2007                      5.00          106.17          10.6099 
 11.90 %  2007                      5.00          106.20          10.6039 
 11.90 %  2007                      5.00          106.19          10.6059 
 11.90 %  2007                      5.00          106.21          10.6019 
 11.90 %  2007                      5.00          106.14          10.6159 
 11.90 %  2007                     10.00          106.28          10.5879 
 11.90 %  2007                     15.00          106.27          10.5899 
 11.90 %  2007                      5.00          106.24          10.5959 
 11.90 %  2007                      5.00          106.135         10.6169 
 11.90 %  2007                      5.00          106.14          10.6159 
 11.90 %  2007                      5.00          106.20          10.6039 
 11.90 %  2007                      5.00          106.20          10.6039 
 11.90 %  2007                      5.00          106.26          10.5919 
 12.00 %  2008                      5.00          106.55          10.7342 
 11.99 %  2009                      5.00          106.15          10.8757 
 11.99 %  2009                     10.00          106.25          10.8584 
 11.99 %  2009                      5.00          106.10          10.8843 
 11.99 %  2009                      5.00          106.12          10.8809 
 11.99 %  2009                      5.00          106.17          10.8723 
 11.99 %  2009                      5.00          106.17          10.8723 
 11.99 %  2009                      5.00          106.15          10.8757 
 11.99 %  2009                      5.00          106.15          10.8757 
 11.99 %  2009                     10.00          106.14          10.8774 
 11.99 %  2009                      5.00          106.14          10.8774 
 11.99 %  2009                      5.00          106.10          10.8843 
 11.99 %  2009                      5.00          106.10          10.8843 
 11.99 %  2009                      5.00          106.12          10.8809 
 11.99 %  2009                      5.00          106.15          10.8757 
 11.50 %  2009                      5.00          103.38          10.8900 
 11.50 %  2009                      5.00          103.35          10.8953 
 12.29 %  2010                      5.00          107.56          10.9897 
 11.50 %  2010                      5.00          103.00          10.9929 
 12.32 %  2011                      5.00          107.55          11.0862 
 12.32 %  2011                      5.00          107.55          11.0862 
 12.32 %  2011                      5.00          107.60          11.0785 
 10.95 %  2011                      2.00           99.98          10.9494 
 12.60 %  2018                      0.02          111.40          11.1267 
 10.70 %  2020                      0.05           96.25          11.1696 
 10.70 %  2020                      1.00           96.40          11.1500      Total                       1212.67 
 
B. State Government Securities 
          Contract Date : July 06, 2000 
  14% UTTAR PRADESH S.D.L. 2005     0.10          113.25         10.4547 
  12.25% MAHARASHTRA SDL 2009       0.40          106.30         11.1022 
     Total                          0.50 
 
C. Treasury Bills 
   (i) 14 Day Bills (Maturity-wise) 
       (DD/MM/YYYY) 
          Contract Date : July 07, 2000 
        17/07/2000                  4.06           99.7813         7.9781 
        17/07/2000                  6.958          99.7813         7.9781 
        17/07/2000                  2.744          99.7813         7.9781 
        17/07/2000                  0.115          99.7813         7.9781 
        17/07/2000                  5.00           99.7881         7.7295 
        17/07/2000                 10.5875         99.7949         7.4810 
        17/07/2000                  0.183          99.7813         7.9781 
        17/07/2000                  6.00           99.7813         7.9781 
     Total                         35.6475 
   (ii) 91 Day Bills (Maturity-wise) 
       (DD/MM/YYYY) 
          Contract Date : July 06, 2000 
        01/08/2000                 30.00           99.4334         8.2967 
        07/08/2000                 20.00           99.2941         8.3476 
        25/09/2000                  5.00           98.1077         8.7760 
        02/10/2000                 10.00           97.9341         8.8259 
          Contract Date : July 07, 2000 
        17/07/2000                  1.00           99.8113         6.8817 
     Total                         66.00 
   (iii) 182 Day Bills (Maturity-wise) 
       (DD/MM/YYYY) 
          Contract Date : July 06, 2000 
        04/01/2001                 10.00           95.6505         9.1448 
          Contract Date : July 07, 2000 
        20/07/2000                  5.00           99.7159         7.9775 
        04/01/2001                 10.00           95.6369         9.1747 
     Total                         25.00 
