Government Dated Securities and Treasury Bills
at RBI, Mumbai on 15 February 2000
1
 12.50 %  2004                      5.00          109.10           9.7499
 12.50 %  2004                      5.00          108.20          10.0077
 12.50 %  2004                      5.00          109.53           9.6277
 12.50 %  2004                      5.00          109.08           9.7556
 12.50 %  2004                      5.00          109.50           9.6362
 12.50 %  2004                      5.00          108.20          10.0077
 12.50 %  2004                      5.00          109.05           9.7642
 12.50 %  2004                      5.00          109.05           9.7642
 12.50 %  2004                      5.00          109.07           9.7585
 12.50 %  2004                      5.00          109.23           9.7129
 12.50 %  2004                      5.00          109.30           9.6930
 12.50 %  2004                      5.00          109.10           9.7499
 12.50 %  2004                      5.00          109.33           9.6845
 12.50 %  2004                      5.00          109.17           9.7300
 12.50 %  2004                      5.00          109.10           9.7499
 12.50 %  2004                      5.00          109.10           9.7499
 12.50 %  2004                      5.00          109.30           9.6930
 12.50 %  2004                      5.00          109.06           9.7613
 12.50 %  2004                      0.08          108.50           9.9215
 11.10 %  2003                     10.00          102.85          10.0106
 11.10 %  2003                     10.00          103.15           9.8994
 11.10 %  2003                     25.00          104.00           9.5865
 11.55 %  2002(I)                   0.2125        104.80           9.5112
 11.55 %  2002(I)                   5.00          104.70           9.5521
 11.15 %  2002                      5.00          103.71           9.4704
 11.75 %  2001                     10.00          103.26           9.4044
 11.75 %  2001                     20.00          103.26           9.4044
 11.75 %  2001                      5.00          103.00           9.5872
 10.85 %  2001                      5.00          102.00           9.3412
 10.85 %  2001                      5.00          102.01           9.3338
 10.85 %  2001                      5.00          101.90           9.4152
 10.85 %  2001                      5.00          102.02           9.3264
 10.85 %  2001                      5.00          101.99           9.3486
 10.85 %  2001                     10.00          101.82           9.4745
 11.55 %  2001                     20.00          102.70           9.4001
 11.40 %  2000                      5.00          101.10           9.4963
 11.64 %  2000                     20.00          100.80           9.7384
 11.64 %  2000                      1.00          101.00           9.2769
 13.25 %  2000                      2.00          100.85           8.6967
 13.25 %  2000                      0.40          101.00           7.9519
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 12.25 %  2008                     25.00          111.20          10.2509
 12.25 %  2008                     50.00          111.20          10.2509
 12.25 %  2008                     30.00          111.20          10.2509
 12.25 %  2008                     75.00          111.20          10.2509
 12.25 %  2008                     10.00          111.20          10.2509
 12.25 %  2008                    100.00          111.20          10.2509
 12.25 %  2008                     50.00          111.20          10.2509
 12.25 %  2008                     10.00          111.20          10.2509
 12.25 %  2008                     20.00          111.20          10.2509
 12.25 %  2008                     25.00          111.20          10.2509
 12.25 %  2008                    300.00          111.20          10.2509
 12.25 %  2008                     30.00          111.20          10.2509
 12.25 %  2008                     10.00          111.20          10.2509
 12.25 %  2008                     10.00          111.20          10.2509
 12.25 %  2008                     40.00          111.20          10.2509
 12.25 %  2008                     15.00          111.21          10.2493
 12.00 %  2008                      5.00          109.37          10.2767
 12.00 %  2008                      5.00          110.85          10.0239
 12.00 %  2008                     10.00          110.78          10.0357
 12.00 %  2008                      5.00          110.90          10.0154
 12.00 %  2008                      5.00          110.80          10.0323
 12.00 %  2008                     15.00          111.00           9.9985
 12.00 %  2008                     10.00          109.35          10.2801
 12.00 %  2008                      5.00          109.35          10.2801
  9.50 %  2008                      1.50           96.75          10.1006
  9.50 %  2008                      2.00           94.25          10.5813
  9.50 %  2008                      1.50           94.75          10.4839
  9.50 %  2008                      0.50           96.25          10.1955
  9.50 %  2008                      3.00           94.75          10.4839
