Government Dated Securities and Treasury Bills
at RBI, Mumbai on 04 July 2000
1
 11.90 %  2007                      5.00          106.16          10.6137
 11.90 %  2007                     10.00          106.16          10.6137
 11.90 %  2007                      5.00          106.16          10.6137
 11.90 %  2007                      5.00          106.15          10.6157
 11.90 %  2007                      5.00          106.14          10.6177
 11.90 %  2007                      5.00          106.15          10.6157
 11.90 %  2007                      5.00          106.16          10.6137
 11.90 %  2007                      5.00          106.16          10.6137
 13.85 %  2006(INSTA                1.00          114.44          10.5307
 11.68 %  2006                      5.00          105.14          10.4622
 11.68 %  2006                     10.00          105.23          10.4417
 11.68 %  2006                      5.00          105.23          10.4417
 11.19 %  2005                      5.00          103.55          10.2734
 11.19 %  2005                     10.00          103.54          10.2759
 11.19 %  2005                     10.00          103.57          10.2684
 11.19 %  2005                      5.00          103.55          10.2734
 11.19 %  2005                      5.00          103.55          10.2734
 11.98 %  2004                      5.00          106.17          10.1231
 11.98 %  2004                      5.00          106.18          10.1202
 11.98 %  2004                      5.00          106.19          10.1174
 12.50 %  2004                      5.00          107.42          10.0490
 12.50 %  2004                      5.00          107.44          10.0427
 12.50 %  2004                      5.00          107.42          10.0490
 12.50 %  2004                      5.00          107.42          10.0490
 12.50 %  2004                      5.00          107.50          10.0239
 12.50 %  2004                      5.00          107.42          10.0490
 12.50 %  2004                      5.00          107.49          10.0271
 12.50 %  2004                      5.00          107.42          10.0490
 11.83 %  2003                      5.00          104.95           9.9001
 11.83 %  2003                      5.00          104.93           9.9077
 11.10 %  2003                      3.50          102.80           9.9021
 11.10 %  2003                     10.00          102.93           9.8482
 11.10 %  2003                      5.00          102.90           9.8606
 11.75 %  2001                      0.17          102.45           9.4156
 11.64 %  2000                      5.00          100.125          9.3916
Zero Coupon Bond  2000(III)        10.00           99.778          8.1407
          Contract Date : July 03, 2000
 10.70 %  2020                      0.50           96.05          11.1957
          Contract Date : June 29, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.55 %  2001                      5.00          101.92           9.4799
 11.55 %  2001                     10.00          101.92           9.4799
