Government Dated Securities and Treasury Bills
at RBI, Mumbai on 27 July 2000
1
 11.15 %  2002                      5.00          101.13          10.5233
 11.15 %  2002                      5.00          101.07          10.5557
 11.15 %  2002                      5.00          100.87          10.6637
 11.15 %  2002                      5.00          100.88          10.6583
 11.15 %  2002                     10.00          101.06          10.5611
 11.15 %  2002                      5.00          101.15          10.5125
 11.15 %  2002                     10.00          101.15          10.5125
 11.15 %  2002                      5.00          101.05          10.5665
 11.15 %  2002                      5.00          101.18          10.4964
 11.15 %  2002                      5.00          100.84          10.6799
 11.15 %  2002                      5.00          100.77          10.7178
%  2002                      5.00          101.18          10.4964 11.15 
%  2002                      5.00          101.24          10.4641 11.15 
%  2002                      5.00          101.22          10.4748 11.15 
%  2002                      5.00          101.20          10.4856 11.15 
%  2002                      5.00          101.20          10.4856 11.15 
%  2002                      5.00          101.23          10.4694 11.15 
%  2002                     10.00          101.20          10.4856 11.15 
%  2002                      5.00          101.24          10.4641 11.15 
%  2002                      5.00          101.18          10.4964 11.15 
%  2002                     10.00          101.24          10.4641 11.15 
%  2002                      5.00          101.09          10.5449 11.15 
%  2002                     10.00          101.09          10.5449 11.15 
%  2001                      5.00          101.40          10.3275 11.75 
%  2001                      5.00          101.47          10.2582 11.75 
%  2001                      5.00          101.40          10.3275 11.75 
%  2001                      5.00          101.45          10.2780 11.75 
%  2001                      5.00          101.10          10.2650 11.55 
%  2001                     10.00          101.06          10.3106 11.55 
%  2001                     10.00          101.11          10.2536 11.55 
%  2001                     10.00          101.15          10.2081 11.55 
%  2000                     10.00          100.10          10.6094 11.40 
%  2000                      5.00          100.10          10.6094 11.40 
%  2000                      7.00          100.15          10.3198 11.40 
Date : July 26, 2000          Contract 
%  2004                      5.00          104.97          10.8082 12.50 
%  2004                      5.00          104.65          10.9131 12.50 
Date : July 25, 2000          Contract 
%  2012                      2.25           97.80          11.3699 11.03 
Date : July 24, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
          Contract Date : July 27, 2000
 10.70 %  2020                      1.00           96.20          11.1763
 10.70 %  2020                      1.00           96.20          11.1763
 10.70 %  2020                     10.00           95.88          11.2182
 11.50 %  2015                      0.50          100.93          11.3637
 11.03 %  2012                      1.00           98.95          11.1903
 11.03 %  2012                      5.00           98.29          11.2929
 11.03 %  2012                      1.00           98.79          11.2151
 11.03 %  2012                      0.50           98.30          11.2914
 11.03 %  2012                      1.00           98.95          11.1903
 12.00 %  2011                      5.00          103.35          11.4558
 10.95 %  2011                      5.00           98.00          11.2689
 12.25 %  2010                      0.20          107.50          10.9876
 11.99 %  2009                     20.00          103.90          11.2677
 11.99 %  2009                     10.00          103.90          11.2677
 11.99 %  2009                     10.00          103.90          11.2677
 11.99 %  2009                      5.00          103.91          11.2660
 12.00 %  2008                      5.00          104.15          11.1787
 11.90 %  2007                      5.00          104.05          11.0337
 11.90 %  2007                      1.00          104.30          10.9822
 11.75 %  2006                      5.00          103.15          10.9847
 11.75 %  2006                      5.00          103.14          10.9870
 11.75 %  2006                      5.00          103.14          10.9870
 11.68 %  2006                      5.00          103.01          10.9477
 11.68 %  2006                     10.00          102.90          10.9736
 11.68 %  2006                      5.00          103.00          10.9501
 11.68 %  2006                     10.00          102.95          10.9618
  9.90 %  2005                      5.00           96.47          10.8636
 11.98 %  2004                      5.00          103.55          10.8785
 11.75 %  2004                     10.00          102.80          10.8420
 11.75 %  2004                      5.00          102.77          10.8514
 11.75 %  2004                     10.00          102.78          10.8483
 12.50 %  2004                      5.00          105.05          10.7811
 12.50 %  2004                      5.00          105.00          10.7974
 12.50 %  2004                     20.00          105.02          10.7909
 12.50 %  2004                      5.00          105.05          10.7811
 12.50 %  2004                      5.00          105.10          10.7647
 12.50 %  2004                      5.00          104.67          10.9057
 12.50 %  2004                      5.00          105.19          10.7353
 12.50 %  2004                      5.00          104.95          10.8138
 12.50 %  2004                      5.00          105.15          10.7484
 12.50 %  2004                      5.00          105.15          10.7484
 12.50 %  2004                      5.00          105.05          10.7811
 12.50 %  2004                      5.00          105.05          10.7811
 12.50 %  2004                      5.00          105.10          10.7647
 12.50 %  2004                      5.00          105.06          10.7778
 12.50 %  2004                      5.00          105.05          10.7811
 12.50 %  2004                      5.00          105.05          10.7811
 12.50 %  2004                      5.00          105.08          10.7713
 12.50 %  2004                      0.37          105.25          10.7157
 11.10 %  2003                     10.00          100.95          10.6704
 11.10 %  2003                      5.00          100.97          10.6617
 11.10 %  2003                      5.00          100.97          10.6617
 11.10 %  2003                     10.00          100.83          10.7224
 11.15 %  2002                      5.00          101.13          10.52333
 11.68 %  2006                      5.00          103.10          10.9263
 11.68 %  2006                      5.00          103.10          10.9263
 11.19 %  2005                      5.00          101.17          10.8794
  9.90 %  2005                      5.00           96.54          10.8444
  9.90 %  2005                     10.00           96.505         10.8542
  9.90 %  2005                     10.00           96.53          10.8472
  9.90 %  2005                      5.00           96.58          10.8331
 11.98 %  2004                      5.00          103.72          10.8270
 11.98 %  2004                     10.00          103.70          10.8330
 11.98 %  2004                      5.00          103.72          10.8270
 11.50 %  2004                      5.00          102.14          10.7841
 11.50 %  2004                      5.00          102.18          10.7711
 12.50 %  2004                      5.00          105.20          10.7311
 12.50 %  2004                      5.00          105.21          10.7278
 12.50 %  2004                      5.00          105.22          10.7245
 12.50 %  2004                      5.00          105.20          10.7311
 12.50 %  2004                      5.00          105.21          10.7278
 12.50 %  2004                      5.00          105.15          10.7474
 12.50 %  2004                      5.00          105.22          10.7245
 12.50 %  2004                      5.00          105.21          10.7278
 12.50 %  2004                     10.00          105.17          10.7409
 12.50 %  2004                      5.00          104.95          10.8129
 12.50 %  2004                      5.00          105.18          10.7376
 12.50 %  2004                      5.00          105.125         10.7556
 12.50 %  2004                      5.00          105.20          10.7311
 12.50 %  2004                      5.00          105.20          10.7311
 12.50 %  2004                      5.00          105.15          10.7474
 12.50 %  2004                      5.00          105.03          10.7867
 12.50 %  2004                      5.00          105.03          10.7867
 12.50 %  2004                      5.00          105.17          10.7409
 12.50 %  2004                      0.13          105.25          10.7147
 11.10 %  2003                      5.00          101.15          10.5835
 11.10 %  2003                      5.00          101.10          10.6051
 11.10 %  2003                     25.00          101.15          10.5835
 11.10 %  2003                      5.00          101.05          10.6267
 11.10 %  2003                      5.00          101.15          10.5835
 11.15 %  2002                      5.00          101.255         10.4554
 11.15 %  2002                      5.00          101.26          10.4527
 11.15 %  2002                      5.00          101.25          10.4581
 11.15 %  2002                      5.00          101.25          10.4581
 11.15 %  2002                      5.00          101.21          10.4797
 11.15 %  2002                      5.00          101.25          10.4581
 11.15 %  2002                      5.00          101.235         10.4662
 11.75 %  2001                     10.00          101.35          10.3742
 11.75 %  2001                      5.00          101.50          10.2255
 11.75 %  2001                      5.00          101.48          10.2453
 11.75 %  2001                      5.00          101.48          10.2453
 11.55 %  2001                     10.00          101.15          10.2036
 11.55 %  2001                     10.00          101.13          10.2265
 11.55 %  2001                     10.00          101.15          10.2036
 13.85 %  2000                      1.50          101.49          10.0506
 11.40 %  2000                     10.00          100.11          10.5396
 11.40 %  2000                      5.00          100.15          10.3044
 11.40 %  2000                      5.00          100.14          10.3631
 11.40 %  2000                     10.00          100.15          10.30444
        21/08/2000                 10.00           99.4618         7.8786
        14/08/2000                 15.00           99.6070         7.9787
        14/08/2000                  5.00           99.5801         8.5271
        07/08/2000                  5.00           99.7595         7.9775
          Contract Date : July 27, 2000
        23/10/2000                 13.00           97.7494         9.5236
          Contract Date : July 26, 2000
       (DD/MM/YYYY)
   (ii) 91 Day Bills (Maturity-wise)
     Total                         40.655
        07/08/2000                  7.00           99.7595         7.9775
        07/08/2000                 18.00           99.7595         7.9775
        07/08/2000                  2.00           99.7595         7.9775
        07/08/2000                  1.8875         99.7520         8.2269
        07/08/2000                  2.5175         99.7595         7.9775
        07/08/2000                  4.75           99.7520         8.2269
        31/07/2000                  1.50           99.9113         8.0789
          Contract Date : July 27, 2000
        07/08/2000                  3.00           99.7565         8.0773
          Contract Date : July 26, 2000
       (DD/MM/YYYY)
   (i) 14 Day Bills (Maturity-wise)
C. Treasury Bills
     Total                         19.9845
  11.85% KARNATAKA SDL 2009         4.9245        101.00         11.6635
