Subsidiary General Ledger Account Transactions in
Government Dated Securities and Treasury Bills
at RBI, Mumbai on 9 March 2000
 12.29 %  2010                      5.00          109.55          10.6971
 12.29 %  2010                      5.00          109.48          10.7080
 12.29 %  2010                      5.00          109.10          10.7675
 12.29 %  2010                      5.00          109.58          10.6924
 12.29 %  2010                      5.00          109.55          10.6971
 12.29 %  2010                      5.00          109.05          10.7753
 12.29 %  2010                      5.00          109.09          10.7690
 12.29 %  2010                      5.00          109.11          10.7659
 11.99 %  2009                      0.32          107.30          10.7092
 11.99 %  2009                      5.00          107.68          10.6460
 11.99 %  2009                     60.00          107.257         10.7163
 11.99 %  2009                      5.00          107.70          10.6427
 11.99 %  2009                      5.00          107.65          10.6510
 11.99 %  2009                      5.00          107.31          10.7075
 11.99 %  2009                      5.00          107.60          10.6593
 11.99 %  2009                      5.00          107.60          10.6593
 11.99 %  2009                      5.00          107.70          10.6427
 11.99 %  2009                      5.00          107.84          10.6195
 11.99 %  2009                      5.00          107.30          10.7092
 11.99 %  2009                      5.00          107.70          10.6427
 11.99 %  2009                      5.00          107.25          10.7175
 11.99 %  2009                      5.00          107.36          10.6992
 11.99 %  2009                     60.00          107.25          10.7175
 12.25 %  2008                      0.021         109.00          10.61604
   (ii) 91 Day Bills (Maturity-wise)
     Total                         12.00
        11/03/2000                  1.00           99.9562         7.9751
        11/03/2000                 11.00           99.9545         8.2848
       (DD/MM/YYYY)
   (i) 14 Day Bills (Maturity-wise)
C. Treasury Bills
  12.30 % KARNATAKA SDL 2007        0.03          108.65         10.6061
B. State Government Securities
     Total                       1230.881
 12.60 %  2018                      0.082         112.80          10.9703
 12.30 %  2016                      5.00          110.05          10.9592
 12.30 %  2016                      5.00          110.05          10.9592
 12.30 %  2016                     15.00          110.20          10.9408
 12.30 %  2016                      5.00          109.80          10.9901
 12.30 %  2016                      2.00          109.90          10.9777
 12.30 %  2016                      5.00          110.05          10.9592
 12.30 %  2016                      5.00          110.05          10.9592
 11.50 %  2015                      0.50          103.85          10.9689
 11.50 %  2015                      5.00          104.10          10.9358
 11.50 %  2015                      0.33          103.90          10.9622
 11.50 %  2015                      5.00          103.80          10.9755
 11.83 %  2014                      5.00          106.50          10.9262
 11.83 %  2014                      5.00          106.61          10.9117
 11.83 %  2014                      5.00          106.62          10.9104
 11.83 %  2014                      5.00          106.20          10.9658
 11.83 %  2014                     10.00          106.625         10.9097
 11.83 %  2014                      5.00          106.57          10.9170
 11.83 %  2014                      5.00          106.57          10.9170
 11.83 %  2014                      5.00          106.57          10.9170
 11.83 %  2014                      5.00          106.63          10.9091
 11.83 %  2014                      5.00          106.58          10.9156
 11.83 %  2014                      5.00          106.56          10.9183
 11.83 %  2014                      5.00          106.50          10.9262
 11.83 %  2014                      5.00          106.59          10.9143
 11.83 %  2014                      5.00          106.195         10.9664
 11.83 %  2014                      5.00          106.22          10.9631
 11.83 %  2014                      5.00          106.62          10.9104
 11.83 %  2014                      5.00          106.59          10.9143
 11.83 %  2014                      5.00          106.14          10.9737
