Government Dated Securities and Treasury Bills
at RBI, Mumbai on 02 September 2000
1
 12.50 %  2004                      5.00          104.75          10.8503
 12.50 %  2004                      5.00          104.85          10.8167
 12.50 %  2004                      5.00          104.88          10.8067
 12.50 %  2004                      5.00          104.85          10.8167
 12.50 %  2004                      5.00          104.83          10.8235
 12.50 %  2004                      5.00          104.87          10.8100
 12.50 %  2004                      5.00          104.83          10.8235
 12.50 %  2004                      1.45          104.90          10.8000
 12.50 %  2004                      5.00          104.83          10.8235
 11.83 %  2003                     10.00          102.50          10.7847
 11.83 %  2003                      5.00          102.45          10.8050
 11.10 %  2003                      5.00          100.73          10.7601
 11.10 %  2003                      6.00          100.62          10.8095
 11.55 %  2002(I)                   5.00          101.45          10.7747
 11.15 %  2002                      5.00          100.775         10.7093
 11.15 %  2002                      5.00          100.59          10.8141
 11.15 %  2002                      5.00          100.73          10.7347
 11.15 %  2002                      5.00          100.75          10.7234
 11.15 %  2002                      5.00          100.69          10.7574
 11.15 %  2002                      5.00          100.64          10.7857
 11.15 %  2002                      5.00          100.57          10.8254
 11.15 %  2002                      5.00          100.58          10.8197
 11.15 %  2002                      5.00          100.75          10.7234
 11.15 %  2002                      5.00          100.70          10.7517
 11.15 %  2002                      5.00          100.65          10.7801
 11.15 %  2002                      5.00          100.65          10.7801
 11.15 %  2002                      5.00          100.74          10.7291
 11.15 %  2002                      5.00          100.60          10.8084
 11.15 %  2002                     10.00          100.75          10.7234
 11.15 %  2002                      5.00          100.77          10.7121
 11.15 %  2002                     10.00          100.785         10.7036
 11.00 %  2002                      5.00          100.30          10.7788
 11.47 %  2001                     10.00          100.64          10.8840
 11.75 %  2001                      5.00          100.92          10.7339
 11.75 %  2001                      5.00          100.82          10.8430
          Contract Date : August 31, 2000
 11.50 %  2009                      1.00          100.45          11.4100
 12.50 %  2004                      5.00          104.65          10.8847
          Contract Date : August 30, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.40 %  2008                      5.00           99.45          11.5070
 11.40 %  2008                      5.00           99.50          11.4973
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                      5.00           99.57          11.4836
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                      5.00           99.50          11.4973
 11.40 %  2008                      5.00           99.50          11.4973
 11.40 %  2008                     25.00           99.50          11.4973
 11.40 %  2008                      5.00           99.39          11.5187
 11.40 %  2008                      5.00           99.55          11.4875
 11.40 %  2008                      5.00           99.395         11.5178
 11.40 %  2008                      5.00           99.75          11.4485
 11.40 %  2008                     25.00           99.50          11.4973
 11.40 %  2008                      5.00           99.48          11.5012
 11.40 %  2008                      5.00           99.50          11.4973
 11.40 %  2008                     25.00           99.45          11.5070
 11.40 %  2008                     10.00           99.40          11.5168
 11.40 %  2008                     10.00           99.395         11.5178
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                      2.00           99.64          11.4700
 11.40 %  2008                      2.00           99.64          11.4700
 11.40 %  2008                      5.00           99.595         11.4787
 11.40 %  2008                      5.00           99.595         11.4787
 11.40 %  2008                     10.00           99.595         11.4787
 11.40 %  2008                      5.00           99.595         11.4787
 11.40 %  2008                     10.00           99.595         11.4787
 11.40 %  2008                      5.00           99.77          11.4447
 11.40 %  2008                      5.00           99.45          11.5070
 11.40 %  2008                      5.00           99.45          11.5070
 11.40 %  2008                      5.00           99.55          11.4875
 11.40 %  2008                      2.00           99.86          11.4272
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                      5.00           99.395         11.5178
 11.40 %  2008                     15.00           99.55          11.4875
 11.40 %  2008                      4.50           99.75          11.4485
 11.50 %  2008                      1.00          100.40          11.4129
 11.00 %  2006                      5.00           99.45          11.1243
 11.00 %  2006                      5.00           99.48          11.1172
 11.00 %  2006                      5.00           99.48          11.1172
 11.00 %  2006                      5.00           99.45          11.1243
 11.00 %  2006                      5.00           99.27          11.1668
 11.00 %  2006                      5.00           99.49          11.1148
 11.00 %  2006                      5.00           99.26          11.1692
 11.00 %  2006                      5.00           99.48          11.1172
 11.75 %  2006                      5.00          101.77          11.3087
 11.68 %  2006                      5.00          101.85          11.2200
 11.19 %  2005                      5.00          100.59          11.0283
 11.19 %  2005                      5.00          100.52          11.0470
 11.19 %  2005                      5.00          100.60          11.0257
 11.75 %  2004                     10.00          102.55          10.9003
 12.50 %  2004                     10.00          104.90          10.8000
 12.50 %  2004                      5.00          104.77          10.8436
 12.50 %  2004                      5.00          104.73          10.8570
 12.50 %  2004                      5.00          104.79          10.83693
 11.40 %  2008                      5.00           99.77          11.4447
 11.40 %  2008                      5.00           99.68          11.4622
 11.40 %  2008                      5.00           99.60          11.4777
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                      5.00           99.48          11.5012
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                      5.00           99.50          11.4973
 11.40 %  2008                      5.00           99.80          11.4388
 11.40 %  2008                      5.00           99.43          11.5109
 11.40 %  2008                     10.00           99.77          11.4447
 11.40 %  2008                     15.00           99.78          11.4427
 11.40 %  2008                      5.00           99.40          11.5168
 11.40 %  2008                     20.00           99.55          11.4875
 11.40 %  2008                     10.00           99.79          11.4408
 11.40 %  2008                     25.00           99.60          11.4777
 11.40 %  2008                     10.00           99.79          11.4408
 11.40 %  2008                     40.00           99.512         11.4948
 11.40 %  2008                     10.00           99.60          11.4777
 11.40 %  2008                     10.00           99.77          11.4447
 11.40 %  2008                      5.00           99.80          11.4388
 11.40 %  2008                      5.00           99.39          11.5187
 11.40 %  2008                      5.00           99.76          11.4466
 11.40 %  2008                     10.00           99.80          11.4388
 11.40 %  2008                      5.00           99.60          11.4777
 11.40 %  2008                     10.00           99.60          11.4777
