Government Dated Securities and Treasury Bills
at RBI, Mumbai on 09 December 2000
 11.40 %  2008                      5.00          102.40          10.9249
 11.40 %  2008                      5.00          102.65          10.8771
 11.40 %  2008                      5.00          102.60          10.8866
 11.40 %  2008                      5.00          102.54          10.8981
 11.40 %  2008                      5.00          102.65          10.8771
 11.40 %  2008                      5.00          102.50          10.9058
 11.40 %  2008                      5.00          102.69          10.8695
 11.40 %  2008                      5.00          102.56          10.8943
 11.40 %  2008                      5.00          102.35          10.9345
 12.00 %  2008                      5.00          105.47          10.8991
 12.15 %  2008                     10.00          105.95          10.9375
 11.90 %  2007                      5.00          105.33          10.7347
 11.90 %  2007                      5.00          105.30          10.7410
 11.90 %  2007                      5.00          105.32          10.7368
 11.90 %  2007                      5.00          105.32          10.7368
 11.90 %  2007                      5.00          105.31          10.7389
 11.00 %  2006                      5.00          101.65          10.5970
 11.00 %  2006                      5.00          101.74          10.5756
 11.75 %  2006                      5.00          104.50          10.6190
 11.19 %  2005                      5.00          102.62          10.4585
 12.50 %  2004                      5.00          106.06          10.2700
 12.50 %  2004                      5.00          106.14          10.2419
 12.50 %  2004                      5.00          106.06          10.2700
 12.50 %  2004                      5.00          105.97          10.3017
 12.50 %  2004                      5.00          106.01          10.2876
 12.50 %  2004                      5.00          106.10          10.2559
 12.50 %  2004                      5.00          106.00          10.2911
 12.50 %  2004                      5.00          106.10          10.2559
 12.50 %  2004                      5.00          106.05          10.2735
 12.50 %  2004                      5.00          106.00          10.2911
 11.10 %  2003                     20.00          101.81          10.1927
 11.10 %  2003                      5.00          101.75          10.2219
 11.10 %  2003                     10.00          101.82          10.1879
 11.10 %  2003                      5.00          101.80          10.1976
 11.10 %  2003                      5.00          101.80          10.1976
 11.15 %  2002                     10.00          101.595         10.1004
          Contract Date : December 08, 2000
 11.43 %  2015                      5.00           99.17          11.5436
 11.40 %  2008                      5.00          102.16          10.9711
 11.40 %  2008                     10.00          102.16          10.9711
          Contract Date : December 07, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in 11.30 %  2010                      5.00          100.685         11.1768
 11.30 %  2010                      5.00          100.80          11.1571
 11.30 %  2010                      5.00          100.76          11.1640
 11.30 %  2010                      5.00          100.73          11.1691
 11.30 %  2010                      5.00          100.68          11.1776
 11.30 %  2010                      5.00          100.68          11.1776
 11.30 %  2010                      5.00          100.95          11.1315
 11.30 %  2010                      5.00          100.73          11.1691
 11.30 %  2010                      5.00          100.65          11.1828
 11.30 %  2010                      5.00          100.65          11.1828
 11.30 %  2010                      5.00          100.65          11.1828
 11.30 %  2010                      5.00          100.67          11.1794
 11.30 %  2010                      2.00          100.85          11.1486
 11.50 %  2009                      1.3725        101.86          11.1509
 11.99 %  2009                      5.00          105.15          11.0226
 11.99 %  2009                      5.00          105.165         11.0199
 11.99 %  2009                      5.00          105.12          11.0281
 11.99 %  2009                      5.00          105.15          11.0226
 11.99 %  2009                      5.00          105.13          11.0262
 11.99 %  2009                      5.00          105.14          11.0244
 11.99 %  2009                      5.00          105.16          11.0208
 11.99 %  2009                      5.00          105.10          11.0317
 11.99 %  2009                      5.00          105.12          11.0281
 11.99 %  2009                      5.00          105.12          11.0281
 11.99 %  2009                      5.00          105.14          11.0244
 11.40 %  2008                      5.00          102.50          10.9058
 11.40 %  2008                      5.00          102.50          10.9058
 11.40 %  2008                      5.00          102.50          10.9058
 11.40 %  2008                      5.00          102.35          10.9345
 11.40 %  2008                      5.00          102.35          10.9345
 11.40 %  2008                      5.00          102.67          10.8733
 11.40 %  2008                      5.00          102.50          10.9058
 11.40 %  2008                      5.00          102.56          10.8943
 11.40 %  2008                      5.00          102.585         10.8895
 11.40 %  2008                      5.00          102.585         10.8895
 11.40 %  2008                     10.00          102.66          10.8752
 11.40 %  2008                      5.00          102.55          10.8962
 11.40 %  2008                     20.00          102.58          10.8905
 11.40 %  2008                      5.00          102.55          10.8962
 11.40 %  2008                      5.00          102.56          10.8943
 11.40 %  2008                      5.00          102.55          10.8962
 11.40 %  2008                      5.00          102.53          10.9000
 11.40 %  2008                      5.00          102.52          10.9019
 11.40 %  2008                      5.00          102.50          10.9058
 11.40 %  2008                      0.50          102.58          10.8905
 11.40 %  2008                      5.00          102.63          10.8809
 11.40 %  2008                      5.00          102.60          10.8866
 11.40 %  2008                      5.00          102.56          10.8943
 11.40 %  2008                      5.00          102.585         10.8895
 11.40 %  2008                      5.00          102.48          10.9096
 11.40 %  2008                      5.00          102.55          10.8962
 11.40 %  2008                      5.00          102.35          10.9345
 11.40 %  2008                      5.00          102.49          10.9077
 11.40 %  2008                      5.00          102.55          10.8962
 11.40 %  2008                     25.00          102.50          10.9058
 11.40 %  2008                      5.00          102.52          10.9019
 11.40 %  2008                      5.00          102.55          10.8962 12.50 %  2004                     10.00          106.10          10.2543
 12.50 %  2004                      5.00          106.10          10.2543
 12.50 %  2004                      5.00          106.10          10.2543
 12.50 %  2004                      5.00          106.08          10.2614
 12.50 %  2004                      5.00          106.10          10.2543
 12.50 %  2004                      5.00          106.13          10.2438
 11.10 %  2003                      5.00          101.81          10.1917
 11.10 %  2003                     25.00          101.81          10.1917
 11.10 %  2003                      5.00          101.81          10.1917
 11.10 %  2003                      5.00          101.81          10.1917
 11.15 %  2002                     10.00          101.60          10.0957
          Contract Date : December 09, 2000
 11.43 %  2015                      5.00           99.23          11.5350
 11.43 %  2015                      1.00           99.23          11.5350
 11.03 %  2012                      5.00           97.70          11.3878
 11.03 %  2012                     10.00           97.87          11.3606
 11.03 %  2012                     15.00           97.75          11.3798
 11.03 %  2012                      5.00           97.70          11.3878
 11.03 %  2012                      5.00           97.65          11.3958
 11.03 %  2012                     10.00           97.79          11.3734
 11.03 %  2012                      5.00           97.90          11.3558
 11.03 %  2012                      5.00           97.80          11.3718
 11.03 %  2012                      5.00           97.78          11.3750
 11.03 %  2012                      5.00           97.79          11.3734
 11.03 %  2012                      5.00           97.68          11.3910
 11.03 %  2012                      5.00           97.94          11.3495
 11.03 %  2012                      5.00           97.80          11.3718
 11.03 %  2012                      5.00           97.50          11.4198
 11.03 %  2012                      5.00           97.68          11.3910
 11.03 %  2012                      5.00           97.90          11.3558
 11.03 %  2012                      5.00           97.79          11.3734
 11.03 %  2012                      5.00           97.78          11.3750
 11.03 %  2012                      5.00           97.70          11.3878
 11.03 %  2012                      5.00           97.71          11.3862
 11.03 %  2012                      5.00           97.70          11.3878
 11.03 %  2012                      2.50           97.65          11.3958
 11.50 %  2011                      5.00          101.44          11.2662
 11.50 %  2011                      5.00          101.36          11.2789
 11.50 %  2011                     10.00          101.36          11.2789
 11.50 %  2011                     10.00          101.35          11.2805
 11.50 %  2011                      3.00          101.55          11.2486
 11.50 %  2011                      0.10          100.45          11.4251
 11.50 %  2011                      5.00          101.35          11.2805
 11.50 %  2011                      5.00          101.49          11.2582
 11.50 %  2011                      5.00          101.35          11.2805
 11.50 %  2011                      5.00          101.50          11.2566
 11.50 %  2011                      5.00          101.30          11.2885
 11.50 %  2011                     10.00          101.35          11.2805
 11.50 %  2011                      5.00          101.30          11.2885
 11.50 %  2011                     10.00          101.34          11.2821
 11.50 %  2011                     20.00          101.35          11.2805
