Government Dated Securities and Treasury Bills
Mumbai on 27 December 2000
%  2012                      5.00           99.22          11.1492 11.03 
%  2012                      5.00           99.26          11.1429 11.03 
%  2012                      5.00           99.15          11.1601 11.03 
%  2012                      5.00           99.29          11.1382 11.03 
%  2012                      5.00           99.27          11.1413 11.03 
%  2012                      0.25           99.26          11.1429 11.03 
%  2012                      5.00           99.22          11.1492 11.03 
%  2012                      5.00           99.22          11.1492 11.03 
%  2012                      5.00           99.22          11.1492 11.03 
%  2012                      5.00           99.22          11.1492 11.03 
%  2012                      1.00           99.25          11.1444 11.03 
%  2011                      0.25          102.70          11.0642 11.50 
%  2010                      1.00           87.23          10.8796  8.75 
%  2010                      1.25          101.98          10.9575 11.30 
%  2010                      5.00          101.85          10.9794 11.30 
%  2010                      5.00          101.875         10.9752 11.30 
%  2010                      5.00          101.87          10.9760 11.30 
%  2010                      5.00          101.87          10.9760 11.30 
%  2010                     10.00          101.87          10.9760 11.30 
%  2010                      1.459         101.95          10.9625 11.30 
%  2010                      5.00          101.87          10.9760 11.30 
%  2010                      5.00          102.78          11.0174 11.50 
%  2010                      3.00           81.48          10.6701  7.50 
%  2009                     10.00          105.86          10.8907 11.99 
%  2009                      5.00          105.86          10.8907 11.99 
%  2008                      5.00          103.195         10.7712 11.40 
%  2008                      5.00          103.19          10.7722 11.40 
%  2008                      5.00          103.21          10.7684 11.40 
%  2008                      5.00          103.215         10.7674 11.40 
%  2008                      0.30          106.70          10.7860 12.15 
%  2007                      0.40          110.50          10.7127 13.05 
%  2006                      0.60          112.45          10.8423 13.85 
%  2006                      0.0615         83.50          10.8740  6.75 
%  2005                      0.029          85.00          10.5842  6.50 
%  2005                      5.00          102.67          10.4403 11.19 
%  2005                      5.00          102.66          10.4430 11.19 
%  2004                     25.00          105.94          10.2844 12.50 
%  2003                      0.07           91.00          10.5664  6.50 
%  2003                      0.802         101.79          10.1837 11.10 
%  2002                      0.06135        93.00          10.7599  5.75 
%  2001                      0.955         100.52           9.8885 10.85 
Date : December 26, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in%  2008                      5.00          103.24          10.7626 11.40 
%  2008                      5.00          103.27          10.7569 11.40 
%  2008                      5.00          103.26          10.7588 11.40 
%  2008                      5.00          103.32          10.7473 11.40 
%  2008                      5.00          103.39          10.7340 11.40 
%  2008                      5.00          103.23          10.7645 11.40 
%  2008                      5.00          103.31          10.7493 11.40 
%  2008                      5.00          103.34          10.7435 11.40 
%  2008                      5.00          103.35          10.7416 11.40 
%  2008                      5.00          103.15          10.7797 11.40 
%  2008                      5.00          103.25          10.7607 11.40 
%  2008                      5.00          103.30          10.7512 11.40 
%  2008                     10.00          103.90          10.7191 11.50 
%  2008                      5.00          103.60          10.7774 11.50 
%  2006                     15.00          101.81          10.5580 11.00 
%  2006                     15.00          101.90          10.5365 11.00 
%  2006                      5.00          101.85          10.5484 11.00 
%  2006                      5.00          101.90          10.5365 11.00 
%  2006                      5.00          101.87          10.5436 11.00 
%  2005                      2.00          102.80          10.4045 11.19 
%  2004                      5.00          104.97          10.3172 11.98 
%  2004                      5.00          105.98          10.2686 12.50 
%  2004                      5.00          106.00          10.2615 12.50 
%  2004                      5.00          106.00          10.2615 12.50 
%  2004                      5.00          106.00          10.2615 12.50 
%  2004                      5.00          105.97          10.2722 12.50 
%  2004                      5.00          105.97          10.2722 12.50 
%  2004                      5.00          106.00          10.2615 12.50 
%  2004                      5.00          105.97          10.2722 12.50 
%  2004                      5.00          105.97          10.2722 12.50 
%  2004                      5.00          106.00          10.2615 12.50 
%  2004                      5.00          106.00          10.2615 12.50 
%  2004                      5.00          106.00          10.2615 12.50 
%  2004                      5.00          105.98          10.2686 12.50 
%  2002                      5.00          101.51          10.1279 11.15 
%  2002                     10.00          101.46          10.1606 11.15 
%  2002                     25.00          101.51          10.1279 11.15 
%  2002                      5.00          101.46          10.1606 11.15 
%  2002                     10.00          101.50          10.1344 11.15 
%  2002                     10.00          101.46          10.1606 11.15 
%  2002                     25.00          101.46          10.1606 11.15 
%  2002                     25.00          101.46          10.1606 11.15 
%  2002                      5.00          101.49          10.1410 11.15 
%  2002                      5.00          101.48          10.1475 11.15 
%  2002                      5.00          101.49          10.1410 11.15 
%  2002                      5.00          101.47          10.1541 11.15 
%  2002                     10.00          101.46          10.1606 11.15 
%  2001                      0.25          101.04          10.0346 11.75 
%  2001                      5.00          100.46           9.9915 10.85 
Date : December 27, 2000          Contract 
%  2020                      5.00           96.25          11.1732 10.70 
%  2015                      5.00          100.26          11.3891 11.43 
%  2015                      0.25          100.05          11.4189 11.43 
%  2012                      0.25           99.32          11.1335 11.03 
%  2012                      1.00           99.23          11.1476 11.03 
%  2012                      0.05           99.70          11.0741 11.03 
%  2012                     10.00           99.22          11.1492 11.03 %  2012                      0.50           99.38          11.1242 11.03 
%  2012                      5.00           99.25          11.1446 11.03 
%  2012                      5.00           99.23          11.1477 11.03 
%  2012                      5.00           99.25          11.1446 11.03 
%  2012                      5.00           99.23          11.1477 11.03 
%  2012                     10.00           99.25          11.1446 11.03 
%  2012                      5.52           99.35          11.1289 11.03 
%  2011                      5.00          103.00          11.0170 11.50 
%  2011                     10.00          102.88          11.0358 11.50 
%  2011                      0.919         102.78          11.0515 11.50 
%  2011                      5.00          102.75          11.0562 11.50 
%  2011                      5.00          102.76          11.0546 11.50 
%  2011                      5.00          102.77          11.0531 11.50 
%  2011                      5.00          102.76          11.0546 11.50 
%  2011                      0.94          102.50          11.0891 11.50 
%  2010                     10.00          102.00          10.9541 11.30 
%  2010                      5.00          101.91          10.9693 11.30 
%  2010                      5.00          101.98          10.9575 11.30 
%  2010                      5.00          101.88          10.9744 11.30 
%  2010                      5.00          101.94          10.9642 11.30 
%  2010                      5.00          101.92          10.9676 11.30 
%  2010                      5.00          101.93          10.9659 11.30 
%  2010                      5.00          101.94          10.9642 11.30 
%  2010                     10.00          102.00          10.9541 11.30 
%  2010                      5.00          101.90          10.9710 11.30 
%  2010                      5.00          101.91          10.9693 11.30 
