Government Dated Securities and Treasury Bills
at RBI, Mumbai on 01 August 2000
1
 11.00 %  2006                      5.00           99.90          11.0227
 11.00 %  2006                      5.00           99.895         11.0239
 11.00 %  2006                      5.00           99.81          11.0436
 11.00 %  2006                      5.00           99.89          11.0250
 11.00 %  2006                      5.00           99.90          11.0227
 11.00 %  2006                      5.00           99.89          11.0250
 11.00 %  2006                     25.00           99.85          11.0343
 11.00 %  2006                      5.00           99.87          11.0297
 11.00 %  2006                     10.00           99.98          11.0041
 11.00 %  2006                      5.00           99.97          11.0064
 11.00 %  2006                      5.00           99.905         11.0215
 11.00 %  2006                     10.00           99.80          11.0460
 11.00 %  2006                      5.00          100.00          10.9994
 11.00 %  2006                      5.00           99.97          11.0064
 11.00 %  2006                     10.00           99.90          11.0227
 11.68 %  2006                      5.00          102.65          11.0318
 11.19 %  2005                      5.00          100.81          10.9739
 10.20 %  2005                      0.05           98.90          10.4874
 12.50 %  2004                      5.00          104.94          10.8126
 12.50 %  2004                      5.00          105.12          10.7535
 12.50 %  2004                      5.00          105.09          10.7633
 12.50 %  2004                      5.00          105.09          10.7633
 12.50 %  2004                      5.00          104.99          10.7961
 12.50 %  2004                      5.00          105.02          10.7863
%  2004                      5.00          105.00          10.7929 12.50 
%  2004                      5.00          105.165         10.7387 12.50 
%  2002                     10.00          101.11          10.5318 11.15 
%  2001                     10.00          101.00          10.3590 11.55 
%  2001                      5.00          101.00          10.3590 11.55 
%  2001                      5.00          101.00          10.3590 11.55 
%  2001                     10.00          102.65          10.2334 13.75 
Date : July 31, 2000          Contract 
%  2011                      1.00           98.70          11.1544 10.95 
Date : July 29, 2000          Contract 
%  2006                     10.00          100.00          11.0000 11.00 
%  2006                      5.00          100.00          11.0000 11.00 
%  2006                      5.00          100.00          11.0000 11.00 
%  2006                      5.00          100.00          11.0000 11.00 
Date : July 28, 2000          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 12.50 %  2004                      5.00          104.96          10.8060
 11.15 %  2002                      5.00          101.11          10.5318
 11.15 %  2002                      5.00          101.10          10.5373
 11.15 %  2002                      5.00          101.11          10.5318
 11.15 %  2002                      5.00          101.12          10.5264
 11.15 %  2002                     10.00          101.12          10.5264
 11.15 %  2002                      5.00          101.12          10.5264
 11.15 %  2002                      5.00          101.11          10.5318
 11.15 %  2002                      5.00          101.10          10.5373
 11.15 %  2002                     10.00          101.11          10.5318
 11.15 %  2002                      5.00          101.10          10.5373
 11.00 %  2002                      5.00          100.68          10.5485
 11.55 %  2001                     10.00          101.00          10.3590
 11.40 %  2000                     10.00          100.11          10.4888
          Contract Date : August 01, 2000
 12.60 %  2018                      5.00          107.75          11.5670
 11.50 %  2015                      0.50          101.10          11.3397
 11.50 %  2015                      1.00          101.30          11.3118
 11.50 %  2015                      0.40          101.00          11.3537
 10.79 %  2015                      1.00           99.25          10.8884
 10.50 %  2014                      5.00           96.75          10.9508
 12.32 %  2011                      0.13          106.20          11.2963
 11.30 %  2010                      1.00          100.00          11.2996
 11.30 %  2010                      0.50          100.00          11.2996
 11.30 %  2010                      1.00          100.00          11.2996
 11.30 %  2010                      1.00          100.05          11.2911
 11.30 %  2010                      3.00          100.00          11.2996
 11.30 %  2010                      5.00           99.94          11.3097
 11.30 %  2010                      5.00          100.00          11.2996
 11.30 %  2010                      1.00          100.00          11.2996
 11.30 %  2010                      0.75          100.05          11.2911
 11.30 %  2010                      5.00           99.985         11.3021
 11.30 %  2010                      5.00          100.00          11.2996
 11.30 %  2010                     10.00           99.955         11.3072
 11.30 %  2010                      5.00          100.00          11.2996
 11.30 %  2010                     30.00          100.00          11.2996
 11.50 %  2010                     10.00          101.08          11.3101
 11.99 %  2009                     15.00          104.10          11.2316
 11.00 %  2006                      5.00           99.79          11.0483
 11.00 %  2006                      5.00           99.885         11.0262
 11.00 %  2006                      5.00           99.90          11.0227
 11.00 %  2006                      5.00           99.90          11.0227
 11.00 %  2006                      5.00           99.88          11.0273
 11.00 %  2006                     10.00           99.80          11.0460
 11.00 %  2006                      5.00           99.85          11.0343
 11.00 %  2006                      5.00           99.79          11.0483
 11.00 %  2006                      5.00           99.89          11.0250
 11.00 %  2006                      5.00           99.88          11.0273
 11.00 %  2006                      5.00           99.84          11.0366
 11.00 %  2006                      5.00           99.80          11.0460
 11.00 %  2006                      5.00           99.80          11.0460
 11.00 %  2006                      5.00           99.94          11.0134
 11.00 %  2006                      5.00           99.885         11.0262
 11.00 %  2006                      5.00           99.85          11.0343
