Government Dated Securities and Treasury Bills
at RBI, Mumbai on 11 September 2000
1
 11.40 %  2008                      5.00          100.065         11.3861
 11.40 %  2008                      5.00          100.07          11.3851
 11.40 %  2008                      5.00          100.06          11.3871
 11.40 %  2008                      5.00          100.07          11.3851
 11.40 %  2008                      5.00          100.05          11.3890
 11.40 %  2008                     10.00          100.04          11.3909
 11.40 %  2008                      5.00          100.04          11.3909
 11.00 %  2006                     10.00           99.66          11.0740
 11.75 %  2006                      5.00          102.30          11.1801
 11.25 %  2005                      5.00          100.915         10.9875
 14.00 %  2005                      0.04          111.50          10.8257
 12.50 %  2004                      5.00          105.01          10.7564
 12.50 %  2004                      5.00          105.035         10.7480
 12.50 %  2004                      5.00          105.02          10.7530
 12.50 %  2004                      5.00          105.04          10.7463
 12.50 %  2004                      5.00          105.03          10.7497
 12.50 %  2004                      5.00          105.045         10.7446
 12.50 %  2004                      5.00          105.035         10.7480
 12.50 %  2004                      5.00          105.02          10.7530
 11.10 %  2003                      5.00          100.85          10.7053
 11.10 %  2003                      5.00          100.855         10.7030
 11.15 %  2002                      5.00          100.99          10.5787
 11.15 %  2002                      5.00          100.97          10.5901
 11.15 %  2002                      5.00          100.96          10.5958
 11.15 %  2002                      5.00          100.97          10.5901
 10.85 %  2001                      0.25          100.30          10.4591
 10.85 %  2001                      0.50          100.30          10.4591
 10.85 %  2001                      0.75          100.30          10.4591
 11.40 %  2000                      5.00           99.99          11.2966
 11.40 %  2000                     10.00           99.99          11.2966
 11.40 %  2000                      5.00           99.99          11.2966
          Contract Date : September 09, 2000
 11.40 %  2008                      5.00          100.06          11.3872
 11.55 %  2002(I)                   0.03          101.90          10.5362
 11.55 %  2002(I)                   0.10          101.90          10.5362
 11.55 %  2002(I)                   0.025         101.90          10.5362
 11.55 %  2002(I)                   0.01          101.90          10.5362
 12.08 %  2001                      0.80          100.48          11.1437
          Contract Date : September 08, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 12.50 %  2004                      5.00          105.02          10.7514
 12.50 %  2004                      5.00          105.14          10.7110
 12.50 %  2004                      5.00          105.15          10.7076
 12.50 %  2004                      5.00          105.10          10.7244
 12.50 %  2004                      5.00          105.11          10.7211
 12.50 %  2004                      5.00          105.12          10.7177
 12.50 %  2004                      5.00          105.13          10.7143
 12.50 %  2004                      5.00          105.13          10.7143
 12.50 %  2004                      5.00          105.12          10.7177
 12.50 %  2004                      5.00          105.12          10.7177
 12.50 %  2004                      5.00          105.12          10.7177
 12.50 %  2004                      5.00          105.11          10.7211
 12.50 %  2004                      5.00          105.13          10.7143
 12.50 %  2004                      5.00          105.095         10.7261
 12.50 %  2004                      5.00          105.14          10.7110
 12.50 %  2004                      5.00          105.15          10.7076
 12.50 %  2004                      5.00          105.14          10.7110
 12.50 %  2004                      5.00          105.14          10.7110
 11.10 %  2003                      5.00          100.93          10.6689
 11.10 %  2003                      5.00          100.90          10.6825
 11.10 %  2003                      5.00          100.90          10.6825
 11.10 %  2003                      5.00          100.93          10.6689
 11.10 %  2003                      5.00          100.89          10.6870
 11.10 %  2003                     10.00          100.90          10.6825
