Government Dated Securities and Treasury Bills
at RBI, Mumbai on 02 August 2000
1
 12.32 %  2011                     10.00          105.55          11.3996
 11.30 %  2010                      1.00          100.00          11.2996
 11.30 %  2010                      1.00          100.25          11.2573
 11.30 %  2010                      0.50          100.00          11.2996
 11.30 %  2010                      0.25          100.00          11.2996
 11.30 %  2010                     40.00           99.95          11.3081
 11.30 %  2010                      0.50          100.00          11.2996
 11.00 %  2006                      5.00           99.80          11.0460
 11.00 %  2006                      5.00           99.77          11.0529
 11.00 %  2006                      5.00           99.77          11.0529
 11.00 %  2006                      5.00           99.78          11.0506
 11.00 %  2006                      5.00           99.78          11.0506
 11.00 %  2006                      5.00           99.77          11.0529
 11.00 %  2006                      5.00           99.765         11.0541
 11.00 %  2006                      5.00           99.80          11.0460
 11.00 %  2006                      5.00           99.80          11.0460
 11.00 %  2006                      5.00           99.76          11.0553
 11.00 %  2006                      5.00           99.72          11.0646
 11.00 %  2006                      5.00           99.79          11.0483
 11.00 %  2006                     10.00           99.77          11.0529
 11.00 %  2006                      5.00           99.74          11.0599
 11.00 %  2006                      5.00           99.72          11.0646
 11.00 %  2006                     15.00           99.77          11.0529
 11.68 %  2006                     20.00          102.57          11.0507
 11.19 %  2005                     10.00          100.84          10.9660
 11.50 %  2004                      5.00          101.94          10.8473
 12.50 %  2004                      5.00          104.93          10.8159
 12.50 %  2004                      5.00          104.95          10.8093
 12.50 %  2004                      5.00          104.93          10.8159
 12.50 %  2004                      5.00          104.95          10.8093
 12.50 %  2004                      5.00          105.00          10.7929
 12.50 %  2004                      5.00          104.96          10.8060
 11.55 %  2001                      5.00          100.99          10.3705
 11.40 %  2000                      5.00          100.11          10.4888
 11.40 %  2000                      5.00          100.11          10.4888
 11.40 %  2000                      5.00          100.09          10.6145
          Contract Date : August 01, 2000
 12.25 %  2008                      0.15          105.90          11.1212
          Contract Date : July 31, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.00 %  2006                     10.00           99.79          11.0481
 11.00 %  2006                      5.00           99.64          11.0831
 11.00 %  2006                      5.00           99.64          11.0831
 11.00 %  2006                      5.00           99.705         11.0679
