Government Dated Securities and Treasury Bills
at RBI, Mumbai on 19 October 2000
1
 11.00 %  2006                      5.00           99.91          11.0128
 11.00 %  2006                      0.80           99.915         11.0116
 11.68 %  2006                      5.00          102.60          11.0333
 11.68 %  2006                      5.00          102.58          11.0382
 11.68 %  2006                      5.00          102.58          11.0382
 11.19 %  2005                      5.00          101.31          10.8246
 11.19 %  2005                      5.00          101.35          10.8138
 11.19 %  2005                      5.00          101.35          10.8138
 11.19 %  2005                      5.00          101.35          10.8138
 14.00 %  2005                      5.00          110.53          11.0287
 11.98 %  2004                      5.00          103.75          10.7658
 11.50 %  2004                      5.00          102.17          10.7447
 12.50 %  2004                      5.00          105.05          10.6959
 12.50 %  2004                      5.00          105.06          10.6925
 12.50 %  2004                      1.00          104.97          10.7235
 12.50 %  2004                      5.00          105.08          10.6856
 12.50 %  2004                      5.00          105.09          10.6821
 12.50 %  2004                      5.00          105.09          10.6821
 12.50 %  2004                      5.00          105.09          10.6821
 12.50 %  2004                      5.00          105.08          10.6856
 12.50 %  2004                      5.00          105.09          10.6821
 12.50 %  2004                      5.00          105.09          10.6821
  5.75 %  2003                      0.0122         86.50          12.0129
 11.10 %  2003                      5.00          101.04          10.6064
 11.10 %  2003                      5.00          101.08          10.5877
 13.82 %  2002                      5.00          105.40          10.6178
 11.15 %  2002                      5.00          101.10          10.4704
 11.15 %  2002                      5.00          101.10          10.4704
 11.00 %  2002                      5.00          100.69          10.4989
 11.00 %  2002                      5.00          100.69          10.4989
 11.00 %  2002                      5.00          100.70          10.4919
 11.00 %  2002                      5.00          100.68          10.5060
 11.00 %  2002                     10.00          100.69          10.4989
 11.00 %  2002                     10.00          100.705         10.4883
 11.00 %  2002                     10.00          100.705         10.4883
 11.00 %  2002                      5.00          100.67          10.5130
 11.00 %  2002                      5.00          100.67          10.5130
 11.75 %  2001                     10.00          101.04          10.4054
 10.85 %  2001                     10.00          100.30          10.3938
          Contract Date : October 18, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.30 %  2010                     20.00           97.95          11.6499
 11.30 %  2010                      5.00           97.94          11.6516
 11.30 %  2010                      0.20           98.25          11.5970
 11.30 %  2010                      0.1341         98.05          11.6322
 11.30 %  2010                      5.00           97.91          11.6569
 11.30 %  2010                      0.50           97.96          11.6481
 11.30 %  2010                      5.00           97.95          11.6499
 11.30 %  2010                      1.00           98.05          11.6322
