Government Dated Securities and Treasury Bills
at RBI, Mumbai on 25 July 2000
1
 11.68 %  2006                      5.00          101.90          11.2112
 11.68 %  2006                      5.00          101.95          11.1992
 11.68 %  2006                      5.00          102.00          11.1873
 11.19 %  2005                      5.00          100.50          11.0546
 10.20 %  2005                     10.00           97.48          10.8677
 11.98 %  2004                      5.00          103.00          11.0452
 11.98 %  2004                      5.00          103.00          11.0452
 12.50 %  2004                      5.00          104.75          10.8811
 12.50 %  2004                      0.33          104.65          10.9139
 12.50 %  2004                      5.00          104.84          10.8516
 12.50 %  2004                      5.00          104.83          10.8549
 12.50 %  2004                      5.00          104.66          10.9107
 12.50 %  2004                      5.00          104.45          10.9797
 12.50 %  2004                      5.00          104.59          10.9337
 12.50 %  2004                     10.00          104.60          10.9304
 12.50 %  2004                      5.00          105.305         10.6997
 12.50 %  2004                      5.00          104.90          10.8320
 12.50 %  2004                      5.00          104.40          10.9962
 12.50 %  2004                      5.00          104.42          10.9896
 12.50 %  2004                      5.00          104.60          10.9304
 12.50 %  2004                      5.00          104.40          10.9962
 12.50 %  2004                      5.00          104.55          10.9468
 11.83 %  2003                     15.00          102.00          11.0222
 11.75 %  2003                      5.00          102.08          10.8972
 11.15 %  2002                      5.00          100.55          10.8374
 11.15 %  2002                      5.00          100.55          10.8374
 10.85 %  2001                      5.00          100.08          10.7605
 11.40 %  2000                     10.00          100.00          11.1937
 11.40 %  2000                      5.00          100.00          11.1937
 11.40 %  2000                     10.00          100.00          11.1937
 11.40 %  2000                      5.00          100.00          11.1937
          Contract Date : July 24, 2000
 11.03 %  2012                      5.00           98.00          11.3387
 11.90 %  2007                      5.00          104.10          11.0246
 11.75 %  2001                      5.00          101.45          10.2899
 11.40 %  2000                     10.00          100.065         10.8415
 11.40 %  2000                     10.00          100.07          10.8142
          Contract Date : July 22, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.40 %  2000                     10.00          100.00          11.1919
 11.40 %  2000                     15.00          100.00          11.1919
 11.40 %  2000                      5.00          100.00          11.1919
 11.40 %  2000                     15.00          100.00          11.1919
 11.40 %  2000                     30.00          100.00          11.1919
 11.40 %  2000                     20.00          100.00          11.1919
 11.40 %  2000                      5.00          100.00          11.1919
          Contract Date : July 25, 2000
 11.50 %  2015                      0.30          101.00          11.3540
 11.03 %  2012                      2.00           98.00          11.3385
 11.03 %  2012                      0.20          100.10          11.0141
 11.03 %  2012                      0.50          100.10          11.0141
 11.03 %  2012                      1.00           98.10          11.3228
 11.03 %  2012                      1.00           98.40          11.2759
 11.03 %  2012                      1.00           98.20          11.3072
 11.03 %  2012                      0.50           99.50          11.1057
 11.03 %  2012                      1.00           97.95          11.3463
 11.03 %  2012                      5.00           98.00          11.3385
 11.03 %  2012                      0.50           97.95          11.3463
 11.03 %  2012                      0.50           98.20          11.3072
 12.32 %  2011                      5.00          104.65          11.5443
 12.29 %  2010                     15.00          105.00          11.4141
 12.29 %  2010                      5.00          105.70          11.2963
 11.99 %  2009                     20.00          102.90          11.4475
 11.99 %  2009                     35.00          103.00          11.4294
 11.99 %  2009                     65.00          103.00          11.4294
 11.99 %  2009                     20.00          102.90          11.4475
 11.99 %  2009                     40.00          102.90          11.4475
 11.99 %  2009                      5.00          102.95          11.4385
 11.99 %  2009                      0.10          103.80          11.2858
 12.00 %  2008                     15.00          103.25          11.3515
 12.00 %  2008                     25.00          103.25          11.3515
 12.00 %  2008                     55.00          103.25          11.3515
 12.00 %  2008                     10.00          103.15          11.3708
 12.00 %  2008                     15.00          103.25          11.3515
