Government Dated Securities and Treasury Bills
at RBI, Mumbai on 03 October 2000
1
 11.40 %  2008                      5.00           99.65          11.4644
 11.40 %  2008                      5.00           99.65          11.4644
 11.40 %  2008                      5.00           99.65          11.4644
 11.40 %  2008                      5.00           99.65          11.4644
 11.40 %  2008                      5.00           99.60          11.4742
 11.40 %  2008                      5.00           99.65          11.4644
 11.40 %  2008                      5.00           99.67          11.4604
 11.40 %  2008                      5.00           99.68          11.4585
 11.40 %  2008                      1.00           99.85          11.4252
 11.40 %  2008                      5.00           99.68          11.4585
 11.40 %  2008                      5.00           99.67          11.4604
 11.40 %  2008                      5.00           99.72          11.4507
 11.40 %  2008                     10.00           99.665         11.4614
 11.40 %  2008                     10.00           99.665         11.4614
 11.40 %  2008                     15.00           99.67          11.4604
 11.40 %  2008                      5.00           99.73          11.4487
 11.40 %  2008                     20.00           99.65          11.4644
 11.40 %  2008                      5.00           99.73          11.4487
 11.40 %  2008                      5.00           99.72          11.4507
 11.40 %  2008                      5.00           99.68          11.4585
 11.40 %  2008                      5.00           99.69          11.4565
 11.40 %  2008                      5.00           99.64          11.4663
 11.40 %  2008                     25.00           99.65          11.4644
 11.40 %  2008                      5.00           99.67          11.4604
 12.10 %  2008                      0.06          102.70          11.5537
 13.85 %  2006                      0.50          109.70          11.5338
 11.19 %  2005                      5.00          100.85          10.9524
 11.19 %  2005                      5.00          100.87          10.9470
 12.59 %  2004                      1.00          104.70          11.0023
 12.50 %  2004                      5.00          104.905         10.7722
 12.50 %  2004                      5.00          104.91          10.7705
 12.50 %  2004                      5.00          104.91          10.7705
 11.83 %  2003                      0.50          102.00          10.9652
 11.15 %  2002                      5.00          100.86          10.6325
          Contract Date : September 29, 2000
 11.40 %  2008                      5.00           99.65          11.4645
 11.40 %  2008                     10.00           99.65          11.4645
 11.40 %  2008                      5.00           99.65          11.4645
          Contract Date : September 28, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.40 %  2008                      5.00           99.70          11.4545
 11.40 %  2008                      5.00           99.70          11.4545
 11.40 %  2008                     10.00           99.725         11.4496
 11.40 %  2008                      5.00           99.725         11.4496
 11.40 %  2008                     10.00           99.715         11.4515
 11.40 %  2008                      5.00           99.65          11.4643
 11.50 %  2006                      5.00          101.20          11.1995
 11.68 %  2006                      5.00          102.10          11.1587
 11.68 %  2006                      5.00          102.10          11.1587
 14.00 %  2005                      0.20          110.60          11.0317
 14.00 %  2005                      0.05          110.80          10.9795
  9.90 %  2005                      5.00           96.17          10.9859
  9.90 %  2005                      5.00           96.21          10.9743
 12.50 %  2004                      5.00          104.92          10.7657
 11.55 %  2002(I)                   1.00          101.55          10.7000
 11.75 %  2001                     10.00          100.95          10.5909
 13.75 %  2001                      0.40          101.95          10.5202
          Contract Date : September 30, 2000
 12.60 %  2018                      0.25          106.25          11.7545
 11.40 %  2008                      5.00           99.71          11.4526
 11.40 %  2008                      5.00           99.67          11.4604
 11.40 %  2008                      5.00           99.715         11.4516
 11.40 %  2008                      5.00           99.715         11.4516
 11.40 %  2008                     25.00           99.65          11.4644
 11.40 %  2008                     25.00           99.65          11.4644
 11.40 %  2008                      5.00           99.70          11.4546
 11.40 %  2008                      5.00           99.72          11.4507
 11.40 %  2008                     10.00           99.64          11.4663
 11.40 %  2008                      5.00           99.74          11.4467
 11.40 %  2008                      5.00           99.74          11.4467
 11.40 %  2008                      5.00           99.70          11.4546
 11.40 %  2008                      5.00           99.73          11.4487
 11.40 %  2008                     10.00           99.65          11.4644
 11.40 %  2008                      5.00           99.65          11.4644
 11.40 %  2008                     10.00           99.65          11.4644
 11.40 %  2008                      1.84           99.71          11.4526
 11.40 %  2008                      0.18           99.71          11.4526
 11.40 %  2008                      0.06           99.71          11.4526
 11.40 %  2008                      0.25           99.71          11.4526
 11.40 %  2008                      0.23           99.71          11.4526
 11.40 %  2008                      0.02           99.71          11.4526
 11.40 %  2008                      0.15           99.71          11.4526
 11.40 %  2008                      1.27           99.71          11.4526
 11.40 %  2008                      5.00           99.72          11.4507
 11.40 %  2008                      5.00           99.67          11.4604
 11.40 %  2008                     25.00           99.55          11.4840
 11.40 %  2008                     10.00           99.67          11.4604
 11.40 %  2008                      5.00           99.72          11.4507
 11.40 %  2008                      5.00           99.68          11.4585
 11.40 %  2008                      5.00           99.71          11.4526
 11.40 %  2008                      5.00           99.69          11.4565
 11.40 %  2008                     10.00           99.71          11.4526
 11.40 %  2008                      5.00           99.67          11.4604
 11.40 %  2008                      5.00           99.675         11.4595
 11.40 %  2008                      5.00           99.65          11.46443
 12.50 %  2004                      5.00          104.94          10.7546
 12.50 %  2004                      5.00          104.93          10.7581
 12.50 %  2004                      5.00          104.90          10.7683
 12.50 %  2004                      5.00          104.89          10.7718
 12.50 %  2004                      5.00          104.90          10.7683
 12.50 %  2004                      1.00          104.95          10.7512
 12.50 %  2004                      5.00          104.92          10.7615
 12.50 %  2004                      1.00          104.95          10.7512
 11.10 %  2003                      0.25          100.90          10.6805
 11.10 %  2003                      0.35          100.90          10.6805
 11.10 %  2003                      0.40          100.90          10.6805
 11.10 %  2003                      5.00          100.80          10.7267
 11.10 %  2003                      5.00          100.80          10.7267
 11.10 %  2003                      5.00          100.80          10.7267
 11.15 %  2002                      5.00          100.85          10.6344
 11.15 %  2002                      5.00          100.86          10.6285
 11.15 %  2002                      5.00          100.85          10.6344
 11.15 %  2002                      5.00          100.86          10.6285
 11.15 %  2002                      5.00          100.86          10.6285
 11.15 %  2002                      5.00          100.84          10.6403
 11.00 %  2002                     10.00          100.45          10.6710
 11.75 %  2001                      5.00          100.975         10.5492
 11.75 %  2001                     15.00          100.95          10.5789
 11.75 %  2001                      5.00          100.95          10.5789
 11.75 %  2001                      5.00          100.95          10.5789
 10.85 %  2001                     10.00          100.18          10.5741
 10.85 %  2001                      5.00          100.18          10.5741
 10.85 %  2001                      0.68          100.28          10.4448
 10.85 %  2001                     15.00          100.18          10.5741
 10.85 %  2001                     10.00          100.18          10.5741
 10.85 %  2001                      5.00          100.18          10.5741
 11.55 %  2001                      5.00          100.65          10.5695
          Contract Date : October 03, 2000
 11.40 %  2008                      1.60           99.75          11.4447
 11.40 %  2008                      5.00           99.71          11.4525
 11.40 %  2008                      5.00           99.70          11.4545
 11.40 %  2008                     20.00           99.66          11.4623
 11.40 %  2008                      2.50           99.69          11.4564
 11.40 %  2008                      5.00           99.73          11.4486
 11.40 %  2008                     10.00           99.71          11.4525
 11.40 %  2008                      5.00           99.70          11.4545
 11.40 %  2008                      5.00           99.685         11.4574
 11.40 %  2008                      0.25           99.70          11.4545
 11.40 %  2008                      0.75           99.75          11.4447
 11.40 %  2008                      5.00           99.735         11.4476
 11.40 %  2008                      0.10           99.74          11.4466
 11.40 %  2008                      5.00           99.71          11.4525
 11.40 %  2008                      0.20           99.85          11.4251
 11.40 %  2008                     30.00           99.60          11.4741
 11.40 %  2008                      5.00           99.65          11.4643
 11.40 %  2008                      5.00           99.725         11.4496
 11.40 %  2008                      1.00           99.75          11.4447
 11.40 %  2008                      5.00           99.73          11.4486
 11.40 %  2008                      5.00           99.715         11.4515
 11.40 %  2008                      5.00           99.73          11.44864
 11.40 %  2008                      5.00           99.725         11.4493
 11.40 %  2008                      5.00           99.70          11.4542
 11.40 %  2008                      5.00           99.70          11.4542
 11.40 %  2008                     20.00           99.67          11.4600
 11.40 %  2008                     15.00           99.67          11.4600
 11.40 %  2008                     10.00           99.73          11.4483
 11.40 %  2008                      5.00           99.76          11.4424
 11.40 %  2008                      5.00           99.745         11.4453
 11.40 %  2008                      5.00           99.70          11.4542
 11.40 %  2008                      5.00           99.70          11.4542
 11.40 %  2008                      5.00           99.74          11.4463
 11.40 %  2008                      5.00           99.71          11.4522
 11.40 %  2008                     30.00           99.571         11.4793
 11.40 %  2008                     10.00           99.722         11.4498
 11.40 %  2008                     15.00           99.72          11.4502
 11.40 %  2008                      5.00           99.78          11.4385
 11.40 %  2008                     15.00           99.71          11.4522
 11.40 %  2008                      5.00           99.705         11.4532
 11.40 %  2008                      5.00           99.78          11.4385
 11.40 %  2008                      0.35           99.84          11.4268
 11.40 %  2008                      5.00           99.74          11.4463
 11.40 %  2008                      5.00           99.75          11.4444
 11.40 %  2008                      5.00           99.75          11.4444
 11.40 %  2008                      5.00           99.74          11.4463
 11.40 %  2008                      5.00           99.735         11.4473
 11.40 %  2008                      5.00           99.70          11.4542
 11.40 %  2008                      5.00           99.71          11.4522
 11.40 %  2008                     10.00           99.70          11.4542
 11.40 %  2008                     10.00           99.73          11.4483
 11.40 %  2008                      5.00           99.73          11.4483
 11.40 %  2008                      5.00           99.72          11.4502
 11.40 %  2008                      5.00           99.75          11.4444
 11.40 %  2008                      5.00           99.715         11.4512
 11.40 %  2008                     10.00           99.695         11.4551
 11.40 %  2008                      1.50           99.74          11.4463
 11.40 %  2008                      1.50           99.90          11.4150
 11.40 %  2008                      1.00           99.75          11.4444
 11.40 %  2008                      5.00           99.75          11.4444
 11.00 %  2006                      5.00           99.64          11.0775
 11.00 %  2006                      5.00           99.65          11.0751
 11.75 %  2006                      5.00          102.23          11.1960
 11.75 %  2006                      5.00          102.21          11.2009
 11.68 %  2006                      5.00          102.15          11.1465
 11.68 %  2006                      5.00          102.15          11.1465
 11.19 %  2005                      5.00          100.89          10.9408
 11.25 %  2005                      5.00          101.00          10.9617
 11.25 %  2005                     10.00          101.00          10.9617
  9.90 %  2005                      5.00           96.21          10.9763
 12.50 %  2004                      5.00          104.92          10.7615
 12.50 %  2004                      5.00          104.89          10.7718
 12.50 %  2004                      5.00          104.89          10.7718
 12.50 %  2004                      5.00          104.89          10.7718
 12.50 %  2004                      5.00          104.90          10.7683
 12.50 %  2004                      5.00          104.89          10.7718
 12.50 %  2004                      5.00          104.95          10.75125
        15/06/2001                 15.00           93.0930        10.4274
          Contract Date : September 29, 2000
       (DD/MM/YYYY)
   (iv) 364 Day Bills (Maturity-wise)
     Total                         17.50
        01/02/2001                  1.50           96.6827        10.3217
