Government Dated Securities and Treasury Bills
at RBI, Mumbai on 19 September 2000
 11.00 %  2006                      5.00           99.20          11.1826
 11.00 %  2006                      5.00           99.25          11.1707
 11.00 %  2006                      5.00           99.27          11.1660
 11.68 %  2006                      5.00          101.60          11.2806
  8.25 %  2005                      0.50           89.50          11.0066
 14.00 %  2005(INSTA                0.12          110.90          11.0911
 11.19 %  2005                     10.00          100.00          11.1834
 14.00 %  2005                      0.10          110.45          11.0852
 11.98 %  2004                      5.00          102.70          11.1181
 12.50 %  2004                      5.00          104.57          10.8983
 12.50 %  2004                      5.00          104.25          11.0074
 12.50 %  2004                     10.00          104.52          10.9153
 12.50 %  2004                      5.00          104.40          10.9562
 12.50 %  2004                      5.00          104.34          10.9767
 12.50 %  2004                      5.00          104.38          10.9630
 12.50 %  2004                      5.00          104.56          10.9017
 12.50 %  2004                      5.00          104.41          10.9528
 12.50 %  2004                      5.00          104.37          10.9664
 12.50 %  2004                      5.00          104.25          11.0074
 12.50 %  2004                      5.00          104.40          10.9562
 11.10 %  2003                      5.00          100.20          11.0015
 11.15 %  2002                      5.00          100.40          10.9097
 11.15 %  2002                      5.00          100.30          10.9678
 11.15 %  2002                      5.00          100.55          10.8228
 11.15 %  2002                      5.00          100.40          10.9097
 11.15 %  2002                     10.00          100.40          10.9097
 11.15 %  2002                      5.00          100.30          10.9678
 11.15 %  2002                      5.00          100.41          10.9039
 11.15 %  2002                      5.00          100.53          10.8343
 11.15 %  2002                      5.00          100.48          10.8633
 11.15 %  2002                     10.00          100.25          10.9969
 11.15 %  2002                      5.00          100.41          10.9039
 11.15 %  2002                      5.00          100.41          10.9039
 12.08 %  2001                      0.02          100.23          11.6024
 13.85 %  2001                      0.02          101.75          10.2910
          Contract Date : September 18, 2000
 11.40 %  2008                      5.00           99.55          11.4854
          Contract Date : September 16, 2000
 11.40 %  2008                      3.00           99.88          11.4212
          Contract Date : September 15, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in 12.50 %  2004                      5.00          104.10          11.0581
 12.50 %  2004                      5.00          104.01          11.0889
 12.50 %  2004                      5.00          104.19          11.0273
 11.83 %  2003                      5.00          101.98          10.9816
 11.10 %  2003                      5.00          100.27          10.9696
 11.15 %  2002                      5.00          100.20          11.0254
 11.15 %  2002                      5.00          100.24          11.0021
 11.15 %  2002                      5.00          100.20          11.0254
 11.15 %  2002                      5.00          100.20          11.0254
 11.15 %  2002                      5.00          100.24          11.0021
 11.15 %  2002                      5.00          100.18          11.0371
 11.15 %  2002                      5.00          100.20          11.0254
 11.00 %  2002                      5.00           99.91          11.0406
 11.75 %  2001                      5.00          100.58          11.0580
 11.40 %  2000                      2.25          100.025         10.1990
 11.40 %  2000                      5.00           99.99          11.4595
          Contract Date : September 19, 2000
 12.60 %  2018                      1.00          107.00          11.6592
 12.60 %  2018                      0.25          107.35          11.6151
 11.83 %  2014                      2.259         102.05          11.5278
 11.83 %  2014                      2.741         102.05          11.5278
 12.40 %  2013                      5.00          105.20          11.6098
 11.03 %  2012                      0.50           98.75          11.2182
 10.95 %  2011                      1.50           98.80          11.1389
 12.32 %  2011                      0.60          105.05          11.4690
 12.25 %  2010                      0.0135        104.90          11.3993
 11.50 %  2010                      0.65          100.00          11.4931
 11.50 %  2010                      5.00           99.855         11.5182
 11.40 %  2008                      5.00           99.35          11.5244
 11.40 %  2008                      5.00           99.25          11.5440
 11.40 %  2008                      5.00           99.25          11.5440
 11.40 %  2008                      5.00           99.35          11.5244
 11.40 %  2008                      1.00           99.50          11.4950
 11.40 %  2008                      1.00           99.90          11.4169
 11.40 %  2008                      1.50           99.60          11.4754
 11.40 %  2008                      5.00           99.40          11.5146
 11.40 %  2008                      5.00           99.35          11.5244
 11.40 %  2008                      0.50           99.50          11.4950
 11.40 %  2008                      5.00           99.24          11.5460
 11.40 %  2008                      5.00           99.32          11.5302
 11.40 %  2008                      5.00           99.38          11.5185
 11.40 %  2008                      5.00           99.25          11.5440
 11.40 %  2008                     10.00           99.25          11.5440
 11.40 %  2008                      5.00           99.38          11.5185
 11.40 %  2008                      0.50           99.62          11.4715
 11.40 %  2008                      0.50           99.85          11.4266
 11.40 %  2008                      0.50           99.90          11.4169
 11.40 %  2008                      0.50           99.58          11.4793
 11.40 %  2008                      5.00           99.27          11.5401
 11.40 %  2008                      5.00           99.27          11.5401
