Government Dated Securities and Treasury Bills
at RBI, Mumbai on 2 November 2000
 11.40 %  2008                      5.00          100.14          11.3657
 11.40 %  2008                     10.00          100.14          11.3657
 11.40 %  2008                      5.00          100.14          11.3657
 11.40 %  2008                     10.00          100.14          11.3657
 11.40 %  2008                      5.00          100.11          11.3716
 11.40 %  2008                      5.00          100.13          11.3676
 11.40 %  2008                      5.00          100.12          11.3696
  9.50 %  2008                      0.214          89.00          11.7807
 11.90 %  2007                      4.301         103.10          11.2164
 11.90 %  2007                     10.00          103.10          11.2164
 11.00 %  2006                      5.00          100.085         10.9709
 11.00 %  2006                     10.00          100.06          10.9769
 11.00 %  2006                      5.00          100.11          10.9649
 11.00 %  2006                      5.00          100.11          10.9649
 11.00 %  2006                      5.00          100.10          10.9673
 11.00 %  2006                      5.00          100.055         10.9780
 11.00 %  2006                      5.00          100.10          10.9673
 11.00 %  2006                      5.00          100.105         10.9661
 11.68 %  2006                      5.00          102.835         10.9704
 11.19 %  2005                      1.40          101.27          10.8327
 11.98 %  2004                      5.00          103.93          10.6982
 11.98 %  2004                      5.00          103.92          10.7014
 12.50 %  2004                      1.00          105.05          10.6778
 12.50 %  2004                      5.00          105.17          10.6361
 12.50 %  2004                      5.00          105.175         10.6344
 12.50 %  2004                      5.00          105.175         10.6344
 12.50 %  2004                      5.00          105.175         10.6344
 12.50 %  2004                      5.00          105.175         10.6344
 12.50 %  2004                      5.00          105.18          10.6327
 12.50 %  2004                      5.00          105.17          10.6361
 12.50 %  2004                      5.00          105.17          10.6361
 12.50 %  2004                      5.00          105.18          10.6327
 11.83 %  2003                      5.00          102.84          10.5816
 11.83 %  2003                      5.00          102.85          10.5773
 11.15 %  2002                      5.00          101.12          10.4437
 11.15 %  2002                      5.00          101.14          10.4315
 11.15 %  2002                      5.00          101.14          10.4315
 12.69 %  2002                      5.00          103.025         10.4865
 11.75 %  2001                      5.00          101.06          10.3186
 10.85 %  2001                      5.00          100.34          10.3151
 10.85 %  2001                      5.00          100.34          10.3151
          Contract Date : November 01, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in 11.55 %  2001                      5.00          100.77          10.2743
 11.55 %  2001                      5.00          100.78          10.2586
          Contract Date : November 02, 2000
 11.03 %  2012                      0.25           95.80          11.6913
 11.03 %  2012                      1.00           95.78          11.6945
 11.03 %  2012                      1.50           95.78          11.6945
 11.03 %  2012                      5.00           95.725         11.7036
 11.03 %  2012                      5.00           95.74          11.7011
 11.03 %  2012                      4.25           95.75          11.6995
 12.32 %  2011                      5.00          104.00          11.6343
 11.30 %  2010                      5.00           98.35          11.5800
 11.30 %  2010                      0.50           98.28          11.5923
 11.30 %  2010                      5.00           98.28          11.5923
 11.30 %  2010                     10.00           98.31          11.5870
 11.30 %  2010                      5.00           98.295         11.5897
 11.30 %  2010                      5.00           98.295         11.5897
