Government Dated Securities and Treasury Bills
at RBI, Mumbai on 22 April 2000
1
 11.98 %  2004                     10.00          107.60           9.7961
 11.95 %  2004                      5.00          107.22           9.8229
 11.95 %  2004                      5.00          107.23           9.8201
 11.95 %  2004                      5.00          107.18           9.8341
 12.50 %  2004                     10.00          108.645          9.7852
 12.50 %  2004                      5.00          108.62           9.7926
 12.50 %  2004                      5.00          108.56           9.8105
 12.50 %  2004                      5.00          108.64           9.7867
 12.50 %  2004                      5.00          108.63           9.7897
 12.50 %  2004                     10.00          108.63           9.7897
 11.83 %  2003                      5.00          105.83           9.6760
 11.83 %  2003                     80.00          105.82           9.6796
 11.83 %  2003                     20.00          105.82           9.6796
 11.83 %  2003                      5.00          105.83           9.6760
  6.50 %  2002                     10.00           93.25           9.6191
 11.15 %  2002                     25.00          103.25           9.5653
 11.15 %  2002                      5.00          103.22           9.5795
 11.15 %  2002                      5.00          103.22           9.5795
 11.15 %  2002                      5.00          103.22           9.5795
 13.80 %  2002                     20.00          107.90           9.5549
 12.69 %  2002                     15.00          105.60           9.6081
 12.69 %  2002                     15.00          105.59           9.6134
 12.69 %  2002                      5.00          105.56           9.6293
 11.75 %  2001                     15.00          102.82           9.4394
 11.75 %  2001                     25.00          102.79           9.4632
 11.75 %  2001                     10.00          102.815          9.4433
 11.75 %  2001                      5.00          102.815          9.4433
 10.85 %  2001                      5.00          101.615          9.4437
 10.85 %  2001                      5.00          101.61           9.4479
 10.85 %  2001                      5.00          101.615          9.4437
 11.55 %  2001                     10.00          102.305          9.4357
 11.55 %  2001                      5.00          102.30           9.4401
 11.55 %  2001                      5.00          102.30           9.4401
 11.55 %  2001                     10.00          102.295          9.4445
 11.55 %  2001                     10.00          102.29           9.4490
 11.55 %  2001                     15.00          102.30           9.4401
 11.55 %  2001                      5.00          102.31           9.4312
 11.55 %  2001                      5.00          102.30           9.4401
 11.55 %  2001                      5.00          102.305          9.4357
 11.55 %  2001                     25.00          102.31           9.4312
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 12.29 %  2010                     10.00          111.85          10.3289
 12.29 %  2010                      5.00          111.80          10.3365
 12.29 %  2010                      5.00          111.90          10.3213
 12.29 %  2010                      5.00          111.80          10.3365
 12.29 %  2010                      5.00          111.75          10.3441
 12.29 %  2010                      5.00          111.90          10.3213
 12.29 %  2010                      5.00          111.90          10.3213
 11.99 %  2009                      5.00          109.95          10.2632
 11.99 %  2009                      5.00          109.84          10.2811
 11.99 %  2009                     10.00          109.95          10.2632
 11.99 %  2009                      5.00          109.96          10.2616
 11.99 %  2009                      5.00          109.84          10.2811
 11.99 %  2009                      5.00          109.85          10.2794
 11.99 %  2009                      5.00          109.85          10.2794
 11.99 %  2009                      5.00          109.85          10.2794
 11.99 %  2009                      5.00          109.85          10.2794
 11.99 %  2009                     10.00          109.85          10.2794
 11.99 %  2009                     10.00          109.87          10.2762
 11.99 %  2009                      7.00          109.85          10.2794
 12.25 %  2008                     10.00          111.08          10.2431
 12.00 %  2008                     15.00          109.82          10.1789
 12.00 %  2008                      5.00          109.81          10.1807
 12.00 %  2008                      5.00          109.74          10.1929
 12.00 %  2008                     10.00          109.75          10.1911
 12.00 %  2008                      5.00          109.80          10.1824
 12.00 %  2008                      5.00          109.80          10.1824
 12.00 %  2008                      5.00          109.80          10.1824
 12.00 %  2008                      5.00          109.73          10.1946
 12.00 %  2008                     10.00          109.74          10.1929
 12.00 %  2008                     10.00          109.82          10.1789
 12.00 %  2008                     25.00          109.75          10.1911
 12.00 %  2008                      5.00          109.80          10.1824
 12.00 %  2008                      5.00          109.75          10.1911
 12.00 %  2008                      5.00          109.80          10.1824
 11.75 %  2006                      5.00          107.84           9.9774
 11.75 %  2006                      5.00          107.85           9.9752
 11.75 %  2006                     10.00          107.80           9.9860
 11.68 %  2006                      5.00          107.53           9.9732
 11.68 %  2006                      5.00          107.53           9.9732
 11.68 %  2006                      5.00          107.53           9.9732
 14.00 %  2005(INSTA                0.02          115.92          10.0892
 11.19 %  2005                     10.00          105.30           9.8748
 11.19 %  2005                     15.00          105.205          9.8975
 11.19 %  2005                      5.00          105.20           9.8987
 11.19 %  2005                      5.00          105.30           9.8748
 11.98 %  2004                      5.00          107.615          9.7920
 11.98 %  2004                      5.00          107.60           9.7961
 11.98 %  2004                     15.00          107.615          9.7920
 11.98 %  2004                      5.00          107.61           9.7934
 11.98 %  2004                     10.00          107.61           9.7934
 11.98 %  2004                     10.00          107.61           9.7934
 11.98 %  2004                      5.00          107.605          9.7947
 11.98 %  2004                      5.00          107.615          9.7920
 11.98 %  2004                     10.00          107.61           9.7934
 11.98 %  2004                      5.00          107.60           9.79613
 11.83 %  2014                      5.00          108.75          10.6330
 11.83 %  2014                      5.00          108.65          10.6458
 11.83 %  2014                      5.00          108.80          10.6266
 11.83 %  2014                     10.00          108.95          10.6074
 11.83 %  2014                      5.00          108.87          10.6177
 11.83 %  2014                      5.00          109.00          10.6010
 11.83 %  2014                      5.00          109.01          10.5998
 11.83 %  2014                      5.00          109.03          10.5972
 11.83 %  2014                      5.00          109.03          10.5972
 11.83 %  2014                      5.00          108.85          10.6202
 11.83 %  2014                      5.00          108.78          10.6292
 11.83 %  2014                      5.00          108.88          10.6164
 11.83 %  2014                     10.00          108.88          10.6164
 11.83 %  2014                      5.00          108.90          10.6138
 11.83 %  2014                      5.00          108.86          10.6189
 11.83 %  2014                     25.00          108.85          10.6202
 11.83 %  2014                      5.00          108.85          10.6202
 11.83 %  2014                      5.00          108.72          10.6369
 11.83 %  2014                      5.00          109.00          10.6010
 11.83 %  2014                      5.00          108.88          10.6164
 11.83 %  2014                      5.00          108.85          10.6202
 11.83 %  2014                      5.00          108.85          10.6202
 11.83 %  2014                      5.00          108.88          10.6164
 11.83 %  2014                     15.00          109.00          10.6010
 11.83 %  2014                     10.00          109.00          10.6010
 11.83 %  2014                      5.00          109.01          10.5998
 11.83 %  2014                      5.00          108.98          10.6036
 11.83 %  2014                     10.00          108.86          10.6189
 11.83 %  2014                      5.00          109.00          10.6010
 11.83 %  2014                      2.00          109.03          10.5972
 12.40 %  2013                      5.00          112.88          10.5713
 12.40 %  2013                      5.00          112.80          10.5816
 12.40 %  2013                      5.00          112.80          10.5816
 12.40 %  2013                      5.00          112.80          10.5816
 12.40 %  2013                      5.00          112.80          10.5816
 12.40 %  2013                     10.00          112.80          10.5816
 10.25 %  2012                      0.50           99.30          10.3495
 10.25 %  2012                      5.00           98.35          10.4905
 12.32 %  2011                     10.00          111.88          10.4502
 12.32 %  2011                     15.00          112.02          10.4299
 12.32 %  2011                      5.00          111.95          10.4400
 12.32 %  2011                      5.00          111.70          10.4763
 12.32 %  2011                      5.00          111.93          10.4429
 12.32 %  2011                      5.00          111.99          10.4343
