Government Dated Securities and Treasury Bills
at RBI, Mumbai on 15 September 2000
 11.40 %  2008                      5.00           99.95          11.4077
 11.40 %  2008                      5.00           99.945         11.4087
 11.40 %  2008                      1.00          100.00          11.3980
 11.40 %  2008                      5.00           99.97          11.4038
 11.40 %  2008                      5.00           99.97          11.4038
 11.40 %  2008                      5.00           99.95          11.4077
 11.40 %  2008                      5.00           99.94          11.4096
 11.40 %  2008                      0.20          100.22          11.3553
 11.40 %  2008                      1.00          100.05          11.3882
 13.05 %  2007                      0.0045        101.10          12.7906
 11.00 %  2006                      5.00           99.64          11.0784
 11.00 %  2006                      5.00           99.64          11.0784
 13.85 %  2006(INSTA                0.002         104.40          12.7380
 11.68 %  2006                      5.00          102.10          11.1590
 11.68 %  2006                      5.00          102.085         11.1626
 14.00 %  2005                      0.006         104.25          12.7608
 11.98 %  2004                      5.00          103.47          10.8817
 12.50 %  2004                      5.00          104.93          10.7793
 12.50 %  2004                      0.00455        99.20          12.7856
 12.50 %  2004                      5.00          104.96          10.7691
 12.50 %  2004                      5.00          104.955         10.7708
 11.10 %  2003                      5.00          100.75          10.7501
 11.55 %  2002(I)                   5.00          101.54          10.7177
 11.15 %  2002                     10.00          100.83          10.6649
 11.15 %  2002                     10.00          100.83          10.6649
 11.15 %  2002                      5.00          100.83          10.6649
 11.15 %  2002                     20.00          100.83          10.6649
 11.15 %  2002                      5.00          100.83          10.6649
 11.15 %  2002                      5.00          100.83          10.6649
 11.15 %  2002                     10.00          100.83          10.6649
 13.85 %  2001                      5.00          101.56          10.7263
 12.70 %  2001                     15.00          100.82          10.7634
 11.40 %  2000                     15.00          100.00          11.1070
 11.40 %  2000                      3.00           99.985         11.4685
          Contract Date : September 14, 2000
 11.40 %  2008                      5.00           99.965         11.4049
 11.00 %  2002                     20.00          100.41          10.7029
 13.85 %  2001                     10.00          101.56          10.7401
 12.70 %  2001                     10.00          100.82          10.7765
 12.70 %  2001                     10.00          100.82          10.7765
          Contract Date : September 13, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in 11.40 %  2008                      5.00           99.80          11.4367
 11.40 %  2008                      0.25           99.85          11.4270
 11.40 %  2008                      1.00           99.88          11.4212
 11.40 %  2008                      0.28          100.30          11.3396
 11.00 %  2006                      5.00           99.55          11.0996
 11.00 %  2006                     10.00           99.55          11.0996
 11.68 %  2006                      5.00          101.95          11.1953
 11.19 %  2005                     10.00          100.62          11.0171
 11.98 %  2004                      5.00          103.34          10.9211
 12.50 %  2004                      5.00          104.80          10.8224
 12.50 %  2004                      5.00          104.81          10.8191
 12.50 %  2004                      5.00          104.81          10.8191
 12.50 %  2004                     10.00          104.80          10.8224
 12.50 %  2004                      5.00          104.75          10.8394
 12.50 %  2004                      5.00          104.80          10.8224
 12.50 %  2004                      5.00          104.86          10.8021
 12.50 %  2004                      5.00          104.77          10.8326
 12.50 %  2004                      5.00          104.77          10.8326
 12.50 %  2004                      5.00          104.81          10.8191
 12.50 %  2004                      5.00          104.80          10.8224
 12.50 %  2004                      5.00          104.76          10.8360
 12.50 %  2004                      5.00          104.81          10.8191
 12.50 %  2004                      5.00          104.84          10.8089
 12.50 %  2004                      5.00          104.82          10.8157
 12.50 %  2004                      5.00          104.82          10.8157
 11.10 %  2003                      5.00          100.65          10.7956
 11.10 %  2003                      5.00          100.65          10.7956
 11.15 %  2002                      5.00          100.79          10.6869
 13.40 %  2002                     20.00          103.98          10.8182
 11.00 %  2002                      5.00          100.375         10.7259
  5.75 %  2001                     11.29403        96.20          10.8460
 12.08 %  2001                      0.20           98.00          16.0233
 13.85 %  2001                      3.00          101.75          10.3395
 12.70 %  2001                     10.00          100.82          10.7501
 11.40 %  2000                      1.00           99.995         11.2343
 11.40 %  2000                      5.00          100.00          11.1054
 11.40 %  2000                      1.30          100.00          11.1054
 11.40 %  2000                      4.00          100.00          11.1054
 11.40 %  2000                      5.00          100.00          11.1054
          Contract Date : September 15, 2000
 12.60 %  2018                      0.30          107.40          11.6088
 11.50 %  2015                      0.50          100.40          11.4378
 11.50 %  2015                      1.00          100.08          11.4832
 11.03 %  2012                      0.50           98.75          11.2183
 11.50 %  2011                      0.50          100.05          11.4874
  8.75 %  2010                      1.00           86.55          10.9624
 11.50 %  2010                      0.10          100.30          11.4412
  7.50 %  2010                      4.00           79.42          11.0095
 11.50 %  2009                      2.00          100.75          11.3552
 11.40 %  2008                      5.00           99.955         11.4067
 11.40 %  2008                      5.00           99.945         11.4087
 11.40 %  2008                      1.00          100.10          11.3785
 11.40 %  2008                      5.00           99.94          11.4096
 11.40 %  2008                      2.00          100.15          11.3688
 11.40 %  2008                      5.00           99.94          11.4096
 11.40 %  2008                      0.50          100.03          11.3921
 11.40 %  2008                      5.00           99.95          11.4077B. State Government Securities
     Total                        793.94108
 11.40 %  2008                     10.00           99.77          11.4426
 11.40 %  2008                     10.00           99.865         11.4241
 11.40 %  2008                      3.00           99.82          11.4328
 11.40 %  2008                      5.00           99.79          11.4387
 11.40 %  2008                      5.00           99.78          11.4406
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.81          11.4348
 11.40 %  2008                      5.00           99.86          11.4251
 11.40 %  2008                      5.00           99.83          11.4309
 11.40 %  2008                      5.00           99.81          11.4348
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.84          11.4289
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.83          11.4309
 11.40 %  2008                     10.00           99.78          11.4406
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.83          11.4309
 11.40 %  2008                      5.00           99.83          11.4309
 11.40 %  2008                      5.00           99.88          11.4212
 11.40 %  2008                      5.00           99.88          11.4212
 11.40 %  2008                      5.00           99.86          11.4251
 11.40 %  2008                      5.00           99.86          11.4251
 11.40 %  2008                      5.00           99.81          11.4348
 11.40 %  2008                      5.00           99.84          11.4289
 11.40 %  2008                      5.00           99.83          11.4309
 11.40 %  2008                      5.00           99.87          11.4231
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.83          11.4309
 11.40 %  2008                      5.00           99.855         11.4260
 11.40 %  2008                      5.00           99.865         11.4241
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.86          11.4251
 11.40 %  2008                     10.00           99.81          11.4348
 11.40 %  2008                      5.00           99.845         11.4280
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.84          11.4289
 11.40 %  2008                      5.00           99.835         11.4299
 11.40 %  2008                      5.00           99.84          11.4289
 11.40 %  2008                      5.00           99.78          11.4406
 11.40 %  2008                      5.00           99.84          11.4289
 11.40 %  2008                     10.00           99.85          11.4270
 11.40 %  2008                      5.00           99.80          11.4367
 11.40 %  2008                     10.00           99.80          11.4367
 11.40 %  2008                     10.00           99.86          11.4251
 11.40 %  2008                     10.00           99.86          11.4251
 11.40 %  2008                      5.00           99.86          11.4251
 11.40 %  2008                      5.00           99.86          11.4251
 11.40 %  2008                      5.00           99.85          11.4270
 11.40 %  2008                      5.00           99.80          11.4367
 11.40 %  2008                      5.00           99.835         11.4299        15/06/2001                 10.00           92.5259        10.7705
        18/05/2001                 22.9425         93.2991        10.6707
          Contract Date : September 15, 2000
