Government Dated Securities and Treasury Bills
at RBI, Mumbai on 11 August 2000
1
  9.90 %  2005                      5.00           95.90          11.0324
11.98 %  2004                     10.00          103.23          10.9698
12.59 %  2004                      0.02          105.40          10.8287
12.50 %  2004                      5.00          104.53          10.9404
12.50 %  2004                      5.00          104.60          10.9172
12.50 %  2004                     10.00          104.68          10.8906
12.50 %  2004                     10.00          104.75          10.8675
12.50 %  2004                      5.00          104.52          10.9437
12.50 %  2004                      5.00          104.52          10.9437
12.50 %  2004                      5.00          104.48          10.9570
12.50 %  2004                      0.50          104.75          10.8675
12.50 %  2004                      5.00          104.52          10.9437
12.50 %  2004                      5.00          104.55          10.9338
12.50 %  2004                      5.00          104.58          10.9238
12.50 %  2004                      5.00          104.52          10.9437
12.50 %  2004                      5.00          104.54          10.9371
12.50 %  2004                      5.00          104.48          10.9570
12.50 %  2004                     10.00          104.45          10.9670
12.50 %  2004                      5.00          104.575         10.9255
12.50 %  2004                     10.00          104.62          10.9105
12.50 %  2004                      5.00          104.52          10.9437
12.50 %  2004                      5.00          104.57          10.9271
12.50 %  2004                      5.00          104.58          10.9238
12.50 %  2004                      5.00          104.55          10.9338
11.10 %  2003                      5.00          100.52          10.8555
11.15 %  2002                      5.00          100.46          10.8860
11.15 %  2002                      5.00          100.45          10.8916
11.15 %  2002                      5.00          100.45          10.8916
11.15 %  2002                      5.00          100.50          10.8639
11.15 %  2002                     10.00          100.62          10.7976
11.15 %  2002                      5.00          100.45          10.8916
11.15 %  2002                      5.00          100.45          10.8916
11.15 %  2002                      5.00          100.42          10.9082
11.15 %  2002                      5.00          100.55          10.8363
11.75 %  2001                      5.00          101.02          10.6772
          Contract Date : August 10, 2000
12.50 %  2004                      5.00          104.55          10.9346
12.50 %  2004                      5.00          104.70          10.8848
          Contract Date : August 09, 2000
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
11.15 %  2002                      5.00          100.30          10.9748
11.15 %  2002                      5.00          100.40          10.9193
11.15 %  2002                      5.00          100.20          11.0303
11.15 %  2002                      5.00          100.26          10.9970
11.15 %  2002                      5.00          100.40          10.9193
11.15 %  2002                      5.00          100.48          10.8750
11.15 %  2002                      5.00          100.25          11.0025
11.15 %  2002                      5.00          100.27          10.9914
11.15 %  2002                      5.00          100.49          10.8695
11.15 %  2002                      5.00          100.20          11.0303
11.15 %  2002                      5.00          100.42          10.9082
11.15 %  2002                      5.00          100.20          11.0303
11.15 %  2002                      5.00          100.20          11.0303
11.15 %  2002                      5.00          100.20          11.0303
11.15 %  2002                      5.00          100.47          10.8805
11.15 %  2002                      5.00          100.47          10.8805
11.15 %  2002                      5.00          100.44          10.8971
11.15 %  2002                      5.00          100.25          11.0025
11.15 %  2002                      5.00          100.25          11.0025
11.15 %  2002                      5.00          100.20          11.0303
11.15 %  2002                      5.00          100.17          11.0470
11.15 %  2002                     10.00          100.25          11.0025
