in Government Dated Securities and Treasury Bills
 01006  10.25 %  2021               3.00          100.75          10.1615
 01006  10.25 %  2021               5.00          101.12          10.1183
 01006  10.25 %  2021               5.00          100.69          10.1686
 01006  10.25 %  2021               1.00          101.18          10.1113
 01006  10.25 %  2021               2.00          101.20          10.1090
 01006  10.25 %  2021               5.00          101.11          10.1195
 01006  10.25 %  2021               1.00          101.16          10.1137
 01006  10.25 %  2021              10.00          101.70          10.0511
 01006  10.25 %  2021               5.00          100.75          10.1615
 01006  10.25 %  2021              20.00          101.00          10.1323
 01006  10.25 %  2021               5.00          101.01          10.1311
 01006  10.25 %  2021               0.50          100.52          10.1885
 01006  10.25 %  2021               5.00          100.44          10.1979
 01006  10.25 %  2021               2.00          101.14          10.1160
 01006  10.25 %  2021               1.00          101.08          10.1230
 01006  10.25 %  2021               1.00          101.145         10.1154
 01006  10.25 %  2021               5.00          101.00          10.1323
 01006  10.25 %  2021               5.00          101.00          10.1323
 01006  10.25 %  2021               0.75          100.70          10.1674
 01006  10.25 %  2021              10.00          101.03          10.1288
 01006  10.25 %  2021              60.00          101.05          10.1265
 01006  10.25 %  2021               5.00          101.00          10.1323
 01006  10.25 %  2021               3.00          100.48          10.1932
 00018  11.60 %  2020              10.00          111.40          10.2381
 00018  11.60 %  2020               5.00          111.40          10.2381
 00018  11.60 %  2020               5.00          111.40          10.2381
 00018  11.60 %  2020               5.00          111.40          10.2381
 00018  11.60 %  2020              10.00          111.42          10.2359
 00018  11.60 %  2020               1.00          110.90          10.2929
 00018  11.60 %  2020               1.00          110.00          10.3926
 00018  11.60 %  2020               5.00          111.29          10.2501
 00018  11.60 %  2020              15.00          111.40          10.2381
 00018  11.60 %  2020              10.00          111.40          10.2381
 00008  10.70 %  2020               5.00          104.00          10.2153
 00008  10.70 %  2020              10.00          104.00          10.2153
 00008  10.70 %  2020               5.00          104.00          10.2153
 00008  10.70 %  2020               5.00          104.00          10.2153
 00008  10.70 %  2020               0.50          103.05          10.3270
 00008  10.70 %  2020               0.50          103.80          10.2387
 00008  10.70 %  2020               1.50          103.90          10.2270
 00008  10.70 %  2020              10.00          104.00          10.2153
 00008  10.70 %  2020               1.00          103.35          10.2916
 00008  10.70 %  2020               1.00          103.70          10.2504
 00008  10.70 %  2020               2.00          104.20          10.1920
 00008  10.70 %  2020               2.00          103.80          10.2387
 01004  10.45 %  2018               5.00          102.80          10.0991
 01004  10.45 %  2018               2.00          102.30          10.1602
 01004  10.45 %  2018              10.00          102.85          10.09307
 98009  11.90 %  2007              10.00          111.90           9.2668
 98009  11.90 %  2007               5.00          111.90           9.2668
 98009  11.90 %  2007               5.00          111.90           9.2668
 99008  11.68 %  2006              10.00          110.35           8.9967
 99008  11.68 %  2006               5.00          110.39           8.9870
 99008  11.68 %  2006               5.00          110.41           8.9821
 99008  11.68 %  2006              10.00          110.35           8.9967
 99008  11.68 %  2006              10.00          110.40           8.9846
 99008  11.68 %  2006               5.00          110.34           8.9991
 97010  11.19 %  2005               5.00          108.05           8.8441
 97010  11.19 %  2005               5.00          108.00           8.8579
 00011  10.20 %  2005              10.00          104.45           8.8794
 97007  12.59 %  2004               5.00          109.49           8.9580
 94003  12.50 %  2004              10.00          109.19           8.7300
 94003  12.50 %  2004               5.00          109.19           8.7300
 94003  12.50 %  2004               5.00          109.15           8.7454
 94003  12.50 %  2004               5.00          109.20           8.7261
 94003  12.50 %  2004               5.00          109.20           8.7261
 94003  12.50 %  2004               5.00          109.20           8.7261
 94003  12.50 %  2004              10.00          109.18           8.7339
 94003  12.50 %  2004               5.00          109.20           8.7261
 94003  12.50 %  2004              10.00          109.18           8.7339
 94003  12.50 %  2004              10.00          109.18           8.7339
 94003  12.50 %  2004              20.00          109.19           8.7300
 97011  11.15 %  2002              15.00          103.185          8.3885
 97011  11.15 %  2002               5.00          103.17           8.4010
 97011  11.15 %  2002               5.00          103.17           8.4010
 97011  11.15 %  2002              10.00          103.19           8.3843
 97011  11.15 %  2002              10.00          103.19           8.3843
 97011  11.15 %  2002              10.00          103.18           8.3926
 97011  11.15 %  2002              15.00          103.23           8.3508
 97011  11.15 %  2002              10.00          103.23           8.3508
 97011  11.15 %  2002              10.00          103.185          8.3885
 97011  11.15 %  2002              15.00          103.20           8.3759
 97011  11.15 %  2002               5.00          103.18           8.3926
 97011  11.15 %  2002              10.00          103.20           8.3759
 97011  11.15 %  2002              10.00          103.19           8.3843
 97011  11.15 %  2002              10.00          103.18           8.3926
 97011  11.15 %  2002              10.00          103.18           8.3926
 97011  11.15 %  2002               5.00          103.20           8.3759
 93009  13.31 %  2001               4.00          102.26           8.1944
 94009  11.75 %  2001               1.15          100.80           8.0921
 98013  11.55 %  2001              15.00          100.26           8.2590
          Contract Date : June 01, 2001
 01006  10.25 %  2021              10.00          101.08          10.1230
 01006  10.25 %  2021               0.50          101.20          10.1090
 01006  10.25 %  2021               5.00          101.14          10.1160
 01006  10.25 %  2021               5.00          101.06          10.1253
 01006  10.25 %  2021              10.00          101.06          10.1253
 01006  10.25 %  2021               5.00          100.73          10.1639
 01006  10.25 %  2021               1.00          100.70          10.1674
 01006  10.25 %  2021               5.00          101.10          10.1206
 01006  10.25 %  2021               5.00          101.10          10.1206
 01006  10.25 %  2021               3.00          100.69          10.1686
 01006  10.25 %  2021               0.50          101.16          10.11378
 00016  11.40 %  2008               5.00          110.15           9.4295
 00016  11.40 %  2008               5.00          109.90           9.4749
 00016  11.40 %  2008               5.00          110.03           9.4513
 00016  11.40 %  2008               5.00          110.00           9.4567
 00016  11.40 %  2008               5.00          110.00           9.4567
 00016  11.40 %  2008               5.00          110.05           9.4476
 00016  11.40 %  2008               5.00          110.07           9.4440
 00016  11.40 %  2008               5.00          110.27           9.4077
 00016  11.40 %  2008               5.00          109.80           9.4931
 00016  11.40 %  2008               5.00          109.96           9.4640
 00016  11.40 %  2008               5.00          109.87           9.4804
 00016  11.40 %  2008               5.00          110.17           9.4258
 00016  11.40 %  2008               5.00          109.95           9.4658
 00016  11.40 %  2008               5.00          110.00           9.4567
 00016  11.40 %  2008               5.00          109.96           9.4640
 00016  11.40 %  2008              10.00          109.96           9.4640
 00016  11.40 %  2008               5.00          110.07           9.4440
 00016  11.40 %  2008              10.00          110.01           9.4549
 00016  11.40 %  2008               5.00          109.95           9.4658
 00016  11.40 %  2008               5.00          110.02           9.4531
 00016  11.40 %  2008               5.00          110.05           9.4476
 00016  11.40 %  2008               5.00          110.06           9.4458
 00016  11.40 %  2008               5.00          110.08           9.4422
 00016  11.40 %  2008               5.00          110.09           9.4404
 00016  11.40 %  2008               5.00          110.10           9.4385
 00016  11.40 %  2008               5.00          110.10           9.4385
 00016  11.40 %  2008               5.00          110.10           9.4385
 00016  11.40 %  2008               5.00          109.95           9.4658
 00016  11.40 %  2008               5.00          109.90           9.4749
 00016  11.40 %  2008               5.00          109.95           9.4658
 00016  11.40 %  2008               5.00          109.81           9.4913
 00016  11.40 %  2008               5.00          109.98           9.4604
 00016  11.40 %  2008               5.00          109.92           9.4713
 00016  11.40 %  2008               5.00          109.92           9.4713
 00016  11.40 %  2008               5.00          110.00           9.4567
 00016  11.40 %  2008               5.00          110.06           9.4458
 00016  11.40 %  2008               5.00          109.90           9.4749
 00016  11.40 %  2008               5.00          109.85           9.4840
 00016  11.40 %  2008              10.00          109.87           9.4804
 00016  11.40 %  2008               5.00          109.90           9.4749
 00016  11.40 %  2008               5.00          109.97           9.4622
 00016  11.40 %  2008               5.00          109.90           9.4749
 00016  11.40 %  2008               5.00          110.03           9.4513
 00016  11.40 %  2008               5.00          109.95           9.4658
 00016  11.40 %  2008               5.00          110.12           9.4349
 00016  11.40 %  2008               5.00          110.07           9.4440
 00016  11.40 %  2008               5.00          110.07           9.4440
 88008  11.50 %  2008               0.50          109.25           9.6468
 88008  11.50 %  2008               5.00          109.28           9.6411
 88008  11.50 %  2008               5.00          109.22           9.6525
 98007  12.00 %  2008               2.00          111.70           9.6401
 98007  12.00 %  2008              15.00          111.70           9.6401
 98007  12.00 %  2008              10.00          111.70           9.6401
 98009  11.90 %  2007               5.00          112.00           9.2462
 98009  11.90 %  2007               5.00          112.00           9.24629
 00017  11.50 %  2011               5.00          110.85           9.8184
 00017  11.50 %  2011               5.00          110.96           9.8025
 00017  11.50 %  2011               5.00          111.15           9.7752
 00017  11.50 %  2011               5.00          111.15           9.7752
 00017  11.50 %  2011              10.00          110.80           9.8256
 00017  11.50 %  2011               5.00          110.82           9.8227
 00017  11.50 %  2011               5.00          111.00           9.7968
 00017  11.50 %  2011               5.00          110.70           9.8400
 00017  11.50 %  2011               5.00          110.90           9.8112
 00017  11.50 %  2011               5.00          111.05           9.7896
 00017  11.50 %  2011               5.00          110.76           9.8314
 99005  12.32 %  2011               5.00          113.75          10.0568
 99005  12.32 %  2011              10.00          113.90          10.0343
 99005  12.32 %  2011               5.00          113.75          10.0568
 99005  12.32 %  2011               5.00          114.00          10.0193
 99005  12.32 %  2011              10.00          113.80          10.0493
 99005  12.32 %  2011               5.00          114.40           9.9596
 99005  12.32 %  2011               5.00          113.80          10.0493
 00014  11.30 %  2010               0.50          109.90           9.6432
 00014  11.30 %  2010               5.00          109.82           9.6557
 00014  11.30 %  2010               5.00          109.66           9.6808
 00014  11.30 %  2010               5.00          109.67           9.6793
 00014  11.30 %  2010               5.00          109.60           9.6902
 00014  11.30 %  2010               5.00          109.67           9.6793
 98015  12.25 %  2010              10.00          113.40           9.9700
 98015  12.25 %  2010               5.00          113.55           9.9466
 99004  12.29 %  2010               5.00          113.30           9.9568
 99004  12.29 %  2010               5.00          113.60           9.9087
 99004  12.29 %  2010               5.00          113.60           9.9087
 99004  12.29 %  2010               5.00          113.20           9.9729
 99004  12.29 %  2010               5.00          113.50           9.9247
 99004  12.29 %  2010               5.00          113.30           9.9568
 99004  12.29 %  2010               5.00          113.21           9.9713
 99004  12.29 %  2010              10.00          113.21           9.9713
 99004  12.29 %  2010               5.00          113.21           9.9713
 99004  12.29 %  2010               5.00          113.20           9.9729
 79002   7.00 %  2009               0.50           86.65           9.4156
 89009  11.50 %  2009              10.00          109.90           9.6847
 99006  11.99 %  2009               5.00          111.91           9.7763
 99006  11.99 %  2009               5.00          112.00           9.7608
 99006  11.99 %  2009              10.00          112.00           9.7608
 99006  11.99 %  2009              15.00          112.25           9.7179
 99006  11.99 %  2009              15.00          112.25           9.7179
 99006  11.99 %  2009               5.00          112.20           9.7265
 99006  11.99 %  2009               5.00          112.29           9.7111
 99006  11.99 %  2009               5.00          112.15           9.7351
 99006  11.99 %  2009              10.00          112.25           9.7179
 00016  11.40 %  2008              10.00          110.15           9.4295
 00016  11.40 %  2008              10.00          110.28           9.4059
 00016  11.40 %  2008               5.00          109.95           9.4658
 00016  11.40 %  2008               5.00          109.89           9.4767
 00016  11.40 %  2008               5.00          110.70           9.3300
 00016  11.40 %  2008               5.00          110.10           9.4385
 00016  11.40 %  2008               5.00          110.12           9.4349
 00016  11.40 %  2008               5.00          110.05           9.447610
 00012  11.03 %  2012               5.00          108.10           9.8139
 00012  11.03 %  2012               5.00          108.05           9.8210
 00012  11.03 %  2012               5.00          108.04           9.8224
 00012  11.03 %  2012               5.00          108.17           9.8040
 00012  11.03 %  2012               5.00          107.95           9.8352
 00012  11.03 %  2012               5.00          107.70           9.8707
 00012  11.03 %  2012               5.00          107.90           9.8423
 00012  11.03 %  2012               5.00          108.07           9.8182
 00012  11.03 %  2012               5.00          107.75           9.8636
 00012  11.03 %  2012               5.00          108.03           9.8239
 00012  11.03 %  2012               5.00          107.80           9.8565
 00017  11.50 %  2011               5.00          110.65           9.8473
 00017  11.50 %  2011               5.00          110.82           9.8227
 00017  11.50 %  2011               5.00          110.85           9.8184
 00017  11.50 %  2011               5.00          110.65           9.8473
 00017  11.50 %  2011               5.00          110.81           9.8242
 00017  11.50 %  2011               5.00          110.81           9.8242
 00017  11.50 %  2011               5.00          110.70           9.8400
 00017  11.50 %  2011               5.00          110.65           9.8473
 00017  11.50 %  2011               5.00          110.65           9.8473
 00017  11.50 %  2011               5.00          110.80           9.8256
 00017  11.50 %  2011               5.00          111.05           9.7896
 00017  11.50 %  2011               5.00          110.85           9.8184
 00017  11.50 %  2011               5.00          110.70           9.8400
 00017  11.50 %  2011               5.00          111.07           9.7867
 00017  11.50 %  2011               5.00          111.12           9.7795
 00017  11.50 %  2011               5.00          111.00           9.7968
 00017  11.50 %  2011               5.00          110.70           9.8400
 00017  11.50 %  2011              10.00          111.00           9.7968
 00017  11.50 %  2011               5.00          111.05           9.7896
 00017  11.50 %  2011               5.00          110.80           9.8256
 00017  11.50 %  2011              15.00          110.80           9.8256
 00017  11.50 %  2011              10.00          110.98           9.7997
 00017  11.50 %  2011               5.00          110.85           9.8184
 00017  11.50 %  2011               5.00          110.85           9.8184
 00017  11.50 %  2011               5.00          110.66           9.8458
 00017  11.50 %  2011               5.00          110.82           9.8227
 00017  11.50 %  2011               5.00          110.82           9.8227
 00017  11.50 %  2011               5.00          111.00           9.7968
 00017  11.50 %  2011               5.00          110.95           9.8040
 00017  11.50 %  2011               5.00          110.71           9.8386
 00017  11.50 %  2011               5.00          110.87           9.8155
 00017  11.50 %  2011               5.00          110.80           9.8256
 00017  11.50 %  2011               5.00          110.76           9.8314
 00017  11.50 %  2011               5.00          110.86           9.8169
 00017  11.50 %  2011               5.00          111.07           9.7867
 00017  11.50 %  2011               5.00          110.90           9.8112
 00017  11.50 %  2011               5.00          111.00           9.7968
 00017  11.50 %  2011               5.00          111.00           9.7968
 00017  11.50 %  2011               5.00          111.00           9.7968
 00017  11.50 %  2011              10.00          111.10           9.7824
