in Government Dated Securities and Treasury Bills
Mumbai on 30 May 2001
1
 00007   9.90 %  2005               5.00          103.22           8.8987
 94003  12.50 %  2004              15.00          109.06           8.7865
 94003  12.50 %  2004              10.00          109.00           8.8096
 94003  12.50 %  2004               5.00          109.00           8.8096
 94003  12.50 %  2004              10.00          109.07           8.7826
 94003  12.50 %  2004              10.00          109.07           8.7826
 94003  12.50 %  2004               5.00          109.08           8.7788
 94003  12.50 %  2004              10.00          109.02           8.8019
 94003  12.50 %  2004               5.00          109.05           8.7903
 94003  12.50 %  2004               0.02          109.33           8.6825
 94003  12.50 %  2004              70.00          109.04           8.7942
 94003  12.50 %  2004              15.00          109.035          8.7961
 97008  11.83 %  2003               0.02          106.25           8.5503
 97008  11.83 %  2003               0.025         106.45           8.4501
 73001   5.75 %  2003               0.04           95.08           8.5357
 94010  11.55 %  2002              10.00          104.00           8.5727
 97011  11.15 %  2002              10.00          103.015          8.5418
 97011  11.15 %  2002              10.00          103.045          8.5167
 97011  11.15 %  2002               5.00          103.045          8.5167
 97004  12.69 %  2002               2.70          103.78           8.4404
 97004  12.69 %  2002               2.70          104.50           7.6619
 94009  11.75 %  2001              10.00          100.68           8.6781
 94009  11.75 %  2001              25.00          100.68           8.6781
 98013  11.55 %  2001               3.40          100.33           7.6860
          Contract Date : May 29, 2001
 00018  11.60 %  2020               5.00          109.94          10.3993
 00015  11.43 %  2015              10.00          109.84          10.1053
 00015  11.43 %  2015               5.00          109.87          10.1015
 00015  11.43 %  2015              10.00          109.86          10.1028
 01001  10.47 %  2015              25.00          102.80          10.0844
 00012  11.03 %  2012               5.00          107.72           9.8682
 00010  10.95 %  2011               5.00          107.50           9.7588
 00010  10.95 %  2011              10.00          107.50           9.7588
 00010  10.95 %  2011               5.00          107.50           9.7588
 99005  12.32 %  2011               5.00          113.30          10.1254
 00014  11.30 %  2010               5.00          109.57           9.6957
 99004  12.29 %  2010              10.00          113.435          9.9364
 99004  12.29 %  2010              10.00          113.38           9.9452
 84002   9.50 %  2008               5.00          100.15           9.4638
          Contract Date : May 28, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
)     Per Rs.100   Indicative Code                            (Face Value
Loan  Nomenclature              Amount           Price *        YTM % 
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions2
 99004  12.29 %  2010               5.00          113.90           9.8616
 99004  12.29 %  2010               5.00          113.90           9.8616
 99004  12.29 %  2010               5.00          113.75           9.8855
 99004  12.29 %  2010               5.00          113.70           9.8935
 99004  12.29 %  2010               5.00          113.55           9.9175
 99004  12.29 %  2010               5.00          113.95           9.8536
 99004  12.29 %  2010               5.00          113.90           9.8616
 99004  12.29 %  2010               5.00          113.79           9.8791
 99004  12.29 %  2010               5.00          113.81           9.8760
 79002   7.00 %  2009               3.83761        84.05           9.9394
 89009  11.50 %  2009               0.20          109.25           9.7979
 99006  11.99 %  2009              10.00          112.45           9.6848
 99006  11.99 %  2009              10.00          112.38           9.6968
 99006  11.99 %  2009               5.00          112.45           9.6848
 99006  11.99 %  2009              10.00          112.40           9.6934
 99006  11.99 %  2009               5.00          112.55           9.6678
 99006  11.99 %  2009               5.00          112.45           9.6848
 00016  11.40 %  2008              10.00          110.17           9.4268
 00016  11.40 %  2008               5.00          110.17           9.4268
 00016  11.40 %  2008               5.00          110.17           9.4268
 00016  11.40 %  2008              10.00          110.15           9.4305
 00016  11.40 %  2008               5.00          110.15           9.4305
 00016  11.40 %  2008              10.00          110.10           9.4395
 00016  11.40 %  2008               5.00          110.17           9.4268
 00016  11.40 %  2008               1.00          109.80           9.4941
 00016  11.40 %  2008               5.00          110.10           9.4395
 00016  11.40 %  2008               5.00          110.16           9.4287
 00016  11.40 %  2008               5.00          110.17           9.4268
 00016  11.40 %  2008               5.00          110.17           9.4268
 00016  11.40 %  2008               5.00          110.16           9.4287
 00016  11.40 %  2008              20.00          110.17           9.4268
 98018  12.22 %  2008               5.00          112.20           9.8012
 98007  12.00 %  2008              10.00          111.65           9.6509
 98009  11.90 %  2007               5.00          112.08           9.2318
 98009  11.90 %  2007               5.00          112.00           9.2482
 98009  11.90 %  2007              10.00          112.09           9.2297
 98009  11.90 %  2007              10.00          112.08           9.2318
 98009  11.90 %  2007               5.00          112.08           9.2318
 98009  11.90 %  2007              10.00          112.09           9.2297
 98009  11.90 %  2007               5.00          112.035          9.2410
 97002  13.05 %  2007               0.80          114.65           9.7219
 97001  13.65 %  2007               5.00          117.00           9.7024
 00013  11.00 %  2006               5.00          108.00           9.0213
 00013  11.00 %  2006              10.00          108.02           9.0166
 00013  11.00 %  2006               5.00          108.04           9.0119
 00013  11.00 %  2006              10.00          108.00           9.0213
 00013  11.00 %  2006               5.00          108.00           9.0213
 96009  13.85 %  2006(INSTA         0.10          115.00          10.0009
 99008  11.68 %  2006               5.00          110.18           9.0404
 99008  11.68 %  2006              10.00          110.17           9.0429
 97010  11.19 %  2005               5.00          107.84           8.9045
 97010  11.19 %  2005              20.00          107.85           8.9017
 95006  14.00 %  2005               0.23          115.45           9.3077
 95006  14.00 %  2005               0.07          113.00           9.9955
 95006  14.00 %  2005               0.07          115.20           9.37713
 81005   8.00 %  2011               1.4912         87.00          10.1043
 99005  12.32 %  2011              10.00          113.27          10.1297
 99005  12.32 %  2011              15.00          114.00          10.0200
 99005  12.32 %  2011              10.00          114.05          10.0125
 99005  12.32 %  2011               5.00          113.27          10.1297
 99005  12.32 %  2011               5.00          114.19           9.9916
 99005  12.32 %  2011               5.00          113.75          10.0574
 99005  12.32 %  2011              25.00          114.20           9.9901
 99005  12.32 %  2011               5.00          114.20           9.9901
 99005  12.32 %  2011               5.00          114.24           9.9841
 99005  12.32 %  2011              10.00          114.24           9.9841
 99005  12.32 %  2011               5.00          114.21           9.9886
 99005  12.32 %  2011              10.00          114.21           9.9886
 99005  12.32 %  2011               5.00          114.215          9.9878
 99005  12.32 %  2011              10.00          114.21           9.9886
 99005  12.32 %  2011               5.00          114.18           9.9931
 99005  12.32 %  2011               5.00          114.23           9.9856
 99005  12.32 %  2011               5.00          114.00          10.0200
 99005  12.32 %  2011               5.00          114.00          10.0200
 99005  12.32 %  2011               5.00          113.85          10.0424
 99005  12.32 %  2011               5.00          114.15           9.9976
 99005  12.32 %  2011               5.00          114.00          10.0200
 99005  12.32 %  2011               5.00          113.85          10.0424
 99005  12.32 %  2011               5.00          113.75          10.0574
 99005  12.32 %  2011               5.00          114.03          10.0155
 99005  12.32 %  2011              25.00          114.00          10.0200
 99005  12.32 %  2011               5.00          114.15           9.9976
 99005  12.32 %  2011               5.00          113.855         10.0417
 99005  12.32 %  2011               5.00          113.85          10.0424
 99005  12.32 %  2011               5.00          114.21           9.9886
 00014  11.30 %  2010               5.00          109.90           9.6437
 00014  11.30 %  2010               5.00          109.88           9.6469
 00014  11.30 %  2010               4.00          109.75           9.6672
 00014  11.30 %  2010              10.00          109.64           9.6845
 00014  11.30 %  2010              10.00          109.89           9.6453
 00014  11.30 %  2010               5.00          109.875          9.6476
 00014  11.30 %  2010               5.00          109.845          9.6523
 00014  11.30 %  2010               5.00          109.91           9.6422
 00014  11.30 %  2010               5.00          109.88           9.6469
 00014  11.30 %  2010              10.00          109.88           9.6469
 00014  11.30 %  2010              25.00          109.88           9.6469
 00014  11.30 %  2010              10.00          109.88           9.6469
 00014  11.30 %  2010              15.00          109.88           9.6469
 00014  11.30 %  2010               5.00          109.88           9.6469
 98015  12.25 %  2010              10.00          113.75           9.9162
 98015  12.25 %  2010              15.00          113.80           9.9085
 98015  12.25 %  2010               5.00          113.80           9.9085
 80003   7.50 %  2010               2.18752        85.40          10.0054
 99004  12.29 %  2010               5.00          113.85           9.8696
 99004  12.29 %  2010               5.00          113.75           9.8855
 99004  12.29 %  2010               5.00          113.50           9.9255
 99004  12.29 %  2010               5.00          113.48           9.9287
 99004  12.29 %  2010               5.00          113.85           9.8696
 99004  12.29 %  2010               5.00          113.85           9.8696
 99004  12.29 %  2010               5.00          113.90           9.86164
 00012  11.03 %  2012               5.00          107.99           9.8297
 00012  11.03 %  2012               1.50          107.68           9.8738
 00012  11.03 %  2012              25.00          107.90           9.8425
 00012  11.03 %  2012              10.00          107.90           9.8425
 00012  11.03 %  2012               5.00          107.99           9.8297
 00012  11.03 %  2012               5.00          107.975          9.8319
 00012  11.03 %  2012              10.00          108.00           9.8283
 00012  11.03 %  2012               5.00          108.00           9.8283
 00012  11.03 %  2012               5.00          107.85           9.8496
 00012  11.03 %  2012              10.00          107.93           9.8383
 00012  11.03 %  2012               5.00          107.90           9.8425
 00012  11.03 %  2012               1.50          108.05           9.8212
 00012  11.03 %  2012               5.00          107.97           9.8326
 00012  11.03 %  2012               5.00          107.93           9.8383
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012               5.00          107.97           9.8326
 00012  11.03 %  2012               5.00          107.96           9.8340
 00012  11.03 %  2012               5.00          107.97           9.8326
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012               5.00          108.02           9.8255
 00012  11.03 %  2012              10.00          107.89           9.8439
 00017  11.50 %  2011               5.00          110.90           9.8119
 00017  11.50 %  2011               5.00          111.00           9.7975
 00017  11.50 %  2011               5.00          110.99           9.7989
 00017  11.50 %  2011               5.00          110.92           9.8090
 00017  11.50 %  2011               5.00          111.00           9.7975
 00017  11.50 %  2011               5.00          111.00           9.7975
 00017  11.50 %  2011               5.00          111.00           9.7975
 00017  11.50 %  2011               5.00          110.92           9.8090
 00017  11.50 %  2011               5.00          110.99           9.7989
 00017  11.50 %  2011               5.00          110.90           9.8119
 00017  11.50 %  2011               5.00          110.90           9.8119
 00017  11.50 %  2011               5.00          111.04           9.7917
 00017  11.50 %  2011               5.00          111.00           9.7975
 00017  11.50 %  2011               5.00          110.93           9.8075
 00017  11.50 %  2011               5.00          110.94           9.8061
 00017  11.50 %  2011               5.00          110.98           9.8003
 00017  11.50 %  2011               5.00          110.98           9.8003
 00017  11.50 %  2011               5.00          110.93           9.8075
 00017  11.50 %  2011               5.00          110.92           9.8090
 00017  11.50 %  2011               5.00          111.00           9.7975
 00017  11.50 %  2011               5.00          111.00           9.7975
 00017  11.50 %  2011               5.00          110.91           9.8104
 00017  11.50 %  2011               5.00          110.98           9.8003
 00010  10.95 %  2011               5.00          107.56           9.7497
 00010  10.95 %  2011              10.00          107.70           9.7285
 00010  10.95 %  2011              10.00          107.56           9.7497
 00010  10.95 %  2011               5.00          107.65           9.7361
 00010  10.95 %  2011               5.00          107.62           9.7406
 00010  10.95 %  2011               5.00          107.70           9.7285
 00010  10.95 %  2011               5.00          107.63           9.7391
 00010  10.95 %  2011               5.00          107.65           9.7361
 00010  10.95 %  2011              10.00          107.70           9.7285
 00010  10.95 %  2011              10.00          107.66           9.73465
 99020  11.83 %  2014               5.00          112.02          10.1690
 99020  11.83 %  2014               5.00          112.05          10.1652
 99020  11.83 %  2014              15.00          112.08          10.1614
 99020  11.83 %  2014              10.00          112.05          10.1652
 99020  11.83 %  2014               5.00          112.13          10.1551
 99020  11.83 %  2014               5.00          112.05          10.1652
 99020  11.83 %  2014               5.00          112.04          10.1665
 99020  11.83 %  2014               0.007         111.70          10.2098
 84010  10.50 %  2014               3.00          102.20          10.1930
 84010  10.50 %  2014               5.00          103.40          10.0310
 83004  10.00 %  2014               2.00           99.80          10.0278
 83004  10.00 %  2014               1.00           99.75          10.0347
 83004  10.00 %  2014               5.00           99.81          10.0264
 83004  10.00 %  2014               2.00          100.00           9.9999
 83004  10.00 %  2014               2.00           99.90          10.0138
 83004  10.00 %  2014               3.00          100.00           9.9999
 98021  12.40 %  2013               5.00          115.50          10.1528
 98021  12.40 %  2013               5.00          115.38          10.1685
 98021  12.40 %  2013               5.00          115.38          10.1685
 98021  12.40 %  2013              10.00          115.60          10.1398
 98021  12.40 %  2013               5.00          115.58          10.1424
 98021  12.40 %  2013               5.00          115.45          10.1593
 98021  12.40 %  2013               5.00          115.46          10.1580
 98021  12.40 %  2013               5.00          115.30          10.1789
 98021  12.40 %  2013               5.00          115.05          10.2116
 98021  12.40 %  2013               5.00          115.00          10.2181
 98021  12.40 %  2013               1.00          113.35          10.4365
 98021  12.40 %  2013               1.50          115.00          10.2181
 98021  12.40 %  2013               5.00          115.50          10.1528
 98021  12.40 %  2013               5.00          115.56          10.1450
 82005   9.00 %  2013               1.00           95.00           9.7147
 82005   9.00 %  2013               1.00           95.00           9.7147
 00012  11.03 %  2012               5.00          107.65           9.8781
 00012  11.03 %  2012              10.00          108.00           9.8283
 00012  11.03 %  2012              10.00          108.05           9.8212
 00012  11.03 %  2012               5.00          108.00           9.8283
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012              10.00          107.95           9.8354
 00012  11.03 %  2012              10.00          108.05           9.8212
 00012  11.03 %  2012               5.00          108.05           9.8212
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012               5.00          108.05           9.8212
 00012  11.03 %  2012               5.00          108.05           9.8212
 00012  11.03 %  2012               5.00          108.03           9.8241
 00012  11.03 %  2012              40.00          107.90           9.8425
 00012  11.03 %  2012              10.00          108.00           9.8283
 00012  11.03 %  2012               5.00          108.00           9.8283
 00012  11.03 %  2012               5.00          108.00           9.8283
 00012  11.03 %  2012               5.00          108.00           9.8283
 00012  11.03 %  2012               5.00          107.97           9.8326
 00012  11.03 %  2012               5.00          108.06           9.8198
 00012  11.03 %  2012               5.00          108.03           9.82416
 00015  11.43 %  2015               5.00          109.87          10.1015
