in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 03 August 2001
00016  11.40 %  2008              15.00          114.76           8.5730 
00016  11.40 %  2008               5.00          114.76           8.5730 
85009  10.80 %  2008               1.90          110.10           8.8282 
85009  10.80 %  2008               1.60          110.50           8.7550 
88008  11.50 %  2008               2.00          113.75           8.7694 
84002   9.50 %  2008               5.00          103.53           8.7781 
87011  11.50 %  2007               2.50          114.10           8.5113 
00013  11.00 %  2006               1.00          112.10           8.0096 
98005  11.75 %  2006               5.00          114.39           8.0119 
99008  11.68 %  2006               5.00          114.235          7.9748 
99008  11.68 %  2006               5.00          114.22           7.9784 
97010  11.19 %  2005               1.00          111.41           7.8307 
97010  11.19 %  2005               5.00          111.57           7.7867 
97010  11.19 %  2005               5.00          111.56           7.7894 
97010  11.19 %  2005               2.70          111.50           7.8059 
97010  11.19 %  2005              15.00          111.565          7.7881 
00011  10.20 %  2005               1.00          107.90           7.8304 
85006  10.50 %  2005               1.00          108.05           7.9957 
98022  11.98 %  2004               1.00          111.41           7.7614 
94003  12.50 %  2004               5.00          111.58           7.5712 
94003  12.50 %  2004               5.00          111.58           7.5712 
94003  12.50 %  2004              10.00          111.575          7.5732 
94003  12.50 %  2004               5.00          111.58           7.5712 
94003  12.50 %  2004               5.00          111.575          7.5732 
94003  12.50 %  2004               5.00          111.57           7.5752 
94003  12.50 %  2004               5.00          111.58           7.5712 
94003  12.50 %  2004               5.00          111.58           7.5712 
94003  12.50 %  2004              15.00          111.585          7.5692 
94003  12.50 %  2004               5.00          111.577          7.5722 
97011  11.15 %  2002               5.00          103.89           7.3268 
97011  11.15 %  2002               5.00          103.89           7.3268 
97011  11.15 %  2002               5.00          103.89           7.3268 
87006  11.00 %  2002               5.00          102.78           7.2148 
94009  11.75 %  2001              10.00          100.26           7.4049 
94009  11.75 %  2001               5.00          100.26           7.4049 
94009  11.75 %  2001              50.00          100.26           7.4049 
94009  11.75 %  2001              10.00          100.27           7.2510 
Date : August 02, 2001          Contract 
01007   9.39 %  2011               5.00          100.84           9.2565 
Date : August 01, 2001          Contract 
01006  10.25 %  2021               5.00          101.95          10.0185 
Date : July 31, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
)     Per Rs.100   Indicative Code                            (Face Value
YTM % Loan  Nomenclature              Amount           Price *         
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions01001  10.47 %  2015               0.40          104.90           9.8073 
99020  11.83 %  2014               5.00          113.64           9.9518 
98021  12.40 %  2013               5.00          116.62           9.9949 
98021  12.40 %  2013               5.00          116.685          9.9865 
82005   9.00 %  2013               4.00           99.20           9.1087 
82005   9.00 %  2013               1.00           99.20           9.1087 
82005   9.00 %  2013               3.00           99.12           9.1199 
00012  11.03 %  2012               5.00          109.97           9.5422 
00012  11.03 %  2012               5.00          109.97           9.5422 
00012  11.03 %  2012              10.00          109.97           9.5422 
00012  11.03 %  2012               1.00          110.04           9.5325 
00012  11.03 %  2012               0.63          110.04           9.5325 
00012  11.03 %  2012               2.00          110.05           9.5311 
00017  11.50 %  2011               5.00          113.95           9.3572 
00017  11.50 %  2011               5.00          113.97           9.3544 
00017  11.50 %  2011              10.00          113.97           9.3544 
00017  11.50 %  2011              10.00          113.96           9.3558 
00017  11.50 %  2011              10.00          113.97           9.3544 
00017  11.50 %  2011               5.00          113.96           9.3558 
00017  11.50 %  2011               5.00          113.96           9.3558 
00017  11.50 %  2011              10.00          113.96           9.3558 
00017  11.50 %  2011               5.00          113.94           9.3586 
01007   9.39 %  2011               0.50          100.84           9.2564 
01007   9.39 %  2011               1.00          100.96           9.2378 
01007   9.39 %  2011               1.00          102.00           9.0776 
01007   9.39 %  2011               1.00          100.88           9.2502 
01007   9.39 %  2011               0.50          100.90           9.2471 
01007   9.39 %  2011               0.10          100.99           9.2332 
01007   9.39 %  2011               2.00          100.87           9.2518 
01007   9.39 %  2011               5.00          100.80           9.2627 
01007   9.39 %  2011               2.50          100.85           9.2549 
01007   9.39 %  2011               1.00          100.825          9.2588 
01007   9.39 %  2011               0.10          101.09           9.2177 
01007   9.39 %  2011               0.50          100.95           9.2394 
01007   9.39 %  2011               1.50          100.96           9.2378 
01007   9.39 %  2011              10.00          100.80           9.2627 
01007   9.39 %  2011               0.50          101.20           9.2007 
01007   9.39 %  2011               5.00          100.82           9.2595 
01007   9.39 %  2011               5.00          100.80           9.2627 
01007   9.39 %  2011               5.00          100.80           9.2627 
00010  10.95 %  2011               0.50          109.90           9.3815 
99005  12.32 %  2011               5.00          115.30           9.8062 
99005  12.32 %  2011              10.00          115.26           9.8122 
00014  11.30 %  2010               5.00          112.74           9.1868 
00014  11.30 %  2010               5.00          112.74           9.1868 
00014  11.30 %  2010               5.00          112.74           9.1868 
00014  11.30 %  2010               5.00          112.74           9.1868 
00014  11.30 %  2010               5.00          112.73           9.1884 
00014  11.30 %  2010               5.00          112.73           9.1884 
00014  11.30 %  2010               5.00          112.73           9.1884 
00014  11.30 %  2010               5.00          112.73           9.1884 
98015  12.25 %  2010               5.00          114.89           9.7126 
98015  12.25 %  2010              10.00          114.90           9.7111 
98015  12.25 %  2010              10.00          114.90           9.7111 
99006  11.99 %  2009              10.00          115.48           9.1358 
99006  11.99 %  2009               5.00          115.48           9.1358 
00016  11.40 %  2008               5.00          114.77           8.5712  97010  11.19 %  2005              15.00          111.60           7.7767
 97010  11.19 %  2005               5.00          111.595          7.7781
 97010  11.19 %  2005               5.00          111.605          7.7754
 97010  11.19 %  2005               5.00          111.59           7.7795
 97010  11.19 %  2005               5.00          111.56           7.7877
 97010  11.19 %  2005               5.00          111.57           7.7850
 00011  10.20 %  2005               5.00          108.07           7.7804
 00011  10.20 %  2005               5.00          108.07           7.7804
 00011  10.20 %  2005               5.00          108.07           7.7804
 00011  10.20 %  2005               5.00          108.07           7.7804
 00011  10.20 %  2005               5.00          108.08           7.7776
 00007   9.90 %  2005               5.00          106.65           7.7985
 98011  11.75 %  2004              10.00          110.25           7.7029
 97007  12.59 %  2004              10.00          112.29           7.7319
 94003  12.50 %  2004               5.00          111.60           7.5590
 94003  12.50 %  2004               5.00          111.61           7.5551
 94003  12.50 %  2004               5.00          111.59           7.5630
 94003  12.50 %  2004               5.00          111.60           7.5590
 94003  12.50 %  2004               5.00          111.60           7.5590
 94003  12.50 %  2004               5.00          111.595          7.5610
 94003  12.50 %  2004               5.00          111.595          7.5610
 94003  12.50 %  2004               5.00          111.61           7.5551
 94003  12.50 %  2004               5.00          111.59           7.5630
 94003  12.50 %  2004               5.00          111.60           7.5590
 94003  12.50 %  2004               5.00          111.61           7.5551
 94003  12.50 %  2004               5.00          111.60           7.5590
 94003  12.50 %  2004               5.00          111.60           7.5590
 98004  11.10 %  2003               5.00          105.69           7.4159
 98004  11.10 %  2003               5.00          105.68           7.4221
 98004  11.10 %  2003               5.00          105.645          7.4438
 98004  11.10 %  2003               5.00          105.67           7.4283
 98004  11.10 %  2003               5.00          105.66           7.4345
 98004  11.10 %  2003               5.00          105.68           7.4221
 98004  11.10 %  2003              10.00          105.67           7.4283
 97011  11.15 %  2002              10.00          103.90           7.3084
 97011  11.15 %  2002               5.00          103.90           7.3084
 97011  11.15 %  2002              10.00          103.90           7.3084
 97011  11.15 %  2002               5.00          103.90           7.3084
 87006  11.00 %  2002               4.00          102.66           7.3602
 94009  11.75 %  2001              10.00          100.26           7.2223
 94009  11.75 %  2001              25.00          100.27           7.0615
          Contract Date : August 03, 2001
 01006  10.25 %  2021               5.00          102.05          10.0070
 01006  10.25 %  2021               1.00          102.14           9.9966
 01006  10.25 %  2021               2.00          102.13           9.9978
 01006  10.25 %  2021               0.50          102.10          10.0012
 01006  10.25 %  2021               5.00          102.05          10.0070
 01006  10.25 %  2021               0.20          102.35           9.9726
 01006  10.25 %  2021               5.00          102.07          10.0047
 00018  11.60 %  2020               5.00          112.40          10.1252
 00018  11.60 %  2020               4.00          112.35          10.1306
 01004  10.45 %  2018               2.00          104.40           9.9027
 01004  10.45 %  2018               2.00          104.68           9.8693
 01004  10.45 %  2018               1.00          104.65           9.8729
99019  12.30 %  2016               5.00          116.78          10.0967 
99019  12.30 %  2016               5.00          116.75          10.1002 
01001  10.47 %  2015               1.00          104.82           9.8178  00016  11.40 %  2008               5.00          114.82           8.5618
 00016  11.40 %  2008               5.00          114.82           8.5618
 00016  11.40 %  2008               5.00          114.82           8.5618
 00016  11.40 %  2008               5.00          114.82           8.5618
 00016  11.40 %  2008               5.00          114.80           8.5653
 00016  11.40 %  2008               5.00          114.80           8.5653
 00016  11.40 %  2008               5.00          114.80           8.5653
 00016  11.40 %  2008               5.00          114.81           8.5635
 00016  11.40 %  2008               5.00          114.81           8.5635
 00016  11.40 %  2008              10.00          114.80           8.5653
 00016  11.40 %  2008               5.00          114.82           8.5618
 00016  11.40 %  2008               5.00          114.82           8.5618
 00016  11.40 %  2008               5.00          114.80           8.5653
 98009  11.90 %  2007              10.00          116.43           8.2791
 98009  11.90 %  2007               5.00          116.45           8.2751
 98009  11.90 %  2007               5.00          116.44           8.2771
 98009  11.90 %  2007              25.00          116.43           8.2791
 00013  11.00 %  2006               5.00          112.27           7.9692
 00013  11.00 %  2006               5.00          112.24           7.9761
 98005  11.75 %  2006              10.00          114.41           8.0055
 98005  11.75 %  2006               5.00          114.415          8.0043
 98005  11.75 %  2006               5.00          114.41           8.0055
 98005  11.75 %  2006               5.00          114.41           8.0055
 98005  11.75 %  2006              10.00          114.41           8.0055
 98005  11.75 %  2006               5.00          114.41           8.0055
 99008  11.68 %  2006               5.00          114.26           7.9672
 99008  11.68 %  2006               5.00          114.26           7.9672
 99008  11.68 %  2006               5.00          114.25           7.9696
 99008  11.68 %  2006               5.00          114.26           7.9672
 99008  11.68 %  2006               5.00          114.25           7.9696
 99008  11.68 %  2006               5.00          114.25           7.9696
 99008  11.68 %  2006               5.00          114.27           7.9648
 99008  11.68 %  2006               5.00          114.26           7.9672
 99008  11.68 %  2006               5.00          114.26           7.9672
 99008  11.68 %  2006               5.00          114.27           7.9648
 99008  11.68 %  2006               5.00          114.25           7.9696
 99008  11.68 %  2006               5.00          114.28           7.9624
 99008  11.68 %  2006               5.00          114.28           7.9624
 99008  11.68 %  2006               5.00          114.28           7.9624
 99008  11.68 %  2006               5.00          114.25           7.9696
 99008  11.68 %  2006               5.00          114.21           7.9791
 99008  11.68 %  2006               5.00          114.27           7.9648
 99008  11.68 %  2006               5.00          114.26           7.9672
 99008  11.68 %  2006               5.00          114.25           7.9696
 99008  11.68 %  2006              10.00          114.25           7.9696
 99008  11.68 %  2006               5.00          114.25           7.9696
 95012  14.00 %  2005(INSTA         0.25          120.25           8.0974
 97010  11.19 %  2005              10.00          111.63           7.7685
 97010  11.19 %  2005              10.00          111.58           7.7822
 97010  11.19 %  2005               5.00          111.60           7.7767
 97010  11.19 %  2005               5.00          111.60           7.7767
 97010  11.19 %  2005               5.00          111.60           7.7767
 97010  11.19 %  2005               5.00          111.60           7.7767
 97010  11.19 %  2005               5.00          111.58           7.7822
 97010  11.19 %  2005               5.00          111.62           7.7712
 97010  11.19 %  2005              25.00          111.61           7.7740
 97010  11.19 %  2005               5.00          111.60           7.7767 00014  11.30 %  2010               5.00          112.79           9.1787
 00014  11.30 %  2010               5.00          112.79           9.1787
 00014  11.30 %  2010               5.00          112.79           9.1787
 00014  11.30 %  2010               5.00          112.78           9.1802
 00014  11.30 %  2010               5.00          112.78           9.1802
