in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 14 July 2001
1
97010  11.19 %  2005               5.00          111.05           7.9610 
97010  11.19 %  2005              10.00          110.755          8.0417 
97010  11.19 %  2005               5.00          111.10           7.9474 
97007  12.59 %  2004              10.00          111.95           7.9342 
97007  12.59 %  2004               3.769         112.24           7.8294 
94003  12.50 %  2004               5.00          111.26           7.7757 
94003  12.50 %  2004               5.00          111.35           7.7406 
94003  12.50 %  2004               5.00          111.30           7.7601 
94003  12.50 %  2004               5.00          111.32           7.7523 
94003  12.50 %  2004              10.00          111.14           7.8226 
94003  12.50 %  2004              10.00          111.14           7.8226 
94003  12.50 %  2004               5.00          111.08           7.8460 
94003  12.50 %  2004               5.00          111.09           7.8421 
94003  12.50 %  2004               5.00          111.22           7.7913 
94003  12.50 %  2004               5.00          111.08           7.8460 
94003  12.50 %  2004               5.00          111.10           7.8382 
94003  12.50 %  2004               5.00          111.08           7.8460 
94003  12.50 %  2004               5.00          111.09           7.8421 
94003  12.50 %  2004               5.00          111.00           7.8773 
94003  12.50 %  2004              10.00          111.10           7.8382 
94003  12.50 %  2004              30.00          111.10           7.8382 
94003  12.50 %  2004               5.00          111.14           7.8226 
94003  12.50 %  2004              20.00          111.05           7.8578 
94003  12.50 %  2004               5.00          111.08           7.8460 
94003  12.50 %  2004               5.00          111.00           7.8773 
97011  11.15 %  2002              25.00          103.925          7.4555 
Date : July 13, 2001          Contract 
01005   9.81 %  2013              15.00          102.75           9.4177 
01005   9.81 %  2013              10.00          102.75           9.4177 
00017  11.50 %  2011              10.00          113.40           9.4413 
00017  11.50 %  2011               5.00          112.50           9.5684 
00017  11.50 %  2011               5.00          112.50           9.5684 
00016  11.40 %  2008              10.00          114.46           8.6386 
00016  11.40 %  2008               5.00          113.39           8.8266 
97011  11.15 %  2002               5.00          103.93           7.4592 
97011  11.15 %  2002               5.00          103.93           7.4592 
Date : July 12, 2001          Contract 
00017  11.50 %  2011              10.00          114.30           9.3159 
00007   9.90 %  2005               5.00          106.74           7.7999 
Date : July 11, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
)     Per Rs.100   Indicative Code                            (Face Value
YTM % Loan  Nomenclature              Amount           Price *         
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions2
00016  11.40 %  2008               5.00          114.05           8.7097 
00016  11.40 %  2008               5.00          114.30           8.6659 
00016  11.40 %  2008               5.00          114.25           8.6747 
00016  11.40 %  2008               5.00          114.30           8.6659 
00016  11.40 %  2008               5.00          114.05           8.7097 
00016  11.40 %  2008               5.00          114.27           8.6712 
00016  11.40 %  2008               5.00          114.30           8.6659 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.28           8.6694 
00016  11.40 %  2008               5.00          114.28           8.6694 
00016  11.40 %  2008               5.00          114.20           8.6834 
00016  11.40 %  2008               5.00          113.90           8.7361 
00016  11.40 %  2008               5.00          114.05           8.7097 
00016  11.40 %  2008               5.00          114.38           8.6520 
00016  11.40 %  2008               5.00          114.15           8.6922 
00016  11.40 %  2008              15.00          114.20           8.6834 
00016  11.40 %  2008               5.00          114.50           8.6310 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.40           8.6485 
00016  11.40 %  2008               5.00          114.42           8.6450 
00016  11.40 %  2008               5.00          114.35           8.6572 
00016  11.40 %  2008               5.00          114.40           8.6485 
00016  11.40 %  2008               5.00          114.38           8.6520 
00016  11.40 %  2008               5.00          114.35           8.6572 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               1.00          115.05           8.5353 
00016  11.40 %  2008               5.00          114.15           8.6922 
00016  11.40 %  2008               5.00          114.06           8.7080 
98012  12.10 %  2008              15.00          115.75           8.9947 
88008  11.50 %  2008              10.00          112.50           9.0126 
98009  11.90 %  2007              15.00          115.45           8.4997 
98009  11.90 %  2007               5.00          115.20           8.5499 
00013  11.00 %  2006               5.00          111.60           8.1464 
00013  11.00 %  2006               5.00          111.55           8.1579 
00013  11.00 %  2006               5.00          111.60           8.1464 
98005  11.75 %  2006              10.00          113.25           8.3139 
98005  11.75 %  2006               5.00          113.82           8.1781 
98005  11.75 %  2006               5.00          113.82           8.1781 
98005  11.75 %  2006              10.00          113.70           8.2066 
98005  11.75 %  2006               5.00          113.70           8.2066 
98005  11.75 %  2006               5.00          113.62           8.2257 
99008  11.68 %  2006               5.00          113.75           8.1208 
99008  11.68 %  2006              10.00          113.58           8.1613 
99008  11.68 %  2006               5.00          113.65           8.1447 
99008  11.68 %  2006               5.00          113.52           8.1756 
99008  11.68 %  2006               5.00          113.62           8.1518 
99008  11.68 %  2006               5.00          113.50           8.1804 
99008  11.68 %  2006               5.00          113.55           8.1685 
99008  11.68 %  2006               5.00          113.55           8.1685 
97010  11.19 %  2005              10.00          110.75           8.0431 
97010  11.19 %  2005               5.00          111.10           7.9474 3
01007   9.39 %  2011               5.00          100.15           9.3656 
01007   9.39 %  2011              25.00          100.00           9.3890 
01007   9.39 %  2011               1.00          100.50           9.3110 
01007   9.39 %  2011               5.00          100.20           9.3578 
01007   9.39 %  2011               2.00          100.60           9.2954 
01007   9.39 %  2011               1.50          101.15           9.2103 
00010  10.95 %  2011               5.00          109.40           9.4612 
00014  11.30 %  2010               5.00          111.65           9.3604 
00014  11.30 %  2010               5.00          112.10           9.2911 
00014  11.30 %  2010               5.00          111.90           9.3218 
00014  11.30 %  2010              20.00          111.20           9.4301 
00014  11.30 %  2010              10.00          112.10           9.2911 
00014  11.30 %  2010               5.00          112.10           9.2911 
00014  11.30 %  2010               5.00          111.75           9.3450 
00014  11.30 %  2010               5.00          111.55           9.3758 
00014  11.30 %  2010              10.00          111.10           9.4456 
00014  11.30 %  2010               5.00          112.06           9.2972 
00014  11.30 %  2010               5.00          112.00           9.3064 
00014  11.30 %  2010              10.00          112.05           9.2988 
00014  11.30 %  2010               5.00          112.10           9.2911 
00014  11.30 %  2010              20.00          111.10           9.4456 
00014  11.30 %  2010              10.00          111.50           9.3836 
00014  11.30 %  2010              10.00          111.50           9.3836 
00014  11.30 %  2010               5.00          111.95           9.3141 
00014  11.30 %  2010              10.00          111.90           9.3218 
00014  11.30 %  2010               5.00          111.60           9.3681 
00014  11.30 %  2010              10.00          111.50           9.3836 
00014  11.30 %  2010               5.00          111.90           9.3218 
99004  12.29 %  2010               5.00          114.00           9.8285 
99004  12.29 %  2010              10.00          114.05           9.8205 
99006  11.99 %  2009               5.00          114.75           9.2697 
99006  11.99 %  2009               5.00          114.45           9.3202 
99006  11.99 %  2009               5.00          114.65           9.2865 
99006  11.99 %  2009               5.00          115.00           9.2278 
99006  11.99 %  2009               5.00          115.00           9.2278 
99006  11.99 %  2009               5.00          115.04           9.2211 
99006  11.99 %  2009               5.00          114.65           9.2865 
99006  11.99 %  2009              50.00          115.00           9.2278 
99006  11.99 %  2009              10.00          114.70           9.2781 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.10           8.7010 
00016  11.40 %  2008               5.00          114.10           8.7010 
00016  11.40 %  2008               5.00          114.05           8.7097 
00016  11.40 %  2008               5.00          114.25           8.6747 
00016  11.40 %  2008               5.00          114.05           8.7097 
00016  11.40 %  2008               5.00          114.00           8.7185 
00016  11.40 %  2008               5.00          114.20           8.6834 
00016  11.40 %  2008               5.00          114.15           8.6922 
00016  11.40 %  2008               5.00          114.15           8.6922 
00016  11.40 %  2008               5.00          114.20           8.6834 
00016  11.40 %  2008               5.00          114.28           8.6694 
00016  11.40 %  2008               5.00          113.95           8.7273 
00016  11.40 %  2008               5.00          114.05           8.7097 
00016  11.40 %  2008               5.00          114.30           8.6659 
00016  11.40 %  2008               5.00          114.05           8.7097 4
83004  10.00 %  2014               2.00          103.05           9.5799 
98021  12.40 %  2013               1.00          116.05          10.0723 
01005   9.81 %  2013               5.00          101.55           9.5857 
01005   9.81 %  2013               0.50          103.14           9.3636 
01005   9.81 %  2013               0.50          102.75           9.4176 
00017  11.50 %  2011               5.00          113.20           9.4691 
00017  11.50 %  2011               5.00          113.12           9.4803 
00017  11.50 %  2011               5.00          113.15           9.4761 
00017  11.50 %  2011               5.00          113.15           9.4761 
00017  11.50 %  2011               5.00          112.60           9.5539 
00017  11.50 %  2011               5.00          113.19           9.4705 
00017  11.50 %  2011               5.00          113.45           9.4339 
00017  11.50 %  2011               5.00          113.00           9.4973 
00017  11.50 %  2011               5.00          113.25           9.4620 
00017  11.50 %  2011               5.00          113.00           9.4973 
00017  11.50 %  2011               5.00          112.95           9.5043 
00017  11.50 %  2011               5.00          113.30           9.4550 
00017  11.50 %  2011              15.00          112.85           9.5185 
00017  11.50 %  2011               5.00          113.57           9.4171 
00017  11.50 %  2011              10.00          113.27           9.4592 
00017  11.50 %  2011               5.00          113.30           9.4550 
00017  11.50 %  2011               5.00          113.45           9.4339 
00017  11.50 %  2011              10.00          113.10           9.4832 
00017  11.50 %  2011              20.00          113.45           9.4339 
00017  11.50 %  2011               5.00          112.95           9.5043 
00017  11.50 %  2011               5.00          113.20           9.4691 
00017  11.50 %  2011               5.00          113.05           9.4902 
00017  11.50 %  2011               5.00          113.08           9.4860 
00017  11.50 %  2011               5.00          113.10           9.4832 
00017  11.50 %  2011               5.00          113.25           9.4620 
00017  11.50 %  2011               5.00          113.05           9.4902 
00017  11.50 %  2011               5.00          113.25           9.4620 
00017  11.50 %  2011               5.00          113.15           9.4761 
00017  11.50 %  2011              10.00          113.00           9.4973 
00017  11.50 %  2011               5.00          113.00           9.4973 
00017  11.50 %  2011               5.00          113.05           9.4902 
00017  11.50 %  2011               5.00          113.00           9.4973 
00017  11.50 %  2011               5.00          113.05           9.4902 
00017  11.50 %  2011               1.00          113.24           9.4634 
00017  11.50 %  2011               5.00          112.95           9.5043 
00017  11.50 %  2011               5.00          113.00           9.4973 
00017  11.50 %  2011              10.00          113.25           9.4620 
00017  11.50 %  2011               5.00          113.25           9.4620 
00017  11.50 %  2011               5.00          113.10           9.4832 
00017  11.50 %  2011               5.00          113.25           9.4620 
00017  11.50 %  2011              10.00          113.60           9.4128 
00017  11.50 %  2011               5.00          112.92           9.5086 
00017  11.50 %  2011               5.00          113.105          9.4825 
00017  11.50 %  2011               5.00          112.82           9.5227 
01007   9.39 %  2011               5.00          100.20           9.3578 
01007   9.39 %  2011               0.10          100.405          9.3258 
01007   9.39 %  2011               5.00          100.405          9.3258 
01007   9.39 %  2011               1.00          101.48           9.1595 
01007   9.39 %  2011               1.00          100.38           9.3297 
01007   9.39 %  2011               5.00          100.10           9.3734 5
98009  11.90 %  2007               5.00          116.19           8.3508 
00013  11.00 %  2006               5.00          112.18           8.0127 
98005  11.75 %  2006               5.00          114.30           8.0628 
98005  11.75 %  2006               5.00          114.30           8.0628 
98005  11.75 %  2006               5.00          114.20           8.0864 
98005  11.75 %  2006               5.00          114.25           8.0746 
98005  11.75 %  2006               5.00          114.25           8.0746 
98005  11.75 %  2006               5.00          114.26           8.0722 
99008  11.68 %  2006               5.00          114.05           8.0480 
99008  11.68 %  2006               5.00          114.00           8.0598 
99008  11.68 %  2006               5.00          114.13           8.0290 
99008  11.68 %  2006               5.00          114.13           8.0290 
99008  11.68 %  2006              10.00          114.11           8.0337 
99008  11.68 %  2006              20.00          114.00           8.0598 
99008  11.68 %  2006               5.00          114.00           8.0598 
97010  11.19 %  2005               5.00          111.40           7.8639 
97010  11.19 %  2005               5.00          111.00           7.9730 
94003  12.50 %  2004               5.00          111.50           7.6780 
94003  12.50 %  2004               5.00          111.49           7.6819 
