in Government Dated Securities and Treasury Bills
00016  11.40 %  2008               5.00          114.74           8.5731 
00016  11.40 %  2008               5.00          114.70           8.5802 
00016  11.40 %  2008               5.00          114.70           8.5802 
00016  11.40 %  2008               5.00          114.60           8.5977 
00016  11.40 %  2008               5.00          114.71           8.5784 
00016  11.40 %  2008               5.00          115.005          8.5268 
00016  11.40 %  2008              10.00          115.00           8.5277 
00016  11.40 %  2008               5.00          115.02           8.5242 
00016  11.40 %  2008               5.00          115.00           8.5277 
00016  11.40 %  2008               5.00          114.54           8.6082 
00016  11.40 %  2008               5.00          114.60           8.5977 
00016  11.40 %  2008               5.00          114.65           8.5889 
00016  11.40 %  2008               5.00          114.70           8.5802 
00016  11.40 %  2008               5.00          114.75           8.5714 
00016  11.40 %  2008               5.00          114.75           8.5714 
00016  11.40 %  2008               5.00          114.60           8.5977 3
00017  11.50 %  2011               5.00          114.29           9.3080 
00017  11.50 %  2011               5.00          113.70           9.3906 
00017  11.50 %  2011               5.00          114.25           9.3136 
00017  11.50 %  2011               5.00          114.25           9.3136 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.75           9.3836 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.70           9.3906 
00017  11.50 %  2011               5.00          113.80           9.3765 
00017  11.50 %  2011               5.00          113.80           9.3765 
00017  11.50 %  2011              10.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          114.00           9.3485 
00017  11.50 %  2011               5.00          114.00           9.3485 
00017  11.50 %  2011               5.00          114.26           9.3122 
00017  11.50 %  2011               5.00          114.26           9.3122 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               3.00          114.30           9.3066 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          114.28           9.3094 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011              10.00          113.85           9.3695 
00017  11.50 %  2011              10.00          113.70           9.3906 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          114.27           9.3108 
00017  11.50 %  2011               5.00          114.20           9.3205 
00017  11.50 %  2011               5.00          114.27           9.3108 
00017  11.50 %  2011              10.00          114.24           9.3150 
00017  11.50 %  2011               5.00          114.27           9.3108 
00017  11.50 %  2011               5.00          114.27           9.3108 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.75           9.3836 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011              10.00          113.86           9.3681 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          114.27           9.3108 
00017  11.50 %  2011              10.00          113.90           9.3625 
00017  11.50 %  2011              10.00          113.92           9.3597 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.75           9.3836 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.95           9.3555 
00017  11.50 %  2011              10.00          114.20           9.3205 
00017  11.50 %  2011               5.00          114.28           9.3094 
00017  11.50 %  2011               5.00          114.28           9.3094 
00017  11.50 %  2011               5.00          114.28           9.3094 
00017  11.50 %  2011               5.00          114.28           9.3094 
00017  11.50 %  2011               5.00          114.20           9.3205 4
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.74           9.5730 
00012  11.03 %  2012              10.00          109.80           9.5646 
00012  11.03 %  2012              10.00          109.90           9.5506 
00012  11.03 %  2012               1.50          110.41           9.4795 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.74           9.5730 
84005  10.25 %  2012               1.00          103.81           9.6700 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          114.25           9.3136 
00017  11.50 %  2011               5.00          113.70           9.3906 
00017  11.50 %  2011               5.00          113.70           9.3906 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          114.26           9.3122 
00017  11.50 %  2011               5.00          113.70           9.3906 
00017  11.50 %  2011              10.00          114.24           9.3150 
00017  11.50 %  2011               5.00          114.20           9.3205 
00017  11.50 %  2011               5.00          114.23           9.3163 
00017  11.50 %  2011               5.00          114.25           9.3136 
00017  11.50 %  2011               5.00          114.20           9.3205 
00017  11.50 %  2011               5.00          114.00           9.3485 
00017  11.50 %  2011               5.00          113.70           9.3906 
00017  11.50 %  2011               5.00          113.75           9.3836 
00017  11.50 %  2011               5.00          114.26           9.3122 
00017  11.50 %  2011               5.00          114.28           9.3094 
00017  11.50 %  2011              10.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.75           9.3836 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011               5.00          113.95           9.3555 
00017  11.50 %  2011               5.00          114.295          9.3073 
00017  11.50 %  2011               5.00          113.81           9.3751 
00017  11.50 %  2011               5.00          113.97           9.3527 
00017  11.50 %  2011               5.00          113.92           9.3597 
00017  11.50 %  2011               5.00          113.07           9.4794 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          114.20           9.3205 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.92           9.3597 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.85           9.3695 
00017  11.50 %  2011              10.00          114.26           9.3122 
00017  11.50 %  2011               5.00          114.25           9.3136 
00017  11.50 %  2011               5.00          114.27           9.3108 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011               5.00          113.90           9.3625 
00017  11.50 %  2011              10.00          113.70           9.3906 
00017  11.50 %  2011               5.00          114.26           9.3122 
00017  11.50 %  2011               5.00          114.26           9.3122 
00017  11.50 %  2011               5.00          114.26           9.3122 
00017  11.50 %  2011               5.00          113.70           9.3906 
00017  11.50 %  2011               5.00          113.92           9.3597 5
00012  11.03 %  2012               5.00          110.34           9.4893 
00012  11.03 %  2012               5.00          109.95           9.5436 
00012  11.03 %  2012               5.00          109.95           9.5436 
00012  11.03 %  2012               5.00          109.80           9.5646 
00012  11.03 %  2012               5.00          109.85           9.5576 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.85           9.5576 
00012  11.03 %  2012              25.00          110.35           9.4879 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.34           9.4893 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.34           9.4893 
00012  11.03 %  2012               5.00          110.38           9.4837 
00012  11.03 %  2012               5.00          110.375          9.4844 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.80           9.5646 
00012  11.03 %  2012               5.00          110.41           9.4795 
00012  11.03 %  2012               5.00          110.41           9.4795 
00012  11.03 %  2012               2.00          110.34           9.4893 
00012  11.03 %  2012               5.00          109.95           9.5436 
00012  11.03 %  2012              10.00          109.90           9.5506 
00012  11.03 %  2012               5.00          110.35           9.4879 
00012  11.03 %  2012               5.00          109.80           9.5646 
00012  11.03 %  2012               5.00          109.88           9.5534 
00012  11.03 %  2012               5.00          109.93           9.5464 
00012  11.03 %  2012               5.00          110.35           9.4879 
00012  11.03 %  2012               5.00          110.36           9.4865 
00012  11.03 %  2012              10.00          109.78           9.5674 
00012  11.03 %  2012               5.00          109.75           9.5716 
00012  11.03 %  2012               5.00          109.77           9.5688 
00012  11.03 %  2012               5.00          109.80           9.5646 
00012  11.03 %  2012              10.00          109.90           9.5506 
00012  11.03 %  2012              10.00          109.95           9.5436 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012              10.00          109.92           9.5478 
00012  11.03 %  2012               5.00          110.36           9.4865 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.38           9.4837 
00012  11.03 %  2012               5.00          110.35           9.4879 
00012  11.03 %  2012               5.00          109.85           9.5576 
00012  11.03 %  2012               5.00          109.95           9.5436 
00012  11.03 %  2012               5.00          109.76           9.5702 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          110.35           9.4879 
00012  11.03 %  2012               5.00          109.92           9.5478 
00012  11.03 %  2012               5.00          109.85           9.5576 
00012  11.03 %  2012               5.00          109.94           9.5450 
00012  11.03 %  2012               5.00          109.94           9.5450 6
01006  10.25 %  2021               1.00          102.30           9.9781 
00018  11.60 %  2020               5.00          112.80          10.0816 
00018  11.60 %  2020              10.00          112.80          10.0816 
00018  11.60 %  2020               0.455         112.88          10.0730 
00018  11.60 %  2020               4.185         112.88          10.0730 
98025  12.60 %  2018              10.00          120.00          10.1226 
00015  11.43 %  2015              10.00          111.45           9.9011 
00015  11.43 %  2015              25.00          111.45           9.9011 
01001  10.47 %  2015               5.00          105.06           9.7866 
01001  10.47 %  2015               5.00          105.065          9.7859 
99020  11.83 %  2014               5.00          113.97           9.9097 
84010  10.50 %  2014               5.00          104.55           9.8722 
84010  10.50 %  2014               1.00          104.37           9.8961 
98021  12.40 %  2013               0.50          116.85           9.9644 
98021  12.40 %  2013               0.75          117.00           9.9450 
98021  12.40 %  2013              10.00          116.95           9.9515 
01005   9.81 %  2013               5.00          102.67           9.4267 
01005   9.81 %  2013               5.00          102.56           9.4421 
01005   9.81 %  2013               5.00          102.60           9.4365 
82005   9.00 %  2013               0.80           99.15           9.1157 
00012  11.03 %  2012               5.00          110.35           9.4879 
00012  11.03 %  2012               5.00          110.34           9.4893 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.75           9.5716 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012              10.00          110.40           9.4809 
00012  11.03 %  2012               5.00          109.85           9.5576 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.37           9.4851 
00012  11.03 %  2012               5.00          110.35           9.4879 
00012  11.03 %  2012               5.00          109.74           9.5730 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.90           9.5506 
00012  11.03 %  2012               5.00          109.75           9.5716 
00012  11.03 %  2012               5.00          109.77           9.5688 
00012  11.03 %  2012               5.00          110.35           9.4879 
00012  11.03 %  2012              10.00          109.80           9.5646 
00012  11.03 %  2012               5.00          109.75           9.5716 
00012  11.03 %  2012               5.00          109.92           9.5478 
00012  11.03 %  2012               5.00          109.88           9.5534 
00012  11.03 %  2012              20.00          109.92           9.5478 
00012  11.03 %  2012               5.00          109.85           9.5576 
00012  11.03 %  2012              10.00          109.98           9.5394 
00012  11.03 %  2012               5.00          109.93           9.5464 
00012  11.03 %  2012              10.00          109.75           9.5716 
00012  11.03 %  2012               5.00          109.78           9.5674 
00012  11.03 %  2012               5.00          109.95           9.5436 
00012  11.03 %  2012               5.00          109.93           9.5464 
00012  11.03 %  2012              10.00          109.85           9.5576 
00012  11.03 %  2012              10.00          109.75           9.5716 
00012  11.03 %  2012               5.00          110.36           9.4865 
00012  11.03 %  2012               5.00          110.36           9.4865 7
99008  11.68 %  2006               5.00          114.40           7.9255 
99008  11.68 %  2006               5.00          114.35           7.9375 
99008  11.68 %  2006               5.00          114.32           7.9446 
99008  11.68 %  2006               5.00          114.29           7.9518 
99008  11.68 %  2006               5.00          114.30           7.9494 
99008  11.68 %  2006               5.00          114.27           7.9566 
99008  11.68 %  2006               5.00          114.34           7.9398 
99008  11.68 %  2006               5.00          114.23           7.9662 
99008  11.68 %  2006               5.00          114.16           7.9829 
99008  11.68 %  2006               5.00          114.10           7.9973 
99008  11.68 %  2006               5.00          114.42           7.9207 
99008  11.68 %  2006               5.00          114.32           7.9446 
97010  11.19 %  2005               5.00          111.64           7.7571 
97010  11.19 %  2005               5.00          111.66           7.7516 
97010  11.19 %  2005               5.00          111.59           7.7708 
97010  11.19 %  2005              20.00          111.60           7.7681 
97010  11.19 %  2005              15.00          111.60           7.7681 
97010  11.19 %  2005              20.00          111.60           7.7681 
97010  11.19 %  2005               5.00          111.60           7.7681 
97010  11.19 %  2005               5.00          111.61           7.7653 
97010  11.19 %  2005               5.00          111.64           7.7571 
97010  11.19 %  2005               5.00          111.69           7.7433 
97010  11.19 %  2005               5.00          111.67           7.7488 
97010  11.19 %  2005               5.00          111.67           7.7488 
97010  11.19 %  2005              10.00          111.65           7.7543 
97010  11.19 %  2005              10.00          111.61           7.7653 
00011  10.20 %  2005               5.00          108.12           7.7586 
95006  14.00 %  2005               0.15          119.00           8.1231 
98022  11.98 %  2004               5.00          111.52           7.7054 
94003  12.50 %  2004               5.00          111.68           7.5058 
94003  12.50 %  2004               5.00          111.62           7.5296 
94003  12.50 %  2004               5.00          111.58           7.5455 
94003  12.50 %  2004               5.00          111.65           7.5177 
94003  12.50 %  2004               5.00          111.60           7.5376 
94003  12.50 %  2004               5.00          111.62           7.5296 
94003  12.50 %  2004               5.00          111.62           7.5296 
94003  12.50 %  2004               5.00          111.57           7.5495 
94003  12.50 %  2004               5.00          111.59           7.5416 
94003  12.50 %  2004               5.00          111.61           7.5336 
94003  12.50 %  2004               5.00          111.63           7.5257 
94003  12.50 %  2004               5.00          111.62           7.5296 
94003  12.50 %  2004               5.00          111.61           7.5336 
94003  12.50 %  2004               5.00          111.50           7.5774 
94003  12.50 %  2004              10.00          111.50           7.5774 
94003  12.50 %  2004              10.00          111.50           7.5774 
94003  12.50 %  2004               5.00          111.62           7.5296 
94003  12.50 %  2004               5.00          111.63           7.5257 
98004  11.10 %  2003               5.00          105.66           7.4074 
97011  11.15 %  2002               5.00          103.86           7.3021 
Date : August 08, 2001          Contract 
01006  10.25 %  2021               5.00          102.20           9.9896 
01006  10.25 %  2021               1.00          102.30           9.9781 
01006  10.25 %  2021               1.00          102.27           9.9815 
01006  10.25 %  2021               2.00          102.17           9.9930 
01006  10.25 %  2021               0.03          102.55           9.9495 8
00016  11.40 %  2008               5.00          114.75           8.5707 
00016  11.40 %  2008               5.00          114.73           8.5742 
00016  11.40 %  2008              10.00          114.82           8.5585 
00016  11.40 %  2008               5.00          114.055          8.6930 
00016  11.40 %  2008               5.00          114.88           8.5480 
00016  11.40 %  2008              10.00          114.80           8.5620 
00016  11.40 %  2008               5.00          114.795          8.5629 
00016  11.40 %  2008               5.00          114.93           8.5392 
00016  11.40 %  2008               5.00          114.94           8.5375 
00016  11.40 %  2008              25.00          114.95           8.5357 
00016  11.40 %  2008              10.00          114.87           8.5497 
00016  11.40 %  2008               5.00          114.70           8.5795 
00016  11.40 %  2008               5.00          114.65           8.5883 
00016  11.40 %  2008              10.00          114.70           8.5795 
00016  11.40 %  2008              10.00          114.90           8.5445 
00016  11.40 %  2008               5.00          114.74           8.5725 
00016  11.40 %  2008               5.00          114.69           8.5813 
00016  11.40 %  2008               5.00          114.60           8.5970 
00016  11.40 %  2008               5.00          114.80           8.5620 
00016  11.40 %  2008              10.00          114.52           8.6111 
00016  11.40 %  2008              10.00          114.54           8.6076 
00016  11.40 %  2008               5.00          114.75           8.5707 
00016  11.40 %  2008               5.00          114.95           8.5357 
00016  11.40 %  2008               5.00          114.96           8.5340 
00016  11.40 %  2008               5.00          114.60           8.5970 
00016  11.40 %  2008               5.00          114.95           8.5357 
00016  11.40 %  2008               5.00          114.70           8.5795 
00016  11.40 %  2008               5.00          114.75           8.5707 
00016  11.40 %  2008               5.00          114.88           8.5480 
00016  11.40 %  2008               5.00          114.80           8.5620 
00016  11.40 %  2008               5.00          114.89           8.5462 
00016  11.40 %  2008               5.00          114.79           8.5637 
00016  11.40 %  2008               5.00          114.77           8.5672 
00016  11.40 %  2008               5.00          114.55           8.6058 
00016  11.40 %  2008               5.00          114.75           8.5707 
00016  11.40 %  2008               5.00          114.75           8.5707 
00013  11.00 %  2006               5.00          112.35           7.9437 
00013  11.00 %  2006               5.00          112.35           7.9437 
00013  11.00 %  2006               5.00          112.32           7.9506 
00013  11.00 %  2006               5.00          112.40           7.9322 
00013  11.00 %  2006              10.00          112.34           7.9460 
00013  11.00 %  2006               5.00          112.35           7.9437 
00013  11.00 %  2006               5.00          112.25           7.9667 
98005  11.75 %  2006               5.00          114.40           7.9996 
98005  11.75 %  2006               5.00          114.45           7.9877 
99008  11.68 %  2006               5.00          114.31           7.9470 
99008  11.68 %  2006               5.00          114.32           7.9446 
99008  11.68 %  2006               5.00          114.30           7.9494 
99008  11.68 %  2006              10.00          114.35           7.9375 
99008  11.68 %  2006               5.00          114.22           7.9686 
99008  11.68 %  2006               5.00          114.29           7.9518 
99008  11.68 %  2006               5.00          114.30           7.9494 
99008  11.68 %  2006               5.00          114.33           7.9422 
99008  11.68 %  2006               5.00          114.30           7.9494 
99008  11.68 %  2006               5.00          114.40           7.9255 9
00017  11.50 %  2011               5.00          113.90           9.3622 
00017  11.50 %  2011               5.00          113.90           9.3622 
00017  11.50 %  2011               5.00          113.80           9.3762 
00017  11.50 %  2011               5.00          113.80           9.3762 
00017  11.50 %  2011               5.00          114.06           9.3398 
00017  11.50 %  2011               5.00          114.05           9.3412 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.70           9.3903 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.75           9.3832 
00017  11.50 %  2011               5.00          113.83           9.3720 
00017  11.50 %  2011               5.00          114.05           9.3412 
00017  11.50 %  2011               5.00          114.05           9.3412 
00017  11.50 %  2011               5.00          114.05           9.3412 
00017  11.50 %  2011               5.00          114.05           9.3412 
00017  11.50 %  2011              10.00          114.05           9.3412 
00017  11.50 %  2011               5.00          113.86           9.3678 
00017  11.50 %  2011               5.00          113.97           9.3524 
00017  11.50 %  2011               5.00          113.84           9.3706 
00017  11.50 %  2011               5.00          113.82           9.3734 
00017  11.50 %  2011               5.00          113.84           9.3706 
00017  11.50 %  2011               5.00          113.84           9.3706 
00017  11.50 %  2011               5.00          113.82           9.3734 
00017  11.50 %  2011               5.00          113.95           9.3552 
00017  11.50 %  2011               5.00          113.88           9.3650 
00017  11.50 %  2011               0.50          114.10           9.3342 
91012  11.50 %  2011               0.06          114.35           9.2666 
01007   9.39 %  2011               0.50          101.00           9.2311 
01007   9.39 %  2011               0.40          101.00           9.2311 
00014  11.30 %  2010               5.00          112.68           9.1931 
00014  11.30 %  2010               5.00          112.60           9.2053 
00014  11.30 %  2010               5.00          112.88           9.1625 
00014  11.30 %  2010              10.00          112.95           9.1518 
00014  11.30 %  2010               5.00          112.96           9.1502 
00014  11.30 %  2010              10.00          112.78           9.1778 
00014  11.30 %  2010               5.00          112.78           9.1778 
00014  11.30 %  2010               5.00          112.95           9.1518 
00014  11.30 %  2010              25.00          113.00           9.1441 
00014  11.30 %  2010              10.00          112.98           9.1472 
00014  11.30 %  2010               5.00          112.98           9.1472 
00014  11.30 %  2010               2.00          112.68           9.1931 
00014  11.30 %  2010               5.00          113.00           9.1441 
98015  12.25 %  2010              10.00          115.15           9.6692 
98015  12.25 %  2010               5.00          115.20           9.6614 
99004  12.29 %  2010               5.00          115.20           9.6249 
99006  11.99 %  2009               5.00          115.58           9.1154 
00016  11.40 %  2008               5.00          114.83           8.5567 
00016  11.40 %  2008               5.00          114.96           8.5340 
00016  11.40 %  2008               5.00          114.95           8.5357 
00016  11.40 %  2008               5.00          114.65           8.5883 
00016  11.40 %  2008              10.00          114.88           8.5480 
00016  11.40 %  2008               5.00          114.50           8.6146 
00016  11.40 %  2008              10.00          114.89           8.5462 10
00012  11.03 %  2012              10.00          109.77           9.5685 
00012  11.03 %  2012               5.00          109.85           9.5573 
00012  11.03 %  2012               5.00          109.80           9.5643 
00012  11.03 %  2012               5.00          109.80           9.5643 
00012  11.03 %  2012               5.00          109.90           9.5503 
00012  11.03 %  2012               5.00          109.91           9.5489 
00012  11.03 %  2012               5.00          109.91           9.5489 
00012  11.03 %  2012               5.00          109.98           9.5391 
00012  11.03 %  2012               5.00          109.88           9.5531 
00012  11.03 %  2012               5.00          109.93           9.5461 
00012  11.03 %  2012              10.00          109.94           9.5447 
00012  11.03 %  2012               5.00          109.88           9.5531 
00012  11.03 %  2012               5.00          109.90           9.5503 
00017  11.50 %  2011               5.00          113.98           9.3510 
00017  11.50 %  2011               5.00          113.95           9.3552 
00017  11.50 %  2011              10.00          114.00           9.3482 
00017  11.50 %  2011               5.00          113.77           9.3804 
00017  11.50 %  2011               5.00          114.26           9.3118 
00017  11.50 %  2011               5.00          113.97           9.3524 
00017  11.50 %  2011               5.00          113.72           9.3874 
00017  11.50 %  2011               5.00          113.72           9.3874 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.70           9.3903 
00017  11.50 %  2011               5.00          113.88           9.3650 
00017  11.50 %  2011              10.00          114.00           9.3482 
00017  11.50 %  2011               5.00          114.00           9.3482 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.97           9.3524 
00017  11.50 %  2011               5.00          113.75           9.3832 
00017  11.50 %  2011               5.00          113.82           9.3734 
00017  11.50 %  2011               5.00          113.80           9.3762 
00017  11.50 %  2011              10.00          113.87           9.3664 
00017  11.50 %  2011               5.00          113.97           9.3524 
00017  11.50 %  2011               5.00          113.75           9.3832 
00017  11.50 %  2011               5.00          114.28           9.3090 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.98           9.3510 
00017  11.50 %  2011               5.00          113.99           9.3496 
00017  11.50 %  2011               5.00          113.99           9.3496 
00017  11.50 %  2011               5.00          113.99           9.3496 
00017  11.50 %  2011               5.00          113.99           9.3496 
00017  11.50 %  2011              10.00          113.98           9.3510 
00017  11.50 %  2011               5.00          113.99           9.3496 
00017  11.50 %  2011               5.00          114.00           9.3482 
00017  11.50 %  2011               5.00          113.97           9.3524 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.85           9.3692 
00017  11.50 %  2011               5.00          113.95           9.3552 
00017  11.50 %  2011               5.00          113.80           9.3762 
00017  11.50 %  2011               5.00          113.80           9.3762 
00017  11.50 %  2011               5.00          113.80           9.3762 
