in Government Dated Securities and Treasury Bills
 01003  10.71 %  2016               0.50          100.67          10.6193
 01003  10.71 %  2016               5.00          100.80          10.6019
 01003  10.71 %  2016              10.00          100.80          10.6019
 01003  10.71 %  2016               5.00          100.67          10.6193
 01003  10.71 %  2016               0.77          100.55          10.6354
 01003  10.71 %  2016               5.00          100.655         10.6213
 00015  11.43 %  2015               5.00          105.57          10.6573
 00015  11.43 %  2015               5.00          105.55          10.6599
 00015  11.43 %  2015               5.00          105.45          10.6732
 00015  11.43 %  2015               5.00          105.43          10.6758
 00015  11.43 %  2015               5.00          105.61          10.6520
 00015  11.43 %  2015               5.00          105.53          10.6626
 00015  11.43 %  2015               5.00          105.55          10.6599
 00015  11.43 %  2015              10.00          105.57          10.6573
 00015  11.43 %  2015               5.00          105.53          10.6626
 00015  11.43 %  2015               5.00          105.55          10.6599
 00015  11.43 %  2015               1.00          105.55          10.6599
 00015  11.43 %  2015               5.00          105.54          10.6612
 00015  11.43 %  2015               5.00          105.43          10.6758
 00015  11.43 %  2015               5.00          105.51          10.6652
 00015  11.43 %  2015               5.00          105.51          10.6652
 00015  11.43 %  2015               5.00          105.66          10.6454
 00015  11.43 %  2015               5.00          105.47          10.6705
 00015  11.43 %  2015               5.00          105.56          10.6586
 00015  11.43 %  2015               5.00          105.56          10.6586
 00015  11.43 %  2015               5.00          105.64          10.6480
 00015  11.43 %  2015               5.00          105.56          10.6586
 00015  11.43 %  2015               5.00          105.57          10.6573
 00015  11.43 %  2015              10.00          105.56          10.6586
 00015  11.43 %  2015               5.00          105.64          10.6480
 00015  11.43 %  2015              10.00          105.60          10.6533
 00015  11.43 %  2015               1.00          105.28          10.6957
 00015  11.43 %  2015              10.00          105.43          10.6758
 00015  11.43 %  2015              25.00          105.58          10.6560
 00015  11.43 %  2015               5.00          105.50          10.6665
 00015  11.43 %  2015              25.00          105.58          10.6560
 00015  11.43 %  2015               5.00          105.50          10.6665
 00015  11.43 %  2015              10.00          105.53          10.6626
 00015  11.43 %  2015               5.00          105.55          10.6599
 00015  11.43 %  2015               5.00          105.58          10.6560
 00015  11.43 %  2015               5.00          105.57          10.6573
 00015  11.43 %  2015              15.00          105.57          10.6573
 85007  11.50 %  2015               0.50          104.85          10.8185
 99020  11.83 %  2014               5.00          107.55          10.7569
 99020  11.83 %  2014               5.00          107.63          10.7461
 99020  11.83 %  2014               5.00          107.65          10.7435
 99020  11.83 %  2014              10.00          107.58          10.7529
 99020  11.83 %  2014               5.00          107.56          10.7555
 99020  11.83 %  2014              10.00          107.64          10.7448
 84010  10.50 %  2014               1.00           99.85          10.5204
 00012  11.03 %  2012               5.00          104.80          10.2941
 00012  11.03 %  2012               5.00          104.80          10.29414
 00018  11.60 %  2020               5.00          105.00          10.9706
 00018  11.60 %  2020               1.00          104.85          10.9886
 00018  11.60 %  2020               5.00          105.04          10.9658
 00018  11.60 %  2020               5.00          105.13          10.9550
 00018  11.60 %  2020               5.00          105.10          10.9586
 00018  11.60 %  2020               5.00          105.10          10.9586
 00018  11.60 %  2020               5.00          105.10          10.9586
 00018  11.60 %  2020               5.00          105.07          10.9622
 00018  11.60 %  2020               7.00          104.90          10.9826
 00018  11.60 %  2020               2.00          104.90          10.9826
 00018  11.60 %  2020               7.00          104.90          10.9826
 00018  11.60 %  2020               6.50          104.89          10.9838
 00018  11.60 %  2020              10.00          104.75          11.0007
 00018  11.60 %  2020               5.00          104.85          10.9886
 00018  11.60 %  2020               5.00          105.10          10.9586
 00018  11.60 %  2020              10.00          104.85          10.9886
 00018  11.60 %  2020               5.00          104.75          11.0007
 00018  11.60 %  2020               5.00          104.76          10.9995
 00018  11.60 %  2020               5.00          105.00          10.9706
 00018  11.60 %  2020               5.00          105.15          10.9526
 00018  11.60 %  2020               5.00          105.15          10.9526
 00018  11.60 %  2020               5.00          105.10          10.9586
 00018  11.60 %  2020              20.00          104.85          10.9886
 00018  11.60 %  2020               5.00          105.13          10.9550
 00018  11.60 %  2020               5.00          104.855         10.9880
 00018  11.60 %  2020               5.00          104.872         10.9860
 00018  11.60 %  2020              25.00          105.05          10.9646
 00018  11.60 %  2020               0.769         104.80          10.9947
 00018  11.60 %  2020              10.00          104.96          10.9754
 00018  11.60 %  2020               5.00          105.00          10.9706
 00018  11.60 %  2020               5.00          104.85          10.9886
 00018  11.60 %  2020               6.00          104.87          10.9862
 00018  11.60 %  2020              30.00          104.75          11.0007
 00018  11.60 %  2020              10.00          104.75          11.0007
 00008  10.70 %  2020               3.00          100.25          10.6689
 00008  10.70 %  2020               1.00           99.75          10.7310
 00008  10.70 %  2020               0.50           99.95          10.7061
 00008  10.70 %  2020               1.00           99.90          10.7123
 00008  10.70 %  2020               2.00          100.05          10.6937
 01003  10.71 %  2016               0.61          100.68          10.6180
 01003  10.71 %  2016               1.50          100.68          10.6180
 01003  10.71 %  2016               5.00          100.66          10.6206
 01003  10.71 %  2016               5.00          100.63          10.6247
 01003  10.71 %  2016               1.00          100.55          10.6354
 01003  10.71 %  2016               5.00          100.71          10.6139
 01003  10.71 %  2016               5.00          100.65          10.6220
 01003  10.71 %  2016              10.00          100.66          10.6206
 01003  10.71 %  2016               5.00          100.63          10.6247
 01003  10.71 %  2016               5.00          100.75          10.6086
 01003  10.71 %  2016               5.00          100.85          10.5952
 01003  10.71 %  2016               5.00          100.645         10.6227
 01003  10.71 %  2016               5.00          100.65          10.6220
 01003  10.71 %  2016               5.00          100.65          10.6220
 01003  10.71 %  2016               5.00          100.66          10.6206
 01003  10.71 %  2016               5.00          100.75          10.60865
 00007   9.90 %  2005              10.00          102.04           9.2768
 98022  11.98 %  2004              10.00          107.90           9.1935
 98022  11.98 %  2004              10.00          107.90           9.1935
 97007  12.59 %  2004               5.00          108.79           9.2959
 97007  12.59 %  2004               5.00          108.79           9.2959
 94003  12.50 %  2004               5.00          108.78           8.9998
 94003  12.50 %  2004               5.00          108.77           9.0036
 94003  12.50 %  2004              10.00          108.775          9.0017
 94003  12.50 %  2004               5.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.77           9.0036
 94003  12.50 %  2004              10.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.76           9.0074
 94003  12.50 %  2004               5.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.74           9.0149
 94003  12.50 %  2004               5.00          108.76           9.0074
 94003  12.50 %  2004               5.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.75           9.0111
 94003  12.50 %  2004               5.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.73           9.0187
 94003  12.50 %  2004              10.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.76           9.0074
 94003  12.50 %  2004              10.00          108.74           9.0149
 94003  12.50 %  2004               5.00          108.73           9.0187
 94003  12.50 %  2004               5.00          108.75           9.0111
 94003  12.50 %  2004               5.00          108.75           9.0111
 94003  12.50 %  2004               5.00          108.76           9.0074
 94003  12.50 %  2004              15.00          108.74           9.0149
 97008  11.83 %  2003              10.00          105.50           9.0359
 98004  11.10 %  2003               5.00          103.79           8.9361
 98004  11.10 %  2003               5.00          103.80           8.9306
 98004  11.10 %  2003              10.00          103.80           8.9306
 98004  11.10 %  2003               5.00          103.80           8.9306
 98004  11.10 %  2003              10.00          103.80           8.9306
 98004  11.10 %  2003               5.00          103.80           8.9306
 98004  11.10 %  2003              10.00          103.80           8.9306
 98004  11.10 %  2003               5.00          103.795          8.9333
 94010  11.55 %  2002              25.00          103.69           8.9514
 96016  13.82 %  2002              20.00          106.00           9.1381
 96016  13.82 %  2002              50.00          106.15           9.0266
 96016  13.82 %  2002              10.00          106.15           9.0266
 97011  11.15 %  2002               5.00          102.84           8.8562
 97011  11.15 %  2002               5.00          102.83           8.8641
 97011  11.15 %  2002              20.00          102.83           8.8641
 87006  11.00 %  2002              10.00          102.01           8.9363
 96018  13.55 %  2001               0.65          102.78           8.5928
 94009  11.75 %  2001               0.64          100.97           8.6751
 94009  11.75 %  2001               5.00          100.88           8.9469
 97009  10.85 %  2001               0.64          100.54           8.6249
 98013  11.55 %  2001              20.00          100.45           8.9326
 98013  11.55 %  2001              20.00          100.45           8.9326
 98013  11.55 %  2001              15.00          100.47           8.8263
 98013  11.55 %  2001               0.64          100.52           8.5610
          Contract Date : April 24, 2001
 00018  11.60 %  2020               5.00          105.20          10.94676
 00016  11.40 %  2008               5.00          108.54           9.7410
 00016  11.40 %  2008              10.00          108.53           9.7428
 00016  11.40 %  2008              20.00          108.42           9.7630
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.56           9.7373
 00016  11.40 %  2008              10.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008              10.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008              10.00          108.55           9.7392
 00016  11.40 %  2008              15.00          108.58           9.7337
 00016  11.40 %  2008               5.00          108.545          9.7401
 00016  11.40 %  2008               5.00          108.54           9.7410
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.55           9.7392
 88008  11.50 %  2008              20.00          107.40          10.0123
 88008  11.50 %  2008              15.00          107.00          10.0890
 98009  11.90 %  2007               5.00          110.15           9.6533
 98009  11.90 %  2007               5.00          110.20           9.6430
 98009  11.90 %  2007               5.00          110.20           9.6430
 98009  11.90 %  2007               5.00          110.20           9.6430
 98009  11.90 %  2007               1.10          110.20           9.6430
 98009  11.90 %  2007              10.00          110.15           9.6533
 98005  11.75 %  2006               5.00          108.96           9.4506
 98005  11.75 %  2006               5.00          108.95           9.4531
 98005  11.75 %  2006               5.00          108.92           9.4603
 98005  11.75 %  2006              15.00          108.90           9.4652
 98005  11.75 %  2006               5.00          109.06           9.4264
 98005  11.75 %  2006              10.00          109.05           9.4288
 98005  11.75 %  2006               5.00          109.07           9.4239
 98005  11.75 %  2006               5.00          109.07           9.4239
 98005  11.75 %  2006               5.00          109.05           9.4288
 98005  11.75 %  2006               5.00          109.00           9.4409
 98005  11.75 %  2006               5.00          108.93           9.4579
 98005  11.75 %  2006              10.00          109.00           9.4409
 99008  11.68 %  2006               5.00          108.795          9.4178
 99008  11.68 %  2006               5.00          108.82           9.4117
 97010  11.19 %  2005               5.00          106.87           9.2104
 97010  11.19 %  2005               5.00          106.88           9.2077
 97010  11.19 %  2005              10.00          106.88           9.2077
 97010  11.19 %  2005               5.00          106.89           9.2049
 97010  11.19 %  2005               5.00          106.87           9.2104
 97010  11.19 %  2005               5.00          106.85           9.2159
 97010  11.19 %  2005               5.00          106.88           9.2077
 97010  11.19 %  2005               5.00          106.88           9.2077
 97010  11.19 %  2005               5.00          106.885          9.2063
 00011  10.20 %  2005               5.00          103.13           9.2779
 00011  10.20 %  2005               5.00          103.13           9.2779
 00007   9.90 %  2005               5.00          102.00           9.2889
 00007   9.90 %  2005              10.00          102.03           9.2799
 00007   9.90 %  2005               5.00          102.04           9.27687
 99006  11.99 %  2009               5.00          110.09          10.1110
 99006  11.99 %  2009               5.00          110.11          10.1075
 99006  11.99 %  2009              10.00          110.11          10.1075
 99006  11.99 %  2009               5.00          110.12          10.1058
 99006  11.99 %  2009               5.00          110.10          10.1093
 99006  11.99 %  2009              10.00          110.09          10.1110
 99006  11.99 %  2009              10.00          110.08          10.1127
 99006  11.99 %  2009               5.00          110.12          10.1058
 99006  11.99 %  2009              10.00          110.10          10.1093
 99006  11.99 %  2009              10.00          110.09          10.1110
 99006  11.99 %  2009               5.00          110.085         10.1119
 99006  11.99 %  2009               5.00          110.07          10.1145
 99006  11.99 %  2009               5.00          110.08          10.1127
 99006  11.99 %  2009               5.00          110.08          10.1127
 99006  11.99 %  2009               5.00          110.07          10.1145
 99006  11.99 %  2009               5.00          110.105         10.1084
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008              10.00          108.57           9.7355
 00016  11.40 %  2008               5.00          109.00           9.6569
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008              10.00          108.55           9.7392
 00016  11.40 %  2008              10.00          108.55           9.7392
 00016  11.40 %  2008              10.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008              10.00          108.55           9.7392
 00016  11.40 %  2008              10.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.50           9.7483
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.57           9.7355
 00016  11.40 %  2008               5.00          108.57           9.7355
 00016  11.40 %  2008               5.00          108.58           9.7337
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.46           9.7557
 00016  11.40 %  2008               5.00          108.46           9.7557
 00016  11.40 %  2008               5.00          108.42           9.7630
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.56           9.7373
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.57           9.7355
 00016  11.40 %  2008               5.00          108.53           9.7428
 00016  11.40 %  2008               5.00          108.53           9.7428
 00016  11.40 %  2008               5.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.57           9.7355
 00016  11.40 %  2008              10.00          108.52           9.7447
 00016  11.40 %  2008               5.00          108.55           9.7392
 00016  11.40 %  2008               5.00          108.54           9.7410
 00016  11.40 %  2008               5.00          108.55           9.73928
 00017  11.50 %  2011               5.00          108.03          10.2368
 00017  11.50 %  2011               5.00          108.03          10.2368
 00017  11.50 %  2011               5.00          107.86          10.2621
 00017  11.50 %  2011               5.00          107.97          10.2457
 00017  11.50 %  2011               5.00          107.95          10.2487
 00017  11.50 %  2011               5.00          107.90          10.2561
 00017  11.50 %  2011               5.00          107.90          10.2561
 00017  11.50 %  2011               5.00          108.02          10.2383
 00017  11.50 %  2011               5.00          108.01          10.2398
 00017  11.50 %  2011               5.00          108.00          10.2412
 00017  11.50 %  2011               5.00          107.91          10.2546
 00017  11.50 %  2011               5.00          107.90          10.2561
 00017  11.50 %  2011               5.00          107.90          10.2561
 00010  10.95 %  2011              10.00          104.96          10.1501
 00010  10.95 %  2011               5.00          104.90          10.1594
 00010  10.95 %  2011               5.00          104.90          10.1594
 00010  10.95 %  2011               5.00          104.95          10.1516
 00010  10.95 %  2011               5.00          104.95          10.1516
 00010  10.95 %  2011              10.00          104.95          10.1516
 00010  10.95 %  2011               5.00          104.89          10.1609
 00010  10.95 %  2011              10.00          104.98          10.1470
 00010  10.95 %  2011               5.00          104.90          10.1594
 00010  10.95 %  2011              10.00          104.90          10.1594
 00010  10.95 %  2011              10.00          104.93          10.1547
 00010  10.95 %  2011              20.00          105.00          10.1439
 00010  10.95 %  2011               5.00          105.00          10.1439
 00010  10.95 %  2011               5.00          104.91          10.1578
 00010  10.95 %  2011              10.00          104.99          10.1454
 00010  10.95 %  2011               5.00          104.92          10.1563
 00014  11.30 %  2010               5.00          107.35          10.0560
 00014  11.30 %  2010               5.00          107.40          10.0480
 00014  11.30 %  2010               5.00          107.40          10.0480
 00014  11.30 %  2010               5.00          107.40          10.0480
 00014  11.30 %  2010               5.00          107.40          10.0480
 00014  11.30 %  2010               5.00          107.43          10.0432
 00014  11.30 %  2010               0.50          107.15          10.0881
 00014  11.30 %  2010               5.00          107.41          10.0464
 00014  11.30 %  2010               5.00          107.37          10.0528
 00014  11.30 %  2010               5.00          107.45          10.0399
 00014  11.30 %  2010               5.00          107.33          10.0592
 00014  11.30 %  2010               5.00          107.41          10.0464
 00014  11.30 %  2010               5.00          107.42          10.0448
 00014  11.30 %  2010               5.00          107.42          10.0448
 00014  11.30 %  2010              10.00          107.38          10.0512
 00014  11.30 %  2010              10.00          107.37          10.0528
 00014  11.30 %  2010               5.00          107.37          10.0528
 00014  11.30 %  2010               5.00          107.31          10.0624
 00014  11.30 %  2010               0.50          107.31          10.0624
 98015  12.25 %  2010              10.00          110.49          10.4408
 98015  12.25 %  2010               5.00          110.47          10.4440
 90010  11.50 %  2010              10.00          107.30          10.2454
 90010  11.50 %  2010              10.00          107.30          10.2454
 99004  12.29 %  2010              10.00          110.50          10.4265
 89009  11.50 %  2009              15.00          107.00          10.2023
 99006  11.99 %  2009               5.00          110.09          10.11109
 00015  11.43 %  2015               5.00          105.85          10.6202
 00015  11.43 %  2015               5.00          105.92          10.6110
 00015  11.43 %  2015               5.00          105.95          10.6071
 00015  11.43 %  2015               5.00          105.88          10.6163
 00015  11.43 %  2015               5.00          105.95          10.6071
 00015  11.43 %  2015               5.00          106.15          10.5808
 00015  11.43 %  2015               5.00          105.89          10.6150
 00015  11.43 %  2015               5.00          105.89          10.6150
 00015  11.43 %  2015               5.00          105.87          10.6176
 00015  11.43 %  2015               0.50          105.75          10.6334
 00015  11.43 %  2015               5.00          105.95          10.6071
 00015  11.43 %  2015               0.50          105.80          10.6268
 85007  11.50 %  2015               0.50          104.70          10.8388
 00009  10.79 %  2015              10.00          100.60          10.7042
 01001  10.47 %  2015               0.50           99.65          10.5142
 01001  10.47 %  2015               1.00           99.75          10.5003
 99020  11.83 %  2014              10.00          107.51          10.7623
 99020  11.83 %  2014               5.00          107.75          10.7300
 99020  11.83 %  2014               5.00          107.65          10.7435
 99020  11.83 %  2014               5.00          107.74          10.7314
 99020  11.83 %  2014               5.00          107.80          10.7234
 99020  11.83 %  2014              10.00          107.80          10.7234
 99020  11.83 %  2014               5.00          107.85          10.7167
 99020  11.83 %  2014              10.00          107.78          10.7260
 99020  11.83 %  2014               5.00          107.85          10.7167
 99020  11.83 %  2014               5.00          107.90          10.7100
 99020  11.83 %  2014               5.00          107.75          10.7300
 84010  10.50 %  2014               0.50           99.80          10.5276
 83004  10.00 %  2014               5.00           97.20          10.3932
 00012  11.03 %  2012               5.00          104.74          10.3029
 00012  11.03 %  2012              10.00          104.875         10.2830
 00012  11.03 %  2012              10.00          104.86          10.2852
 00012  11.03 %  2012               5.00          105.00          10.2646
 00012  11.03 %  2012               5.00          105.00          10.2646
 00012  11.03 %  2012               5.00          104.92          10.2764
 00012  11.03 %  2012               5.00          104.89          10.2808
 00012  11.03 %  2012               5.00          104.94          10.2734
 00012  11.03 %  2012               5.00          105.00          10.2646
 00012  11.03 %  2012               5.00          104.91          10.2778
 00012  11.03 %  2012               5.00          105.00          10.2646
 00012  11.03 %  2012               5.00          104.95          10.2720
 00012  11.03 %  2012               0.50          104.82          10.2911
 00012  11.03 %  2012               0.50          104.82          10.2911
 00012  11.03 %  2012               5.00          104.88          10.2823
 00012  11.03 %  2012               5.00          104.90          10.2793
 00012  11.03 %  2012               5.00          104.83          10.2896
 00012  11.03 %  2012               5.00          104.90          10.2793
 00012  11.03 %  2012               5.00          104.90          10.2793
 00012  11.03 %  2012               5.00          104.79          10.2955
 00012  11.03 %  2012               5.00          104.80          10.2940
 84005  10.25 %  2012               1.00           99.65          10.3004
 00017  11.50 %  2011               5.00          108.00          10.2412
 00017  11.50 %  2011              10.00          107.95          10.2487
 00017  11.50 %  2011               5.00          107.99          10.242710
 01003  10.71 %  2016               5.00          100.95          10.5817
 01003  10.71 %  2016               5.00          101.06          10.5671
 01003  10.71 %  2016               4.00          100.65          10.6219
 01003  10.71 %  2016               5.00          100.65          10.6219
 00015  11.43 %  2015               5.00          106.15          10.5808
 00015  11.43 %  2015               5.00          106.15          10.5808
 00015  11.43 %  2015               5.00          105.85          10.6202
 00015  11.43 %  2015               5.00          105.97          10.6044
 00015  11.43 %  2015              10.00          105.86          10.6189
 00015  11.43 %  2015               5.00          105.90          10.6136
 00015  11.43 %  2015               5.00          106.15          10.5808
 00015  11.43 %  2015               5.00          106.15          10.5808
 00015  11.43 %  2015               5.00          105.85          10.6202
 00015  11.43 %  2015               5.00          105.95          10.6071
 00015  11.43 %  2015               5.00          105.54          10.6612
 00015  11.43 %  2015               5.00          105.90          10.6136
 00015  11.43 %  2015               5.00          105.90          10.6136
 00015  11.43 %  2015               5.00          105.90          10.6136
 00015  11.43 %  2015               5.00          105.94          10.6084
 00015  11.43 %  2015               5.00          105.45          10.6731
 00015  11.43 %  2015               5.00          105.59          10.6545
 00015  11.43 %  2015               5.00          105.58          10.6559
 00015  11.43 %  2015               5.00          105.59          10.6545
 00015  11.43 %  2015               5.00          105.58          10.6559
 00015  11.43 %  2015               5.00          105.53          10.6625
 00015  11.43 %  2015              10.00          105.58          10.6559
 00015  11.43 %  2015               5.00          105.47          10.6704
 00015  11.43 %  2015               5.00          105.85          10.6202
 00015  11.43 %  2015               5.00          105.85          10.6202
 00015  11.43 %  2015               5.00          106.15          10.5808
 00015  11.43 %  2015               5.00          106.05          10.5939
 00015  11.43 %  2015               5.00          106.02          10.5979
 00015  11.43 %  2015              10.00          105.90          10.6136
 00015  11.43 %  2015               5.00          105.88          10.6163
 00015  11.43 %  2015               5.00          105.83          10.6229
 00015  11.43 %  2015               5.00          105.83          10.6229
 00015  11.43 %  2015               5.00          105.70          10.6400
 00015  11.43 %  2015               5.00          105.96          10.6058
 00015  11.43 %  2015               5.00          105.92          10.6110
 00015  11.43 %  2015               5.00          105.94          10.6084
 00015  11.43 %  2015               5.00          105.95          10.6071
 00015  11.43 %  2015               5.00          105.925         10.6104
 00015  11.43 %  2015               5.00          105.92          10.6110
 00015  11.43 %  2015               5.00          106.00          10.6005
 00015  11.43 %  2015               5.00          105.90          10.6136
 00015  11.43 %  2015               5.00          105.90          10.6136
 00015  11.43 %  2015              10.00          105.95          10.6071
 00015  11.43 %  2015               5.00          105.85          10.6202
 00015  11.43 %  2015               5.00          105.85          10.6202
 00015  11.43 %  2015               5.00          106.20          10.5742
 00015  11.43 %  2015               5.00          105.95          10.6071
 00015  11.43 %  2015               5.00          105.95          10.6071
 00015  11.43 %  2015              10.00          105.95          10.6071
 00015  11.43 %  2015               5.00          106.14          10.5821
 00015  11.43 %  2015               5.00          106.14          10.582111
