in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 01 August 2001
1
 98009  11.90 %  2007               5.00          116.41           8.2856
 00013  11.00 %  2006              20.00          112.18           7.9927
 98005  11.75 %  2006               5.00          114.25           8.0469
 99008  11.68 %  2006               5.00          114.17           7.9919
 99008  11.68 %  2006               5.00          114.15           7.9967
 99008  11.68 %  2006              30.00          114.10           8.0086
 97010  11.19 %  2005              10.00          111.50           7.8076
 97010  11.19 %  2005              30.00          111.40           7.8351
 97010  11.19 %  2005              20.00          111.52           7.8022
 97010  11.19 %  2005               5.00          111.50           7.8076
 97010  11.19 %  2005               5.00          111.46           7.8186
 97010  11.19 %  2005               5.00          111.49           7.8104
 97010  11.19 %  2005               5.00          111.50           7.8076
 97010  11.19 %  2005               5.00          111.50           7.8076
 00011  10.20 %  2005              10.00          108.00           7.8034
 00011  10.20 %  2005               5.00          108.04           7.7920
 00011  10.20 %  2005               5.00          108.04           7.7920
 00011  10.20 %  2005              20.00          108.04           7.7920
 98022  11.98 %  2004               5.00          111.52           7.7266
 98022  11.98 %  2004              10.00          111.48           7.7403
 97007  12.59 %  2004              10.00          112.24           7.7582
 97007  12.59 %  2004              10.00          112.24           7.7582
 94003  12.50 %  2004               5.00          111.515          7.6011
 94003  12.50 %  2004               5.00          111.51           7.6031
 94003  12.50 %  2004               5.00          111.49           7.6110
 94003  12.50 %  2004              10.00          111.50           7.6071
94003  12.50 %  2004              10.00          111.50           7.6071 
94003  12.50 %  2004               5.00          111.505          7.6051 
97008  11.83 %  2003              20.00          107.63           7.5662 
98004  11.10 %  2003               5.00          105.64           7.4576 
98004  11.10 %  2003               5.00          105.64           7.4576 
96016  13.82 %  2002               2.30          106.40           7.7734 
97011  11.15 %  2002               1.00          104.00           7.2314 
97004  12.69 %  2002              10.00          103.975          7.2841 
94009  11.75 %  2001              10.00          100.28           7.2774 
94009  11.75 %  2001              15.00          100.28           7.2774 
Date : July 31, 2001          Contract 
01006  10.25 %  2021              15.00          102.20           9.9899 
01006  10.25 %  2021              10.00          102.20           9.9899 
Date : July 27, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
)     Per Rs.100   Indicative Code                            (Face Value
YTM % Loan  Nomenclature              Amount           Price *         
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions2
 00017  11.50 %  2011               5.00          113.90           9.3646
 00017  11.50 %  2011               5.00          113.81           9.3772
 00017  11.50 %  2011               5.00          113.97           9.3548
 00017  11.50 %  2011               5.00          113.75           9.3856
 00017  11.50 %  2011               5.00          113.78           9.3814
 00017  11.50 %  2011               5.00          113.95           9.3576
 00017  11.50 %  2011               5.00          114.00           9.3506
 00017  11.50 %  2011               5.00          114.00           9.3506
 00017  11.50 %  2011               5.00          114.00           9.3506
 00017  11.50 %  2011               5.00          113.90           9.3646
 00017  11.50 %  2011               5.00          114.00           9.3506
 00017  11.50 %  2011              10.00          113.80           9.3786
 00017  11.50 %  2011               5.00          113.90           9.3646
 00017  11.50 %  2011               5.00          113.90           9.3646
 00017  11.50 %  2011              10.00          113.88           9.3674
 01007   9.39 %  2011               5.00          100.90           9.2472
 01007   9.39 %  2011               5.00          100.85           9.2550
 01007   9.39 %  2011               5.00          100.80           9.2627
 01007   9.39 %  2011               1.00          101.20           9.2007
 01007   9.39 %  2011               5.00          100.92           9.2441
 01007   9.39 %  2011               1.00          101.08           9.2193
 01007   9.39 %  2011               2.00          101.07           9.2209
 01007   9.39 %  2011               5.00          100.85           9.2550
 01007   9.39 %  2011              10.00          100.90           9.2472
 01007   9.39 %  2011               5.00          100.76           9.2690
 99005  12.32 %  2011              10.00          115.25           9.8142
 00014  11.30 %  2010               5.00          112.65           9.2011
 90010  11.50 %  2010               3.00          112.40           9.4023
 99006  11.99 %  2009               5.00          115.39           9.1515
 99006  11.99 %  2009              15.00          115.50           9.1331
 99006  11.99 %  2009               5.00          115.37           9.1548
 99006  11.99 %  2009               5.00          115.35           9.1582
 99006  11.99 %  2009              10.00          115.42           9.1464
 99006  11.99 %  2009               5.00          115.37           9.1548
 99006  11.99 %  2009               5.00          115.495          9.1339
 00016  11.40 %  2008               5.00          114.65           8.5929
 00016  11.40 %  2008               5.00          114.68           8.5876
 00016  11.40 %  2008               5.00          114.64           8.5946
 00016  11.40 %  2008               5.00          114.63           8.5964
 00016  11.40 %  2008               5.00          114.73           8.5789
 00016  11.40 %  2008               5.00          114.73           8.5789
 00016  11.40 %  2008              10.00          114.65           8.5929
 00016  11.40 %  2008              10.00          114.67           8.5894
 00016  11.40 %  2008               5.00          114.65           8.5929
 00016  11.40 %  2008               5.00          114.67           8.5894
 00016  11.40 %  2008               5.00          114.74           8.5771
 00016  11.40 %  2008               5.00          114.70           8.5841
 00016  11.40 %  2008               5.00          114.64           8.5946
 00016  11.40 %  2008               5.00          114.73           8.5789
 00016  11.40 %  2008               5.00          114.735          8.5780
 00016  11.40 %  2008               5.00          114.63           8.5964
 00016  11.40 %  2008               5.00          114.82           8.5631
 00016  11.40 %  2008              10.00          114.73           8.5789
 00016  11.40 %  2008               5.00          114.62           8.5981
 84002   9.50 %  2008               0.18          102.75           8.93453
 00015  11.43 %  2015              10.00          111.00           9.9570
 00015  11.43 %  2015              10.00          110.92           9.9669
 85007  11.50 %  2015               0.212         110.70          10.0460
 00009  10.79 %  2015               1.00          106.30           9.9372
 01001  10.47 %  2015               2.12          104.35           9.8793
 01001  10.47 %  2015              10.00          104.81           9.8191
 99020  11.83 %  2014               5.00          113.57           9.9607
 84010  10.50 %  2014               1.00          104.48           9.8819
 01005   9.81 %  2013               0.09          102.60           9.4369
 82005   9.00 %  2013               0.27           99.10           9.1228
 82005   9.00 %  2013               1.73           99.10           9.1228
 00012  11.03 %  2012               5.00          109.95           9.5453
 00012  11.03 %  2012               5.00          110.04           9.5327
 00012  11.03 %  2012               5.00          109.92           9.5495
 00012  11.03 %  2012               5.00          110.04           9.5327
 00012  11.03 %  2012               5.00          110.04           9.5327
 00012  11.03 %  2012               5.00          110.04           9.5327
 00012  11.03 %  2012               5.00          110.04           9.5327
 00012  11.03 %  2012               5.00          110.01           9.5369
 00012  11.03 %  2012               5.00          109.86           9.5579
 00012  11.03 %  2012               5.00          109.94           9.5467
 00012  11.03 %  2012               5.00          109.92           9.5495
 00012  11.03 %  2012               5.00          109.95           9.5453
 00012  11.03 %  2012               5.00          109.88           9.5551
 00012  11.03 %  2012               5.00          110.02           9.5355
 00012  11.03 %  2012               5.00          109.82           9.5635
 00012  11.03 %  2012               5.00          110.015          9.5362
 00012  11.03 %  2012               5.00          109.92           9.5495
 00012  11.03 %  2012               5.00          110.00           9.5383
 00012  11.03 %  2012               5.00          110.00           9.5383
 00012  11.03 %  2012               5.00          110.00           9.5383
 00012  11.03 %  2012               5.00          109.85           9.5593
 00012  11.03 %  2012               5.00          109.91           9.5509
 00012  11.03 %  2012               5.00          110.00           9.5383
 00012  11.03 %  2012               5.00          110.00           9.5383
 00012  11.03 %  2012              10.00          109.80           9.5662
 00012  11.03 %  2012              10.00          109.98           9.5411
 00012  11.03 %  2012              20.00          110.01           9.5369
 00012  11.03 %  2012              10.00          109.88           9.5551
 00012  11.03 %  2012               5.00          109.91           9.5509
 00012  11.03 %  2012               5.00          109.93           9.5481
 00012  11.03 %  2012               5.00          110.00           9.5383
 00012  11.03 %  2012              25.00          109.80           9.5662
 00012  11.03 %  2012               5.00          110.02           9.5355
 00012  11.03 %  2012               5.00          109.90           9.5523
 00012  11.03 %  2012              10.00          109.99           9.5397
 00017  11.50 %  2011               5.00          113.91           9.3632
 00017  11.50 %  2011               5.00          113.90           9.3646
 00017  11.50 %  2011               5.00          113.78           9.3814
 00017  11.50 %  2011               5.00          113.78           9.3814
 00017  11.50 %  2011               5.00          113.89           9.3660
 00017  11.50 %  2011               5.00          113.89           9.3660
 00017  11.50 %  2011               5.00          113.87           9.3688
 00017  11.50 %  2011               5.00          113.88           9.3674
 00017  11.50 %  2011               5.00          113.75           9.38564
 97010  11.19 %  2005               5.00          111.53           7.7994
 97010  11.19 %  2005               5.00          111.53           7.7994
 97010  11.19 %  2005              10.00          111.53           7.7994
 97010  11.19 %  2005               5.00          111.525          7.8008
 97010  11.19 %  2005               5.00          111.53           7.7994
 00011  10.20 %  2005              25.00          107.98           7.8091
 00007   9.90 %  2005              25.00          106.60           7.8162
 00007   9.90 %  2005               5.00          105.65           8.1048
 00007   9.90 %  2005              25.00          106.55           7.8313
 00007   9.90 %  2005              10.00          106.55           7.8313
 00007   9.90 %  2005              15.00          106.55           7.8313
 98022  11.98 %  2004               5.00          111.48           7.7403
 97007  12.59 %  2004              25.00          112.00           7.8461
 97007  12.59 %  2004              25.00          112.30           7.7363
 94003  12.50 %  2004               5.00          111.53           7.5952
 94003  12.50 %  2004               5.00          111.53           7.5952
 94003  12.50 %  2004               5.00          111.55           7.5873
 94003  12.50 %  2004               5.00          111.545          7.5893
 94003  12.50 %  2004               5.00          111.51           7.6031
 94003  12.50 %  2004              10.00          111.53           7.5952
 94003  12.50 %  2004              15.00          111.53           7.5952
 94003  12.50 %  2004               5.00          111.54           7.5913
 94003  12.50 %  2004               5.00          111.50           7.6071
 94003  12.50 %  2004              10.00          111.54           7.5913
 94003  12.50 %  2004               5.00          111.51           7.6031
 94003  12.50 %  2004               5.00          111.54           7.5913
 94003  12.50 %  2004               5.00          111.54           7.5913
 94003  12.50 %  2004               5.00          111.53           7.5952
 97011  11.15 %  2002               5.00          103.90           7.3261
 97011  11.15 %  2002               5.00          103.90           7.3261
 98019  11.68 %  2002               5.00          104.14           7.3647
 98031  11.47 %  2001              25.00          101.44           7.2016
 98031  11.47 %  2001               8.00          101.44           7.2016
 98031  11.47 %  2001              25.00          101.44           7.2016
 98031  11.47 %  2001              25.00          101.44           7.2016
 93009  13.31 %  2001              10.00          101.69           7.3034
