in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 06 July 2001
1
 00011  10.20 %  2005               5.00          107.35           8.0235
 00011  10.20 %  2005              10.00          107.35           8.0235
 00007   9.90 %  2005              20.00          106.05           8.0133
 94003  12.50 %  2004               5.00          111.11           7.8660
 94003  12.50 %  2004               5.00          111.20           7.8311
 94003  12.50 %  2004              10.00          111.155          7.8485
 94003  12.50 %  2004               5.00          111.12           7.8621
 94003  12.50 %  2004               5.00          111.18           7.8388
 94003  12.50 %  2004               5.00          111.175          7.8408
 94003  12.50 %  2004               5.00          111.23           7.8194
 94003  12.50 %  2004               5.00          111.11           7.8660
 94003  12.50 %  2004               5.00          111.16           7.8466
 94003  12.50 %  2004               5.00          111.16           7.8466
 94003  12.50 %  2004              15.00          111.25           7.8117
 94003  12.50 %  2004              10.00          111.25           7.8117
 94003  12.50 %  2004               5.00          111.25           7.8117
 94003  12.50 %  2004               5.00          111.09           7.8738
 94003  12.50 %  2004               5.00          111.17           7.8427
 94003  12.50 %  2004              10.00          111.04           7.8932
 94003  12.50 %  2004               5.00          111.16           7.8466
 97012   6.00 %  2002              10.00          120.30            #
 94010  11.55 %  2002               5.00          104.82           7.7339
 94010  11.55 %  2002               5.00          104.82           7.7339
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002              10.00          103.73           7.6940
 97011  11.15 %  2002              10.00          103.73           7.6940
 97011  11.15 %  2002               5.00          103.73           7.6940
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97011  11.15 %  2002               5.00          103.75           7.6761
 97004  12.69 %  2002              10.00          103.98           7.7155
 97004  12.69 %  2002              10.00          103.98           7.7155
          Contract Date : July 05, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
 Code                            (Face Value)     Per Rs.100   Indicative
 Loan  Nomenclature              Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions2
 00016  11.40 %  2008               5.00          113.65           8.7851
 00016  11.40 %  2008               5.00          113.65           8.7851
 00016  11.40 %  2008               5.00          113.60           8.7939
 00016  11.40 %  2008               5.00          113.60           8.7939
 98007  12.00 %  2008              10.00          114.65           9.0683
 98007  12.00 %  2008              10.00          114.20           9.1507
 98009  11.90 %  2007               3.80          116.00           8.3998
 98009  11.90 %  2007              10.00          116.01           8.3978
 98009  11.90 %  2007               5.00          116.00           8.3998
 98009  11.90 %  2007              10.00          115.85           8.4296
 98009  11.90 %  2007               5.00          116.00           8.3998
 98009  11.90 %  2007               5.00          115.95           8.4097
 98009  11.90 %  2007               5.00          116.00           8.3998
 98009  11.90 %  2007               5.00          115.90           8.4197
 98009  11.90 %  2007               5.00          115.865          8.4266
 98009  11.90 %  2007               5.00          115.92           8.4157
