Government Dated Securities and Treasury Bills
Mumbai on 24 February 2001
%  2006                      5.00          105.70           9.6241 11.00 
%  2006                      5.00          107.96           9.7397 11.75 
%  2006                      5.00          107.96           9.7397 11.75 
%  2006                     10.00          107.96           9.7397 11.75 
%  2006                      5.00          107.96           9.7397 11.75 
%  2006                      5.00          107.96           9.7397 11.75 
%  2006                     10.00          108.00           9.7301 11.75 
%  2006                      5.00          107.75           9.7192 11.68 
%  2006                     10.00          107.80           9.7072 11.68 
%  2006                     10.00          107.80           9.7072 11.68 
%  2006                      5.00          107.82           9.7024 11.68 
%  2006                      5.00          107.80           9.7072 11.68 
%  2006                      5.00          107.82           9.7024 11.68 
%  2006                     15.00          107.75           9.7192 11.68 
%  2005                      5.00          106.08           9.4873 11.19 
%  2005                      5.00          106.15           9.4684 11.19 
%  2005                      5.00          106.10           9.4819 11.19 
%  2005                     10.00          106.08           9.4873 11.19 
%  2005                     15.00          106.08           9.4873 11.19 
%  2005                     15.00          106.15           9.4684 11.19 
%  2005                     10.00          102.215          9.5639 10.20 
%  2005                      1.00          102.32           9.5345 10.20 
%  2005                     10.00          102.20           9.5682 10.20 
%  2004                      7.50          107.65           9.5458 12.35 
%  2004                     10.00          108.20           9.3689 12.50 
%  2004                     10.00          108.20           9.3689 12.50 
%  2004                      5.00          108.25           9.3508 12.50 
%  2003                     10.00          103.38           9.2961 11.10 
%  2003                      5.00          103.38           9.2961 11.10 
%  2003                      5.00          103.37           9.3012 11.10 
%  2003                      0.22          103.60           9.1823 11.10 
%  2002                      5.00          106.18           9.4764 13.82 
%  2002                     40.00          101.925          9.2635 11.00 
%  2002                     40.00          101.925          9.2635 11.00 
%  2002                     40.00          101.925          9.2635 11.00 
%  2002                      5.00          103.60           9.4496 12.69 
%  2001                      5.00          100.77           8.9659 10.85 
%  2001                     10.00          100.77           8.9659 10.85 
%  2001                      5.00          100.87           8.9548 11.55 
Date : February 23, 2001          Contract 
%  2002                     25.00          103.60           9.4562 12.69 
Date : February 22, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in%  2012                      2.00          104.69          10.3177 11.03 
%  2012                      2.50          104.65          10.3235 11.03 
%  2012                      0.10           99.90          10.2604 10.25 
%  2012                      0.50           99.75          10.2831 10.25 
%  2011                      5.00          107.48          10.3263 11.50 
%  2011                     10.00          110.55          10.5757 12.32 
%  2010                      5.00          107.10          10.1117 11.30 
%  2010                     10.00          107.15          10.1037 11.30 
%  2010                     25.00          107.18          10.0989 11.30 
%  2010                      5.00          107.14          10.1053 11.30 
%  2010                      5.00          107.13          10.1069 11.30 
%  2010                      5.00          107.14          10.1053 11.30 
%  2010                      5.00          107.145         10.1045 11.30 
%  2010                      5.00          107.15          10.1037 11.30 
%  2010                      5.00          107.15          10.1037 11.30 
%  2010                      5.00          107.11          10.1101 11.30 
%  2010                      5.00          107.03          10.1228 11.30 
%  2010                     10.00          107.12          10.1085 11.30 
%  2010                     10.00          107.13          10.1069 11.30 
%  2010                     10.00          107.13          10.1069 11.30 
%  2010                     15.00          107.14          10.1053 11.30 
%  2010                      5.00          107.15          10.1037 11.30 
%  2010                     10.00          107.15          10.1037 11.30 
%  2010                     25.00          107.15          10.1037 11.30 
%  2010                     10.00          107.16          10.1021 11.30 
%  2010                      5.00          107.15          10.1037 11.30 
%  2010                      5.00          107.165         10.1013 11.30 
%  2010                      5.00          107.14          10.1053 11.30 
%  2010                     10.00          107.11          10.1101 11.30 
%  2010                     10.00          107.12          10.1085 11.30 
%  2010                     10.00          107.14          10.1053 11.30 
%  2010                      5.00          107.155         10.1029 11.30 
%  2010                      5.00          107.14          10.1053 11.30 
%  2010                     10.00          107.15          10.1037 11.30 
%  2010                     10.00          107.15          10.1037 11.30 
%  2010                      5.00          107.115         10.1093 11.30 
%  2010                      5.00          107.12          10.1085 11.30 
%  2010                      5.00          107.15          10.1037 11.30 
%  2010                      5.00          107.15          10.1037 11.30 
%  2010                      5.00          107.15          10.1037 11.30 
%  2010                      5.00          107.14          10.1053 11.30 
%  2010                      5.00          107.10          10.1117 11.30 
%  2010                      5.00          107.145         10.1045 11.30 
%  2010                      5.00          107.13          10.1069 11.30 
%  2010                      5.00          107.12          10.1085 11.30 
