Government Dated Securities and Treasury Bills
at RBI, Mumbai on 05 March 2001
1
 11.68 %  2006                     10.00          108.50           9.5322
 11.68 %  2006                      5.00          108.50           9.5322
 11.19 %  2005                      5.00          106.45           9.3775
 11.19 %  2005                     30.00          106.90           9.2565
 11.19 %  2005                     25.00          106.94           9.2458
  9.90 %  2005                      5.00          101.95           9.3145
  9.90 %  2005                      5.00          101.95           9.3145
  9.90 %  2005                      5.00          101.90           9.3292
  9.90 %  2005                      5.00          101.90           9.3292
 11.50 %  2004                      5.00          105.90           9.3048
 12.50 %  2004                      5.00          108.97           9.0680
 12.50 %  2004                      5.00          108.965          9.0698
 12.50 %  2004                      5.00          108.97           9.0680
 12.50 %  2004                      5.00          108.98           9.0644
 12.50 %  2004                     10.00          108.97           9.0680
 12.50 %  2004                      5.00          108.99           9.0608
 11.10 %  2003                      5.00          103.97           8.9688
 11.10 %  2003                      5.00          103.96           8.9740
 11.10 %  2003                      5.00          103.95           8.9792
 11.15 %  2002                      5.00          103.16           8.8454
 11.15 %  2002                      5.00          103.15           8.8525
 11.47 %  2001                     30.00          101.68           9.0998
 11.47 %  2001                     30.00          101.68           9.0998
          Contract Date : March 03, 2001
 11.43 %  2015                      5.00          107.15          10.4570
 11.43 %  2015                     15.00          106.75          10.5087
 11.03 %  2012                      5.00          105.96          10.1319
 11.03 %  2012                      5.00          105.66          10.1752
 10.25 %  2012                      0.50          100.20          10.2148
 12.00 %  2011                     20.00          109.25          10.5289
 12.00 %  2011                      5.00          109.51          10.4903
 12.00 %  2011                      5.00          109.51          10.4903
 11.30 %  2010                     20.00          109.45           9.7397
 11.30 %  2010                      5.00          109.60           9.7165
 12.59 %  2004                      5.00          109.38           9.2120
 12.50 %  2004                     10.00          108.95           9.0776
 11.15 %  2002                     10.00          103.10           8.8925
          Contract Date : March 02, 2001
 12.30 %  2016                      5.00          112.85          10.5833
          Contract Date : March 01, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.75 %  2001                      0.50          101.38           8.6899
 11.75 %  2001                      0.30          101.60           8.2130
 11.55 %  2001                     10.00          100.82           8.8447
 11.55 %  2001                      5.00          100.77           9.0010
          Contract Date : March 05, 2001
 10.79 %  2015                      1.00          102.75          10.4105
 10.47 %  2015                      5.00          100.95          10.3380
 10.47 %  2015                     10.00          100.95          10.3380
 11.83 %  2014                     30.00          108.75          10.5995
 10.00 %  2014                      5.00           99.00          10.1346
 10.00 %  2014                      5.00           98.75          10.1696
 10.00 %  2014                      5.00           99.00          10.1346
 11.03 %  2012                     10.00          105.57          10.1880
 11.03 %  2012                      5.00          105.55          10.1909
 11.03 %  2012                      0.25          105.80          10.1548
 11.03 %  2012                      5.00          105.64          10.1779
 11.03 %  2012                      5.00          105.65          10.1765
 11.03 %  2012                      5.00          105.55          10.1909
 11.03 %  2012                     10.00          105.54          10.1924
 11.03 %  2012                      5.00          105.54          10.1924
 11.03 %  2012                      5.00          105.56          10.1895
 11.03 %  2012                      5.00          105.59          10.1851
 11.03 %  2012                      5.00          105.59          10.1851
 10.25 %  2012                      1.00          101.25          10.0571
 10.25 %  2012                      5.00          101.00          10.0945
 10.25 %  2012                      1.00          100.42          10.1816
 10.95 %  2011                      5.00          104.10          10.2876
 11.30 %  2010                     50.00          108.40           9.9031
 11.30 %  2010                      5.00          108.53           9.8827
 11.30 %  2010                     10.00          108.60           9.8717
 11.30 %  2010                      5.00          108.37           9.9078
 11.30 %  2010                      5.00          108.53           9.8827
 11.30 %  2010                      5.00          108.45           9.8953
 11.30 %  2010                     20.00          108.45           9.8953
 11.30 %  2010                      5.00          108.35           9.9109
 11.40 %  2008                      5.00          108.75           9.7283
 11.40 %  2008                     25.00          108.80           9.7193
 11.40 %  2008                      5.00          108.90           9.7012
 11.40 %  2008                      5.00          108.68           9.7410
 11.40 %  2008                      5.00          108.70           9.7374
  9.50 %  2008                      2.00           98.55           9.7906
  9.50 %  2008                      1.00           98.55           9.7906
 11.90 %  2007                      5.00          110.35           9.6453
 11.90 %  2007                     10.00          110.21           9.6738
 11.90 %  2007                      5.00          110.40           9.6351
 11.90 %  2007                     10.00          110.25           9.6657
 11.90 %  2007                      5.00          110.25           9.6657
 13.05 %  2007                      0.25          114.00           9.9407
 12.50 %  2007                      8.00          109.31          10.3878
 11.00 %  2006                     10.00          106.50           9.4321
 11.00 %  2006                     15.00          106.50           9.4321
 11.75 %  2006                      5.00          108.75           9.5435
 11.75 %  2006                      5.00          108.80           9.5316
 11.68 %  2006                     15.00          108.63           9.5011
 11.68 %  2006                      5.00          108.55           9.52023
 12.50 %  2004                      5.00          108.68           9.1685
 12.50 %  2004                     10.00          108.71           9.1576
 12.50 %  2004                      5.00          108.85           9.1068
 12.50 %  2004                      5.00          108.50           9.2339
 12.50 %  2004                      5.00          108.48           9.2412
 12.50 %  2004                      5.00          108.50           9.2339
 12.50 %  2004                     25.00          108.50           9.2339
 12.50 %  2004                     15.00          108.72           9.1539
 12.50 %  2004                      5.00          108.75           9.1431
 12.50 %  2004                      5.00          108.75           9.1431
 12.50 %  2004                     10.00          108.75           9.1431
 12.50 %  2004                      5.00          108.70           9.1612
 12.50 %  2004                      5.00          108.70           9.1612
 12.50 %  2004                     10.00          108.74           9.1467
 12.50 %  2004                     10.00          108.55           9.2157
 12.50 %  2004                      5.00          108.45           9.2521
 12.50 %  2004                      5.00          108.80           9.1249
 12.50 %  2004                      5.00          109.00           9.0524
 12.50 %  2004                      5.00          108.80           9.1249
 12.50 %  2004                      5.00          108.80           9.1249
 12.50 %  2004                      5.00          108.50           9.2339
 12.50 %  2004                      5.00          108.70           9.1612
 12.50 %  2004                      5.00          108.85           9.1068
 12.50 %  2004                      5.00          108.61           9.1939
 12.50 %  2004                      5.00          108.80           9.1249
 12.50 %  2004                     25.00          108.50           9.2339
 12.50 %  2004                      5.00          108.70           9.1612
 12.50 %  2004                     10.00          108.65           9.1794
 12.50 %  2004                      5.00          108.92           9.0814
 12.50 %  2004                     10.00          108.52           9.2267
 12.50 %  2004                      5.00          108.75           9.1431
 12.50 %  2004                      5.00          108.70           9.1612
 12.50 %  2004                      5.00          108.80           9.1249
 11.10 %  2003                     10.00          103.55           9.1839
 11.10 %  2003                      5.00          103.72           9.0948
 11.10 %  2003                     17.00          103.55           9.1839
