Government Dated Securities and Treasury Bills
Mumbai on 29 January 2001
1
%  2010                      5.00          110.085         10.5347 12.25 
%  2009                     10.00          109.00          10.3296 11.99 
%  2009                      0.45          108.80          10.3643 11.99 
%  2008                      5.00          106.15          10.2126 11.40 
%  2008                      5.00          106.11          10.2200 11.40 
%  2008                     20.00          106.11          10.2200 11.40 
%  2008                     10.00          105.96          10.2478 11.40 
%  2008                      7.95          108.85          10.3539 12.10 
%  2008                     15.00          108.35          10.3310 12.00 
%  2005                      5.00          104.84           9.8410 11.19 
Date : January 25, 2001          Contract 
%  2011                     10.00          110.55          10.5853 12.32 
%  2011                     10.00          110.52          10.5899 12.32 
%  2010                      5.00          105.25          10.4165 11.30 
%  2010                      5.00          105.25          10.4165 11.30 
%  2010                      5.00          105.20          10.4246 11.30 
%  2010                      5.00          105.21          10.4230 11.30 
%  2010                      5.00          105.28          10.4116 11.30 
%  2010                      5.00          105.28          10.4116 11.30 
%  2010                      5.00          105.15          10.4327 11.30 
%  2010                      5.00          105.21          10.4230 11.30 
%  2010                      5.00          105.21          10.4230 11.30 
%  2010                      5.00          105.19          10.4262 11.30 
%  2010                     10.00          105.22          10.4213 11.30 
%  2010                     10.00          105.30          10.4083 11.30 
%  2010                     10.00          105.30          10.4083 11.30 
%  2010                     10.00          105.25          10.4165 11.30 
%  2010                      5.00          105.14          10.4343 11.30 
%  2010                     10.00          105.18          10.4278 11.30 
%  2010                      5.00          105.25          10.4165 11.30 
%  2010                      5.00          105.21          10.4230 11.30 
%  2010                      5.00          105.205         10.4238 11.30 
%  2010                      5.00          105.25          10.4165 11.30 
Date : January 24, 2001          Contract 
%  2010                      9.44          110.11          10.5257 12.29 
Date : January 23, 2001          Contract 
%  2010                     10.00          105.11          10.7473 11.30 
%  2010                     10.00          105.10          10.7484 11.30 
Date : *bad date*          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in2
%  2009                      5.00          108.95          10.3376 11.99 
%  2008                      5.00          106.10          10.2215 11.40 
%  2008                     10.00          106.08          10.2252 11.40 
%  2008                      5.00          106.10          10.2215 11.40 
%  2008                      5.00          106.10          10.2215 11.40 
%  2008                      5.00          106.08          10.2252 11.40 
%  2008                     15.00          109.00          10.3338 12.15 
%  2006                      5.00          106.60          10.0130 11.68 
%  2006                     10.00          106.60          10.0130 11.68 
%  2006                     10.00          106.58          10.0178 11.68 
%  2006                     10.00          106.60          10.0130 11.68 
%  2005                      0.505         110.50          10.9017 14.00 
%  2005                      0.025         114.25           9.8908 14.00 
%  2004                      5.00          107.445          9.6932 12.50 
%  2004                      5.00          107.42           9.7022 12.50 
%  2004                      5.00          107.41           9.7058 12.50 
%  2004                      5.00          107.45           9.6915 12.50 
%  2004                      5.00          107.43           9.6986 12.50 
%  2004                      5.00          107.43           9.6986 12.50 
%  2004                      5.00          107.41           9.7058 12.50 
Date : January 27, 2001          Contract 
%  2012                      5.00          103.15          10.5495 11.03 
%  2012                      5.00          102.95          10.5794 11.03 
%  2012                      5.00          102.93          10.5824 11.03 
%  2012                      5.00          103.00          10.5719 11.03 
%  2010                     10.00          105.10          10.4408 11.30 
%  2010                      5.00          104.85          10.4816 11.30 
%  2010                      5.00          105.23          10.4197 11.30 
%  2010                      5.00          104.95          10.4653 11.30 
%  2010                     10.00          105.25          10.4164 11.30 
%  2010                      5.00          105.22          10.4213 11.30 
%  2010                      5.00          104.85          10.4816 11.30 
%  2010                      5.00          104.98          10.4604 11.30 
%  2010                      5.00          104.98          10.4604 11.30 
%  2010                      5.00          104.94          10.4669 11.30 
%  2010                      5.00          104.93          10.4685 11.30 
%  2010                      5.00          105.11          10.4392 11.30 
%  2010                     20.00          105.11          10.4392 11.30 
%  2010                      5.00          105.15          10.4327 11.30 
%  2010                      5.00          104.91          10.4718 11.30 
%  2010                      5.00          105.25          10.4164 11.30 
%  2010                      5.00          104.95          10.4653 11.30 
%  2010                      5.00          105.22          10.4213 11.30 
%  2010                      5.00          104.85          10.4816 11.30 
%  2010                      5.00          105.18          10.4278 11.30 
%  2010                      5.00          105.15          10.4327 11.30 
%  2010                      5.00          105.30          10.4083 11.30 
%  2010                     10.00          105.23          10.4197 11.30 
%  2010                     10.00          105.25          10.4164 11.30 
%  2010                      5.00          105.20          10.4246 11.30 
%  2010                     10.00          105.15          10.4327 11.30 
%  2010                      5.00          105.15          10.4327 11.30 
%  2010                      5.00          105.20          10.4246 11.30 
%  2010                      5.00          104.90          10.4734 11.30 
%  2010                      5.00          105.25          10.4164 11.30 3
%  2012                      5.00          103.13          10.5522 11.03 
%  2012                      5.00          103.12          10.5537 11.03 
%  2012                      5.00          103.10          10.5567 11.03 
%  2012                      0.50          103.22          10.5388 11.03 
%  2012                     10.00          103.14          10.5507 11.03 
%  2012                      5.00          102.80          10.6015 11.03 
%  2011                     25.00          106.13          10.5323 11.50 
%  2011                     10.00          106.02          10.5488 11.50 
%  2011                     25.00          106.10          10.5368 11.50 
%  2011                      5.00          106.15          10.5293 11.50 
%  2011                      2.00          108.87          10.5911 12.00 
%  2011                      1.00          102.20          10.5899 10.95 
%  2011                      1.00          102.35          10.5661 10.95 
%  2010                      5.00          104.91          10.4718 11.30 
%  2010                     10.00          105.05          10.4489 11.30 
%  2010                     10.00          105.15          10.4327 11.30 
%  2010                     15.00          105.15          10.4327 11.30 
%  2010                     10.00          105.08          10.4440 11.30 
%  2010                      5.00          105.05          10.4489 11.30 
%  2010                      5.00          105.11          10.4392 11.30 
%  2010                     10.00          105.10          10.4408 11.30 
%  2010                      5.00          105.06          10.4473 11.30 
%  2010                     10.00          105.13          10.4359 11.30 
%  2010                      5.00          105.05          10.4489 11.30 
%  2010                     25.00          105.05          10.4489 11.30 
%  2010                      5.00          105.00          10.4571 11.30 
%  2010                      5.00          105.10          10.4408 11.30 
%  2010                     10.00          105.04          10.4506 11.30 
%  2010                     15.00          105.05          10.4489 11.30 
%  2010                      5.00          105.08          10.4440 11.30 
%  2010                      5.00          105.13          10.4359 11.30 
%  2010                     25.00          105.00          10.4571 11.30 
%  2010                      5.00          105.07          10.4457 11.30 
%  2010                      5.00          105.13          10.4359 11.30 
%  2010                     10.00          105.08          10.4440 11.30 
%  2010                      5.00          105.06          10.4473 11.30 
%  2010                     10.00          105.05          10.4489 11.30 
%  2010                      5.00          105.15          10.4327 11.30 
%  2010                     10.00          105.15          10.4327 11.30 
%  2010                      5.00          105.15          10.4327 11.30 
%  2010                      5.00          105.13          10.4359 11.30 
%  2010                      5.00          105.17          10.4294 11.30 
%  2010                      5.00          105.17          10.4294 11.30 
%  2010                      5.00          105.11          10.4392 11.30 
%  2010                      5.00          105.15          10.4327 11.30 
%  2010                      0.47          105.28          10.4115 11.30 
%  2010                      5.00          109.90          10.5634 12.25 
%  2010                      5.00          109.90          10.5634 12.25 
%  2009                      5.00          108.97          10.3341 11.99 
%  2009                      5.00          108.95          10.3376 11.99 
%  2009                     10.00          108.95          10.3376 11.99 
%  2009                     15.00          108.95          10.3376 11.99 
%  2009                      5.00          108.92          10.3428 11.99 
%  2009                     10.00          108.95          10.3376 11.99 
%  2009                      5.00          108.95          10.3376 11.99 4
%  2008                      5.00          105.90          10.2582 11.40 
%  2008                      5.00          108.28          10.3425 12.00 
%  2007                     10.00          107.90          10.1699 11.90 
%  2006                      5.00          103.90          10.0590 11.00 
%  2006                      5.00          103.95          10.0472 11.00 
%  2006                      5.00          103.95          10.0472 11.00 
%  2004                     10.00          104.60           9.8126 11.50 
%  2004                      5.00          104.60           9.8126 11.50 
%  2004                      5.00          107.33           9.7307 12.50 
%  2004                      5.00          107.40           9.7056 12.50 
%  2004                      5.00          107.30           9.7415 12.50 
%  2004                      5.00          107.30           9.7415 12.50 
%  2004                      5.00          107.30           9.7415 12.50 
%  2004                     10.00          107.33           9.7307 12.50 
%  2004                      5.00          107.38           9.7127 12.50 
%  2004                      5.00          107.27           9.7523 12.50 
%  2004                      5.00          107.30           9.7415 12.50 
%  2004                     10.00          107.45           9.6876 12.50 
%  2004                      5.00          107.33           9.7307 12.50 
%  2004                     10.00          107.33           9.7307 12.50 
%  2004                     10.00          107.30           9.7415 12.50 
%  2004                      5.00          107.35           9.7235 12.50 
%  2004                      5.00          107.32           9.7343 12.50 
%  2004                      5.00          107.37           9.7163 12.50 
%  2004                      5.00          107.35           9.7235 12.50 
%  2004                      5.00          107.345          9.7253 12.50 
%  2004                      5.00          107.36           9.7199 12.50 
%  2004                      5.00          107.32           9.7343 12.50 
%  2001                      1.00          102.90           9.7714 13.55 
%  2001                      5.00          100.50           9.8010 10.85 
%  2001                      0.9835        100.80           9.5428 11.55 
Date : January 29, 2001          Contract 
%  2020                      1.00           98.45          10.8896 10.70 
