in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 24 July 2001
1
 00016  11.40 %  2008              10.00          115.20           8.5024
 00016  11.40 %  2008               5.00          115.25           8.4937
 00016  11.40 %  2008               5.00          115.20           8.5024
 00016  11.40 %  2008               5.00          115.20           8.5024
 00016  11.40 %  2008               5.00          114.92           8.5511
 00016  11.40 %  2008               5.00          114.93           8.5493
 00016  11.40 %  2008              10.00          114.90           8.5545
 85009  10.80 %  2008               2.00          108.66           9.0996
 85009  10.80 %  2008               3.50          110.00           8.8523
 88008  11.50 %  2008               2.00          111.05           9.2749
 84002   9.50 %  2008               1.50          102.25           9.0359
 84002   9.50 %  2008               0.50          102.25           9.0359
 87011  11.50 %  2007               2.50          111.10           9.1106
 98009  11.90 %  2007              10.00          116.42           8.2937
 98009  11.90 %  2007               5.00          116.45           8.2878
 98009  11.90 %  2007               5.00          116.42           8.2937
 00013  11.00 %  2006              10.00          112.21           7.9957
 99008  11.68 %  2006              10.00          114.23           7.9906
 99008  11.68 %  2006               5.00          114.25           7.9859
 99008  11.68 %  2006               5.00          114.25           7.9859
 99008  11.68 %  2006               5.00          114.25           7.9859
 99008  11.68 %  2006               5.00          114.23           7.9906
 97010  11.19 %  2005               2.00          111.54           7.8104
 97010  11.19 %  2005               5.00          111.58           7.7995
 97010  11.19 %  2005               5.00          111.60           7.7940
 97010  11.19 %  2005               5.00          111.59           7.7968
 97010  11.19 %  2005               5.00          111.61           7.7913
 97010  11.19 %  2005               5.00          111.60           7.7940
 85006  10.50 %  2005               1.00          104.26           9.1475
 98017  11.95 %  2004               3.50          111.02           7.7649
 94003  12.50 %  2004               5.00          111.57           7.6132
 94003  12.50 %  2004               5.00          111.57           7.6132
 94003  12.50 %  2004               5.00          111.57           7.6132
 94003  12.50 %  2004               5.00          111.56           7.6171
 94003  12.50 %  2004               5.00          111.57           7.6132
 94003  12.50 %  2004               5.00          111.565          7.6152
 94003  12.50 %  2004              20.00          111.57           7.6132
 98004  11.10 %  2003              10.00          105.68           7.4754
 94009  11.75 %  2001               5.85          100.37           7.3202
          Contract Date : July 23, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
