Government Dated Securities and Treasury Bills
at RBI, Mumbai on 17 January 2001
1
 11.40 %  2008                     10.00          104.97          10.4336
 11.40 %  2008                      5.00          104.95          10.4374
 11.40 %  2008                      5.00          104.975         10.4327
 11.40 %  2008                      5.00          105.03          10.4224
 10.80 %  2008                      5.00          102.20          10.3705
 10.80 %  2008                      5.00          101.90          10.4283
 11.90 %  2007                      5.00          107.09          10.3457
 11.90 %  2007                      5.00          107.15          10.3332
 11.00 %  2006                      5.00          103.17          10.2334
 11.00 %  2006                      5.00          103.20          10.2264
 11.75 %  2006                     10.00          105.87          10.2666
 11.68 %  2006                      5.00          105.67          10.2443
 11.68 %  2006                      5.00          105.67          10.2443
 11.19 %  2005                      5.00          103.93          10.0911
 10.20 %  2005                      0.81          100.30          10.1144
 10.20 %  2005                     10.00          100.30          10.1144
 11.98 %  2004                     10.00          105.80          10.0307
 11.50 %  2004                      5.00          104.02          10.0323
 12.50 %  2004                     25.00          106.80           9.9443
 12.50 %  2004                      5.00          106.785          9.9497
 12.50 %  2004                      5.00          106.78           9.9515
 12.50 %  2004                     10.00          106.77           9.9551
 12.50 %  2004                      5.00          106.77           9.9551
 12.50 %  2004                      5.00          106.785          9.9497
 11.10 %  2003                     10.00          102.28           9.9160
 11.10 %  2003                      5.00          102.30           9.9059
 11.10 %  2003                      5.00          102.30           9.9059
 11.10 %  2003                      5.00          102.30           9.9059
 11.10 %  2003                     10.00          102.28           9.9160
 12.69 %  2002                     10.00          103.32           9.9091
 11.55 %  2001                      0.80          100.80           9.7120
 11.55 %  2001                      0.80          100.80           9.7120
 11.55 %  2001                      2.70          100.84           9.6222
          Contract Date : January 16, 2001
 11.43 %  2015                      5.00          103.15          10.9892
 11.83 %  2014                      5.00          106.05          10.9649
 11.83 %  2014                      5.00          106.06          10.9636
 12.25 %  2010                      5.00          109.40          10.6477
 11.99 %  2009                      0.25          107.25          10.6386
          Contract Date : January 15, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in2
 11.30 %  2010                      5.00          103.94          10.6309
 11.30 %  2010                      5.00          103.94          10.6309
 11.30 %  2010                      5.00          104.01          10.6194
 11.30 %  2010                      5.00          103.93          10.6326
 11.30 %  2010                      5.00          103.95          10.6293
 11.30 %  2010                      5.00          103.95          10.6293
 11.30 %  2010                      5.00          104.00          10.6210
 11.30 %  2010                      5.00          103.96          10.6276
 11.30 %  2010                      5.00          103.98          10.6243
 11.30 %  2010                      5.00          103.95          10.6293
 11.30 %  2010                     15.00          103.985         10.6235
 11.30 %  2010                      5.00          103.985         10.6235
 12.25 %  2010                     10.00          109.40          10.6473
 12.25 %  2010                      5.00          109.36          10.6537
 12.25 %  2010                      5.00          109.40          10.6473
 12.25 %  2010                      5.00          109.40          10.6473
 12.25 %  2010                      5.00          109.40          10.6473
 12.25 %  2010                     10.00          109.37          10.6521
 12.25 %  2010                     10.00          109.362         10.6533
 12.25 %  2010                     25.00          109.30          10.6633
 12.25 %  2010                     25.00          109.395         10.6481
 12.25 %  2010                     25.00          109.40          10.6473
 12.25 %  2010                     10.00          109.35          10.6553
 12.25 %  2010                     10.00          109.32          10.6601
 12.25 %  2010                      5.00          109.295         10.6641
 12.25 %  2010                      5.00          109.40          10.6473
 12.25 %  2010                      5.00          109.40          10.6473
 12.25 %  2010                      5.00          109.40          10.6473
 12.25 %  2010                     10.00          109.32          10.6601
 12.25 %  2010                      5.00          109.32          10.6601
 12.25 %  2010                     50.00          109.35          10.6553
 12.29 %  2010                     10.00          109.21          10.6745
 11.50 %  2009                      5.00          104.78          10.6153
 11.50 %  2009                      5.00          104.80          10.6118
 11.50 %  2009                     10.00          104.78          10.6153
 11.50 %  2009                      5.00          104.79          10.6135
 11.99 %  2009                      5.00          107.85          10.5327
 11.99 %  2009                     10.00          107.85          10.5327
 11.99 %  2009                      5.00          107.85          10.5327
 11.99 %  2009                      5.00          107.83          10.5362
 11.99 %  2009                      0.50          106.30          10.8073
 11.40 %  2008                      5.00          104.98          10.4317
 11.40 %  2008                      5.00          104.95          10.4374
 11.40 %  2008                      5.00          104.25          10.5690
 11.40 %  2008                      5.00          104.95          10.4374
 11.40 %  2008                      5.00          104.96          10.4355
 11.40 %  2008                      5.00          104.95          10.4374
 11.40 %  2008                      5.00          104.96          10.4355
 11.40 %  2008                     10.00          104.99          10.4299
 11.40 %  2008                      5.00          104.96          10.4355
 11.40 %  2008                     10.00          104.98          10.4317
 11.40 %  2008                      5.00          105.02          10.4243
 11.40 %  2008                      5.00          104.96          10.4355
 11.40 %  2008                      5.00          104.955         10.4364
 11.40 %  2008                      5.00          104.96          10.43553
 12.30 %  2016                     25.00          109.35          11.0253
 12.30 %  2016                     10.00          109.38          11.0215
 11.43 %  2015                      5.00          103.175         10.9858
 11.43 %  2015                      5.00          103.13          10.9920
 11.43 %  2015                      5.00          103.10          10.9960
 11.43 %  2015                      5.00          103.18          10.9852
 11.43 %  2015                      5.00          103.17          10.9865
 11.43 %  2015                      5.00          103.16          10.9879
 11.43 %  2015                      5.00          103.16          10.9879
 11.43 %  2015                      5.00          103.18          10.9852
 11.43 %  2015                      5.00          103.10          10.9960
 11.43 %  2015                      5.00          103.22          10.9797
 11.43 %  2015                     15.00          103.18          10.9852
 11.43 %  2015                     10.00          103.22          10.9797
 11.43 %  2015                      5.00          103.17          10.9865
 11.43 %  2015                      5.00          103.17          10.9865
 11.43 %  2015                     10.00          103.20          10.9824
 11.43 %  2015                      5.00          103.20          10.9824
 11.43 %  2015                      5.00          103.245         10.9763
 11.43 %  2015                     10.00          103.23          10.9784
 11.50 %  2015                      5.00          103.75          10.9707
 11.83 %  2014                     10.00          106.06          10.9635
 11.83 %  2014                     10.00          106.07          10.9621
 11.83 %  2014                      0.50          104.70          11.1501
 10.50 %  2014                      5.00           97.55          10.8416
 10.50 %  2014                      1.00           97.40          10.8633
 12.40 %  2013                      5.00          110.05          10.9098
 12.40 %  2013                      5.00          110.05          10.9098
 12.40 %  2013                      5.00          110.00          10.9166
 10.25 %  2012                      4.00           97.80          10.5834
 10.25 %  2012                      5.00           97.76          10.5896
 11.50 %  2011                      2.00          104.78          10.7389
 11.50 %  2011                      5.00          104.87          10.7251
 11.50 %  2011                      5.00          104.80          10.7358
 11.50 %  2011                      5.00          104.90          10.7205
 11.50 %  2011                      5.00          104.80          10.7358
 11.50 %  2011                     20.00          104.85          10.7282
 11.50 %  2011                      5.00          104.785         10.7381
 10.95 %  2011                     10.00          101.56          10.6931
 10.95 %  2011                      1.00          101.30          10.7348
