Government Dated Securities and Treasury Bills
at RBI, Mumbai on 12 February 2001
 11.15 %  2002                     10.00          102.53           9.3583
 11.15 %  2002                      5.00          102.52           9.3652
 11.15 %  2002                      5.00          102.52           9.3652
 11.75 %  2001                      5.00          101.25           9.3105
 11.55 %  2001                     20.00          100.87           9.1970
 13.75 %  2001                      0.65          101.27           9.1073
          Contract Date : February 10, 2001
 10.70 %  2020                      0.50           99.35          10.7766
 11.43 %  2015                      5.00          106.40          10.5578
 11.43 %  2015                      5.00          106.70          10.5189
 11.43 %  2015                      5.00          106.45          10.5513
 11.43 %  2015                      5.00          106.73          10.5150
 11.43 %  2015                      5.00          106.45          10.5513
 11.83 %  2014                      5.00          108.21          10.6729
 11.03 %  2012                      1.00          104.35          10.3698
 11.03 %  2012                      5.00          104.75          10.3113
 11.30 %  2010                      5.00          106.60          10.1956
 11.30 %  2010                      5.00          106.68          10.1828
 11.30 %  2010                      5.00          106.64          10.1892
 11.30 %  2010                      5.00          106.70          10.1796
 11.30 %  2010                      5.00          106.80          10.1636
 11.30 %  2010                      5.00          106.85          10.1556
 11.30 %  2010                      5.00          106.60          10.1956
 12.25 %  2010                      5.00          110.28          10.4985
 11.99 %  2009                      5.00          110.18          10.1217
 11.99 %  2009                      5.00          110.15          10.1269
 11.40 %  2008                      5.00          107.55           9.9527
 11.40 %  2008                      5.00          107.42           9.9764
 11.40 %  2008                     20.00          107.435          9.9737
 11.40 %  2008                      5.00          107.52           9.9581
 11.40 %  2008                      5.00          107.50           9.9618
 11.19 %  2005                     10.00          105.45           9.6694
 11.19 %  2005                      0.25          104.50           9.9271
 11.15 %  2002                     10.00          102.51           9.3746
          Contract Date : February 09, 2001
 11.30 %  2010                     10.00          106.28          10.2472
 11.30 %  2010                      5.00          106.28          10.2472
 11.30 %  2010                     10.00          106.40          10.2279
          Contract Date : February 08, 2001
 11.19 %  2005                      5.00          105.20           9.7379
 11.19 %  2005                      5.00          105.16           9.7487
          Contract Date : February 07, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
                                 (Face Value)     Per Rs.100   Indicative
   Nomenclature                  Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions in 11.30 %  2010                      5.00          106.71          10.1777
 11.30 %  2010                      5.00          106.63          10.1905
 11.30 %  2010                      5.00          106.65          10.1873
 11.30 %  2010                      5.00          106.50          10.2113
 11.30 %  2010                      5.00          106.65          10.1873
 11.30 %  2010                     15.00          106.68          10.1825
 11.30 %  2010                     15.00          106.60          10.1953
  7.50 %  2010                      3.40           84.29          10.1539
  7.50 %  2010                      0.60           84.45          10.1237
  7.50 %  2010                      1.00           85.00          10.0204
 11.99 %  2009                      5.00          109.98          10.1557
 11.99 %  2009                      5.00          109.95          10.1609
 11.99 %  2009                     10.00          109.96          10.1591
