in Government Dated Securities and Treasury Bills
 00012  11.03 %  2012               5.00          110.35           9.4882
 00012  11.03 %  2012              10.00          110.34           9.4895
 00012  11.03 %  2012              10.00          110.315          9.4930
 00012  11.03 %  2012              10.00          110.38           9.4840
 00012  11.03 %  2012               5.00          110.37           9.4854
 00012  11.03 %  2012               5.00          110.36           9.4868
 00012  11.03 %  2012               5.00          110.35           9.4882
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.38           9.4840
 00012  11.03 %  2012               5.00          110.38           9.4840
 00012  11.03 %  2012               5.00          110.40           9.4812
 00012  11.03 %  2012               5.00          110.36           9.4868
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.33           9.4909
 00012  11.03 %  2012               5.00          110.38           9.4840
 00012  11.03 %  2012               5.00          110.315          9.4930
 00012  11.03 %  2012               5.00          110.35           9.4882
 00012  11.03 %  2012               5.00          110.325          9.4916
 00012  11.03 %  2012               5.00          110.37           9.4854
 00012  11.03 %  2012              10.00          110.36           9.4868
 00017  11.50 %  2011              10.00          114.34           9.3013
 00017  11.50 %  2011               5.00          114.36           9.2986
 00017  11.50 %  2011               5.00          114.34           9.3013
 00017  11.50 %  2011               5.00          114.32           9.3041
 00017  11.50 %  2011               5.00          114.30           9.3069
 00017  11.50 %  2011               5.00          114.33           9.3027
 00017  11.50 %  2011              10.00          114.31           9.3055
 00017  11.50 %  2011              15.00          114.21           9.3195
 00017  11.50 %  2011               5.00          114.29           9.3083
 00017  11.50 %  2011               5.00          114.35           9.3000
 00017  11.50 %  2011               5.00          114.30           9.3069
 00017  11.50 %  2011               5.00          114.33           9.3027
 00017  11.50 %  2011               5.00          114.35           9.300010
     Total                          6.00
        12/10/2001                  6.00           98.7493         6.8809
          Contract Date : August 06, 2001
       (DD/MM/YYYY)
   (ii) 91 Day Bills (Maturity-wise)
                                           NIL
       (DD/MM/YYYY)
   (i) 14 Day Bills (Maturity-wise)
C. Treasury Bills
     Total                          6.0427
       GOVT STOCK 2009              6.0427        111.65          9.6524
 99229 11.77% ANDHRA PRADESH
          Contract Date : August 04, 2001
B. State Government Securities
     Total                       3046.459
 01006  10.25 %  2021               5.00          102.15           9.9953
 01006  10.25 %  2021               5.00          102.17           9.9931
 01006  10.25 %  2021              10.00          102.15           9.9953
 01006  10.25 %  2021              10.00          102.25           9.9839
 01006  10.25 %  2021              10.00          102.20           9.9896
 01006  10.25 %  2021              10.00          102.20           9.9896
 01006  10.25 %  2021               5.00          102.20           9.9896
 01006  10.25 %  2021               5.00          102.20           9.9896
 01006  10.25 %  2021              10.00          102.16           9.9942
 01006  10.25 %  2021               0.50          102.45           9.9610
 00018  11.60 %  2020               1.00          112.35          10.1302
 98025  12.60 %  2018               5.00          120.00          10.1228
 98025  12.60 %  2018               0.11          119.50          10.1765
 99019  12.30 %  2016               1.08          117.15          10.0528
 99019  12.30 %  2016               0.92          117.15          10.0528
 01001  10.47 %  2015               5.00          104.94           9.8022
 01001  10.47 %  2015               5.00          105.00           9.7944
 01001  10.47 %  2015               5.00          104.95           9.8009
 01001  10.47 %  2015               5.00          104.95           9.8009
 01001  10.47 %  2015               5.00          104.95           9.8009
 01001  10.47 %  2015               5.00          105.50           9.7294
 01001  10.47 %  2015               5.00          104.98           9.7970
 01005   9.81 %  2013              10.00          102.51           9.4491
 00012  11.03 %  2012               5.00          110.37           9.4854
 00012  11.03 %  2012               5.00          110.315          9.4930
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.33           9.4909
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.35           9.4882
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012               2.00          110.30           9.4951
 00012  11.03 %  2012               5.00          110.32           9.4923
 00012  11.03 %  2012               5.00          110.32           9.4923
 00012  11.03 %  2012              10.00          110.37           9.4854
 00012  11.03 %  2012              10.00          110.34           9.4895
 00012  11.03 %  2012               5.00          110.31           9.4937
 00012  11.03 %  2012               5.00          110.34           9.4895
 00012  11.03 %  2012              10.00          110.39           9.482611
 99004  12.29 %  2010              10.00      114.85        6.60       3
 99004  12.29 %  2010              10.00      114.85        6.60       3
 99004  12.29 %  2010              10.00      114.85        6.60       3
 99006  11.99 %  2009              10.00      115.00        6.60       3
 99006  11.99 %  2009              10.00      115.00        6.60       3
