Government Dated Securities and Treasury Bills
Mumbai on 19 January 2001
1
%  2005                     10.00          104.07          10.0523 11.19 
%  2005                      5.00          100.50          10.0576 10.20 
%  2005                      5.00          100.50          10.0576 10.20 
%  2005                     10.00          100.40          10.0858 10.20 
%  2005                      5.00          100.44          10.0745 10.20 
%  2005                      0.50           98.20          11.0238 10.50 
%  2004                      5.00          105.90           9.9963 11.98 
%  2004                      5.00          106.85           9.9229 12.50 
%  2004                     25.00          106.87           9.9158 12.50 
%  2004                      5.00          106.88           9.9122 12.50 
%  2004                      5.00          106.90           9.9050 12.50 
%  2004                     10.00          106.85           9.9229 12.50 
%  2004                      5.00          106.86           9.9193 12.50 
%  2004                     10.00          106.855          9.9211 12.50 
%  2004                      1.50          106.50          10.0486 12.50 
%  2004                     10.00          106.82           9.9337 12.50 
%  2003                      5.00          102.37           9.8680 11.10 
%  2003                      5.00          102.37           9.8680 11.10 
%  2002                     25.00          101.94           9.8087 11.15 
%  2002                      5.00          101.93           9.8154 11.15 
%  2002                     10.00          101.91           9.8289 11.15 
%  2002                     10.00          101.91           9.8289 11.15 
%  2001                      5.00          101.04           9.8897 11.75 
%  2001                      5.00          101.04           9.8897 11.75 
%  2001                     25.00          100.72           9.8693 11.55 
Date : January 18, 2001          Contract 
%  2016                     10.00          109.295         11.0321 12.30 
%  2015                     10.00          103.25          10.9757 11.43 
%  2015                     10.00          103.27          10.9730 11.43 
%  2013                     10.00          110.015         10.9145 12.40 
%  2012                     10.00          101.67          10.7732 11.03 
%  2012                      5.00          101.68          10.7717 11.03 
%  2012                      5.00          101.67          10.7732 11.03 
%  2010                      5.00          103.985         10.6235 11.30 
%  2008                      5.00          105.045         10.4194 11.40 
Date : January 17, 2001          Contract 
%  2005                      2.10          103.781         10.1357 11.19 
Date : January 04, 2001          Contract 
%  2014                      1.00           99.70          10.7681 10.50 
Date : January 19, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in2
%  2008                      5.00          105.30          10.3717 11.40 
%  2008                      5.00          105.30          10.3717 11.40 
%  2008                      5.00          105.30          10.3717 11.40 
%  2008                      5.00          105.29          10.3735 11.40 
%  2008                      5.00          105.45          10.3437 11.40 
%  2008                     10.00          105.36          10.3605 11.40 
%  2008                      5.00          105.36          10.3605 11.40 
%  2008                      5.00          105.33          10.3661 11.40 
%  2008                      5.00          105.46          10.3418 11.40 
%  2008                     10.00          105.30          10.4429 11.50 
%  2008                      5.00          107.75          10.4473 12.00 
%  2008                      5.00          107.60          10.4758 12.00 
%  2008                      0.03           94.95          10.5250  9.50 
%  2007                     10.00          105.30          10.3769 11.50 
%  2007                      5.00          107.38          10.2842 11.90 
%  2007                     10.00          107.29          10.3029 11.90 
%  2007                      5.00          107.48          10.2634 11.90 
%  2007                     10.00          107.35          10.2904 11.90 
%  2007                      5.00          107.35          10.2904 11.90 
%  2007                     10.00          107.35          10.2904 11.90 
%  2007                      5.00          107.48          10.2634 11.90 
%  2007                     15.00          107.12          10.3384 11.90 
%  2007                      5.00          107.24          10.3133 11.90 
%  2007                      5.00          107.35          10.2904 11.90 
%  2007                      5.00          107.35          10.2904 11.90 
%  2007                      5.00          107.37          10.2863 11.90 
%  2007                      5.00          107.24          10.3133 11.90 
%  2007                      5.00          107.48          10.2634 11.90 
%  2007                      5.00          107.51          10.2572 11.90 
%  2007                     10.00          107.35          10.2904 11.90 
%  2007                      5.00          107.52          10.2551 11.90 
%  2007                      5.00          107.50          10.2592 11.90 
%  2007                      1.00          110.50          10.6968 13.05 
%  2006                     10.00          103.28          10.2072 11.00 
%  2006                      5.00          103.42          10.1742 11.00 
%  2006                      5.00          103.39          10.1812 11.00 
%  2006                      5.00          103.38          10.1836 11.00 
%  2006                      5.00          103.36          10.1883 11.00 
%  2006                      5.00          103.34          10.1930 11.00 
%  2006                      5.00          103.40          10.1789 11.00 
%  2006                      5.00          103.40          10.1789 11.00 
%  2006                      5.00          103.41          10.1765 11.00 
%  2006                      5.00          106.00          10.2340 11.75 
%  2006                      5.00          106.04          10.2244 11.75 
%  2006                     10.00          106.10          10.2099 11.75 
%  2006                      5.00          106.06          10.2195 11.75 
%  2006                      5.00          106.10          10.2099 11.75 
%  2006                      5.00          105.815         10.2080 11.68 
%  2006                      5.00          105.90          10.1874 11.68 
%  2006                      5.00          105.82          10.2068 11.68 
%  2006                      5.00          105.81          10.2092 11.68 
%  2006                     10.00          105.90          10.1874 11.68 
%  2006                      5.00          105.87          10.1947 11.68 
%  2006                      5.00          105.80          10.2117 11.68 
%  2005                     10.00          104.07          10.0523 11.19 3
%  2009                     10.00          108.205         10.4700 11.99 
%  2009                      5.00          108.02          10.5024 11.99 
%  2009                      5.00          108.20          10.4709 11.99 
%  2009                      5.00          108.20          10.4709 11.99 
%  2009                      5.00          108.13          10.4831 11.99 
%  2009                      5.00          108.15          10.4796 11.99 
%  2009                     25.00          108.19          10.4726 11.99 
%  2009                      5.00          108.18          10.4744 11.99 
%  2009                     10.00          108.18          10.4744 11.99 
%  2009                      5.00          108.18          10.4744 11.99 
%  2009                      5.00          108.10          10.4884 11.99 
%  2009                     10.00          108.10          10.4884 11.99 
%  2009                     10.00          108.14          10.4814 11.99 
%  2009                      5.00          108.09          10.4901 11.99 
%  2009                     10.00          108.10          10.4884 11.99 
%  2009                      0.50          106.35          10.7979 11.99 
%  2009                     10.00          108.195         10.4718 11.99 
