Government Dated Securities and Treasury Bills
Mumbai on 10 January 2001
1
%  2008                      5.00          104.63          10.4984 11.40 
%  2008                      5.00          104.67          10.4909 11.40 
%  2008                      5.00          104.665         10.4918 11.40 
%  2008                      5.00          104.67          10.4909 11.40 
%  2008                      5.00          104.63          10.4984 11.40 
%  2008                      5.00          104.67          10.4909 11.40 
%  2008                      5.00          104.60          10.5040 11.40 
%  2008                      1.00          108.20          10.6107 12.22 
%  2008                      2.00          100.95          10.6119 10.80 
%  2008                      5.00          107.20          10.5554 12.00 
%  2008                      5.00          107.10          10.5745 12.00 
%  2007                      5.00          106.87          10.3954 11.90 
%  2007                      5.00          107.06          10.3558 11.90 
%  2007                      5.00          106.90          10.3892 11.90 
%  2007                      5.00          106.90          10.3892 11.90 
%  2007                      5.00          106.93          10.3829 11.90 
%  2007                      5.00          106.91          10.3871 11.90 
%  2007                     10.00          112.24          10.3445 13.05 
%  2007                      5.00          110.80          10.6408 13.05 
%  2007                      5.00          110.75          10.6512 13.05 
%  2006                      5.00          103.02          10.2698 11.00 
%  2005                      0.50          103.75          10.1425 11.19 
%  2004                      5.00          106.71           9.9886 12.50 
%  2004                      5.00          106.73           9.9815 12.50 
%  2004                      5.00          106.74           9.9779 12.50 
%  2004                     10.00          106.76           9.9708 12.50 
%  2004                      5.00          106.75           9.9744 12.50 
%  2004                     10.00          106.73           9.9815 12.50 
%  2004                      5.00          106.75           9.9744 12.50 
%  2003                      5.00          102.26           9.9349 11.10 
%  2003                      5.00          102.26           9.9349 11.10 
%  2003                     10.00          102.29           9.9199 11.10 
%  2002                      5.00           94.73           9.8042  6.50 
%  2002                      0.15          105.02           9.8306 13.80 
%  2001                      5.00          101.15           9.7720 11.75 
%  2001                     30.00          100.82           9.7510 11.55 
Date : January 09, 2001          Contract 
%  2015                      6.00          102.88          11.0256 11.43 
%  2012                      5.00          101.23          10.8394 11.03 
Date : January 08, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in2
%  2010                      5.00          103.65          10.6788 11.30 
%  2010                      5.00          103.63          10.6821 11.30 
%  2010                      5.00          103.55          10.6953 11.30 
%  2010                      5.00          103.67          10.6755 11.30 
%  2010                      5.00          103.68          10.6738 11.30 
%  2010                      5.00          103.67          10.6755 11.30 
%  2010                      5.00          103.65          10.6788 11.30 
%  2010                      5.00          103.66          10.6771 11.30 
%  2010                      5.00          104.40          10.7427 11.50 
%  2010                      5.00          104.45          10.7344 11.50 
%  2010                      1.50           82.33          10.5119  7.50 
%  2010                      3.00           82.20          10.5372  7.50 
%  2009                      0.50          104.50          10.6668 11.50 
%  2009                      5.00          104.55          10.6579 11.50 
%  2009                      5.00          107.48          10.5997 11.99 
%  2009                      5.00          107.46          10.6032 11.99 
%  2009                      5.00          107.53          10.5909 11.99 
%  2009                      5.00          107.60          10.5786 11.99 
%  2009                      5.00          107.53          10.5909 11.99 
