in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 03 July 2001
1
 97010  11.19 %  2005               5.00          110.16           8.2218
 97010  11.19 %  2005              15.00          110.16           8.2218
 97010  11.19 %  2005              10.00          110.15           8.2246
 97010  11.19 %  2005              10.00          110.15           8.2246
 97010  11.19 %  2005              10.00          110.16           8.2218
 97010  11.19 %  2005              10.00          110.13           8.2300
 00007   9.90 %  2005               5.00          105.44           8.1997
 00007   9.90 %  2005              10.00          105.44           8.1997
 00007   9.90 %  2005              10.00          105.35           8.2268
 00007   9.90 %  2005              15.00          105.30           8.2418
 00007   9.90 %  2005               5.00          105.40           8.2117
 98022  11.98 %  2004               5.00          110.40           8.1922
 98022  11.98 %  2004               5.00          110.42           8.1854
 97007  12.59 %  2004               1.50          110.90           8.3553
 94003  12.50 %  2004              10.00          110.51           8.1110
 94003  12.50 %  2004               5.00          110.49           8.1188
 94003  12.50 %  2004               5.00          110.53           8.1032
 94003  12.50 %  2004               5.00          110.52           8.1071
 94003  12.50 %  2004               5.00          110.53           8.1032
 94003  12.50 %  2004               5.00          110.52           8.1071
 94003  12.50 %  2004               5.00          110.52           8.1071
 94003  12.50 %  2004              10.00          110.53           8.1032
 94003  12.50 %  2004               5.00          110.52           8.1071
 98020  11.78 %  2003               0.60          106.00           8.6072
 88007  11.00 %  2003               0.495         104.00           8.6509
 98004  11.10 %  2003               0.25          105.08           7.9403
 94009  11.75 %  2001              27.95          100.465          8.3325
 94009  11.75 %  2001              10.00          100.47           8.2987
 94009  11.75 %  2001               3.45          100.54           7.8261
 94009  11.75 %  2001               5.00          100.49           8.1635
          Contract Date : July 02, 2001
 01004  10.45 %  2018               5.00          105.55           9.7683
 01004  10.45 %  2018               5.00          105.55           9.7683
 00017  11.50 %  2011               5.00          112.80           9.5300
 00016  11.40 %  2008               5.00          112.70           8.9560
 00016  11.40 %  2008               5.00          112.60           8.9737
          Contract Date : June 30, 2001
 01004  10.45 %  2018               5.00          105.52           9.7719
 00015  11.43 %  2015               5.00          111.86           9.8531
          Contract Date : June 29, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
 Code                            (Face Value)     Per Rs.100   Indicative
 Loan  Nomenclature              Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions2
 00016  11.40 %  2008              10.00          112.64           8.9655
 00016  11.40 %  2008              10.00          112.64           8.9655
 00016  11.40 %  2008              10.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.67           8.9601
 00016  11.40 %  2008               1.00          112.56           8.9797
 00016  11.40 %  2008               5.00          112.60           8.9726
 00016  11.40 %  2008              10.00          112.62           8.9690
 00016  11.40 %  2008               5.00          112.62           8.9690
 00016  11.40 %  2008              25.00          112.63           8.9672
 00016  11.40 %  2008               5.00          112.63           8.9672
 00016  11.40 %  2008               5.00          112.63           8.9672
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.61           8.9708
 00016  11.40 %  2008               5.00          112.62           8.9690
 00016  11.40 %  2008               5.00          112.70           8.9548
 00016  11.40 %  2008              10.00          112.70           8.9548
 00016  11.40 %  2008               5.00          112.63           8.9672
 00016  11.40 %  2008               5.00          112.66           8.9619
 00016  11.40 %  2008               5.00          112.70           8.9548
 00016  11.40 %  2008               5.00          112.68           8.9584
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008              15.00          112.72           8.9513
 00016  11.40 %  2008               5.00          112.66           8.9619
 00016  11.40 %  2008               5.00          112.70           8.9548
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.72           8.9513
 00016  11.40 %  2008               5.00          112.75           8.9459
 00016  11.40 %  2008               5.00          112.625          8.9681
 00016  11.40 %  2008               5.00          112.56           8.9797
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008              10.00          112.66           8.9619
 00016  11.40 %  2008              10.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.56           8.9797
 00016  11.40 %  2008               5.00          112.655          8.9628
 00016  11.40 %  2008               5.00          112.69           8.9566
 00016  11.40 %  2008               5.00          112.70           8.9548
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008              10.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.07           9.0671
 00016  11.40 %  2008               5.00          112.62           8.9690
 00016  11.40 %  2008               5.00          112.65           8.9637
 00016  11.40 %  2008               5.00          112.69           8.9566
 98009  11.90 %  2007              15.00          114.33           8.7380
 98009  11.90 %  2007               5.00          114.25           8.7542
 98005  11.75 %  2006               5.00          112.81           8.4356
 99008  11.68 %  2006               5.00          112.67           8.3955
 99008  11.68 %  2006               5.00          112.69           8.3907
 99008  11.68 %  2006               5.00          112.64           8.4027
 99008  11.68 %  2006               5.00          112.67           8.3955
 99008  11.68 %  2006               5.00          112.635          8.4039
 99008  11.68 %  2006               5.00          112.635          8.4039
 99008  11.68 %  2006               5.00          112.71           8.38593
 01007   9.39 %  2011              10.00          100.17           9.3634
 01007   9.39 %  2011              10.00          100.17           9.3634
 01007   9.39 %  2011              10.00          100.18           9.3619
 01007   9.39 %  2011              10.00          100.20           9.3588
 01007   9.39 %  2011              25.00          100.20           9.3588
 01007   9.39 %  2011              25.00          100.20           9.3588
 01007   9.39 %  2011               1.50          100.23           9.3541
 01007   9.39 %  2011               3.05          100.13           9.3697
 01007   9.39 %  2011              10.00          100.20           9.3588
 01007   9.39 %  2011               5.00          100.16           9.3650
 01007   9.39 %  2011              10.00          100.17           9.3634
 01007   9.39 %  2011               5.00          100.16           9.3650
 01007   9.39 %  2011               5.00          100.20           9.3588
 01007   9.39 %  2011               5.00          100.20           9.3588
 01007   9.39 %  2011              20.00          100.20           9.3588
 01007   9.39 %  2011              10.00          100.16           9.3650
 01007   9.39 %  2011               5.00          100.15           9.3666
 01007   9.39 %  2011              20.00          100.06           9.3806
 01007   9.39 %  2011               0.50          100.26           9.3494
 01007   9.39 %  2011               5.00          100.35           9.3354
