in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 28 July 2001
1
 98009  11.90 %  2007              10.00          116.45           8.2827
 98009  11.90 %  2007              25.00          116.45           8.2827
 98009  11.90 %  2007               0.25          114.00           8.7771
 98009  11.90 %  2007               5.00          116.49           8.2748
 00013  11.00 %  2006              10.00          112.29           7.9728
 00013  11.00 %  2006              10.00          112.31           7.9682
 00013  11.00 %  2006               5.00          112.30           7.9705
 99008  11.68 %  2006               5.00          114.24           7.9817
 99008  11.68 %  2006               5.00          114.24           7.9817
 99008  11.68 %  2006               5.00          114.25           7.9794
 99008  11.68 %  2006               5.00          114.24           7.9817
 99008  11.68 %  2006               5.00          114.25           7.9794
 99008  11.68 %  2006               5.00          114.24           7.9817
 99008  11.68 %  2006              15.00          114.23           7.9841
 97010  11.19 %  2005              10.00          111.55           7.8008
 97010  11.19 %  2005               5.00          111.56           7.7981
 97010  11.19 %  2005               5.00          111.55           7.8008
 97010  11.19 %  2005              10.00          111.56           7.7981
 97010  11.19 %  2005               5.00          111.56           7.7981
 97010  11.19 %  2005              10.00          111.56           7.7981
 00011  10.20 %  2005               5.00          108.03           7.8009
 00011  10.20 %  2005               5.00          108.04           7.7980
 00011  10.20 %  2005               5.00          108.04           7.7980
 95006  14.00 %  2005               1.20          118.65           8.2558
 94003  12.50 %  2004               5.00          111.56           7.6003
 94003  12.50 %  2004               1.45          111.50           7.6239
94003  12.50 %  2004               5.00          111.54           7.6082 
94003  12.50 %  2004               5.00          111.55           7.6042 
94003  12.50 %  2004               5.00          111.54           7.6082 
94003  12.50 %  2004               1.00          111.60           7.5845 
96016  13.82 %  2002               5.00          106.95           7.3393 
Date : July 27, 2001          Contract 
01006  10.25 %  2021              10.00          102.15           9.9957 
00012  11.03 %  2012               5.00          110.07           9.5300 
00017  11.50 %  2011               5.00          114.08           9.3411 
00013  11.00 %  2006              20.00          112.08           8.0221 
Date : July 26, 2001          Contract 
00015  11.43 %  2015              25.00          111.190          9.9343 
00015  11.43 %  2015              25.00          111.190          9.9343 
Date : July 14, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
)     Per Rs.100   Indicative Code                            (Face Value
YTM % Loan  Nomenclature              Amount           Price *         
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions2
 01007   9.39 %  2011               0.25          101.30           9.1857
 01007   9.39 %  2011               5.00          101.07           9.2212
 00010  10.95 %  2011               5.00          110.22           9.3357
 00010  10.95 %  2011               5.00          110.22           9.3357
 00014  11.30 %  2010               5.00          112.90           9.1647
 00014  11.30 %  2010               5.00          112.89           9.1662
 00014  11.30 %  2010               5.00          112.94           9.1586
 00014  11.30 %  2010               5.00          112.91           9.1631
 00014  11.30 %  2010               5.00          112.90           9.1647
 00014  11.30 %  2010               5.00          112.90           9.1647
 00014  11.30 %  2010               5.00          112.92           9.1616
 00014  11.30 %  2010               5.00          112.85           9.1723
 00014  11.30 %  2010               5.00          112.92           9.1616
 00014  11.30 %  2010              20.00          112.88           9.1677
 00014  11.30 %  2010               5.00          112.88           9.1677
 00014  11.30 %  2010               5.00          112.90           9.1647
 00014  11.30 %  2010               5.00          112.90           9.1647
 00014  11.30 %  2010               5.00          112.89           9.1662
 00014  11.30 %  2010               5.00          112.94           9.1586
 00014  11.30 %  2010               5.00          112.935          9.1593
 00014  11.30 %  2010               5.00          112.93           9.1601
 00014  11.30 %  2010               5.00          112.92           9.1616
 00014  11.30 %  2010              15.00          112.97           9.1540
 00014  11.30 %  2010               5.00          112.96           9.1555
 00014  11.30 %  2010               5.00          112.95           9.1570
 00014  11.30 %  2010              10.00          112.92           9.1616
 00014  11.30 %  2010               5.00          112.90           9.1647
 00014  11.30 %  2010               5.00          112.95           9.1570
 79002   7.00 %  2009               0.60           89.90           8.8100
 99006  11.99 %  2009               5.00          115.45           9.1439
 99006  11.99 %  2009               5.00          115.45           9.1439
 99006  11.99 %  2009              25.00          115.50           9.1356
 99006  11.99 %  2009               5.00          115.50           9.1356
 99006  11.99 %  2009               5.00          115.47           9.1406
 99006  11.99 %  2009              10.00          115.49           9.1372
 99006  11.99 %  2009               5.00          115.49           9.1372
 99006  11.99 %  2009               5.00          115.44           9.1456
 98023  12.25 %  2008               0.50          117.00           8.9621
 00016  11.40 %  2008               5.00          114.85           8.5606
 00016  11.40 %  2008               5.00          114.86           8.5588
 00016  11.40 %  2008              10.00          114.86           8.5588
 00016  11.40 %  2008               5.00          114.87           8.5571
 00016  11.40 %  2008               5.00          114.85           8.5606
 00016  11.40 %  2008               5.00          114.87           8.5571
 00016  11.40 %  2008               5.00          114.84           8.5623
 00016  11.40 %  2008               5.00          114.88           8.5553
 00016  11.40 %  2008              25.00          114.80           8.5693
 00016  11.40 %  2008               5.00          114.82           8.5658
 98009  11.90 %  2007               5.00          116.46           8.2807
 98009  11.90 %  2007              10.00          116.49           8.2748
 98009  11.90 %  2007               5.00          116.50           8.2728
 98009  11.90 %  2007              10.00          116.50           8.2728
 98009  11.90 %  2007              10.00          116.51           8.2708
 98009  11.90 %  2007               5.00          116.46           8.2807
 98009  11.90 %  2007               5.00          116.51           8.27083
 00012  11.03 %  2012              10.00          110.16           9.5172
 00012  11.03 %  2012               5.00          110.14           9.5200
 00012  11.03 %  2012               5.00          110.10           9.5255
 00012  11.03 %  2012              25.00          110.18           9.5144
 00012  11.03 %  2012              10.00          110.20           9.5116
 00012  11.03 %  2012               5.00          110.18           9.5144
 00017  11.50 %  2011               5.00          114.14           9.3324
 00017  11.50 %  2011               5.00          114.15           9.3310
 00017  11.50 %  2011               5.00          114.15           9.3310
 00017  11.50 %  2011               5.00          114.05           9.3450
 00017  11.50 %  2011               5.00          114.17           9.3282
 00017  11.50 %  2011               5.00          114.09           9.3394
 00017  11.50 %  2011               5.00          114.16           9.3296
 00017  11.50 %  2011               5.00          114.14           9.3324
 00017  11.50 %  2011               5.00          114.15           9.3310
 00017  11.50 %  2011               5.00          114.13           9.3338
 00017  11.50 %  2011               5.00          114.06           9.3436
 00017  11.50 %  2011               5.00          114.14           9.3324
 00017  11.50 %  2011               5.00          114.18           9.3268
 00017  11.50 %  2011               5.00          114.15           9.3310
 00017  11.50 %  2011               5.00          114.12           9.3352
 00017  11.50 %  2011               5.00          114.08           9.3408
 00017  11.50 %  2011               5.00          114.10           9.3380
 00017  11.50 %  2011               5.00          114.13           9.3338
 00017  11.50 %  2011               5.00          114.17           9.3282
 00017  11.50 %  2011               5.00          114.15           9.3310
 00017  11.50 %  2011              10.00          114.05           9.3450
 00017  11.50 %  2011               5.00          114.08           9.3408
 00017  11.50 %  2011               5.00          114.15           9.3310
 00017  11.50 %  2011               5.00          114.18           9.3268
 00017  11.50 %  2011               4.00          114.09           9.3394
 00017  11.50 %  2011               5.00          114.135          9.3331
 00017  11.50 %  2011               5.00          114.09           9.3394
 00017  11.50 %  2011               5.00          114.06           9.3436
 00017  11.50 %  2011               5.00          114.08           9.3408
 00017  11.50 %  2011               5.00          114.10           9.3380
 00017  11.50 %  2011              10.00          114.15           9.3310
 00017  11.50 %  2011               5.00          114.14           9.3324
 00017  11.50 %  2011               5.00          114.18           9.3268
 00017  11.50 %  2011               5.00          114.05           9.3450
 00017  11.50 %  2011              25.00          114.00           9.3519
 00017  11.50 %  2011               5.00          114.14           9.3324
 00017  11.50 %  2011               5.00          114.05           9.3450
 00017  11.50 %  2011              10.00          114.14           9.3324
 00017  11.50 %  2011               5.00          114.11           9.3366
 00017  11.50 %  2011               5.00          114.05           9.3450
 00017  11.50 %  2011               5.00          114.06           9.3436
 00017  11.50 %  2011               5.00          114.05           9.3450
 00017  11.50 %  2011               5.00          114.07           9.3422
 00017  11.50 %  2011               5.00          114.17           9.3282
 00017  11.50 %  2011               5.00          114.14           9.3324
 01007   9.39 %  2011               5.00          101.07           9.2212
 01007   9.39 %  2011               1.50          101.09           9.2181
 01007   9.39 %  2011               0.50          101.11           9.2150
 01007   9.39 %  2011               0.50          101.11           9.21504
 94003  12.50 %  2004               5.00          111.54           7.6039
 94003  12.50 %  2004               5.00          111.545          7.6020
 94003  12.50 %  2004               5.00          111.57           7.5921
 94003  12.50 %  2004               5.00          111.58           7.5882
 98004  11.10 %  2003               5.00          105.66           7.4612
 97011  11.15 %  2002               5.00          103.94           7.3147
 97011  11.15 %  2002              15.00          103.945          7.3100
 97011  11.15 %  2002              10.00          103.945          7.3100
 97011  11.15 %  2002              10.00          103.935          7.3194
          Contract Date : July 28, 2001
 01006  10.25 %  2021              10.00          102.15           9.9957
 01006  10.25 %  2021               5.00          102.25           9.9842
 01006  10.25 %  2021               2.00          102.25           9.9842
 01006  10.25 %  2021               1.50          102.30           9.9785
 01006  10.25 %  2021               2.00          102.75           9.9271
 00008  10.70 %  2020               1.00          105.00          10.0965
 00008  10.70 %  2020               5.00          105.66          10.0208
 00008  10.70 %  2020               5.00          105.68          10.0185
 98025  12.60 %  2018               5.93          119.00          10.2318
 01004  10.45 %  2018               1.50          104.50           9.8909
 00015  11.43 %  2015               5.00          111.18           9.9349
 00015  11.43 %  2015               5.00          111.17           9.9361
 01001  10.47 %  2015               1.00          104.90           9.8073
 01001  10.47 %  2015               5.00          104.90           9.8073
 01001  10.47 %  2015               5.00          104.90           9.8073
 01001  10.47 %  2015              10.00          104.90           9.8073
 01001  10.47 %  2015               0.50          104.90           9.8073
 01001  10.47 %  2015               5.00          104.85           9.8138
 82005   9.00 %  2013               1.00           98.55           9.2005
 82005   9.00 %  2013               5.00           98.35           9.2289
 00012  11.03 %  2012               5.00          110.18           9.5144
 00012  11.03 %  2012               5.00          110.19           9.5130
