in Government Dated Securities and Treasury Bills
at RBI, Mumbai on 10 May 2001
1
 99006  11.99 %  2009               5.00          110.26          10.0736
 00016  11.40 %  2008               5.00          108.70           9.7047
 00016  11.40 %  2008               5.00          108.71           9.7029
 00016  11.40 %  2008               5.00          108.68           9.7084
 00016  11.40 %  2008               5.00          108.70           9.7047
 00016  11.40 %  2008               5.00          108.72           9.7010
 00016  11.40 %  2008              10.00          108.66           9.7121
 00016  11.40 %  2008               5.00          108.68           9.7084
 00016  11.40 %  2008               5.00          108.70           9.7047
 00016  11.40 %  2008              10.00          108.65           9.7139
 98007  12.00 %  2008               5.00          109.75          10.0236
 98009  11.90 %  2007               5.00          110.65           9.5404
 98009  11.90 %  2007               5.00          110.60           9.5508
 98009  11.90 %  2007               5.00          110.65           9.5404
 98009  11.90 %  2007               5.00          110.65           9.5404
 00013  11.00 %  2006               5.00          107.14           9.2376
 00013  11.00 %  2006              10.00          107.13           9.2399
 00013  11.00 %  2006               5.00          107.12           9.2423
 00013  11.00 %  2006              15.00          107.09           9.2493
 98005  11.75 %  2006               5.00          109.44           9.3169
 98005  11.75 %  2006               5.00          109.40           9.3267
 98005  11.75 %  2006               5.00          109.42           9.3218
 98005  11.75 %  2006               5.00          109.44           9.3169
 99008  11.68 %  2006              10.00          109.28           9.2829
 99008  11.68 %  2006               5.00          109.26           9.2878
 95012  14.00 %  2005(INSTA         0.05          112.50          10.3407
 97010  11.19 %  2005               5.00          107.11           9.1285
 97010  11.19 %  2005               5.00          107.12           9.1257
 97010  11.19 %  2005               5.00          107.10           9.1313
 94003  12.50 %  2004               5.00          108.70           8.9857
 94003  12.50 %  2004              10.00          108.695          8.9876
 94003  12.50 %  2004              15.00          108.695          8.9876
 94003  12.50 %  2004               5.00          108.695          8.9876
 94003  12.50 %  2004               5.00          108.71           8.9818
 94003  12.50 %  2004               5.00          108.705          8.9837
 94003  12.50 %  2004               5.00          108.71           8.9818
 97011  11.15 %  2002               5.00          102.80           8.8186
 97011  11.15 %  2002              10.00          102.80           8.8186
 97011  11.15 %  2002              25.00          102.80           8.8186
          Contract Date : May 09, 2001
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
                                 (in Rs.Crore)    nominal
 Code                            (Face Value)     Per Rs.100   Indicative
 Loan  Nomenclature              Amount           Price *        YTM %
---------------------------------------------------------------------------
Subsidiary General Ledger Account Transactions2
 00015  11.43 %  2015               5.00          107.87          10.3564
 00015  11.43 %  2015               5.00          107.84          10.3603
 00015  11.43 %  2015               0.03          108.25          10.3078
 84010  10.50 %  2014               3.00          100.95          10.3666
 00012  11.03 %  2012               5.00          105.85          10.1391
 00012  11.03 %  2012               5.00          105.77          10.1507
 00012  11.03 %  2012              15.00          105.75          10.1536
 00012  11.03 %  2012               5.00          105.75          10.1536
 00012  11.03 %  2012               5.00          105.75          10.1536
 00012  11.03 %  2012               5.00          105.75          10.1536
 84005  10.25 %  2012               1.00          100.20          10.2173
 84005  10.25 %  2012               2.00          100.20          10.2173
 00017  11.50 %  2011               5.00          108.97          10.0963
 00017  11.50 %  2011               5.00          108.97          10.0963
 00017  11.50 %  2011               5.00          108.98          10.0948
 00017  11.50 %  2011               5.00          108.98          10.0948
 00017  11.50 %  2011               5.00          108.99          10.0933
 00017  11.50 %  2011               5.00          108.91          10.1051
 00017  11.50 %  2011               5.00          108.92          10.1036
 00017  11.50 %  2011               5.00          109.00          10.0919
 00017  11.50 %  2011               5.00          108.90          10.1066
 00017  11.50 %  2011               5.00          108.98          10.0948
 00017  11.50 %  2011               5.00          109.00          10.0919
 00017  11.50 %  2011               5.00          109.00          10.0919
 00017  11.50 %  2011               5.00          109.00          10.0919
 00017  11.50 %  2011              10.00          109.00          10.0919
 00017  11.50 %  2011               5.00          108.98          10.0948
 00017  11.50 %  2011               5.00          108.99          10.0933
 00017  11.50 %  2011               5.00          109.00          10.0919
 00017  11.50 %  2011               5.00          109.00          10.0919
 00017  11.50 %  2011              10.00          108.97          10.0963
 00017  11.50 %  2011               5.00          108.995         10.0926
 00017  11.50 %  2011               5.00          108.97          10.0963
 00017  11.50 %  2011               5.00          108.99          10.0933
 00017  11.50 %  2011               5.00          108.91          10.1051
 00010  10.95 %  2011               5.00          105.255         10.1036
 00010  10.95 %  2011               1.00          105.10          10.1276
 00014  11.30 %  2010               5.00          107.87           9.9694
 00014  11.30 %  2010               5.00          107.89           9.9662
 00014  11.30 %  2010               5.00          107.90           9.9646
 00014  11.30 %  2010              10.00          107.81           9.9790
 00014  11.30 %  2010               5.00          107.85           9.9726
 00014  11.30 %  2010               5.00          107.84           9.9742
 00014  11.30 %  2010               5.00          107.82           9.9774
 00014  11.30 %  2010               5.00          107.88           9.9678
 00014  11.30 %  2010               5.00          107.85           9.9726
 00014  11.30 %  2010               5.00          107.84           9.9742
 00014  11.30 %  2010               5.00          107.88           9.9678
 99004  12.29 %  2010               5.00          110.85          10.3636
 99006  11.99 %  2009               5.00          110.24          10.0771
 99006  11.99 %  2009               5.00          110.24          10.0771
 99006  11.99 %  2009               5.00          110.26          10.0736
 99006  11.99 %  2009              10.00          110.25          10.0754
 99006  11.99 %  2009               5.00          110.24          10.0771
 99006  11.99 %  2009               5.00          110.26          10.07363
 97011  11.15 %  2002              10.00          102.79           8.8220
          Contract Date : May 10, 2001
 00018  11.60 %  2020               5.00          107.79          10.6428
 00018  11.60 %  2020               5.00          107.76          10.6463
 00018  11.60 %  2020               5.00          107.77          10.6451
 00018  11.60 %  2020               5.00          107.77          10.6451
 00018  11.60 %  2020              10.00          107.77          10.6451
 00018  11.60 %  2020               5.00          107.77          10.6451
 00018  11.60 %  2020               5.00          107.77          10.6451
 00018  11.60 %  2020               1.00          107.85          10.6359
 00018  11.60 %  2020               0.02          108.00          10.6187
 00008  10.70 %  2020               1.50          100.76          10.6047
 00008  10.70 %  2020               1.00          100.50          10.6367
 00008  10.70 %  2020               0.50          100.70          10.6121
 00008  10.70 %  2020               0.75          100.80          10.5998
 01004  10.45 %  2018              10.00          100.22          10.4213
 01004  10.45 %  2018               0.50          100.33          10.4074
 01004  10.45 %  2018               1.25          100.39          10.3998
 01004  10.45 %  2018               3.00          100.30          10.4112
 01003  10.71 %  2016               5.00          102.575         10.3657
 01003  10.71 %  2016               5.00          102.575         10.3657
 01003  10.71 %  2016               5.00          102.58          10.3650
 01003  10.71 %  2016               1.00          102.60          10.3624
 01003  10.71 %  2016               5.00          102.60          10.3624
 01003  10.71 %  2016               5.00          102.61          10.3611
 01003  10.71 %  2016               5.00          102.50          10.3755
 01003  10.71 %  2016               5.00          102.50          10.3755
 01003  10.71 %  2016               5.00          102.50          10.3755
 01003  10.71 %  2016               5.00          102.83          10.3324
 01003  10.71 %  2016               5.00          102.58          10.3650
 01003  10.71 %  2016               5.00          102.58          10.3650
 01003  10.71 %  2016               5.00          102.54          10.3702
 00015  11.43 %  2015               5.00          107.87          10.3564
 00015  11.43 %  2015               5.00          107.90          10.3526
 00015  11.43 %  2015               5.00          107.85          10.3590
 00015  11.43 %  2015               5.00          107.83          10.3616
 00015  11.43 %  2015               5.00          107.80          10.3654
 00015  11.43 %  2015               5.00          107.87          10.3564
 00015  11.43 %  2015               5.00          107.87          10.3564
 00015  11.43 %  2015               5.00          107.90          10.3526
 00015  11.43 %  2015               5.00          107.82          10.3628
 00015  11.43 %  2015               5.00          107.83          10.3616
 00015  11.43 %  2015               2.00          107.68          10.3808
 00015  11.43 %  2015               5.00          107.84          10.3603
 00015  11.43 %  2015               5.00          107.88          10.3551
 00015  11.43 %  2015               5.00          107.81          10.3641
 00015  11.43 %  2015               5.00          107.82          10.3628
 00015  11.43 %  2015               5.00          107.82          10.3628
 00015  11.43 %  2015               5.00          107.82          10.3628
 00015  11.43 %  2015               5.00          107.90          10.3526
 00015  11.43 %  2015               5.00          107.88          10.3551
 00015  11.43 %  2015               2.00          107.74          10.3731
 00015  11.43 %  2015               5.00          107.82          10.3628
 00015  11.43 %  2015               5.00          107.815         10.3635
 00015  11.43 %  2015               5.00          107.87          10.35644
 00013  11.00 %  2006               5.00          107.19           9.2251
 00013  11.00 %  2006               5.00          107.19           9.2251
 00013  11.00 %  2006               5.00          107.18           9.2275
 98005  11.75 %  2006               5.00          109.45           9.3134
 98005  11.75 %  2006              10.00          109.50           9.3012
 98005  11.75 %  2006               5.00          109.52           9.2964
 98005  11.75 %  2006               5.00          109.485          9.3049
 98005  11.75 %  2006               5.00          109.515          9.2976
 98005  11.75 %  2006               5.00          109.52           9.2964
 99008  11.68 %  2006               5.00          109.32           9.2720
 99008  11.68 %  2006               5.00          109.34           9.2672
 99008  11.68 %  2006               5.00          109.25           9.2891
 99008  11.68 %  2006               5.00          109.395          9.2538
 99008  11.68 %  2006               5.00          109.395          9.2538
 99008  11.68 %  2006               5.00          109.31           9.2745
 97010  11.19 %  2005               5.00          107.17           9.1109
 97010  11.19 %  2005               5.00          107.17           9.1109
 97010  11.19 %  2005               5.00          107.12           9.1247
 97010  11.19 %  2005               5.00          107.18           9.1081
 97010  11.19 %  2005               5.00          107.165          9.1122
 97010  11.19 %  2005               5.00          107.15           9.1164
 97010  11.19 %  2005               5.00          107.16           9.1136
 97010  11.19 %  2005               5.00          107.15           9.1164
 97010  11.19 %  2005               0.80          107.00           9.1578
 00011  10.20 %  2005               5.00          103.49           9.1670
 00007   9.90 %  2005               5.00          102.40           9.1592
 00007   9.90 %  2005               5.00          102.38           9.1652
 00007   9.90 %  2005               1.00          101.10           9.5559
 00007   9.90 %  2005              20.00          102.41           9.1561
 00007   9.90 %  2005               5.00          102.41           9.1561
 00007   9.90 %  2005               5.00          102.41           9.1561
 94003  12.50 %  2004               5.00          108.74           8.9674
 94003  12.50 %  2004              10.00          108.74           8.9674
 94003  12.50 %  2004               5.00          108.74           8.9674
 94003  12.50 %  2004              10.00          108.73           8.9712
 94003  12.50 %  2004               5.00          108.74           8.9674
 94003  12.50 %  2004               5.00          108.73           8.9712
 94003  12.50 %  2004              10.00          108.73           8.9712
 94003  12.50 %  2004               5.00          108.74           8.9674
 94003  12.50 %  2004               5.00          108.735          8.9693
 94003  12.50 %  2004               5.00          108.73           8.9712
 94003  12.50 %  2004               5.00          108.74           8.9674
 94003  12.50 %  2004               5.00          108.75           8.9636
 94003  12.50 %  2004               5.00          108.74           8.9674
 94003  12.50 %  2004               5.00          108.725          8.9731
 94003  12.50 %  2004               5.00          108.73           8.9712
 94003  12.50 %  2004              10.00          108.73           8.9712
