Government Dated Securities and Treasury Bills
Mumbai on 12 January 2001
1
%  2006                     10.00          103.02          10.2695 11.00 
%  2006                     10.00          104.63          10.3414 11.50 
%  2006                      5.00          105.73          10.3033 11.75 
%  2005                     20.00          103.77          10.1363 11.19 
%  2005                     10.00          103.77          10.1363 11.19 
%  2005                     10.00          103.77          10.1363 11.19 
%  2005                     10.00          103.77          10.1363 11.19 
%  2005                     10.00          100.14          10.1603 10.20 
%  2005                      1.00          100.30          10.1152 10.20 
%  2005                     10.00          100.17          10.1518 10.20 
%  2005                      5.00          100.16          10.1546 10.20 
%  2005                      5.00          103.70          10.1835 11.25 
%  2005                     10.00          103.71          10.1807 11.25 
%  2005                     10.00           99.15          10.1409  9.90 
%  2004                      0.15          106.70           9.9888 12.50 
%  2004                      5.00          106.68           9.9959 12.50 
%  2004                      1.00          106.58          10.0316 12.50 
%  2004                      5.00          106.68           9.9959 12.50 
%  2004                      1.00          106.58          10.0316 12.50 
%  2004                      0.10          107.00           9.8818 12.50 
%  2003                      5.00          102.22           9.9524 11.10 
%  2003                      5.00          102.22           9.9524 11.10 
%  2003                     20.00          102.22           9.9524 11.10 
%  2003                     10.00          102.22           9.9524 11.10 
%  2003                      5.00          102.21           9.9574 11.10 
%  2002                     10.00          101.82           9.9014 11.15 
%  2002                     10.00          101.83           9.8948 11.15 
%  2002                      5.00          101.83           9.8948 11.15 
%  2002                     10.00          101.82           9.9014 11.15 
%  2002                     20.00          101.82           9.9014 11.15 
%  2002                      5.00          101.83           9.8948 11.15 
%  2002                     10.00          101.82           9.9014 11.15 
%  2002                     10.00          101.82           9.9014 11.15 
%  2002                     15.00          101.83           9.8948 11.15 
%  2002                      5.00          103.30           9.9526 12.69 
Date : January 11, 2001          Contract 
%  2015                     15.00          102.56          11.0694 11.43 
%  2012                      5.00          101.03          10.8701 11.03 
%  2008                     10.00          104.57          10.5095 11.40 
Date : January 10, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in2
%  2015                      5.00          102.505         11.0770 11.43 
%  2015                      1.00          102.51          11.0764 11.43 
%  2015                      0.03          103.20          11.0462 11.50 
%  2014                      1.00           97.15          10.8993 10.50 
%  2013                     25.00          109.42          10.9972 12.40 
%  2013                     10.00          109.41          10.9986 12.40 
%  2013                     25.00          109.40          11.0000 12.40 
%  2012                      5.00          100.98          10.8779 11.03 
%  2012                      5.00          100.98          10.8779 11.03 
%  2012                      5.00          100.98          10.8779 11.03 
%  2012                      5.00          101.00          10.8748 11.03 
%  2012                      0.50          101.02          10.8718 11.03 
%  2012                     10.00          101.06          10.8657 11.03 
%  2012                      5.00          101.01          10.8733 11.03 
%  2012                      5.00          101.025         10.8710 11.03 
%  2012                      5.00          101.02          10.8718 11.03 
%  2012                      5.00          101.04          10.8687 11.03 
%  2012                      5.00          100.98          10.8779 11.03 
%  2012                      5.00          100.98          10.8779 11.03 
%  2012                      0.20          101.25          10.8366 11.03 
%  2012                      0.25          101.00          10.8748 11.03 
%  2012                      0.10          101.05          10.8672 11.03 
%  2010                     10.00          103.55          10.6953 11.30 
%  2010                      5.00          103.495         10.7045 11.30 
%  2010                     20.00          103.54          10.6970 11.30 
%  2010                      5.00          103.53          10.6987 11.30 
%  2010                      5.00          103.56          10.6937 11.30 
%  2010                      5.00          103.54          10.6970 11.30 
%  2010                      5.00          103.545         10.6962 11.30 
%  2010                     45.00          103.505         10.7028 11.30 
%  2010                     45.00          103.50          10.7036 11.30 
%  2010                      1.50           82.38          10.5034  7.50 
%  2009                      0.10          104.83          10.6076 11.50 
%  2009                     10.00          107.47          10.6009 11.99 
%  2009                     15.00          107.49          10.5974 11.99 
%  2009                      5.00          107.48          10.5992 11.99 
%  2009                     10.00          107.50          10.5956 11.99 
%  2009                     10.00          107.48          10.5992 11.99 
%  2009                     10.00          107.48          10.5992 11.99 
%  2008                      5.00          104.55          10.5131 11.40 
%  2008                      5.00          104.50          10.5225 11.40 
%  2008                      5.00          104.54          10.5150 11.40 
%  2008                      5.00          104.55          10.5131 11.40 
%  2008                      5.00          104.58          10.5075 11.40 
%  2008                      5.00          104.58          10.5075 11.40 
%  2008                      5.00          104.58          10.5075 11.40 
%  2008                     10.00          108.47          10.5601 12.22 
%  2008                      5.00          104.45          10.6086 11.50 
%  2008                     10.00          107.70          10.5880 12.15 
%  2008                      9.00          107.70          10.5880 12.15 
%  2008                     20.00          107.70          10.5880 12.15 
%  2008                      5.00           94.90          10.5329  9.50 
%  2007                      5.00          106.86          10.3964 11.90 
%  2007                     10.00          106.87          10.3943 11.90 
%  2006                      5.00          103.01          10.2719 11.00 3
%  2005                      5.00          103.70          10.1828 11.25 
%  2004                      0.50          105.00           9.9896 11.75 
%  2004                      5.00          106.64          10.0085 12.50 
%  2004                      5.00          106.675          9.9960 12.50 
%  2004                      5.00          106.65          10.0049 12.50 
%  2004                      5.00          106.665          9.9995 12.50 
%  2004                      5.00          106.68           9.9942 12.50 
%  2004                      5.00          106.65          10.0049 12.50 
%  2004                      5.00          106.63          10.0121 12.50 
%  2004                      5.00          106.64          10.0085 12.50 
%  2004                      5.00          106.75           9.9692 12.50 
%  2004                      5.00          106.65          10.0049 12.50 
%  2004                      5.00          106.67           9.9978 12.50 
%  2004                     15.00          106.67           9.9978 12.50 
%  2004                      5.00          106.67           9.9978 12.50 
%  2004                      5.00          106.67           9.9978 12.50 
%  2004                      5.00          106.67           9.9978 12.50 
%  2004                      5.00          106.68           9.9942 12.50 
%  2004                      5.00          106.66          10.0013 12.50 
%  2004                      5.00          106.65          10.0049 12.50 
%  2003                     10.00          102.18           9.9712 11.10 
%  2003                      5.00          102.17           9.9762 11.10 
%  2003                      5.00          102.19           9.9662 11.10 
%  2003                     10.00          102.18           9.9712 11.10 
%  2003                      5.00          102.17           9.9762 11.10 
%  2003                      5.00          102.19           9.9662 11.10 
%  2003                     10.00          102.17           9.9762 11.10 
%  2003                     15.00          102.18           9.9712 11.10 
%  2002                      5.00          101.78           9.9264 11.15 
%  2002                     10.00          101.78           9.9264 11.15 
%  2002                      5.00          101.78           9.9264 11.15 
%  2002                     10.00          101.78           9.9264 11.15 
%  2002                      5.00          101.80           9.9131 11.15 
%  2002                      5.00          101.79           9.9197 11.15 
%  2002                     10.00          101.78           9.9264 11.15 
%  2001                     10.00          100.74           9.8915 11.55 
%  2001                     25.00          100.74           9.8915 11.55 
%  2001                      2.00          100.75           9.8695 11.55 
%  2001                      5.00          100.71           9.9575 11.55 
%  2001                      5.00          100.715          9.9465 11.55 
%  2001                      5.00          100.72           9.9355 11.55 
%  2001                      3.00          100.856          9.6356 11.55 
Date : January 12, 2001          Contract 
%  2020                      1.00           96.77          11.1052 10.70 
%  2015                     10.00          102.475         11.0812 11.43 
%  2015                     10.00          102.445         11.0853 11.43 
%  2015                      5.00          102.52          11.0750 11.43 
%  2015                     10.00          102.46          11.0832 11.43 
%  2015                      1.00          102.60          11.0640 11.43 
%  2015                     10.00          102.53          11.0736 11.43 
%  2015                      5.00          102.49          11.0791 11.43 
%  2015                      5.00          102.51          11.0764 11.43 
%  2015                     25.00          102.48          11.0805 11.43 
%  2015                     15.00          102.50          11.0777 11.43 
%  2015                     10.00          102.50          11.0777 11.43 4
%  2009                     10.00          107.45          10.6042 11.99 
%  2009                      5.00          107.47          10.6006 11.99 
%  2009                      5.00          107.47          10.6006 11.99 
%  2009                      5.00          107.45          10.6042 11.99 
%  2009                      5.00          107.45          10.6042 11.99 
%  2009                     10.00          107.48          10.5989 11.99 
%  2009                      5.00          107.455         10.6033 11.99 
%  2009                      5.00          107.47          10.6006 11.99 
%  2009                     10.00          107.45          10.6042 11.99 
%  2009                     15.00          107.44          10.6059 11.99 
%  2009                     10.00          107.47          10.6006 11.99 
%  2008                      5.00          104.55          10.5130 11.40 
%  2008                     10.00          104.58          10.5073 11.40 
%  2008                      5.00          104.55          10.5130 11.40 
%  2008                      5.00          104.57          10.5092 11.40 
%  2008                      5.00          104.59          10.5054 11.40 
%  2008                      5.00          104.56          10.5111 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      5.00          104.58          10.5073 11.40 
%  2008                      5.00          104.59          10.5054 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      5.00          104.57          10.5092 11.40 
%  2008                      5.00          104.57          10.5092 11.40 
%  2008                      5.00          104.57          10.5092 11.40 
%  2008                      5.00          104.56          10.5111 11.40 
%  2008                      5.00          104.59          10.5054 11.40 
%  2008                      5.00          104.58          10.5073 11.40 
%  2008                      5.00          104.585         10.5064 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      5.00          104.65          10.4942 11.40 
%  2008                     10.00          104.59          10.5054 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      5.00          104.60          10.5036 11.40 
%  2008                      1.50          104.57          10.5092 11.40 
%  2008                      5.00          104.49          10.6006 11.50 
%  2008                      5.00          104.45          10.6083 11.50 
%  2008                      2.00           94.90          10.5333  9.50 
%  2007                      5.00          106.90          10.3875 11.90 
%  2007                     10.00          106.865         10.3948 11.90 
%  2007                     10.00          106.86          10.3959 11.90 
%  2007                      5.00          106.85          10.3980 11.90 
%  2007                      9.40          108.84          11.0506 13.05 
%  2006                      5.00          103.02          10.2694 11.00 
%  2006                      5.00          102.99          10.2765 11.00 
%  2006                      5.00          103.00          10.2741 11.00 
%  2006                      5.00          103.00          10.2741 11.00 
%  2006                      5.00          103.01          10.2718 11.00 
%  2006                      5.00          103.10          10.2505 11.00 
%  2006                     10.00          103.01          10.2718 11.00 
%  2006                     10.00          104.61          10.3457 11.50 
%  2006                     10.00          105.47          10.2950 11.68 
%  2006                     10.00          105.45          10.2999 11.68 5
 11.43 %  2015                      5.00          102.50          11.0778
 11.43 %  2015                      5.00          102.50          11.0778
 11.43 %  2015                     25.00          102.54          11.0723
 11.43 %  2015                      5.00          102.54          11.0723
 11.43 %  2015                      5.00          102.54          11.0723
 11.43 %  2015                      5.00          102.545         11.0716
 11.43 %  2015                      5.00          102.57          11.0682
 11.50 %  2015                      0.001         103.75          10.9711
 11.50 %  2015                      4.00          107.70          10.4488
%  2013                      5.00          109.40          10.9999 12.40 
%  2012                      5.00          101.08          10.8627 11.03 
%  2012                      5.00          101.03          10.8703 11.03 
%  2012                      5.00          101.05          10.8673 11.03 
%  2012                      5.00          101.03          10.8703 11.03 
%  2012                      5.00          101.04          10.8688 11.03 
%  2012                      5.00          101.06          10.8657 11.03 
%  2012                      5.00          101.02          10.8719 11.03 
%  2012                      5.00          101.07          10.8642 11.03 
%  2012                      5.00          101.05          10.8673 11.03 
%  2012                     10.00          101.07          10.8642 11.03 
%  2012                      5.00          101.06          10.8657 11.03 
%  2012                      1.00          101.13          10.8550 11.03 
%  2012                      5.00          101.05          10.8673 11.03 
%  2012                      5.00          101.05          10.8673 11.03 
%  2012                      5.00          101.10          10.8596 11.03 
%  2011                     10.00          104.37          10.8024 11.50 
%  2011                     16.70          100.87          11.3536 11.50 
%  2010                      5.00          103.60          10.6871 11.30 
%  2010                      5.00          103.60          10.6871 11.30 
%  2010                     10.00          103.54          10.6970 11.30 
%  2010                      5.00          103.585         10.6896 11.30 
%  2010                     10.00          103.59          10.6887 11.30 
%  2010                      5.00          103.59          10.6887 11.30 
%  2010                      5.00          103.59          10.6887 11.30 
%  2010                      5.00          103.57          10.6920 11.30 
%  2010                     25.00          103.60          10.6871 11.30 
%  2010                      5.00          103.58          10.6904 11.30 
%  2010                     10.00          103.585         10.6896 11.30 
%  2010                      5.00          103.59          10.6887 11.30 
%  2010                      5.00          103.58          10.6904 11.30 
%  2010                      5.00          103.58          10.6904 11.30 
%  2010                      5.00          103.55          10.6954 11.30 
%  2010                      5.00          103.59          10.6887 11.30 
%  2010                      5.00          103.60          10.6871 11.30 
%  2010                     10.00          103.60          10.6871 11.30 
%  2010                      5.00          103.59          10.6887 11.30 
%  2010                      5.00          103.55          10.6954 11.30 
%  2010                      5.00          103.57          10.6920 11.30 
%  2010                      5.00          103.59          10.6887 11.30 
%  2010                     10.00          103.60          10.6871 11.30 
%  2010                      5.00          103.65          10.6788 11.30 
%  2010                      5.00          103.66          10.6771 11.30 
%  2010                      1.00           86.75           9.6854  7.50 
%  2009                      5.00          104.51          10.6643 11.50 
%  2009                      5.00          104.51          10.6643 11.50 6
        10/01/2002                  2.25           91.2019         9.6734
        28/12/2001                  5.00           91.3939         9.7932
        28/12/2001                  5.00           91.3699         9.8230
        13/12/2001                  5.00           91.7323         9.7931
        13/12/2001                 10.00           91.7091         9.8230
        13/12/2001                  5.00           91.7477         9.7732
        13/12/2001                 10.00           91.6860         9.8529
        29/11/2001                 15.00           92.0354         9.8131
          Contract Date : January 12, 2001
