Government Dated Securities and Treasury Bills
Mumbai on 09 February 2001
%  2005                      5.00          101.75           9.7003 10.20 
%  2005                      0.10          101.75           9.7003 10.20 
%  2005                      5.00          100.70           9.6850  9.90 
%  2005                      5.00          100.70           9.6850  9.90 
%  2004                      0.03           91.45           9.5227  6.50 
%  2004                      0.18          107.90           9.7657 12.59 
%  2004                      1.00          108.20           9.6642 12.59 
%  2004                      5.00          108.12           9.6912 12.59 
%  2004                     10.00          108.12           9.6912 12.59 
%  2004                      5.00          108.15           9.6810 12.59 
%  2004                      5.00          108.15           9.6810 12.59 
%  2004                      5.00          107.89           9.5119 12.50 
%  2004                      5.00          107.90           9.5083 12.50 
%  2004                      5.00          107.86           9.5227 12.50 
%  2004                      5.00          107.85           9.5263 12.50 
%  2004                      5.00          107.86           9.5227 12.50 
%  2004                      5.00          107.88           9.5155 12.50 
%  2004                      5.00          107.84           9.5299 12.50 
%  2004                      5.00          107.85           9.5263 12.50 
%  2004                      5.00          107.94           9.4940 12.50 
%  2004                      5.00          107.94           9.4940 12.50 
%  2004                      5.00          107.77           9.5551 12.50 
%  2004                      5.00          107.85           9.5263 12.50 
%  2004                      5.00          107.90           9.5083 12.50 
%  2003                      5.00          103.15           9.4418 11.10 
%  2003                      5.00          103.13           9.4520 11.10 
%  2003                     10.00          103.12           9.4571 11.10 
%  2003                     10.00          103.16           9.4367 11.10 
%  2003                      5.00          103.16           9.4367 11.10 
%  2002                      5.00          102.52           9.3702 11.15 
%  2002                      5.00          102.535          9.3599 11.15 
%  2002                     25.00          102.48           9.3978 11.15 
%  2002                      5.00          102.55           9.3496 11.15 
%  2002                      5.00          102.54           9.3565 11.15 
%  2001                     10.00          102.87           9.3342 13.31 
%  2001                      7.475         100.81           9.3847 11.55 
Date : February 08, 2001          Contract 
%  2012                      3.00          103.40          10.5104 11.03 
%  2010                      5.00          105.78          10.3280 11.30 
%  2009                      5.00          109.30          10.2739 11.99 
Date : February 07, 2001          Contract 
A.Government of India Dated Securities
I.  Outright Transactions
---------------------------------------------------------------------------
Rs.Crore)    nominal in                                  (
Rs.100   Indicative                                 (Face Value)     Per 
Nomenclature                  Amount           Price *        YTM %   
---------------------------------------------------------------------------
at RBI, 
Subsidiary General Ledger Account Transactions in%  2008                      5.00          107.30           9.9985 11.40 
%  2008                      5.00          106.95          10.0627 11.40 
%  2008                      5.00          107.35           9.9894 11.40 
%  2008                      5.00          107.20          10.0168 11.40 
%  2008                     10.00          107.22          10.0132 11.40 
%  2008                      5.00          107.22          10.0132 11.40 
%  2008                      5.00          107.22          10.0132 11.40 
%  2008                      5.00          106.89          10.0737 11.40 
%  2008                      5.00          107.21          10.0150 11.40 
%  2008                      5.00          107.23          10.0113 11.40 
%  2008                      5.00          107.14          10.0278 11.40 
%  2008                      5.00          107.25          10.0077 11.40 
%  2008                     10.00          107.20          10.0168 11.40 
%  2008                      5.00          107.25          10.0077 11.40 
%  2008                      5.00          107.20          10.0168 11.40 
%  2008                      5.00          107.35           9.9894 11.40 
%  2008                      5.00          107.31           9.9967 11.40 
%  2008                      5.00          107.35           9.9894 11.40 
%  2008                      5.00          106.99          10.0553 11.40 
%  2008                      5.00          107.16          10.0242 11.40 
%  2008                      5.00          107.27          10.0040 11.40 
%  2008                      5.00          107.30           9.9985 11.40 
%  2008                      5.00          107.25          10.0077 11.40 
%  2008                      5.00          107.27          10.0040 11.40 
%  2008                     10.00          107.26          10.0059 11.40 
%  2008                     10.00          107.10          10.0351 11.40 
%  2008                      5.00          107.23          10.0113 11.40 
%  2008                      5.00          107.25          10.0077 11.40 
%  2008                      5.00          107.12          10.0315 11.40 
%  2008                      5.00          107.25          10.0077 11.40 
%  2008                      5.00          107.15          10.0260 11.40 
%  2008                      5.00          106.75          10.0994 11.40 
%  2008                      5.00          106.51          10.2057 11.50 
%  2008                     10.00          106.53          10.2019 11.50 
%  2008                      5.00          106.50          10.2076 11.50 
%  2008                     10.00          106.52          10.2038 11.50 
%  2008                      5.00          106.52          10.2038 11.50 
%  2008                      5.00          108.25          10.3445 12.00 
%  2007                      3.00          106.48          10.1318 11.50 
%  2007                     10.00          109.02           9.9335 11.90 
%  2007                     25.00          108.70           9.9993 11.90 
%  2007                      5.00          109.05           9.9273 11.90 
%  2007                      5.00          109.05           9.9273 11.90 
%  2007                     10.00          109.05           9.9273 11.90 
%  2007                      5.00          109.10           9.9171 11.90 
%  2007                      5.00          109.00           9.9376 11.90 
%  2007                     10.00          109.05           9.9273 11.90 
%  2007                     25.00          109.00           9.9376 11.90 
%  2007                      5.00          109.04           9.9294 11.90 
%  2007                     10.00          108.95           9.9479 11.90 
%  2007                      5.00          108.74           9.9910 11.90 
%  2007                      5.00          108.85           9.9684 11.90 
%  2007                      5.00          109.08           9.9212 11.90 
%  2007                     10.00          112.80          10.2064 13.05 
%  2006                      5.00          105.07           9.7800 11.00 
%  2006                     10.00          104.90           9.8196 11.00 
%  2006                      5.00          107.10           9.8856 11.68 %  2009                      5.00          110.00          10.1529 11.99 
%  2009                      5.00          110.05          10.1444 11.99 
%  2009                     25.00          109.975         10.1572 11.99 
%  2009                      5.00          110.00          10.1529 11.99 
%  2009                      5.00          109.60          10.2218 11.99 
%  2009                     10.00          109.70          10.2045 11.99 
%  2009                      5.00          109.93          10.1650 11.99 
%  2009                      5.00          109.98          10.1564 11.99 
%  2009                      5.00          109.98          10.1564 11.99 
%  2009                      5.00          110.03          10.1478 11.99 
%  2009                      5.00          109.82          10.1839 11.99 
%  2009                      5.00          109.81          10.1856 11.99 
%  2009                      5.00          109.30          10.2736 11.99 
%  2009                      5.00          110.08          10.1392 11.99 
%  2009                      5.00          110.08          10.1392 11.99 
%  2009                      5.00          110.00          10.1529 11.99 
%  2009                     20.00          109.62          10.2183 11.99 
%  2009                      5.00          109.78          10.1907 11.99 
%  2009                      5.00          109.98          10.1564 11.99 
%  2009                      5.00          109.97          10.1581 11.99 
%  2009                      5.00          109.75          10.1959 11.99 
%  2009                      5.00          109.82          10.1839 11.99 
%  2008                      3.00          109.90          10.3310 12.25 
%  2008                      2.00          109.69          10.3692 12.25 
%  2008                      5.00          107.20          10.0168 11.40 
%  2008                      5.00          107.35           9.9894 11.40 
%  2008                      5.00          107.10          10.0351 11.40 
%  2008                     10.00          107.30           9.9985 11.40 
%  2008                      5.00          107.30           9.9985 11.40 
%  2008                     10.00          107.27          10.0040 11.40 
%  2008                      5.00          107.30           9.9985 11.40 
%  2008                      5.00          107.30           9.9985 11.40 
%  2008                     10.00          107.30           9.9985 11.40 
%  2008                      5.00          107.15          10.0260 11.40 
%  2008                      5.00          107.10          10.0351 11.40 
%  2008                      5.00          107.12          10.0315 11.40 
