in Government Dated Securities and Treasury Bills
99005  12.32 %  2011               5.00          115.98           9.7010 
99005  12.32 %  2011               5.00          115.92           9.7099 
99005  12.32 %  2011              10.00          116.00           9.6981 
99005  12.32 %  2011              10.00          116.08           9.6862 
99005  12.32 %  2011               5.00          116.02           9.6951 
99005  12.32 %  2011               5.00          115.99           9.6996 
99005  12.32 %  2011               5.00          115.99           9.6996 
99005  12.32 %  2011               5.00          116.04           9.6922 
99005  12.32 %  2011               5.00          115.99           9.6996 
00014  11.30 %  2010               5.00          113.24           9.1065 
00014  11.30 %  2010               5.00          113.25           9.1050 
00014  11.30 %  2010               5.00          113.19           9.1141 
00014  11.30 %  2010               5.00          113.25           9.1050 
00014  11.30 %  2010               5.00          113.25           9.1050 
00014  11.30 %  2010               5.00          113.18           9.1157 
00014  11.30 %  2010              10.00          113.26           9.1035 
00014  11.30 %  2010               5.00          113.25           9.1050 
00014  11.30 %  2010              20.00          113.17           9.1172 
00014  11.30 %  2010               5.00          113.26           9.1035 
00014  11.30 %  2010               5.00          113.35           9.0898 
00014  11.30 %  2010               5.00          113.19           9.1141 
98015  12.25 %  2010               5.00          115.63           9.5941 
98015  12.25 %  2010              10.00          115.50           9.6141 
98015  12.25 %  2010               5.00          115.60           9.5987 
98015  12.25 %  2010              10.00          115.70           9.5834 
98015  12.25 %  2010              10.00          115.70           9.5834 
98015  12.25 %  2010               5.00          115.30           9.6449 
90010  11.50 %  2010               1.00          111.10           9.6031 
99006  11.99 %  2009               5.00          115.92           9.0573 
99006  11.99 %  2009               5.00          115.92           9.0573 
99006  11.99 %  2009               5.00          115.98           9.0473 
99006  11.99 %  2009               5.00          115.94           9.0540 
99006  11.99 %  2009               5.00          115.95           9.0523 
99006  11.99 %  2009               5.00          115.98           9.0473 
99006  11.99 %  2009               5.00          115.98           9.0473 
99006  11.99 %  2009               5.00          116.00           9.0440 
99006  11.99 %  2009               5.00          115.96           9.0507 
99006  11.99 %  2009               5.00          116.00           9.0440 
99006  11.99 %  2009               5.00          115.97           9.0490 
99006  11.99 %  2009               0.113         115.90           9.0607 
99006  11.99 %  2009               5.00          115.99           9.0457 
99006  11.99 %  2009               5.00          115.98           9.0473 
99006  11.99 %  2009              10.00          115.96           9.0507 
99006  11.99 %  2009               5.00          115.99           9.0457 
99006  11.99 %  2009               5.00          116.00           9.0440 
99006  11.99 %  2009               5.00          116.00           9.0440 
99006  11.99 %  2009              10.00          116.00           9.0440 
99006  11.99 %  2009               5.00          115.99           9.0457 
99006  11.99 %  2009               5.00          116.00           9.0440 
99006  11.99 %  2009               5.00          116.00           9.0440 
99006  11.99 %  2009               5.00          116.00           9.0440 
99006  11.99 %  2009              10.00          116.00           9.0440 4
00017  11.50 %  2011               5.00          114.62           9.2610 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.65           9.2568 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.62           9.2610 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011              10.00          114.52           9.2749 
00017  11.50 %  2011               0.60          114.30           9.3055 
00017  11.50 %  2011               5.00          114.65           9.2568 
00017  11.50 %  2011               5.00          114.65           9.2568 
00017  11.50 %  2011               5.00          114.58           9.2665 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.65           9.2568 
00017  11.50 %  2011               5.00          114.48           9.2805 
00017  11.50 %  2011               5.00          114.50           9.2777 
00017  11.50 %  2011               5.00          114.50           9.2777 
00017  11.50 %  2011               5.00          114.65           9.2568 
00017  11.50 %  2011               5.00          114.65           9.2568 
00017  11.50 %  2011               5.00          114.45           9.2846 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.44           9.2860 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011               5.00          114.58           9.2665 
00017  11.50 %  2011               5.00          114.40           9.2916 
00017  11.50 %  2011               5.00          114.40           9.2916 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.42           9.2888 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.48           9.2805 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011               5.00          114.66           9.2554 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.43           9.2874 
00017  11.50 %  2011               5.00          114.49           9.2791 
00017  11.50 %  2011              20.00          114.50           9.2777 
00017  11.50 %  2011               5.00          114.535          9.2728 
91012  11.50 %  2011              10.00          113.46           9.3928 
01007   9.39 %  2011               5.00          101.00           9.2309 
01007   9.39 %  2011               5.00          101.02           9.2278 
01007   9.39 %  2011               1.00          101.04           9.2247 
01007   9.39 %  2011               5.00          101.01           9.2294 
01007   9.39 %  2011               5.00          100.98           9.2340 
01007   9.39 %  2011               1.00          100.95           9.2387 
01007   9.39 %  2011               2.00          100.95           9.2387 
01007   9.39 %  2011               5.00          101.03           9.2263 
01007   9.39 %  2011              10.00          100.98           9.2340 
00010  10.95 %  2011               5.00          110.525          9.2870 
00010  10.95 %  2011               5.00          110.39           9.3068 
00010  10.95 %  2011               5.00          110.45           9.2980 
00010  10.95 %  2011               5.00          110.60           9.2759 
00010  10.95 %  2011               5.00          110.61           9.2745 
00010  10.95 %  2011               5.00          110.40           9.3054 5
00012  11.03 %  2012               0.50          110.56           9.4579 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.64           9.4468 
00012  11.03 %  2012               5.00          110.65           9.4454 
00012  11.03 %  2012               5.00          110.65           9.4454 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.68           9.4412 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012              10.00          110.65           9.4454 
00012  11.03 %  2012               5.00          110.65           9.4454 
00012  11.03 %  2012               5.00          110.63           9.4482 
00012  11.03 %  2012               5.00          110.45           9.4731 
00012  11.03 %  2012               5.00          110.54           9.4606 
00012  11.03 %  2012               5.00          110.54           9.4606 
00012  11.03 %  2012               5.00          110.46           9.4717 
00012  11.03 %  2012               5.00          110.63           9.4482 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.48           9.4690 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012              10.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.33           9.4898 
00012  11.03 %  2012              10.00          110.64           9.4468 
00012  11.03 %  2012              10.00          110.63           9.4482 
00012  11.03 %  2012               5.00          110.63           9.4482 
00012  11.03 %  2012               5.00          110.525          9.4627 
84005  10.25 %  2012               2.00          105.10           9.4814 
00017  11.50 %  2011               5.00          114.52           9.2749 
00017  11.50 %  2011               5.00          114.50           9.2777 
00017  11.50 %  2011               5.00          114.58           9.2665 
00017  11.50 %  2011               5.00          114.58           9.2665 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.57           9.2679 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011               5.00          114.59           9.2651 
00017  11.50 %  2011               5.00          114.62           9.2610 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011              10.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.52           9.2749 
00017  11.50 %  2011              10.00          114.52           9.2749 
00017  11.50 %  2011               5.00          114.52           9.2749 
00017  11.50 %  2011               5.00          114.50           9.2777 
00017  11.50 %  2011               5.00          114.56           9.2693 
00017  11.50 %  2011               5.00          114.58           9.2665 
00017  11.50 %  2011               5.00          114.52           9.2749 
00017  11.50 %  2011              10.00          114.58           9.2665 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.60           9.2638 
00017  11.50 %  2011               5.00          114.55           9.2707 
00017  11.50 %  2011               5.00          114.60           9.2638 6
01005   9.81 %  2013               5.00          102.32           9.4755 
01005   9.81 %  2013               5.00          102.31           9.4769 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.63           9.4482 
00012  11.03 %  2012               5.00          110.61           9.4509 
00012  11.03 %  2012               5.00          110.65           9.4454 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.64           9.4468 
00012  11.03 %  2012               5.00          110.61           9.4509 
00012  11.03 %  2012               5.00          110.61           9.4509 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012              10.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.59           9.4537 
00012  11.03 %  2012              15.00          110.65           9.4454 
00012  11.03 %  2012               5.00          110.52           9.4634 
00012  11.03 %  2012               5.00          110.49           9.4676 
00012  11.03 %  2012               5.00          110.69           9.4398 
00012  11.03 %  2012               5.00          110.39           9.4815 
00012  11.03 %  2012               5.00          110.39           9.4815 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.54           9.4606 
00012  11.03 %  2012               5.00          110.54           9.4606 
00012  11.03 %  2012               5.00          110.54           9.4606 
00012  11.03 %  2012               5.00          110.50           9.4662 
00012  11.03 %  2012               5.00          110.48           9.4690 
00012  11.03 %  2012               5.00          110.42           9.4773 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.56           9.4579 
00012  11.03 %  2012               0.50          110.565          9.4572 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012              10.00          110.68           9.4412 
00012  11.03 %  2012               5.00          110.50           9.4662 
00012  11.03 %  2012               5.00          110.50           9.4662 
00012  11.03 %  2012               5.00          110.49           9.4676 
00012  11.03 %  2012               5.00          110.53           9.4620 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.62           9.4495 
00012  11.03 %  2012               5.00          110.60           9.4523 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.70           9.4385 
00012  11.03 %  2012               5.00          110.65           9.4454 
00012  11.03 %  2012               5.00          110.63           9.4482 
00012  11.03 %  2012               5.00          110.55           9.4592 
00012  11.03 %  2012               5.00          110.64           9.4468 
00012  11.03 %  2012               5.00          110.55           9.4592 
00012  11.03 %  2012               2.50          110.58           9.4551 
00012  11.03 %  2012               5.00          110.59           9.4537 
00012  11.03 %  2012               5.00          110.60           9.4523 7
01008  10.03 %  2019               5.00          101.025          9.9068 
01008  10.03 %  2019               5.00          100.99           9.9109 
01008  10.03 %  2019               1.50          100.765          9.9378 
01008  10.03 %  2019               4.00          100.72           9.9432 
01008  10.03 %  2019               0.75          101.20           9.8859 
00015  11.43 %  2015               5.00          111.83           9.8537 
00015  11.43 %  2015               1.00          111.40           9.9066 
00015  11.43 %  2015               5.00          111.60           9.8820 
00015  11.43 %  2015               5.00          111.74           9.8648 
00015  11.43 %  2015               5.00          111.84           9.8525 
00015  11.43 %  2015               5.00          111.73           9.8660 
00015  11.43 %  2015               5.00          111.73           9.8660 
00015  11.43 %  2015               5.00          111.85           9.8513 
00015  11.43 %  2015               5.00          111.85           9.8513 
00015  11.43 %  2015               5.00          111.83           9.8537 
00015  11.43 %  2015               5.00          111.75           9.8636 
00015  11.43 %  2015               5.00          111.73           9.8660 
00015  11.43 %  2015               5.00          111.75           9.8636 
00015  11.43 %  2015               5.00          111.65           9.8758 
00015  11.43 %  2015               5.00          111.55           9.8881 
99020  11.83 %  2014               5.00          114.51           9.8421 
99020  11.83 %  2014               5.00          111.80          10.1832 
99020  11.83 %  2014              10.00          114.27           9.8719 
01005   9.81 %  2013               5.00          102.31           9.4769 
01005   9.81 %  2013               5.00          102.31           9.4769 
01005   9.81 %  2013               5.00          102.31           9.4769 
01005   9.81 %  2013               5.00          102.305          9.4776 
01005   9.81 %  2013               2.20          102.32           9.4755 
01005   9.81 %  2013               5.00          102.32           9.4755 
01005   9.81 %  2013               5.00          102.305          9.4776 
01005   9.81 %  2013              10.00          102.33           9.4741 
01005   9.81 %  2013              10.00          102.265          9.4832 
01005   9.81 %  2013               5.00          102.40           9.4643 
01005   9.81 %  2013              10.00          102.35           9.4713 
01005   9.81 %  2013              10.00          102.35           9.4713 
01005   9.81 %  2013               5.00          102.36           9.4699 
01005   9.81 %  2013               5.00          102.30           9.4783 
01005   9.81 %  2013               5.00          102.35           9.4713 
01005   9.81 %  2013               5.00          102.33           9.4741 
01005   9.81 %  2013              15.00          102.35           9.4713 
01005   9.81 %  2013               5.00          102.34           9.4727 
01005   9.81 %  2013               5.00          102.31           9.4769 
01005   9.81 %  2013               5.00          102.35           9.4713 
01005   9.81 %  2013              15.00          102.35           9.4713 
01005   9.81 %  2013               5.00          102.35           9.4713 
01005   9.81 %  2013               5.00          102.35           9.4713 
01005   9.81 %  2013              10.00          102.37           9.4685 
01005   9.81 %  2013               5.00          102.35           9.4713 
01005   9.81 %  2013               5.00          101.95           9.5275 
01005   9.81 %  2013               5.00          102.35           9.4713 
01005   9.81 %  2013               5.00          102.32           9.4755 
01005   9.81 %  2013               5.00          102.38           9.4671 
01005   9.81 %  2013               1.00          102.17           9.4965 
01005   9.81 %  2013               5.00          102.32           9.4755 
01005   9.81 %  2013              15.00          102.38           9.4671 8
00016  11.40 %  2008               5.00          115.44           8.4482 
00016  11.40 %  2008               5.00          115.44           8.4482 
00016  11.40 %  2008               5.00          115.44           8.4482 
00016  11.40 %  2008               5.00          115.43           8.4500 
00016  11.40 %  2008               5.00          115.32           8.4691 
00016  11.40 %  2008               5.00          115.35           8.4639 
98009  11.90 %  2007               5.00          116.97           8.1613 
98009  11.90 %  2007               5.00          116.95           8.1653 
00013  11.00 %  2006               5.00          112.82           7.8315 
99008  11.68 %  2006               5.00          114.90           7.8012 
99008  11.68 %  2006               5.00          114.87           7.8084 
99008  11.68 %  2006               5.00          114.87           7.8084 
00007   9.90 %  2005               5.00          107.11           7.6489 
00007   9.90 %  2005               5.00          107.07           7.6610 
98022  11.98 %  2004               5.00          111.85           7.5821 
94003  12.50 %  2004               5.00          111.94           7.3894 
94003  12.50 %  2004               5.00          111.96           7.3814 
94003  12.50 %  2004               5.00          111.95           7.3854 
94003  12.50 %  2004               5.00          111.96           7.3814 
94003  12.50 %  2004               5.00          111.96           7.3814 
94003  12.50 %  2004               5.00          111.88           7.4132 
94003  12.50 %  2004               5.00          111.86           7.4212 
94003  12.50 %  2004               5.00          111.86           7.4212 
94003  12.50 %  2004               5.00          111.91           7.4013 
94003  12.50 %  2004               5.00          111.94           7.3894 
96016  13.82 %  2002               5.00          106.90           7.1813 
97011  11.15 %  2002              10.00          103.97           7.1682 
97011  11.15 %  2002               5.00          103.97           7.1682 
97011  11.15 %  2002              30.00          103.965          7.1730 
97011  11.15 %  2002              30.00          103.965          7.1730 
94009  11.75 %  2001              26.00          100.17           7.1019 
Date : August 11, 2001      Contract 
01006  10.25 %  2021               2.00          102.25           9.9837 
01006  10.25 %  2021               5.00          102.38           9.9689 
01006  10.25 %  2021               5.00          102.28           9.9803 
00018  11.60 %  2020               2.00          112.95          10.0651 
00008  10.70 %  2020               0.12          105.85           9.9988 
01008  10.03 %  2019               5.00          100.95           9.9157 
01008  10.03 %  2019               5.00          100.985          9.9115 
01008  10.03 %  2019               5.00          100.95           9.9157 
01008  10.03 %  2019               2.00          101.13           9.8943 
01008  10.03 %  2019               1.00          100.79           9.9348 
01008  10.03 %  2019               5.00          101.00           9.9097 
01008  10.03 %  2019               1.00          100.80           9.9336 
01008  10.03 %  2019               1.00          100.80           9.9336 
01008  10.03 %  2019               2.25          100.91           9.9205 
01008  10.03 %  2019               1.00          100.965          9.9139 
01008  10.03 %  2019               1.00          100.80           9.9336 
01008  10.03 %  2019               5.00          100.755          9.9390 
01008  10.03 %  2019               1.00          101.08           9.9002 
01008  10.03 %  2019               0.50          100.79           9.9348 
01008  10.03 %  2019               1.00          100.96           9.9145 
01008  10.03 %  2019               5.00          101.05           9.9038 
01008  10.03 %  2019               2.00          100.935          9.9175 
01008  10.03 %  2019               3.00          101.18           9.8883 9
91012  11.50 %  2011              10.00          113.50           9.3866 
01007   9.39 %  2011              10.00          101.03           9.2262 
01007   9.39 %  2011               5.00          101.04           9.2247 
01007   9.39 %  2011               5.00          101.04           9.2247 
01007   9.39 %  2011               5.00          101.04           9.2247 
01007   9.39 %  2011               5.00          101.03           9.2262 
01007   9.39 %  2011              10.00          101.02           9.2278 
01007   9.39 %  2011               5.00          101.01           9.2293 
01007   9.39 %  2011               5.00          101.03           9.2262 
99005  12.32 %  2011               5.00          116.14           9.6768 
00014  11.30 %  2010               5.00          113.355          9.0885 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010              10.00          113.36           9.0878 
00014  11.30 %  2010               5.00          113.34           9.0908 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010              10.00          113.34           9.0908 
00014  11.30 %  2010               5.00          113.34           9.0908 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010               5.00          113.30           9.0969 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010               5.00          113.34           9.0908 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010               5.00          113.35           9.0893 
00014  11.30 %  2010               5.00          113.22           9.1091 
00014  11.30 %  2010               5.00          113.32           9.0938 
99004  12.29 %  2010              10.00          115.70           9.5435 
99006  11.99 %  2009               5.00          116.10           9.0267 
99006  11.99 %  2009               5.00          116.10           9.0267 
99006  11.99 %  2009               5.00          116.07           9.0317 
99006  11.99 %  2009              10.00          116.08           9.0301 
99006  11.99 %  2009              10.00          116.06           9.0334 
99006  11.99 %  2009               5.00          116.05           9.0350 
99006  11.99 %  2009               5.00          116.07           9.0317 
99006  11.99 %  2009               5.00          116.05           9.0350 
99006  11.99 %  2009               5.00          116.08           9.0301 
99006  11.99 %  2009               5.00          116.08           9.0301 
00016  11.40 %  2008               5.00          115.43           8.4500 
00016  11.40 %  2008               5.00          115.43           8.4500 
00016  11.40 %  2008               5.00          115.43           8.4500 
00016  11.40 %  2008               5.00          115.43           8.4500 
00016  11.40 %  2008               5.00          115.45           8.4465 
00016  11.40 %  2008              10.00          115.47           8.4430 
00016  11.40 %  2008              10.00          115.40           8.4552 
00016  11.40 %  2008               5.00          115.44           8.4482 
00016  11.40 %  2008               5.00          115.45           8.4465 
00016  11.40 %  2008               5.00          115.44           8.4482 
00016  11.40 %  2008               5.00          115.43           8.4500 
00016  11.40 %  2008               5.00          115.45           8.4465 
00016  11.40 %  2008              10.00          115.45           8.4465 
00016  11.40 %  2008              10.00          115.45           8.4465 
00016  11.40 %  2008               5.00          115.45           8.4465 
00016  11.40 %  2008               5.00          115.44           8.4482 
00016  11.40 %  2008               5.00          115.45           8.4465 10
00012  11.03 %  2012               5.00          110.72           9.4354 
00012  11.03 %  2012               5.00          110.75           9.4313 
00012  11.03 %  2012               5.00          110.78           9.4271 
00012  11.03 %  2012               5.00          110.73           9.4340 
00012  11.03 %  2012               5.00          110.75           9.4313 
00012  11.03 %  2012               5.00          110.73           9.4340 
00012  11.03 %  2012               5.00          110.75           9.4313 
00012  11.03 %  2012               5.00          110.75           9.4313 
00012  11.03 %  2012               5.00          110.75           9.4313 
00012  11.03 %  2012               5.00          110.78           9.4271 
00012  11.03 %  2012               5.00          110.68           9.4409 
00012  11.03 %  2012              10.00          110.77           9.4285 
00012  11.03 %  2012               5.00          110.72           9.4354 
00012  11.03 %  2012               5.00          110.74           9.4326 
00012  11.03 %  2012               5.00          110.71           9.4368 
00012  11.03 %  2012               5.00          110.75           9.4313 
00017  11.50 %  2011               5.00          114.74           9.2439 
00017  11.50 %  2011               5.00          114.72           9.2467 
00017  11.50 %  2011               5.00          114.73           9.2453 
00017  11.50 %  2011               5.00          114.60           9.2634 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011              10.00          114.76           9.2412 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.78           9.2384 
00017  11.50 %  2011               5.00          114.77           9.2398 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.76           9.2412 
00017  11.50 %  2011               5.00          114.585          9.2655 
00017  11.50 %  2011              10.00          114.735          9.2446 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.74           9.2439 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.73           9.2453 
00017  11.50 %  2011               5.00          114.67           9.2537 
00017  11.50 %  2011              10.00          114.73           9.2453 
00017  11.50 %  2011               5.00          114.74           9.2439 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.85           9.2287 
00017  11.50 %  2011               5.00          114.75           9.2426 
00017  11.50 %  2011               5.00          114.70           9.2495 
00017  11.50 %  2011               5.00          114.70           9.2495 
