in Government Dated Securities and Treasury Bills
 97007  12.59 %  2004               5.00          112.55           7.7257
 97007  12.59 %  2004               5.00          112.55           7.7257
 97007  12.59 %  2004              25.00          112.60           7.7078
 97007  12.59 %  2004               5.00          112.54           7.7293
 94003  12.50 %  2004              10.00          111.66           7.6282
 94003  12.50 %  2004               5.00          111.60           7.6515
 94003  12.50 %  2004               5.00          111.58           7.6593
 94003  12.50 %  2004               5.00          111.57           7.6632
 94003  12.50 %  2004               5.00          111.60           7.6515
 94003  12.50 %  2004               5.00          111.65           7.6321
 94003  12.50 %  2004               5.00          111.63           7.6399
 94003  12.50 %  2004               5.00          111.65           7.6321
 94003  12.50 %  2004               5.00          111.70           7.6127
 94003  12.50 %  2004               5.00          111.64           7.6360
 94003  12.50 %  2004              10.00          111.59           7.65543
 00016  11.40 %  2008               5.00          115.05           8.5367
 00016  11.40 %  2008               5.00          115.47           8.4641
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.25           8.5021
 00016  11.40 %  2008               5.00          115.25           8.5021
 00016  11.40 %  2008               5.00          115.25           8.5021
 00016  11.40 %  2008               5.00          115.25           8.5021
 00016  11.40 %  2008               5.00          115.26           8.5003
 00016  11.40 %  2008               5.00          115.50           8.4589
 00016  11.40 %  2008               5.00          115.65           8.4330
 00016  11.40 %  2008               5.00          115.63           8.4365
 00016  11.40 %  2008              10.00          115.30           8.4934
 00016  11.40 %  2008               5.00          115.62           8.4382
 00016  11.40 %  2008               5.00          115.30           8.4934
 00016  11.40 %  2008               5.00          115.60           8.4416
 00016  11.40 %  2008              25.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.38           8.4796
 00016  11.40 %  2008               5.00          115.42           8.4727
 00016  11.40 %  2008               5.00          115.50           8.4589
 00016  11.40 %  2008              10.00          115.04           8.5384
 00016  11.40 %  2008               5.00          115.31           8.4917
 00016  11.40 %  2008               5.00          115.36           8.4830
 00016  11.40 %  2008               5.00          115.31           8.4917
 00016  11.40 %  2008              10.00          115.60           8.4416
 00016  11.40 %  2008               5.00          115.60           8.4416
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.65           8.4330
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.15           8.5194
 00016  11.40 %  2008               5.00          114.75           8.5888
 84002   9.50 %  2008               3.00          101.50           9.1884
 84002   9.50 %  2008               5.00          100.50           9.3929
 87011  11.50 %  2007               1.00          111.10           9.1194
 00013  11.00 %  2006              20.00          112.40           7.9661
 00013  11.00 %  2006               5.00          112.45           7.9547
 00013  11.00 %  2006              20.00          112.405          7.9649
 00013  11.00 %  2006               5.00          112.48           7.9479
 00013  11.00 %  2006               5.00          112.48           7.9479
 00013  11.00 %  2006               5.00          112.62           7.9162
 00013  11.00 %  2006              15.00          112.40           7.9661
 98005  11.75 %  2006               5.00          114.64           7.9876
 98005  11.75 %  2006              10.00          114.64           7.9876
 98005  11.75 %  2006               5.00          114.64           7.9876
 98005  11.75 %  2006               5.00          114.62           7.9923
 98005  11.75 %  2006               5.00          114.50           8.0205
 98005  11.75 %  2006               5.00          114.62           7.9923
 98005  11.75 %  2006               5.00          114.58           8.0017
 98005  11.75 %  2006               5.00          114.62           7.9923
 99008  11.68 %  2006              15.00          114.40           7.9700
 99008  11.68 %  2006               5.00          114.45           7.9582
 99008  11.68 %  2006               5.00          114.44           7.9606
 99008  11.68 %  2006               5.00          114.49           7.9488
 99008  11.68 %  2006              15.00          114.49           7.9488
 99008  11.68 %  2006               5.00          114.50           7.9464
 99008  11.68 %  2006               5.00          114.48           7.95114
 99006  11.99 %  2009               5.00          116.45           8.9885
 99006  11.99 %  2009               5.00          116.45           8.9885
 99006  11.99 %  2009               5.00          116.15           9.0379
 99006  11.99 %  2009              20.00          116.18           9.0330
 98023  12.25 %  2008               0.50          114.50           9.4142
 00016  11.40 %  2008               5.00          115.20           8.5107
 00016  11.40 %  2008              15.00          115.45           8.4675
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008              10.00          115.25           8.5021
 00016  11.40 %  2008              10.00          115.45           8.4675
 00016  11.40 %  2008              10.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.60           8.4416
 00016  11.40 %  2008               5.00          115.60           8.4416
 00016  11.40 %  2008               5.00          115.60           8.4416
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008              10.00          115.30           8.4934
 00016  11.40 %  2008               5.00          115.37           8.4813
 00016  11.40 %  2008               5.00          115.47           8.4641
 00016  11.40 %  2008               5.00          115.55           8.4503
 00016  11.40 %  2008               5.00          115.55           8.4503
 00016  11.40 %  2008              15.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.38           8.4796
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.36           8.4830
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008              10.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.30           8.4934
 00016  11.40 %  2008              10.00          115.45           8.4675
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.45           8.4675
 00016  11.40 %  2008               5.00          115.45           8.4675
 00016  11.40 %  2008               5.00          115.37           8.4813
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008              10.00          115.15           8.5194
 00016  11.40 %  2008              10.00          115.22           8.5073
 00016  11.40 %  2008               5.00          115.27           8.4986
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.57           8.4468
 00016  11.40 %  2008               5.00          115.57           8.4468
 00016  11.40 %  2008               5.00          115.42           8.4727
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.32           8.4900
 00016  11.40 %  2008               5.00          115.33           8.4882
 00016  11.40 %  2008               5.00          115.30           8.4934
 00016  11.40 %  2008              10.00          115.27           8.4986
 00016  11.40 %  2008               5.00          115.35           8.4848
 00016  11.40 %  2008               5.00          115.40           8.4761
 00016  11.40 %  2008               5.00          115.36           8.4830
 00016  11.40 %  2008               5.00          115.25           8.50215
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010              10.00          113.67           9.0528
 00014  11.30 %  2010              10.00          113.10           9.1390
 00014  11.30 %  2010              15.00          113.35           9.1011
 00014  11.30 %  2010               5.00          113.34           9.1027
 00014  11.30 %  2010               5.00          113.55           9.0709
 00014  11.30 %  2010               5.00          113.46           9.0845
 00014  11.30 %  2010               5.00          113.18           9.1269
 00014  11.30 %  2010              10.00          113.47           9.0830
 00014  11.30 %  2010               5.00          113.44           9.0875
 00014  11.30 %  2010               5.00          113.44           9.0875
 00014  11.30 %  2010               5.00          113.35           9.1011
 00014  11.30 %  2010               5.00          113.55           9.0709
 00014  11.30 %  2010               5.00          113.65           9.0558
 00014  11.30 %  2010               5.00          113.65           9.0558
 00014  11.30 %  2010              10.00          113.64           9.0574
 00014  11.30 %  2010               5.00          113.51           9.0770
 00014  11.30 %  2010               5.00          113.49           9.0800
 00014  11.30 %  2010               5.00          113.51           9.0770
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.53           9.0739
 00014  11.30 %  2010              20.00          113.55           9.0709
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010              15.00          113.65           9.0558
 98015  12.25 %  2010              10.00          115.85           9.5769
 79002   7.00 %  2009               0.68           87.24           9.3208
 79002   7.00 %  2009               2.00           88.85           9.0050
 99006  11.99 %  2009               5.00          116.24           9.0231
 99006  11.99 %  2009              20.00          116.20           9.0297
 99006  11.99 %  2009               5.00          116.25           9.0214
 99006  11.99 %  2009               5.00          116.21           9.0280
 99006  11.99 %  2009               5.00          116.40           8.9967
 99006  11.99 %  2009               5.00          116.20           9.0297
 99006  11.99 %  2009               5.00          116.25           9.0214
 99006  11.99 %  2009               5.00          116.30           9.0132
 99006  11.99 %  2009               5.00          116.15           9.0379
 99006  11.99 %  2009               5.00          116.27           9.0181
 99006  11.99 %  2009              10.00          116.25           9.0214
 99006  11.99 %  2009               5.00          116.22           9.0264
 99006  11.99 %  2009               5.00          116.20           9.0297
 99006  11.99 %  2009               5.00          116.14           9.0396
 99006  11.99 %  2009               5.00          116.03           9.0578
 99006  11.99 %  2009               5.00          116.03           9.0578
 99006  11.99 %  2009               5.00          116.24           9.0231
 99006  11.99 %  2009              10.00          116.25           9.0214
 99006  11.99 %  2009               5.00          116.18           9.0330
 99006  11.99 %  2009              10.00          116.14           9.0396
 99006  11.99 %  2009               5.00          116.40           8.9967
 99006  11.99 %  2009               5.00          116.42           8.99346
 01007   9.39 %  2011               5.00          101.55           9.1490
 01007   9.39 %  2011               0.50          101.35           9.1797
 01007   9.39 %  2011               5.00          101.40           9.1720
 01007   9.39 %  2011               5.00          101.50           9.1567
 01007   9.39 %  2011               5.00          101.35           9.1797
 01007   9.39 %  2011               5.00          101.30           9.1874
 01007   9.39 %  2011               5.00          101.25           9.1951
 01007   9.39 %  2011               2.00          101.25           9.1951
 01007   9.39 %  2011               1.00          101.40           9.1720
 01007   9.39 %  2011               5.00          101.29           9.1890
 01007   9.39 %  2011               0.50          101.00           9.2337
 01007   9.39 %  2011               1.00          101.40           9.1720
 01007   9.39 %  2011               4.00          101.39           9.1736
 01007   9.39 %  2011               0.70          101.38           9.1751
 01007   9.39 %  2011               1.00          101.47           9.1613
 01007   9.39 %  2011               5.00          101.59           9.1429
 01007   9.39 %  2011               5.00          101.42           9.1690
 01007   9.39 %  2011               5.00          101.41           9.1705
 01007   9.39 %  2011               5.00          101.61           9.1398
 01007   9.39 %  2011               5.00          101.56           9.1475
 01007   9.39 %  2011               0.50          101.60           9.1413
 01007   9.39 %  2011               5.00          101.60           9.1413
 01007   9.39 %  2011               1.00          101.55           9.1490
 01007   9.39 %  2011               5.00          101.52           9.1536
 01007   9.39 %  2011               1.00          101.60           9.1413
 01007   9.39 %  2011              10.00          101.60           9.1413
 01007   9.39 %  2011               0.50          101.45           9.1644
 00010  10.95 %  2011               0.25          110.50           9.2996
 99005  12.32 %  2011              10.00          116.00           9.7097
 99005  12.32 %  2011               5.00          115.97           9.7141
 00014  11.30 %  2010              10.00          113.30           9.1087
 00014  11.30 %  2010               5.00          113.27           9.1132
 00014  11.30 %  2010              25.00          113.75           9.0408
 00014  11.30 %  2010              10.00          113.15           9.1314
 00014  11.30 %  2010               5.00          113.39           9.0951
 00014  11.30 %  2010               5.00          113.45           9.0860
 00014  11.30 %  2010              10.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.68           9.0513
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.49           9.0800
 00014  11.30 %  2010               5.00          113.49           9.0800
 00014  11.30 %  2010               5.00          113.49           9.0800
 00014  11.30 %  2010               5.00          113.50           9.0785
 00014  11.30 %  2010               5.00          113.35           9.1011
 00014  11.30 %  2010               5.00          113.68           9.0513
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.49           9.0800
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010              15.00          113.35           9.1011
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.70           9.0483
 00014  11.30 %  2010               5.00          113.65           9.05587
 00017  11.50 %  2011              10.00          114.70           9.2604
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.64           9.2687
 00017  11.50 %  2011              15.00          114.80           9.2466
 00017  11.50 %  2011              10.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.40           9.3020
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.95           9.2259
 00017  11.50 %  2011               5.00          115.01           9.2176
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011               5.00          114.98           9.2217
 00017  11.50 %  2011               5.00          114.45           9.2950
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011              10.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.70           9.2604
 00017  11.50 %  2011               5.00          114.73           9.2563
 00017  11.50 %  2011              20.00          114.82           9.2438
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011              10.00          114.30           9.3159
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.41           9.3006
 00017  11.50 %  2011               5.00          114.84           9.2411
 00017  11.50 %  2011               5.00          114.38           9.3047
 00017  11.50 %  2011              10.00          114.66           9.2659
 00017  11.50 %  2011              10.00          114.50           9.2881
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          115.05           9.2121
 00017  11.50 %  2011              10.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.79           9.2480
 00017  11.50 %  2011               5.00          114.40           9.3020
 00017  11.50 %  2011               5.00          114.76           9.2521
 00017  11.50 %  2011              10.00          114.78           9.2493
 00017  11.50 %  2011              25.00          114.81           9.2452
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.40           9.3020
 00017  11.50 %  2011               5.00          114.81           9.2452
 00017  11.50 %  2011               5.00          114.81           9.2452
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011              15.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.84           9.2411
 00017  11.50 %  2011              15.00          114.79           9.2480
 00017  11.50 %  2011               5.00          114.87           9.2369
 91020  12.00 %  2011               5.00          115.40           9.60408
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011              10.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.64           9.2687
 00017  11.50 %  2011               5.00          114.50           9.2881
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.30           9.3159
 00017  11.50 %  2011               5.00          114.765          9.2514
 00017  11.50 %  2011               5.00          115.01           9.2176
 00017  11.50 %  2011               5.00          115.05           9.2121
 00017  11.50 %  2011               5.00          114.95           9.2259
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.73           9.2563
 00017  11.50 %  2011              10.00          114.75           9.2535
 00017  11.50 %  2011              10.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.73           9.2563
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011              10.00          114.85           9.2397
 00017  11.50 %  2011              20.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.66           9.2659
 00017  11.50 %  2011              10.00          114.40           9.3020
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.45           9.2950
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011               5.00          114.40           9.3020
 00017  11.50 %  2011               5.00          114.50           9.2881
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.50           9.2881
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011               5.00          114.56           9.2798
 00017  11.50 %  2011               5.00          114.71           9.2590
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011              10.00          114.79           9.2480
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011               5.00          114.93           9.2286
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.58           9.2770
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.62           9.2715
 00017  11.50 %  2011               5.00          114.50           9.2881
 00017  11.50 %  2011               5.00          114.35           9.3089
 00017  11.50 %  2011               5.00          114.77           9.2507
 00017  11.50 %  2011               5.00          114.77           9.2507
 00017  11.50 %  2011              10.00          114.38           9.3047
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011              10.00          114.79           9.2480
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.65           9.2673
 00017  11.50 %  2011               5.00          114.75           9.25359
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011              10.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.73           9.2563
 00017  11.50 %  2011               5.00          114.45           9.2950
 00017  11.50 %  2011               5.00          114.30           9.3159
 00017  11.50 %  2011              10.00          114.30           9.3159
 00017  11.50 %  2011              10.00          114.30           9.3159
 00017  11.50 %  2011               5.00          114.92           9.2300
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.73           9.2563
 00017  11.50 %  2011               5.00          115.03           9.2149
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011              10.00          114.50           9.2881
 00017  11.50 %  2011               5.00          114.50           9.2881
 00017  11.50 %  2011              10.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011              10.00          114.78           9.2493
 00017  11.50 %  2011              10.00          114.81           9.2452
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.70           9.2604
 00017  11.50 %  2011               5.00          114.45           9.2950
 00017  11.50 %  2011               5.00          114.35           9.3089
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011              10.00          114.55           9.2812
 00017  11.50 %  2011               5.00          114.835          9.2417
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011              10.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.45           9.2950
 00017  11.50 %  2011               5.00          114.88           9.2355
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.80           9.2466
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.44           9.2964
 00017  11.50 %  2011               5.00          114.79           9.2480
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.75           9.253510
 00012  11.03 %  2012               5.00          110.50           9.4736
 00012  11.03 %  2012               4.00          110.87           9.4225
 00012  11.03 %  2012              15.00          110.50           9.4736
 00012  11.03 %  2012              10.00          110.50           9.4736
 00012  11.03 %  2012               5.00          110.90           9.4184
 00012  11.03 %  2012               5.00          111.17           9.3813
 00012  11.03 %  2012               5.00          110.90           9.4184
 00012  11.03 %  2012               5.00          111.16           9.3827
 00012  11.03 %  2012               5.00          111.23           9.3731
 00012  11.03 %  2012               5.00          111.09           9.3923
 00012  11.03 %  2012               5.00          111.02           9.4019
 00012  11.03 %  2012               5.00          111.01           9.4033
 00012  11.03 %  2012               5.00          110.95           9.4115
 00012  11.03 %  2012               5.00          110.55           9.4666
 00012  11.03 %  2012               5.00          110.90           9.4184
 00012  11.03 %  2012               5.00          110.95           9.4115
 00012  11.03 %  2012              10.00          111.04           9.3992
 00012  11.03 %  2012               5.00          111.04           9.3992
 00012  11.03 %  2012               5.00          110.88           9.4212
 00012  11.03 %  2012               5.00          110.88           9.4212
 00012  11.03 %  2012              15.00          110.61           9.4584
 00012  11.03 %  2012              15.00          110.70           9.4459
 00012  11.03 %  2012               5.00          111.15           9.3841
 00012  11.03 %  2012               5.00          111.15           9.3841
 00012  11.03 %  2012               5.00          110.935          9.4136
 00012  11.03 %  2012               5.00          111.06           9.3964
 00012  11.03 %  2012              10.00          110.85           9.4253
 00012  11.03 %  2012               5.00          111.00           9.4047
 00012  11.03 %  2012               5.00          110.86           9.4239
 00012  11.03 %  2012               5.00          110.87           9.4225
 00012  11.03 %  2012               5.00          110.35           9.4943
 00017  11.50 %  2011               5.00          114.78           9.2493
 00017  11.50 %  2011               5.00          114.95           9.2259
 00017  11.50 %  2011               5.00          114.43           9.2978
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.40           9.3020
 00017  11.50 %  2011               5.00          114.55           9.2812
 00017  11.50 %  2011               5.00          114.50           9.2881
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.85           9.2397
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          114.90           9.2328
 00017  11.50 %  2011               5.00          115.00           9.2190
 00017  11.50 %  2011               5.00          114.82           9.2438
 00017  11.50 %  2011               5.00          114.84           9.2411
 00017  11.50 %  2011               5.00          115.03           9.2149
 00017  11.50 %  2011               5.00          114.52           9.2853
 00017  11.50 %  2011               5.00          114.50           9.2881
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.75           9.2535
 00017  11.50 %  2011               5.00          114.81           9.2452
